"Respondent","RLH","ASC1","BTime","BCost"
9934,0.4491346235,0.5670888618,-0.08245933647,-0.3898302863
9935,0.9690537993,0.8508527416,0.1883805236,-0.543445575
9940,0.750438728,1.104491323,-0.457322862,-0.3616933442
9942,0.5261069449,0.3952482986,-0.004529721971,-0.5213333561
9943,0.523113939,0.9730326072,-0.1975287257,-0.3500759349
9944,0.9474553368,0.9738450655,0.1839486208,-0.6046460842
9947,0.959898837,0.8564626814,0.1665976303,-0.5851530198
9950,0.9590241623,1.078131777,-0.4669080558,-0.5722140516
9951,0.4850220548,0.9208253332,-0.2000984021,-0.5139983572
9953,0.9401129471,1.060113896,0.1433812574,-0.6406730043
9954,0.485392672,0.9993164936,-0.1051792239,-0.515256572
9957,0.5261867003,1.102577264,-0.1799964067,-0.6829921696
9959,0.9327037085,1.028144852,0.1693314347,-0.5756347466
9962,0.5549920814,0.9633479637,-0.05432492158,-0.5715042262
9965,0.499606889,0.5561252656,-0.001027190468,-0.4773941049
9973,0.7900263437,1.236149888,-0.3272636123,-0.6926305904
9974,0.7433397305,0.7601764626,0.08746065628,-0.6391995036
9977,0.5311181165,0.3545764929,0.04084468717,-0.5261932592
9981,0.9672721893,0.7301116099,0.1971481994,-0.5679942097
9989,0.9294986885,0.9154124169,-0.5087381492,-0.4835448862
9991,0.6612980805,1.314008173,-0.2555389953,-0.8111901519
9992,0.7258297391,1.286254587,-0.35737576,-0.8168162668
9994,0.9122604095,1.284897053,0.1437058225,-0.6360687127
9995,0.6888739451,0.6324480322,0.0672376382,-0.4400264787
9996,0.4806130902,1.170693605,-0.2283568386,-0.4555485889
9997,0.9098556722,1.10357803,0.170990719,-0.6037332261
10001,0.6743711784,0.4964988458,0.1132518001,-0.2236265374
10013,0.5751888326,0.9309182885,-0.2664136255,-0.8036902243
10017,0.9105274738,1.256745987,0.1374361143,-0.6539695308
10019,0.946047804,0.9916475521,-0.4874807194,-0.6076327478
10020,0.4791146457,1.187382282,-0.1604022194,-0.4466377238
10025,0.4856610287,1.158205501,-0.2207538531,-0.4867660899
10029,0.8611269164,0.6042254674,-0.5288461779,-0.4926830681
10030,0.8167599205,1.366009745,-0.4124958052,-0.7193244672
10031,0.4589161711,0.7856368539,-0.1716185078,-0.5483231263
10032,0.5162078016,0.7965566611,-0.07539261989,-0.6490080502
10035,0.5588425792,0.9591721982,-0.1545186203,-0.7238425022
10044,0.6770793293,0.9313229769,-0.3372049231,-0.6635686001
10046,0.7072326655,0.8435492827,0.1300850781,-0.5325951568
10051,0.9480334995,1.120018319,-0.4984548732,-0.5459961107
10053,0.5751503961,0.7137664244,0.02812775984,-0.5563903242
10055,0.5350450944,1.143168081,-0.30691868,-0.7330573714
10061,0.9673712799,1.157026784,-0.4726008625,-0.5861512764
10063,0.9579594301,0.9046421161,0.1709239158,-0.5767521822
10068,0.5625840697,1.028596288,-0.1956433911,-0.4081029877
10069,0.9169537389,1.1053037,0.139056439,-0.6513890857
10076,0.9659707899,0.8548536496,0.1741195393,-0.5835173312
10078,0.7403065826,0.8414884873,-0.5275737451,-0.6383730434
10082,0.5732710844,1.071177312,-0.07622563268,-0.5962091953
10083,0.6656157439,0.8964619735,0.0960109771,-0.4689481879
10088,0.5772527655,0.9505217153,-0.01730722299,-0.5867272367
10098,0.9714241241,0.8623989361,0.1730354995,-0.5824560899
10105,0.703756773,0.8602850152,0.1163880397,-0.5609369537
10109,0.9413568197,0.9634303484,0.1759720112,-0.5937061714
10110,0.9208093933,1.182172075,0.1525700409,-0.6191399339
10111,0.9365379048,1.090671646,-0.5229835707,-0.5662630834
10116,0.6874512958,0.8580347608,0.1282822815,-0.5241124438
10123,0.4547931475,0.4048493875,-0.1447271866,-0.3697363631
10124,0.9759208274,0.7806683967,0.1851816872,-0.5655153388
10125,0.9653485163,0.8733561416,0.1530055616,-0.5761311743
10126,0.6610838113,0.9074713923,0.06254374565,-0.5187054265
10128,0.9337072322,1.156113182,0.07669208916,-0.7087888167
10130,0.9084951793,1.308299855,0.1372163218,-0.6434998436
10136,0.9720107616,0.8361892227,0.1855581876,-0.5704793288
10141,0.9122482672,1.199680412,0.1622681351,-0.6467088841
10144,0.6596201114,1.293074526,-0.2094479357,-0.9047146063
10152,0.5442073079,1.208745986,-0.2106298024,-0.6808371723
10155,0.5196950382,1.063309056,-0.1774263975,-0.651314052
10156,0.9399541522,1.032191782,-0.487480441,-0.5875095745
10157,0.9503391766,1.105280421,-0.4834229357,-0.4998361056
10162,0.5945488018,1.153607325,-0.4233005296,-0.6889475793
10164,0.9576395846,1.101342932,-0.4527273589,-0.6060303985
10167,0.922211325,1.06756214,0.172068293,-0.6236824778
10169,0.9633915439,1.133495213,-0.4409591892,-0.6064801419
10170,0.5977715898,0.5586830138,0.03594429034,-0.6037626442
10171,0.6318507946,1.256285086,-0.02965505591,-0.5440441373
10177,0.903924444,1.217435017,0.1359807442,-0.679968067
10178,0.493129062,0.9234111944,-0.2028626242,-0.597312146
10183,0.748834176,0.7884905461,0.001636138293,-0.6960927801
10185,0.6181461017,0.9865372314,-0.434773388,-0.6555199941
10186,0.7186894334,0.889890198,0.09803979479,-0.6540298802
10187,0.4914223452,0.8686153555,-0.267059916,-0.6417276586
10188,0.6904780471,1.028144705,-0.3595955137,-0.4624167605
10191,0.680300474,0.8541272687,0.117590267,-0.5056216502
10193,0.9662103468,0.795964293,0.1727790547,-0.5877396552
10194,0.5625621684,0.6472247308,-0.3364424663,-0.620554376
10196,0.9508988406,0.8935629062,0.1899893857,-0.5782968346
10201,0.7409023297,1.137509827,-0.4360206238,-0.7174779712
10208,0.6693267572,1.025171375,-0.3053605931,-0.4875540286
10209,0.969035309,0.9096124558,0.1611406876,-0.5721645831
10212,0.9360470106,1.050119961,-0.4929491496,-0.5836245337
10213,0.5092428385,1.274640154,-0.2128605317,-0.5472118278
10221,0.5311994751,1.513742452,-0.1844068998,-0.4908255447
10225,0.4722415532,0.9124904724,-0.2447036873,-0.5031635317
10228,0.5385693741,0.4004124938,0.01514806101,-0.5938768206
10234,0.5104271122,0.8431025395,-0.1099801826,-0.6388542087
10235,0.5134909999,0.6156031615,-0.03231735344,-0.564421236
10241,0.5571750158,0.6527976131,-0.03344821496,-0.4500930269
10247,0.7300073317,0.886040808,-0.5029129628,-0.6112437593
10248,0.9625168972,0.9293049806,0.1622592877,-0.5700551942
10250,0.4719106997,0.8889921659,-0.1525257951,-0.5851071787
10251,0.4876598255,0.8118444049,-0.2844956873,-0.5345095094
10254,0.9147480492,1.149708001,0.1780330777,-0.6188820851
10257,0.4823197976,0.9486812935,-0.09144105887,-0.4440678937
10260,0.4912938502,0.684842722,-0.1237167662,-0.6749898087
10264,0.6309261767,1.170883417,-0.05304316128,-0.569543669
10266,0.6861391547,1.054464001,0.04746944425,-0.61391324
10269,0.5683682744,1.514898053,-0.2975056921,-0.7094873173
10271,0.9664497996,0.8957145695,0.1715130437,-0.5872384202
10275,0.5107425659,1.222850075,-0.1906203375,-0.6035893349
10277,0.4742067191,0.7205778888,-0.2146227708,-0.4619783429
10278,0.7521649803,0.9178230269,-0.498485285,-0.6266108555
10279,0.5753873677,0.9431413502,-0.01291049535,-0.5857593816
10284,0.4816464369,1.036528388,-0.2476276103,-0.5374548619
10285,0.5485188273,1.141808344,-0.0804350094,-0.5448517912
10288,0.6737408457,1.489554224,-0.09577049367,-0.6600223696
10290,0.4881109841,1.039623324,-0.3018236092,-0.5309793627
10291,0.5004013017,1.054743007,-0.233499179,-0.7140296211
10293,0.6465814534,0.7369546286,-0.418290775,-0.5510984665
10295,0.7703503537,1.072763891,-0.52875932,-0.6525266169
10300,0.9513671496,0.8795652854,0.1738758752,-0.5350064649
10303,0.5191332538,0.681444869,-0.001217829311,-0.2687419918
10305,0.5993992513,1.027978676,-0.07738162967,-0.710924492
10306,0.9119397901,1.120858931,0.1824842088,-0.5984260469
10309,0.5123875658,0.5188816201,-0.04647450383,-0.5759565646
10310,0.4521709282,0.6939987857,-0.1003698587,-0.3470089548
10314,0.5923881851,0.5649365978,0.06770553789,-0.5167345196
10315,0.7292977883,1.043470197,-0.4097664769,-0.7300618866
10316,0.5274257898,1.189738612,-0.1589309163,-0.6858536193
10320,0.5836745131,0.5553056644,-0.2565188553,-0.628368363
10321,0.5091996478,0.6919644537,-0.2087917071,-0.513183789
10325,0.7045264818,1.118386058,0.008692145108,-0.7274279772
10327,0.8361506376,1.154320581,-0.4640221124,-0.713183378
10330,0.7598840197,1.139759229,-0.4497936241,-0.6182536419
10331,0.5678174522,0.8913693673,-0.02113109645,-0.594168546
10335,0.4853965505,0.7689130137,-0.06479108817,-0.4420762728
10336,0.6551195628,1.052384513,0.02833485243,-0.5611161363
10337,0.5813706658,0.7586385747,0.008215883942,-0.6304425361
10341,0.6430091386,1.342558479,-0.05438245605,-0.5630632442
10344,0.9489868506,0.9977319717,-0.4655084901,-0.5304989987
10346,0.4604919911,1.076159525,-0.1145488382,-0.3588901649
10350,0.628890288,1.494947152,-0.311940387,-0.821473796
10353,0.9152968544,1.187272953,0.1232352156,-0.6741696378
10357,0.9568566491,1.033475406,-0.461715297,-0.578069084
10358,0.6939615525,1.002057497,-0.424129923,-0.6214325268
10359,0.488507882,0.8064359283,-0.08173506315,-0.4951418904
10361,0.6336639357,1.023569475,-0.1467583199,-0.8173453816
10364,0.6952605728,0.96924962,-0.4423459297,-0.4786479243
10366,0.9110559478,1.128733751,0.169083928,-0.6137367205
10368,0.5758429715,1.192704872,-0.2485719847,-0.661541377
10369,0.5755911672,0.8430767933,-0.3924552854,-0.6326545277
10371,0.6788405368,1.153403454,-0.4811274324,-0.6555403469
10372,0.9447926606,1.107229319,-0.5107357308,-0.6168460215
10376,0.9538874197,1.085892747,-0.4938080101,-0.551301142
10377,0.5638053202,1.438740142,-0.2075907767,-0.7211087524
10388,0.9704379865,0.7273330842,0.1887057529,-0.5694274962
10389,0.7067565794,0.9646659447,-0.4777486354,-0.5392197349
10394,0.6913336421,1.36452639,-0.05907530499,-0.725257029
10397,0.5147569129,1.21775329,-0.343144057,-0.5449661933
10399,0.7467899429,0.6662606796,0.02043048743,-0.6917034526
10404,0.5868775995,0.8381678371,-0.3447836057,-0.6185468059
10408,0.5435619903,1.172326171,-0.07874351594,-0.5074153072
10412,0.9613692578,1.002334467,-0.4505587985,-0.5646379594
10413,0.9166903985,1.090761726,0.1490700393,-0.6167763252
10414,0.6607921155,1.142905946,-0.506852907,-0.6240050053
10416,0.480202747,0.974355507,-0.1026790865,-0.4282737992
10417,0.9525625423,0.8214403501,0.1955553274,-0.5727970182
10418,0.937567038,0.9649143131,0.1809250535,-0.5747341928
10420,0.9697232721,0.6660821041,0.2012726638,-0.563185651
10421,0.5002570199,0.7476973503,-0.1129782343,-0.495184094
10427,0.5972452687,0.6561179438,-0.036888998,-0.6199044317
10429,0.4706021767,1.133226743,-0.2498686055,-0.4170193365
10430,0.5497840401,1.22562787,-0.2309834375,-0.7918424681
10433,0.5021547588,1.228278747,-0.1801546225,-0.5184351628
10435,0.9489295325,1.123174109,-0.4824245479,-0.5428082938
10436,0.5264374578,1.069276275,-0.1838859407,-0.5460283659
10437,0.9703042975,1.152251176,-0.463963354,-0.5901747243
10439,0.7323658934,0.7891173656,0.08112671023,-0.6417798935
10440,0.4831072538,0.8770932603,-0.2145280616,-0.6074773022
10442,0.9453369802,0.8757119764,-0.4787833506,-0.5044309967
10443,0.5927508021,1.53387911,-0.4120654386,-0.6506117142
10446,0.95212609,0.8647622195,0.1881985182,-0.5979798323
10447,0.4979087375,0.9120656391,-0.1186568714,-0.5784909113
10448,0.9695900305,0.6893602451,0.1976564126,-0.5273260546
10452,0.9618192957,0.8291657099,0.1854616098,-0.5795167689
10458,0.4965853817,1.016859235,-0.2678652327,-0.663195788
10461,0.9741682343,0.7992269009,0.1832920784,-0.562687207
10464,0.6506754665,1.553882896,-0.4395663607,-0.6663875306
10465,0.4837432998,1.17414446,-0.1347383045,-0.4913049975
10467,0.5772333505,0.8500961819,-0.2511909839,-0.7051367586
10468,0.9072112928,0.7266242596,-0.5034688352,-0.3685205568
10475,0.9667209525,0.8087274317,0.1627702376,-0.5805656088
10476,0.9691530431,0.7796166165,0.190673945,-0.5941275591
10479,0.5463166529,1.006714592,-0.05365388992,-0.5159554556
10480,0.5617141922,0.7512457864,-0.3575079799,-0.6230559556
10481,0.9729544365,0.7791613472,0.1904486034,-0.5576035718
10487,0.9486822382,1.023980944,-0.4772364903,-0.5190485855
10495,0.6347462757,0.6512368405,-0.4035578623,-0.402612008
10496,0.4759525566,0.3794138955,-0.1135780977,-0.5977311069
10498,0.9209345994,1.124091414,0.1597177329,-0.6642892535
10502,0.7348933505,0.7296308227,0.09722213891,-0.6406760591
10503,0.4587341755,0.8591229641,-0.0962367412,-0.4441301578
10505,0.9673331091,0.767952965,0.1935920854,-0.5579418104
10508,0.9208776467,1.101616754,0.1636408872,-0.6050117983
10509,0.43905512,0.4303034379,-0.1155869169,-0.3418672401
10510,0.6636529595,1.19566456,-0.2978008411,-0.9343712497
10511,0.5557163308,0.714042459,0.04708762776,-0.4355378157
10513,0.5574176745,0.915434988,-0.01102668446,-0.5564127631
10516,0.710204823,1.196315563,-0.04161249514,-0.7138745429
10517,0.5552790808,1.046113262,-0.05080012339,-0.5664905862
10520,0.4935836766,0.5335673139,-0.1649778238,-0.2419911548
10521,0.7010955809,0.8647501546,0.1126005645,-0.5464194371
10522,0.9351881163,1.100849749,0.1604191102,-0.6435539272
10526,0.9643548817,0.7608509383,0.1735749643,-0.598048611
10528,0.6507780192,1.297900152,-0.2728647415,-0.6981901742
10529,0.9681307659,1.116823034,-0.4709079757,-0.5678247166
10535,0.5063225109,1.113755228,-0.2634667655,-0.6600082173
10536,0.9454443333,0.9935920523,0.1506458233,-0.6311338245
10541,0.7615751598,0.7697517852,0.03454424674,-0.6894621016
10551,0.4945061052,0.7925403171,-0.08774638292,-0.5830016981
10553,0.5106004158,1.200261307,-0.1994911924,-0.5709407383
10558,0.4648066573,0.8829443778,-0.1626818407,-0.5419307148
10559,0.5279616909,1.157014998,-0.2400898506,-0.6337126908
10565,0.5152409968,0.7585632137,-0.007576344263,-0.312187852
10578,0.5412438934,1.169904519,-0.1006408281,-0.4877299454
10579,0.9643271257,0.8724097211,0.1646042479,-0.5762087649
10581,0.5429967353,0.9569975693,-0.03291129094,-0.4981148445
10582,0.6092967011,0.9855095389,-0.2267761911,-0.869255548
10600,0.7167696267,0.8472503173,0.1120678566,-0.5847870512
10601,0.63631617,1.257542416,0.0002194790199,-0.537474187
10602,0.9659643536,0.7325783887,0.1879419922,-0.5568696444
10607,0.9295583598,1.073936923,0.1509191444,-0.6007467034
10610,0.4720101593,1.060970445,-0.1430155161,-0.56845082
10612,0.7456876894,0.7832827492,0.0539149466,-0.6765546049
10613,0.9370366394,1.006450368,-0.5292434732,-0.552518297
10616,0.5120591324,1.292296398,-0.1887746632,-0.5534494146
10620,0.5292582074,1.319619781,-0.2363775572,-0.5935127693
10621,0.5030186092,1.053694569,-0.1407018723,-0.615756592
10624,0.9192233293,1.138463403,0.1493199953,-0.6499218847
10630,0.5725060545,1.298579604,-0.1537957683,-0.6371713297
10631,0.7719638359,1.188306465,-0.3933937099,-0.7461813785
10633,0.7081112837,0.802623839,0.1107322622,-0.563418618
10636,0.4917153122,1.089569473,-0.1321124106,-0.537046201
10641,0.5074973893,0.4857619708,0.01961982214,-0.4517725283
10642,0.5491254229,1.19673068,-0.08644145482,-0.6027779669
10643,0.9673874263,0.7711650449,0.1636518542,-0.5902854219
10645,0.4607046571,0.5351497757,-0.07459568898,-0.4378225075
10648,0.7228873326,1.374379848,-0.3249044704,-0.9192669025
10650,0.6188347369,0.4566372058,-0.391699336,-0.5135066576
10655,0.6731104027,1.327873491,-0.05295956895,-0.6623162473
10657,0.9352828631,0.929366317,0.1840350791,-0.5691986565
10663,0.9083117759,1.194795023,0.1511992373,-0.6602025063
10664,0.4679834206,0.7309103348,-0.1832053287,-0.5139019302
10666,0.5177263075,1.087214051,-0.1837726383,-0.6740373691
10667,0.9558413974,0.815338993,0.1777582011,-0.5943353587
10670,0.9062054323,1.233372784,0.1433190679,-0.6167998004
10672,0.9675883243,0.7221983567,0.1880907666,-0.5153812459
10675,0.5230796432,0.6325157906,-0.3123220049,-0.4884555414
10680,0.9096625496,1.107225125,0.167477503,-0.6102396279
10682,0.6788670565,0.9419928671,-0.313834773,-0.6814204466
10689,0.9591230361,1.061810859,-0.4756629813,-0.6074893503
10695,0.4953009219,0.8244359925,-0.07307568733,-0.51920941
10698,0.4990857382,0.8849026849,-0.1098294828,-0.5424488509
10705,0.9311445812,1.114576884,0.1808395502,-0.6259777589
10706,0.8457728208,0.4927057467,-0.5308584755,-0.4996289995
10712,0.5101474433,0.5725554975,-0.01612378063,-0.5145827953
10713,0.6635600576,1.531076626,-0.4888935333,-0.6800933031
10714,0.7501971637,0.6982536157,0.09472416368,-0.6409281694
10717,0.6900211899,0.7469129122,-0.505036334,-0.5156629174
10720,0.6698158475,1.276446889,-0.4306207915,-0.6362111535
10727,0.7120169379,1.06788387,-0.4234451992,-0.5792583253
10730,0.5371893363,1.331454426,-0.3042655551,-0.5826241015
10732,0.720948034,0.7293090951,0.04477205718,-0.6371768355
10733,0.969799954,0.7505717332,0.1913980047,-0.5738947578
10735,0.5028551848,1.010491929,-0.2442287305,-0.7002563542
10736,0.6147788022,1.098937184,-0.2723600724,-0.585820851
10739,0.9649298351,0.8600710436,0.1750258635,-0.5698453224
10744,0.7222139903,0.9389662273,-0.4709128916,-0.5426650306
10746,0.9601390541,1.169662855,-0.5024038257,-0.6101037213
10755,0.7082485903,0.7992766993,0.1434381144,-0.5501134522
10760,0.9177172694,1.071375018,0.1668023178,-0.6152494994
10762,0.9508769502,0.8724390283,0.1902869443,-0.5820912219
10766,0.759120644,0.7968779215,0.03573926805,-0.69292933
10769,0.7035668452,1.112583004,0.0097149994,-0.704915104
10770,0.6606605212,0.9053156114,-0.2767486926,-0.563617147
10777,0.5891348269,1.258800302,-0.3887733755,-0.644939159
10782,0.5291406544,0.8252976405,-0.3064917571,-0.6724065684
10794,0.9501029594,0.9594438245,0.1786924464,-0.5983278908
10795,0.903050664,0.8529225271,-0.5193059796,-0.5022608094
10796,0.9531857132,1.047840965,-0.4789485951,-0.5681915242
10801,0.7480589991,0.8833636902,-0.01759456245,-0.763296598
10804,0.929851868,1.114745519,0.1174188134,-0.689235354
10807,0.9650352066,0.7548896432,0.189625089,-0.5737854055
10808,0.5300375495,0.9371458332,-0.103828447,-0.687700879
10811,0.6636966448,1.08567518,0.01470443492,-0.6169249751
10813,0.9163450342,1.07294817,0.150609092,-0.6328477748
10815,0.677644722,1.017662819,0.01208197075,-0.6017006257
10817,0.5257134546,0.8202640466,-0.240758349,-0.6006859365
10818,0.4698518348,0.4187974305,-0.06153943664,-0.5018900075
10819,0.9582053993,0.8437017326,0.150213845,-0.6557308551
10829,0.5913667441,0.5164813554,0.1071817306,-0.4646809056
10830,0.4702326492,1.007285916,-0.1563798249,-0.5675079225
10832,0.7305400213,0.8458084004,0.08484341624,-0.6377663838
10836,0.7016872537,1.242081095,-0.4254815353,-0.7167015631
10838,0.7285190975,0.9907677891,-0.4925893969,-0.6190679717
10840,0.9616129608,0.8269440579,0.1832898129,-0.5711799109
10845,0.9330835462,1.038138777,0.1694075432,-0.6041793427
10849,0.7721276061,1.231094379,-0.3954646271,-0.6943607538
10856,0.9700408483,0.6446877026,0.1984538644,-0.5423731234
10862,0.7343510394,0.8127159453,0.1026549278,-0.6051076595
10863,0.4766010647,0.8642302183,-0.2446416472,-0.5933532093
10864,0.5551452916,1.337555041,-0.3306311935,-0.702478912
10872,0.502995993,1.023001093,-0.2303333698,-0.6839947604
10876,0.5149180584,1.155224481,-0.2646839224,-0.7045706973
10878,0.5918515802,1.144034809,-0.4064040766,-0.6626128824
10880,0.5030033653,0.7284546518,-0.1325356191,-0.6409642668
10884,0.9516152295,0.8797150944,0.1961536412,-0.5484488852
10885,0.6018582707,0.5190921224,-0.3814596999,-0.518883968
10888,0.5477163367,1.048389825,-0.06744062654,-0.5566718117
10891,0.4841652024,0.996595184,-0.2915857442,-0.5579632593
10894,0.9077552641,1.178801477,0.1504841326,-0.5937920605
10897,0.4532466391,0.7749147513,-0.1272676306,-0.4318442794
10900,0.9704028973,0.7986737196,0.1865690564,-0.5700185528
10903,0.5916066322,1.370983572,-0.1522140157,-0.6683664995
10904,0.5258609748,0.8901012123,-0.3091637547,-0.7101009142
10908,0.7651580338,0.730833702,0.01209582112,-0.6504160357
10921,0.4737166909,0.7640415946,-0.1997334483,-0.6303520111
10922,0.7280731137,1.168397666,-0.3634886777,-0.5516015974
10925,0.6733568814,1.340907749,-0.06461154252,-0.7013860007
10927,0.5742816479,0.9381345026,-0.005161620386,-0.6116792965
10928,0.5913245402,0.8761173193,-0.3772132213,-0.7979280496
10929,0.9702463707,0.8581465858,0.2037733195,-0.4956987429
10937,0.7592532549,1.230321652,-0.3932564614,-0.6311346568
10938,0.9640171935,0.8354408545,0.1732925743,-0.5650828882
10940,0.9366308726,1.084183517,-0.4974188753,-0.5046447668
10942,0.5273784313,1.152394277,-0.1639057536,-0.6826689953
10943,0.5659167636,1.00989706,-0.1520944929,-0.8006215977
10945,0.4618041893,0.8387850853,-0.1649883427,-0.453080194
10952,0.4969125751,1.060319791,-0.2482344871,-0.7236573898
10965,0.7424896683,0.7945721889,0.01438388613,-0.710316483
10970,0.5689381937,1.212449998,-0.3637398603,-0.7946680791
10971,0.5533932937,0.9115515715,-0.03574168263,-0.5274838645
10977,0.7016110703,1.093833935,-0.3792410187,-0.5459518447
10982,0.9187388105,1.125975217,0.152479257,-0.640499954
10987,0.5800155963,0.9211857852,-0.04024800311,-0.6323498949
10988,0.4657189485,0.6856538445,-0.1818012561,-0.5434811059
10990,0.955483092,0.8969175505,0.2028411175,-0.5967102787
10993,0.5522710804,1.009051553,-0.2531119448,-0.7962131707
10994,0.6025740778,0.8944391057,-0.4248135429,-0.5912539467
10998,0.6710973653,1.443322645,-0.09239916248,-0.7068603455
10999,0.9665763219,0.8691470414,0.1624696709,-0.5726017932
11006,0.5658842283,0.8848248212,-0.3289899758,-0.5372311331
11008,0.6853763583,0.8151852899,0.1059728324,-0.5520023374
11009,0.9198345927,1.052102374,0.1737237208,-0.606786072
11011,0.7090006421,0.9200975637,-0.5291368979,-0.7430315761
11013,0.5030688904,0.8719132787,-0.1720889634,-0.6176162544
11015,0.6723341126,0.9970194129,-0.3005613903,-0.8351744805
11016,0.604605979,1.027411339,-0.4377084161,-0.6199514162
11017,0.7112085644,1.026298794,0.06743116308,-0.6667179968
11020,0.9575450623,0.8920652487,0.1924622121,-0.5561377058
11021,0.6320120448,1.314172582,-0.1514229693,-0.7956109985
11023,0.7398002235,0.6528404133,0.09004598955,-0.6329485262
11024,0.7115266631,0.937236395,0.04460608153,-0.680710901
11030,0.5921272822,1.005466838,-0.4078525088,-0.5865677955
11031,0.9544986445,0.8514024792,0.1799342837,-0.5941422328
11032,0.4937239643,0.8819118172,-0.3044980224,-0.37190121
11033,0.5061970723,0.951673207,-0.3290527377,-0.550736312
11037,0.9549997289,0.9493874426,0.1876892152,-0.574296291
11040,0.5976299609,1.173492163,-0.2264915111,-0.8281817525
11042,0.9178507601,1.23134423,0.1267354989,-0.6827931653
11043,0.9490337765,0.9215797863,0.194392074,-0.5988389549
11044,0.9411247158,1.041621564,0.1770629963,-0.5550387816
11045,0.9170995962,0.8251000228,-0.5056406103,-0.5077885998
11046,0.710938256,0.7713558806,0.1453106876,-0.49788134
11048,0.906621816,1.188632995,0.1283971462,-0.6870695194
11052,0.949986494,0.9592803922,-0.4769615366,-0.5519501085
11053,0.9107782396,1.207585237,0.1611107267,-0.6064907608
11055,0.9603239361,1.17373678,-0.4909373722,-0.5826315536
11060,0.5595322324,0.9513009163,-0.02963939381,-0.6015076526
11063,0.7451256656,1.023603641,-0.4540040051,-0.7056951946
11066,0.9647463912,0.7885649522,0.1493560311,-0.6078790192
11067,0.5747994547,0.9345975623,-0.01538753206,-0.6178681408
11068,0.4656487502,0.8005962301,-0.1556365111,-0.5235698434
11072,0.7147928299,1.35250079,-0.4599013164,-0.6626642862
11073,0.5530820068,0.8372997265,-0.3315048808,-0.6505431169
11076,0.9514660547,1.070215426,-0.4752066938,-0.6253288427
11078,0.6685806005,0.9907818894,0.05230668423,-0.5894079417
11079,0.9596317227,0.8634520965,0.1919105319,-0.5717172648
11080,0.9180980319,1.158891174,0.1340626133,-0.646138534
11082,0.5608586461,0.6987011055,0.02715750604,-0.5486365318
11084,0.4893339595,1.159699889,-0.1558564876,-0.4607374921
11086,0.9494813353,1.074483278,-0.4852028752,-0.5648099887
11088,0.6723346276,0.98064907,-0.2989788403,-0.3323959337
11091,0.7569246212,0.9066132423,-0.1076999033,-0.9022350894
11092,0.9302407044,0.9789029182,0.1832340977,-0.5797728101
11093,0.5129218126,1.108811981,-0.1565641329,-0.6709382182
11096,0.6717343505,0.6199782709,0.1286815933,-0.3269757715
11099,0.9638480443,1.170301264,-0.4623115491,-0.578200636
11102,0.6876977759,0.719116326,-0.4501614429,-0.6626461034
11104,0.5623799752,1.061475797,-0.07228986742,-0.6459549356
11105,0.4852382419,1.044601238,-0.2799029229,-0.5880418917
11106,0.562259868,0.648560815,-0.01761478053,-0.5092701402
11110,0.5914533069,0.9114564231,-0.1786611528,-0.8468022351
11112,0.4954512648,1.011154515,-0.2552358021,-0.6483180809
11115,0.9266870679,0.9926771501,0.1474243469,-0.6191519216
11119,0.9429164016,1.016526849,0.1768720224,-0.5934022383
11120,0.5604442692,1.195620271,-0.2931052023,-0.804495466
11121,0.5091250979,0.579569437,-0.2145895355,-0.4904205126
11122,0.6962221364,0.7125367385,0.1065111374,-0.5372119229
11124,0.9708107485,0.7413780411,0.1776586815,-0.618654724
11125,0.6966582251,1.044366827,0.05820560178,-0.6163751459
11126,0.9472721736,1.097588922,-0.5130413276,-0.5814361193
11130,0.9292040636,1.003886912,-0.5136881077,-0.5340521771
11132,0.6203735946,0.9342500327,-0.2654804294,-0.7284138625
11133,0.9484771184,0.8742158641,0.1707668211,-0.5978438563
11134,0.6968469459,0.9886060334,0.04916173669,-0.6378911094
11135,0.5424552947,0.4974783543,0.01136536481,-0.3434052672
11136,0.5255814913,0.5975348973,-0.2108089158,-0.6530129436
11137,0.9750519148,0.5980396263,0.1871995894,-0.5648263702
11140,0.4583652956,0.8450863491,-0.1549854779,-0.5091500909
11141,0.6361190764,0.8713001125,-0.04589422045,-0.759354093
11143,0.4764687771,0.9259639645,-0.09171803739,-0.4120627854
11147,0.6533841602,0.9343984601,-0.02076492287,-0.5542895683
11149,0.7406085898,0.9359107421,-0.5331811986,-0.633343739
11151,0.95511582,0.7907832382,0.1829433688,-0.573688638
11153,0.7469521904,0.7589409447,0.01634755627,-0.6855923213
11154,0.973826842,0.7206242911,0.1807626927,-0.6035979529
11157,0.602130839,1.347738099,-0.4192821544,-0.6622017856
11160,0.4361996815,0.5072721824,-0.07155446971,-0.324029924
11162,0.5564079121,1.465179997,-0.2446244682,-0.7212099267
11164,0.6000692805,0.8544806362,-0.3933626468,-0.5396006606
11165,0.9620987252,0.8381759218,0.1857006895,-0.5675123772
11167,0.675738171,1.33633817,-0.2459831821,-0.9991918491
11169,0.6534335117,1.10473527,-0.4568350238,-0.6455734802
11170,0.9099525099,1.162296231,0.1718622373,-0.5730458701
11171,0.4477723602,0.4314771066,-0.06219190041,-0.2843984138
11172,0.5215259657,0.8800863837,-0.1521438626,-0.7221677373
11174,0.4587560924,0.9634570556,-0.1396711218,-0.3799957986
11175,0.6709812021,1.282426931,-0.375487149,-0.7029229434
