"Respondent","Bx","By","EC"
1137,0.5576817009,0.7522088021,1.813835063
1138,0.5675554979,0.4950433834,1.613650542
1139,0.5236951329,0.5772954824,1.751892832
1140,0.2932986392,0.3553376377,1.813335715
1141,0.4404441813,0.6400934156,1.955791965
1142,0.6714970987,0.5691279507,2.422710583
1143,0.5989325186,0.4741304767,2.049857114
1144,0.6005532012,0.6266289962,2.097748182
1145,0.6187942352,0.5054696564,1.859893176
1146,0.3251077189,0.5292260525,2.000090613
1147,0.6209224936,0.6583826512,1.820635044
1148,0.6789296182,0.6179731805,1.873241372
1149,0.6571472497,0.6068304409,2.175965271
1150,0.6614449097,0.6285775135,1.949563647
1151,0.4816032256,0.646478235,1.551809444
1152,0.5703013174,0.6415203762,2.128624934
1153,0.5863340878,0.4290762058,2.10899064
1154,0.4494962695,0.7087806568,1.68716975
1155,0.6585571338,0.5890630185,1.776797305
1156,0.6338048144,0.7149764305,2.412875786
1157,0.5672781688,0.4015485317,2.055772627
1158,0.5578200515,0.6136610488,2.09515827
1159,0.6388383687,0.5004962483,1.727882886
1160,0.6668720166,0.3912426,2.034128859
1161,0.5973574649,0.7274406205,1.996059983
1162,0.5108709176,0.592363742,2.467740456
1163,0.721402533,0.6392673497,2.09555567
1164,0.5871542575,0.6500688555,2.448936753
1165,0.4575285392,0.4937720188,1.677264887
1166,0.6497948373,0.7233856229,1.775061733
1167,0.70073984,0.5933894825,2.464793712
1168,0.6527355681,0.532380432,2.199174897
1169,0.5158420512,0.4389749486,1.833622344
1170,0.6624504855,0.6887344301,2.338759011
1171,0.609233837,0.5592123431,2.383109803
1172,0.552218556,0.730803855,2.121687436
1173,0.735080648,0.6543879756,2.471775046
1174,0.7380308905,0.5635833075,2.076122973
1175,0.5964199355,0.6192153303,1.81485929
1176,0.5226750565,0.5438810969,2.061735378
1177,0.7241817862,0.4623359927,2.301742637
1178,0.4863429402,0.4050595668,2.012511431
1179,0.6250013034,0.6117759059,1.919234048
1180,0.6964956416,0.799702046,2.415106419
1181,0.7675051736,0.6695768419,1.543969498
1182,0.592949063,0.4801645841,1.783736873
1183,0.5465352302,0.4476282484,1.757278317
1184,0.5608793306,0.4655662424,1.826514286
1185,0.4665177029,0.5706028341,2.16232851
1186,0.5700733237,0.6620113573,2.113186957
1187,0.6412254319,0.4799426342,2.458112062
1188,0.6039253166,0.6494479244,1.725904424
1189,0.6125438989,0.5709092306,2.171918679
1190,0.4552183813,0.4361256476,1.747762903
1191,0.424829466,0.6674439477,2.16425927
1192,0.7094049112,0.6638166144,1.927285971
1193,0.7009805486,0.4761104097,1.530282091
1194,0.6575429107,0.4228879038,2.008415673
1195,0.6179322427,0.5122397477,1.951158943
1196,0.6729219542,0.5649680777,1.946318661
1197,0.3026001229,0.6068991328,1.834470639
1198,0.3334829104,0.5369050915,2.007056036
1199,0.6253743889,0.6271525717,1.803546295
1200,0.5842874406,0.6417793896,2.118210524
1201,0.5998170191,0.52795765,2.19517922
1202,0.8506353264,0.7198683309,1.998335373
1203,0.6861685021,0.4389911222,1.803253132
1204,0.5999195142,0.5271794147,1.86935726
1205,0.665050242,0.7575860292,1.931186289
1206,0.7290908182,0.6177314549,2.522548078
1207,0.6958540643,0.623724068,2.091090023
1208,0.6150836031,0.4569040374,1.857054007
1209,0.6038911059,0.7549033195,2.054319857
1210,0.6013317402,0.7151124824,1.780746067
1211,0.6440398879,0.3740134564,2.075587387
1212,0.5211696974,0.7755634826,1.814342827
1213,0.4502347353,0.6739869777,1.586150139
1214,0.5876589403,0.3708253829,1.949707276
1215,0.7117137781,0.6651914312,2.023564965
1216,0.6688207298,0.5737875424,2.050156294
1217,0.5980299631,0.6434671804,1.660633358
1218,0.5333863474,0.2738618602,1.717226153
1219,0.6829334848,0.536085866,2.363276206
1220,0.6170991761,0.6395732977,1.875889915
1221,0.6358932549,0.3334307646,1.744254702
1222,0.5999646086,0.493517719,1.805187378
1223,0.4713353285,0.5275364754,1.908527729
1224,0.534078011,0.5432704181,1.805719241
1225,0.5338719452,0.6401011174,2.198330575
1226,0.7588753624,0.6435111663,1.803566895
1227,0.5957456813,0.638725607,2.587408976
1228,0.3822662252,0.4768245475,2.447484414
1229,0.5072737188,0.6105655988,1.804282561
1230,0.560232293,0.6101171033,1.662600121
1231,0.4433931908,0.5222947681,2.257041082
1232,0.5013136769,0.7338973281,2.356786318
1233,0.5745493495,0.7013735781,1.827999168
1234,0.6815317215,0.4289561982,1.943367702
1235,0.7004016358,0.5218823196,1.984400581
1236,0.6743819939,0.6322881637,2.370060681
1237,0.5387699553,0.5289506015,1.901146939
1238,0.6029602111,0.4889274693,2.145640024
1239,0.3876193906,0.5779681929,2.211068687
1240,0.5643203914,0.4336171817,1.715195226
1241,0.6327769288,0.5231992614,1.890482427
1242,0.6885308268,0.5658969521,1.808581242
1243,0.5046836767,0.6335309737,1.983067259
1244,0.6820101955,0.6299337867,2.351510247
1245,0.7065559111,0.7631169048,2.572935906
1246,0.5099992825,0.5781327054,1.741540325
1247,0.521799578,0.5175034115,1.968521035
1248,0.5662848245,0.3464290261,1.851044658
1249,0.6721142105,0.7145219909,1.976187276
1250,0.4103414666,0.6912979245,1.59594226
1251,0.4383377886,0.6079153499,1.836138034
1252,0.5393153447,0.632811247,2.067071752
1253,0.6194093514,0.5288496283,2.121724566
1254,0.3096459486,0.6373740767,1.961599308
1255,0.6595956252,0.6556842929,2.02260839
1256,0.5774425528,0.4958415689,2.028865812
1257,0.6607610762,0.7262076165,1.918429915
1258,0.5878623076,0.7122235486,2.073494829
1259,0.6508501355,0.5053085398,2.04617666
1260,0.3214966103,0.5465537024,1.435575279
1261,0.6330715392,0.3590913476,1.751830749
1262,0.5211220114,0.4355946529,1.615468858
1263,0.5523064963,0.489877297,1.718873674
1264,0.3691235247,0.5698132883,1.661825432
1265,0.4013177823,0.449666351,1.777891331
1266,0.4982397282,0.5032529229,1.613367313
1267,0.5567981602,0.3905390442,1.700722727
1268,0.5498880021,0.6485665052,2.217501365
1269,0.6428761845,0.6085193425,2.015933764
1270,0.6541644089,0.4063523828,1.712665133
1271,0.6721217994,0.5411857007,1.878720115
1272,0.7035528128,0.6963011852,2.344404733
1273,0.611083615,0.4298415574,1.724500751
1274,0.3101439714,0.5613735302,1.574702606
1275,0.6653831337,0.5778610815,1.990650663
1276,0.63809501,0.4936271791,2.225274106
1277,0.3593529306,0.3619847692,1.708675701
1278,0.4732010778,0.7343177562,2.057676382
1279,0.41338676,0.5289352352,1.824338803
1280,0.5322194455,0.5591076742,1.877015155
1281,0.6571620729,0.4986409216,2.109112913
1282,0.454680846,0.5877790635,1.846579836
1283,0.6114089227,0.5281173379,1.909387933
1284,0.4928527341,0.6281776676,2.204216071
1285,0.6498142811,0.4982323414,1.909925306
1286,0.5310394093,0.6678605786,1.663151164
1287,0.6630717827,0.558730826,2.048542555
1288,0.6097524433,0.5025880333,2.417822032
1289,0.444001728,0.4008155041,1.608243317
1290,0.4856111278,0.5810883331,2.116878823
1291,0.2743290176,0.4714497421,2.025355077
1292,0.7972908374,0.6039517243,2.129082444
1293,0.3374568085,0.3882331635,1.674970757
1294,0.4150518952,0.5140348405,1.546547729
1295,0.6566664558,0.5958412561,2.583075038
1296,0.6338337358,0.642355776,1.845417845
1297,0.6245398818,0.5079812641,1.983266352
1298,0.4683102801,0.6544281708,2.586908404
1299,0.5842200814,0.5808403775,1.853232224
1300,0.617697516,0.3202828685,2.116826343
1301,0.3546547694,0.489887448,1.988881133
1302,0.6352977193,0.4824232073,2.003254117
1303,0.3347544535,0.6317381684,1.546834733
1304,0.4227409602,0.6099647964,1.96219317
1305,0.453153483,0.637966133,2.214501971
1306,0.3955725635,0.4894676448,2.070490019
1307,0.6941534323,0.55797547,1.942218559
1308,0.4174512857,0.6242906833,2.275585507
1309,0.5020232435,0.7419967816,2.24924369
1310,0.6092672024,0.4256462328,1.959790014
1311,0.6020754617,0.8032750952,2.384418259
1312,0.7034556222,0.654089737,1.844727233
1313,0.5548991797,0.3396150031,1.634579368
1314,0.7680461664,0.6508954174,2.08678729
1315,0.5785295798,0.6119556308,1.967875145
1316,0.7434559642,0.617281732,2.511893267
1317,0.5754031772,0.2111079225,1.86560701
1318,0.5669322069,0.5562201153,2.291497154
1319,0.7202480749,0.5547320501,1.490917828
1320,0.5481854903,0.4781881088,1.892275452
1321,0.7218539459,0.5432681472,1.618535872
1322,0.5422035936,0.6557761046,2.566276876
1323,0.4210938617,0.8754654702,1.941068311
1324,0.2340538412,0.5187039357,1.535483424
1325,0.6055379045,0.6110401361,1.816222107
1326,0.4567830789,0.5307290914,2.134288072
1327,0.4255371076,0.3161901255,1.606057278
1328,0.6169869406,0.6703128544,2.260785014
1329,0.523920604,0.6471601099,2.20366291
1330,0.5065038833,0.6057510377,1.768784639
1331,0.708770145,0.5978771779,2.092106733
1332,0.5717563026,0.5123653465,2.298324604
1333,0.5746214361,0.4801138902,2.01686582
1334,0.5841236983,0.4642331758,2.127502013
1335,0.4592506713,0.4054443557,1.541620129
1336,0.6615590069,0.345597872,1.911940971
1337,0.7636386874,0.637710731,1.739245458
1338,0.2793514371,0.2836191555,1.800823527
1339,0.7038014013,0.6465234724,1.859244807
1340,0.7221753463,0.5099906439,1.777215537
1341,0.7557281246,0.6382876109,2.076931411
1342,0.5786318527,0.6294633948,1.860046194
1343,0.6874184468,0.5670895245,2.405240311
1344,0.604863976,0.5075406956,2.021813804
1345,0.4017595737,0.5198214153,2.133961577
1346,0.5961890452,0.6826187635,1.940706492
1347,0.3948970003,0.632868106,2.134877766
1348,0.4203723634,0.5164517289,1.707560948
1349,0.3007142664,0.2574955554,1.165386089
1350,0.7355440402,0.6036025174,2.092818132
1351,0.5110550177,0.6232891341,2.064379926
1352,0.7294293146,0.4948654317,2.419752223
1353,0.5322344196,0.7709124743,1.887264324
1354,0.3468121254,0.6459872295,1.735931258
1355,0.5645057936,0.6775533274,1.523024811
1356,0.4997197786,0.6083779802,1.740988272
1357,0.6727630447,0.4750059265,1.795096615
1358,0.6995199997,0.6682028708,1.917233832
1359,0.4122218744,0.3399955346,1.846422431
1360,0.7245608105,0.6722526726,1.848727409
1361,0.3635116792,0.4406011177,1.871855936
1362,0.3396342341,0.3564752247,1.79328213
1363,0.6146903975,0.4788645559,2.212129317
1364,0.6389151164,0.5670158724,2.561100023
1365,0.437649132,0.6708121504,2.018677857
1366,0.5681828463,0.6530445544,1.906230311
1367,0.6428418493,0.656715189,2.500771602
1368,0.7099892469,0.4999855569,1.60046331
1369,0.5281761623,0.3207200696,1.523470722
1370,0.6469138697,0.5351435629,2.161101731
1371,0.7147825341,0.6537838211,2.073648914
1372,0.5566054291,0.2776180038,1.790602249
1373,0.517900545,0.5025584365,1.896400643
1374,0.3860607072,0.5068698481,1.765939351
1375,0.4826335961,0.6077040335,1.839905719
1376,0.5626685537,0.5205083151,1.977369659
1377,0.6490038539,0.632155209,1.836595866
1378,0.6782823042,0.4677518616,1.836743603
1379,0.514564461,0.4927308394,1.846688623
1380,0.7057576843,0.5721437498,1.992025059
1381,0.4986231074,0.6112100818,1.517610842
1382,0.5474384298,0.4553350774,1.98275423
1383,0.7477754249,0.6903789203,2.086401186
1384,0.4081587359,0.422380018,1.757324146
1385,0.4793931937,0.3412925219,1.982552383
1386,0.8759643014,0.612003842,1.970035557
1387,0.5847815647,0.5783764116,2.28752097
1388,0.6379492765,0.4688925238,1.620169715
1389,0.5422798524,0.4773587565,1.560148322
1390,0.7288116834,0.4796108605,1.623234104
1391,0.6784009953,0.6027051262,2.091460297
1392,0.4651167624,0.5331842429,1.811163236
1393,0.6066032281,0.6487434385,1.452418452
1394,0.5546388132,0.7328412333,1.748641494
1395,0.393836249,0.5527594456,1.803617502
1396,0.674583113,0.7472817761,2.459965199
1397,0.6133186649,0.6470542601,2.287443136
1398,0.630228319,0.633070261,2.061156122
1399,0.4830171336,0.4630944252,1.771080143
1400,0.6613245092,0.5869662819,2.031836941
1401,0.6368981283,0.5687385391,1.773315986
1402,0.5849291834,0.5480465764,2.081696623
1403,0.4573268549,0.5094991946,1.903595577
1404,0.6959993237,0.5465489746,2.023122858
1405,0.5841729742,0.5230845995,1.717539146
1406,0.4963504556,0.501141285,2.310300213
1407,0.4475952601,0.5700658711,2.576222689
1408,0.338791587,0.3295823734,1.240704204
1409,0.5476310558,0.5408572008,2.185937894
1410,0.6656251589,0.4121958619,1.543933535
1411,0.3208759807,0.3607537592,2.217801401
1412,0.5000473089,0.4987736334,1.802720003
1413,0.7241007736,0.6674939304,1.714205044
1414,0.6693465533,0.719854136,2.580066468
1415,0.6494528422,0.497368132,1.605835095
1416,0.5408103757,0.6489437803,1.8130032
1417,0.4762262534,0.4147949273,2.373085245
1418,0.4095075176,0.5583481542,1.986520635
1419,0.6300736324,0.7695896532,2.015853304
1420,0.4753889298,0.5735520601,1.899202171
1421,0.7384554859,0.7226292765,2.459207676
1422,0.5245327815,0.6074835083,1.755103982
1423,0.6378959149,0.7051463726,1.776750871
1424,0.4632186933,0.5845526634,1.90607199
1425,0.6531632498,0.4714947029,1.886713589
1426,0.6587102585,0.5669210867,1.53574548
1427,0.4651322751,0.5312693456,1.92540811
1428,0.5879308958,0.6008298195,1.924832259
1429,0.5679523631,0.4584174311,1.675166302
1430,0.4429836542,0.6690168685,2.25041121
1431,0.6451100663,0.5766059462,2.50377349
1432,0.4532413855,0.459696667,1.577758333
1433,0.5221610091,0.6499747879,1.944651594
1434,0.4854404909,0.5259020978,1.780201749
1435,0.3834409795,0.6933713234,1.644052969
1436,0.6413421601,0.4809371681,2.486417039
1437,0.3792214097,0.6330281909,1.534726606
1438,0.6694839555,0.6785912585,1.89711682
1439,0.6735353208,0.5260143618,2.108792671
1440,0.6719872631,0.4893951227,1.990400236
1441,0.3110300872,0.392180091,2.083845529
1442,0.7745362793,0.6400918745,1.729326797
1443,0.5275662812,0.4380802374,1.609193663
1444,0.5393527615,0.4214745819,1.46303243
1445,0.6308703691,0.393173559,1.420043217
1446,0.4775012036,0.6491893425,2.225127081
1447,0.5489246933,0.7484447731,1.712641326
1448,0.5463646829,0.5673952567,1.961801034
1449,0.5892165041,0.701373802,2.270632804
1450,0.4599718369,0.5613257943,1.873765674
1451,0.4386380063,0.6995618957,1.601457608
1452,0.6397426776,0.6306601248,1.718767707
1453,0.7124829791,0.5120021021,2.156901917
1454,0.5420906938,0.3285140112,1.943884568
1455,0.7025823865,0.6259926747,2.386497342
1456,0.6745685608,0.5798875254,2.224572237
1457,0.2771110209,0.6742102322,1.968003514
1458,0.6357689697,0.671714503,2.327849668
1459,0.6569712021,0.6590449991,2.456094714
1460,0.506775281,0.6224866467,2.154962756
1461,0.5088620088,0.6989227434,1.614290328
1462,0.5062150879,0.7144620106,2.260960352
1463,0.415516414,0.4722719086,2.17571099
1464,0.3272505686,0.6447675816,1.788376958
1465,0.4337619562,0.4613126035,1.731552749
1466,0.4014958595,0.5306990634,1.875519899
1467,0.6317952548,0.4940663715,2.453696682
1468,0.480790633,0.3397660309,1.348665931
1469,0.4909125628,0.6393644762,2.039497285
1470,0.4171774979,0.660316859,2.113379014
1471,0.3228857354,0.7178115013,1.944222991
1472,0.3430241155,0.6188553019,1.320577632
1473,0.7134957712,0.6984110779,2.277019321
1474,0.6581204631,0.2776028784,1.508062177
1475,0.6027553783,0.7301107263,1.807998866
1476,0.6403751066,0.4592904179,1.622253274
1477,0.6080477955,0.3804126404,1.541542913
1478,0.5383858012,0.4829798768,1.833636394
1479,0.6149507678,0.5076474133,1.765147923
1480,0.5148667325,0.6033262405,2.023140229
1481,0.3551587339,0.6046765253,2.250659206
1482,0.5252657764,0.3856290962,1.490582434
1483,0.5882930621,0.5965287419,1.945570772
1484,0.6010999602,0.5614297459,1.917356868
1485,0.7295010795,0.5987268064,2.232826289
1486,0.6482335838,0.5015948172,2.141489609
1487,0.5232159413,0.572338755,1.909808362
1488,0.3081332912,0.349476175,1.752839847
1489,0.477022157,0.4326799276,1.819536733
1490,0.6423709834,0.5048451574,1.890379469
1491,0.5107907063,0.4227319607,1.729860225
1492,0.5613445085,0.4912796776,1.693033336
1493,0.6013301758,0.4694946284,1.829986381
1494,0.5289002943,0.5469982659,1.989343895
1495,0.4762382152,0.3531249254,1.60903061
1496,0.495016908,0.4360478591,1.924871502
1497,0.6763827127,0.2944427764,2.021761772
1498,0.5285053248,0.5449966508,2.14498407
1499,0.6457704905,0.3743608698,1.590766164
1500,0.5309516715,0.5566562251,1.998567527
1501,0.4682383849,0.4304362861,1.501213092
1502,0.5762926727,0.6669211733,2.17083664
1503,0.4877368943,0.686078153,1.970849739
1504,0.4542985496,0.5752124278,1.608045501
1505,0.6309716879,0.5082447613,2.049912032
1506,0.6377517579,0.6627716565,2.324067404
1507,0.484232544,0.4967374896,2.056357046
1508,0.6015383392,0.5344892084,1.673746227
1509,0.5550341672,0.2952112974,1.530346015
1510,0.4721067879,0.6329754921,1.405708951
1511,0.6277233811,0.5405597369,2.3940992
1512,0.540519524,0.6095959011,1.864196809
1513,0.7831137154,0.5954665918,1.963587002
1514,0.5484119617,0.3760937545,1.584231787
1515,0.485916941,0.2902359265,1.417877181
1516,0.7482690444,0.6559135687,2.435789755
1517,0.5820408967,0.3489714749,1.924212569
1518,0.5381529983,0.65837658,2.128940911
1519,0.6942125219,0.5224441644,1.505644378
1520,0.5796773841,0.4898255112,1.469158387
1521,0.455844252,0.4843968437,1.969607044
1522,0.7574985965,0.7629209191,2.14666869
1523,0.6670161764,0.6317555332,1.6879137
1524,0.4972323628,0.5397625537,1.972656793
1525,0.6036713841,0.5677173885,2.66347041
1526,0.3587635696,0.482445131,1.831398838
1527,0.3513843161,0.3169041205,1.572950611
1528,0.6512684319,0.6217978785,1.67466984
1529,0.568373409,0.6277874913,1.943932849
1530,0.656860756,0.4718838313,2.220055713
1531,0.5391375135,0.4932376431,1.804527895
1532,0.4604582571,0.5133509086,1.385456445
1533,0.6301671454,0.5577046646,1.715946275
1534,0.418119761,0.4870220039,1.891638938
1535,0.4231411056,0.416489299,1.570867517
1536,0.4760751188,0.5766718787,1.947936162
1537,0.6424419018,0.6642904435,2.325682508
1538,0.3234411092,0.2395056552,1.327692147
1539,0.6569034627,0.5974140512,2.390445489
1540,0.720549161,0.7334905231,1.845838563
1541,0.5381309457,0.6203888876,1.862728871
1542,0.7096172777,0.7730736196,2.21442864
1543,0.6584939287,0.4710876555,2.588251216
1544,0.6432520429,0.4195857895,1.809710123
1545,0.699543797,0.4014825352,1.541965567
1546,0.2510626039,0.4923283082,1.651118363
1547,0.6118801033,0.5035873334,1.826251155
1548,0.4934542913,0.5751249082,2.011902528
1549,0.5481591221,0.6607189594,2.004889532
1550,0.466150594,0.5229212884,1.441474968
1551,0.4216821046,0.3461484991,1.303202754
1552,0.5477896459,0.6192687359,1.765891331
1553,0.6324194305,0.3433076447,1.687783499
1554,0.4661919655,0.5600771236,2.006414308
1555,0.4789357535,0.5528386767,1.850056918
1556,0.315203601,0.5932708254,2.129691097
1557,0.3939758236,0.6608110377,1.993900704
1558,0.5872794759,0.6301532454,2.455762785
1559,0.6333605756,0.7265900743,2.520216647
1560,0.6759563981,0.7491601452,2.460714786
1561,0.5701858958,0.4530005919,1.943336614
1562,0.2691450651,0.4431736232,1.940024851
1563,0.3568657837,0.5393732953,1.684566106
1564,0.4909580178,0.4161579156,1.81676686
1565,0.6668659357,0.8320888721,1.934290366
1566,0.5314274217,0.6939181496,2.191177347
1567,0.4173920743,0.4711642249,1.931141628
1568,0.5663802401,0.5093744315,1.986063463
1569,0.2753589027,0.284855917,1.351279531
1570,0.5813232428,0.4977033432,2.387885073
1571,0.3641719032,0.428328401,1.948011908
1572,0.5128541665,0.5651291935,1.944482541
1573,0.3260161065,0.3012532761,1.691557279
1574,0.395880126,0.5538198327,1.47591545
1575,0.7925235694,0.5215828597,2.008808473
1576,0.6391281178,0.5760039092,2.15775601
1577,0.3619547209,0.3951351137,1.888442957
1578,0.6314320709,0.2980911695,2.540050356
1579,0.57980923,0.5500456029,1.464334757
1580,0.6816187746,0.372958385,2.493430654
1581,0.4830188509,0.3926575119,1.868101659
1582,0.5014974832,0.4775680302,1.958003655
1583,0.5002032943,0.4593566525,1.835047532
1584,0.3069376464,0.7804615632,1.647981806
1585,0.407967093,0.6493932251,1.998628058
1586,0.7378273364,0.5013551515,1.577961485
1587,0.5332450287,0.4891959741,1.361951472
1588,0.5448008924,0.3836629977,1.824006932
1589,0.4467272335,0.3840328311,1.911715538
1590,0.4936690186,0.4200830812,1.523175435
1591,0.6523566018,0.6436234459,2.609524008
1592,0.5332727169,0.5344998492,2.318854276
1593,0.5676055814,0.4656021209,1.841522213
1594,0.3223159628,0.4429475445,1.805902703
1595,0.8060305589,0.4730592176,2.23021613
1596,0.5498714486,0.3806762016,1.797558119
1597,0.7329467386,0.5889536752,2.319274957
1598,0.5134972509,0.6224898185,1.762237198
1599,0.5416360898,0.5519685218,2.175441568
1600,0.580193014,0.4655032524,1.368376195
1601,0.7069508468,0.6305107106,2.313478861
1602,0.6116489881,0.5839502169,2.146255009
1603,0.4903402579,0.4968289981,1.911397892
1604,0.5306476614,0.5862417711,1.709923046
1605,0.6821262917,0.728725264,1.795459119
1606,0.4407871937,0.6141193056,2.331591095
1607,0.6261900436,0.6177134074,2.249959218
1608,0.5230830188,0.434569751,1.673735172
1609,0.5759115208,0.4854515513,1.892712946
1610,0.47660142,0.4771630786,1.859962524
1611,0.5585384803,0.6685185773,1.427987437
1612,0.5662881855,0.4336714141,2.003237922
1613,0.3782231996,0.2507592128,2.085292709
1614,0.6135613084,0.3463573287,1.716058651
1615,0.6465332986,0.6954978126,1.897954014
1616,0.3759123675,0.6082931669,1.752329512
1617,0.7576918457,0.6592469462,2.103228473
1618,0.5815635487,0.4098876529,1.84425274
1619,0.6323258239,0.7282366059,2.045973987
1620,0.5530114641,0.378443452,1.794313843
1621,0.6752915603,0.5582930211,1.792650149
1622,0.6252819339,0.6775988775,2.000630655
1623,0.6857114677,0.6838238553,1.879042912
1624,0.628840012,0.4715579149,1.988191883
1625,0.6899186978,0.4063119343,2.290039266
1626,0.5987838729,0.6897129423,1.985606437
1627,0.6494913738,0.4903307372,1.849218199
1628,0.7117694149,0.6134925364,2.246011838
1629,0.5006631016,0.3966075542,1.483484826
1630,0.6884684335,0.3654156465,2.063243482
1631,0.7642903101,0.3214367051,1.604442901
1632,0.6015971517,0.4419931661,1.702949624
1633,0.6273526073,0.5380233019,2.111636467
1634,0.6534906838,0.7325493009,1.788421443
1635,0.6201684062,0.5220260937,2.009821645
1636,0.5131390724,0.5118545059,1.638508017
1637,0.6447211651,0.5785652018,1.904152788
1638,0.6805898736,0.5651950747,2.428809522
1639,0.762727186,0.619792151,2.495428666
1640,0.3453293182,0.5753259066,1.93217007
1641,0.6920084531,0.5789246736,1.786335888
1642,0.6198681686,0.35711504,1.886817239
1643,0.4047893898,0.5038277608,1.897450922
1644,0.6307416634,0.6282557161,2.011772122
1645,0.6378035597,0.401643982,1.850373967
1646,0.6104257016,0.4386349365,1.440821352
1647,0.6776077848,0.5386776384,2.211189588
1648,0.5563308676,0.4289683519,1.923236933
1649,0.5301136543,0.412199345,1.85142296
1650,0.6470916067,0.5337226587,2.407453038
1651,0.6496220934,0.5725315856,2.138503432
1652,0.6817407873,0.5463095538,2.002310488
1653,0.4294427344,0.3925645832,2.097660964
1654,0.4193245473,0.6503244182,1.758194852
1655,0.3503798064,0.5461048202,1.926725928
1656,0.5993239006,0.6194005613,2.349931695
1657,0.6699877974,0.5508897181,2.156202807
1658,0.4720729522,0.6662128658,1.498048632
1659,0.6647365074,0.5147363863,2.136425809
1660,0.6520692568,0.5678189048,2.573377089
1661,0.5681891849,0.6605558456,2.087278776
1662,0.6737065423,0.589440777,1.86596858
1663,0.3324412143,0.4324333886,1.499546748
1664,0.5087244289,0.6388630142,1.834868343
1665,0.6013026912,0.654697469,1.949828541
1666,0.666930165,0.4303349821,1.851773903
1667,0.4218625433,0.6378498958,2.073761504
1668,0.4282330252,0.6324391669,1.91799371
1669,0.2616477513,0.6201681977,2.08003458
1670,0.5974399406,0.4341723552,1.823543594
1671,0.5564796936,0.5520356851,1.667663197
1672,0.2506139983,0.732675873,2.036589259
1673,0.7077214136,0.5914660982,2.04139252
1674,0.4212903573,0.5607343609,1.70457127
1675,0.7177056217,0.6626709561,2.347059785
1676,0.3607981996,0.6117168479,1.752553621
1677,0.5859726592,0.6104282775,1.694699967
1678,0.6505646288,0.5161421519,2.029648292
1679,0.3433758575,0.5054818761,1.693896246
1680,0.4594930254,0.6914718743,1.837383306
1681,0.4700956644,0.3704346733,1.55564161
1682,0.2952430018,0.5299991054,1.707572067
1683,0.6372901601,0.5559585259,2.178086258
1684,0.4449420892,0.6697728747,1.710887912
1685,0.4091947937,0.5518579436,1.947482687
1686,0.6331936021,0.5174922497,1.422293877
1687,0.7464112365,0.6733653665,2.036407629
1688,0.4696326968,0.5028813605,1.82763554
1689,0.6115228676,0.6398777776,2.624381733
1690,0.6602403071,0.5080943137,1.772058364
1691,0.5864337812,0.4242173956,2.283123981
1692,0.5619098406,0.6836809999,1.83777019
1693,0.4912067568,0.4179386944,1.415044524
1694,0.5688639009,0.6240071312,2.387301777
1695,0.545589894,0.542156412,1.777337835
1696,0.6988524029,0.5878034818,2.279134814
1697,0.6123065427,0.6126139326,2.046012192
1698,0.7252902851,0.7004749678,2.077871557
1699,0.4706336978,0.6663148809,2.081076206
1700,0.3636545178,0.5541889185,1.528879239
1701,0.6115332984,0.4530918847,2.390056499
1702,0.64993628,0.7231436029,1.955995105
1703,0.7129826531,0.3410405824,1.860607326
1704,0.6909695161,0.3767983148,1.660164223
1705,0.6230623429,0.5561200367,1.711586092
1706,0.3215125917,0.416896572,1.569864926
1707,0.5613932008,0.6648084511,1.958538413
1708,0.6686822144,0.3597295735,1.481032209
1709,0.4722227113,0.53674818,1.79913448
1710,0.4431457588,0.4211598138,2.151224341
1711,0.6382337659,0.2599232165,1.525803479
1712,0.6405283746,0.2831906745,1.99901664
1713,0.5961826194,0.3380759406,1.658343303
1714,0.5717727292,0.6216329449,2.504041237
1715,0.4378946952,0.7680538499,1.974878768
1716,0.4179986707,0.6444244342,1.874698172
1717,0.3857225913,0.6635758401,2.119060511
1718,0.6461546385,0.5559656659,2.460963135
1719,0.3448455343,0.4190921241,1.903735942
1720,0.5242719227,0.486819995,1.689268219
1721,0.5215531599,0.5113613708,1.843276467
1722,0.6727716929,0.4891132926,2.022394246
1723,0.4013042098,0.6535217156,1.949406108
1724,0.6355116048,0.7633271951,2.389825303
1725,0.6595705239,0.5092246309,1.706883669
1726,0.6673249829,0.4620736988,1.554362443
1727,0.480374067,0.6422309452,2.401293859
1728,0.5021622204,0.4433945771,1.558988437
1729,0.6025210392,0.5905851034,1.975989231
1730,0.614192758,0.5994346192,1.826447999
1731,0.3986821317,0.5322757531,1.890156683
1732,0.6140199393,0.5117364906,2.501711251
1733,0.3942142089,0.5470043726,2.031552032
1734,0.5079561434,0.6176186541,2.124961272
1735,0.5871174257,0.7163415103,2.250278691
1736,0.5413023569,0.4965245316,1.842731657
1737,0.6011153129,0.3995377322,1.750936149
1738,0.7181943817,0.7623223067,2.168574398
1739,0.5131915875,0.4133846024,1.690906012
1740,0.3114568321,0.681937068,1.762798171
1741,0.610022887,0.6022145676,2.067347713
1742,0.6054412081,0.5740771137,1.693327223
1743,0.5709250756,0.6088097329,1.709833727
1744,0.5690252231,0.489814976,2.10805451
1745,0.7794969142,0.6647066833,2.180886232
1746,0.5958729733,0.5997032543,2.049893294
1747,0.4745770562,0.4719008949,1.365139809
1748,0.4545599367,0.5340720145,1.886686638
1749,0.6620110147,0.4213639897,2.142422247
