"Iteration","Bx x Bx","By x Bx","By x By","EC x Bx","EC x By","EC x EC"
2675,0.895580986,-0.01589370313,0.9426893849,0.06268909045,-0.1133207161,7.998452908
2676,0.8506836113,-0.02388769945,0.9526831081,0.07726861999,-0.05148037053,7.776773716
2677,0.9470286522,-0.008446459126,0.9386927018,0.1849706248,-0.1074405619,7.975578302
2678,0.9600572007,-0.01691655906,0.9575324068,0.1161931004,-0.04077540436,7.92963599
2679,0.9230530772,-0.01921122381,0.9397928277,0.05143127666,-0.1001899864,7.453897016
2680,0.9012836234,-0.02952965358,0.9573658703,0.07240639349,-0.09614306474,7.751210396
2681,0.9125269354,-0.01010457446,0.891465271,0.06101136024,-0.1115801875,7.489019852
2682,0.9109013476,-0.01996039733,0.9178170273,0.08489960611,-0.06043384872,7.522503047
2683,0.9032697267,-0.0362096805,0.8943434096,0.1296357524,0.01833467386,7.644512918
2684,0.9311576416,-0.007115700727,0.9121429067,0.06282006357,0.0056469128,7.642248151
2685,0.9440701529,-0.02126193974,0.9372379552,0.04149428268,0.05261161467,7.721368931
2686,0.9018934732,-0.02794672191,0.8988516197,0.04730378201,0.02701141984,8.032229242
2687,0.9127650406,-0.0222181753,0.9110761252,0.09908406044,-0.08431291268,7.849423863
2688,0.9012823483,-0.02567835557,0.8872844437,0.01509919068,0.004217694555,7.706893102
2689,0.8991603977,-0.01186103114,0.9372027098,0.05915931338,-0.0950400562,7.794401276
2690,0.8713961833,-0.03796137317,0.8993165789,0.139997209,-0.07784342861,7.733781703
2691,0.8866038674,-0.02247433371,0.8990044305,0.08260710808,-0.1256928394,7.655169449
2692,0.8773649321,-0.0225385018,0.9441137587,0.1218998641,-0.1310746528,7.664357116
2693,0.8931677606,-0.03462664117,0.9547299971,0.04762879162,-0.2113208124,7.626371414
2694,0.8971315405,-0.007878180965,0.9448928242,0.05776800064,-0.101332522,7.768455743
2695,0.855613387,-0.04609035359,0.9087043559,0.0619293854,-0.1613855359,8.037279026
2696,0.8771920246,-0.02220286307,0.9322238435,0.09234585421,-0.1397428495,8.084774794
2697,0.8833315454,-0.01329608871,0.9170404945,0.02914778543,-0.1715828271,8.30252947
2698,0.8724971745,-0.006675137782,0.8809228107,0.06388263233,-0.2062427948,8.104386813
2699,0.8788109737,-0.007545012442,0.8846150891,0.008297137043,-0.09979733691,7.843286939
2700,0.9588863518,-0.02057962072,0.8803723416,0.0767289281,-0.06462032261,8.351850003
2701,0.8986191628,-0.03371431779,0.8988066663,0.01933855358,-0.05921582518,7.94510952
2702,0.8961433397,0.0004564027897,0.8937753599,0.09549828818,-0.09809653447,7.915134031
2703,0.8881636298,-0.01185306346,0.9229873662,0.1401494777,-0.02992558591,7.898082297
2704,0.9290490508,-0.02066746987,0.90148543,0.1415055713,-0.03124301779,8.05781526
2705,0.9169536708,-0.008104684262,0.8865334585,0.1227352022,-0.1159503851,8.343445758
2706,0.8943596395,-0.02824719365,0.8969883533,0.08640243938,-0.01473083894,7.806764555
2707,0.9226571007,-0.026621769,0.8966649389,0.06350635581,-0.004325703926,7.957829326
2708,0.9124913563,0.01480849435,0.9234486237,-0.02311951458,-0.05316675532,7.731033787
2709,0.9201368932,0.0148377851,0.8969120671,0.01354317552,-0.003139665494,7.87187514
2710,0.9559192401,-0.0197315213,0.9353126596,0.07166438225,0.1256596744,8.115860804
2711,0.9211804105,-0.03401985333,0.8801662373,0.1244564494,0.02480662178,7.946967829
2712,0.9222992115,-0.02579322448,0.8935776947,0.0722828875,0.03450596703,8.063204372
2713,0.9508324799,-0.00345187484,0.8854712527,0.1029609377,0.03231885518,7.770036651
2714,0.9323320088,-0.02450307348,0.9064569171,0.1663431805,0.02065167369,8.135346594
2715,0.9441003883,-0.01632932576,0.9055919407,0.0617079092,-0.01540254354,7.993689146
2716,0.9548413137,-0.01217983827,0.9268137595,0.1761043385,-0.001840408105,8.203005103
2717,0.9671995401,-0.03390320751,0.9077382019,0.1570587868,0.06881809185,8.225635181
2718,0.9874381781,-0.02481847374,0.9075220042,0.1540649615,0.009854925131,8.054994891
2719,0.9664903733,-0.01716948833,0.943499861,0.1898009067,0.04009930373,8.173755834
2720,0.9663504185,-0.01690438741,0.9206428557,0.1377086614,0.07106427805,7.991670821
2721,0.9259897967,-0.01728228678,0.8891432566,0.07888918357,0.0666964455,8.256391281
2722,0.9334673804,-0.01898720828,0.9151654451,0.08274262545,0.1094042361,8.189140392
2723,0.937839997,-0.01680780132,0.9373338642,0.1075099224,0.02748926389,7.882151412
2724,0.8894191472,-0.01795844251,0.9070893416,0.01474059069,0.1001061793,8.034094623
2725,0.8702237097,-0.0187083493,0.937373221,0.1283029967,0.06807362001,7.933489368
2726,0.883257331,-0.02019543403,0.8861698478,0.1197200904,0.07107618318,8.032684976
2727,0.8959916315,-0.02448815061,0.9427864561,0.1269271216,0.03234055472,7.842668666
2728,0.8710936211,-0.02419328758,0.9495422678,0.1330130946,0.02548940844,7.970702374
2729,0.8474696686,-0.01833588002,0.9604218789,0.07091506306,0.06838271729,7.940719128
2730,0.8905448368,-0.001769290267,0.9904557133,0.1063091899,0.03442590282,7.996209563
2731,0.8651269842,-0.02728244137,0.9212035874,0.04758225668,0.01006364001,8.202027374
2732,0.8973321303,-0.006261309959,0.908010091,0.04169827696,-0.0271621251,8.254177057
2733,0.8846424533,-0.0382316625,0.9430518964,0.1060797479,-0.1015908173,8.382176109
2734,0.8829592894,-0.05469315569,0.9553454341,0.100522274,0.01134712768,8.276748185
2735,0.8697734969,-0.06938516744,0.965870766,0.1712780762,0.02012925435,8.367497389
2736,0.8873109726,-0.009548447226,0.9156852041,0.08497721547,0.02796837223,8.071332683
2737,0.9106956187,-0.03866201643,0.922941879,0.1188896653,-0.00052766158,8.00417071
2738,0.8795277148,-0.009634535455,0.9172104693,0.1120369208,0.06791375304,8.279028437
2739,0.9025916755,-0.02533855149,0.9396707619,0.1251610672,-0.01210704645,8.144208143
2740,0.8933006156,-0.02694947694,0.9652892274,0.08699590497,0.04814010408,8.263390274
2741,0.9141885096,-0.04439152271,0.9189103896,0.1971840046,-0.02247018131,8.430304286
2742,0.9409721316,-0.04073944242,0.9596289219,0.05861771152,-0.03947671251,7.875732176
2743,0.8997094052,-0.02920113105,0.9508428582,0.04953878078,-0.02976682844,7.812834991
2744,0.8880468005,-0.03376572268,0.9589242954,0.07181778078,-0.09756316178,7.926038964
2745,0.946002032,-0.01411723796,0.9519827773,0.1023000509,-0.02435731762,8.200936794
2746,0.9195327155,-0.02042228461,0.9323087923,0.09349506311,0.0297238477,8.304236623
2747,0.9251282454,-0.003438937734,0.9447043658,0.1689056259,0.02390663488,8.526587019
2748,0.9269526542,-0.02030501885,0.9169941309,0.1626695163,0.01261705155,8.269088845
2749,0.9327350409,-0.0343757517,0.8940873035,0.1227816667,-0.03293970456,8.308849824
2750,0.9150695219,-0.02349398174,0.9002559322,0.1042639783,0.03937779181,7.950544918
2751,0.9564659529,-0.05222091693,0.8943308601,0.1436559196,-0.09205550737,8.213633644
2752,0.9358371036,-0.02592018567,0.8950102881,0.03853432907,-0.08647635759,8.422699166
2753,0.9432099042,-0.0188956834,0.8930865646,0.1364101015,0.05485344738,8.604592034
2754,0.9353046565,-0.008996566342,0.8915986238,0.05420836046,-0.05063026208,8.672499422
2755,0.9451511398,-0.031500454,0.9160197191,0.1516633455,-0.006841755781,8.179394476
2756,0.9268580135,0.005324279497,0.9099169378,0.114568914,-0.03291543688,8.381574839
2757,0.9367842422,-0.005500431407,0.8628778208,0.06925988939,-0.06644499307,7.978108532
2758,0.9536324328,-0.02358791008,0.8629566664,0.1646057979,-0.006928458728,8.401269003
2759,0.9373856393,-0.01918269867,0.8925297297,0.1487235869,-0.03381522504,8.103748942
2760,0.9772388397,-0.0009117681524,0.8557895087,0.09210739092,-0.005952749754,8.212631978
2761,0.9581817123,-0.02839874298,0.8597491845,0.1294636198,-0.03485477332,7.800011921
2762,0.9866875245,-0.03155230022,0.8787539635,0.191626076,-0.0791828804,7.956280606
2763,0.980151049,0.001999038485,0.8883940763,0.229442623,-0.07143615925,8.032981277
2764,0.9812736434,-0.03301685137,0.878983803,0.1517917449,-0.07671842225,8.357672748
2765,0.9873093594,-0.04413424803,0.8770700558,0.0389523484,0.0271873815,8.071990033
2766,0.9275198335,-0.02850550015,0.8746646343,0.193663226,-0.008345560134,8.541255749
2767,0.9330580553,-0.02344467105,0.8533895187,0.084333329,0.02505109684,8.100760238
2768,0.9549834827,-0.03262492479,0.8926579666,0.1599014822,-0.07953174789,8.222902526
2769,0.929445773,-0.03128817054,0.8673686904,0.2144489925,-0.01562873119,8.279312449
2770,0.9144502965,-0.03248425503,0.8585603543,0.2531876841,0.01132509194,8.222893568
2771,0.9299154704,-0.04639008526,0.8311904822,0.2322537143,-0.01275407589,8.325197144
2772,0.944787062,-0.0360734147,0.8590274254,0.2470710332,-0.005216883416,8.507570028
2773,0.9229445188,-0.03826622509,0.8803569833,0.2543785583,0.0142634526,8.436404291
2774,0.898593279,-0.02166378794,0.8608171884,0.1932177656,-0.0307685245,8.269775986
2775,0.9068481486,-0.01377481094,0.8738593725,0.2202497628,0.08104988458,8.125484743
2776,0.902822897,-0.06714998336,0.9017081227,0.2290074295,0.04576776224,8.251141474
2777,0.8910727382,-0.06182028383,0.8730752299,0.2733998506,-0.0348752535,8.292059032
2778,0.8899884353,-0.03736660665,0.8587864719,0.2466790634,-0.02209023286,7.991704376
2779,0.8802148028,-0.05466188704,0.8721229383,0.2691491159,-0.02517254111,8.240297659
2780,0.8917317367,-0.02816228979,0.8612981301,0.2225983023,0.01705479582,8.178851285
2781,0.9204401004,-0.05184325718,0.8484609507,0.1944497108,0.01837869828,8.296948686
2782,0.9550218427,-0.04965984037,0.8784415178,0.1733163461,0.003767492993,8.065825901
2783,0.898860877,-0.03427311173,0.8613519246,0.2290882849,-0.01154152991,7.933174216
2784,0.9306931687,-0.03017895781,0.8848070294,0.1422169272,-0.02156730137,8.037342822
2785,0.9250236006,-0.04842261534,0.8700099954,0.2497577616,0.005352322388,8.170992124
2786,0.9418389309,-0.04343904618,0.9075095865,0.1660872947,-0.03331377978,7.857406799
2787,0.930866733,-0.03268035756,0.9088089411,0.2335273765,-0.04638723377,7.751076456
2788,0.9276771937,-0.0276364986,0.8928158421,0.1225295387,-0.09349710505,7.982214261
2789,0.9536938274,-0.04770688293,0.8768265325,0.1347338284,-0.07484440765,7.800214595
2790,0.9435045045,-0.03173949534,0.8875976509,0.1628193458,-0.03822292683,7.916072613
2791,0.9800364333,-0.0287405345,0.8816723779,0.194864415,0.01640999335,7.908872487
2792,0.9676031015,-0.04892000966,0.8778330122,0.2094648141,-5.796686156e-05,7.769922541
2793,0.9217055569,-0.02330584085,0.9178975123,0.2193215606,-0.05021414601,7.92279102
2794,0.9465539104,-0.02710367275,0.9025653135,0.1250563842,-0.04237780352,7.854246177
2795,0.9340894176,-0.02668003504,0.877250797,0.1718967977,0.0321754863,7.841547066
2796,0.9447151473,0.001798133136,0.9075425326,0.100972915,0.02959306012,7.737308005
2797,0.9512550903,-0.01614680047,0.8974020714,0.1022638999,-0.103944413,7.780224298
2798,0.9292693038,0.004876311689,0.9015406547,0.1710542122,0.01593278973,7.82400473
2799,0.948712106,-0.02608052583,0.9283658128,0.06319593876,0.1141521644,7.993309338
2800,0.9326577629,-0.01653781737,0.8882218929,0.01500843655,0.01967140674,7.880340927
2801,0.9120002485,-0.01675034527,0.8910402985,0.1224540227,0.05736838683,7.709302382
2802,0.9483902645,-0.03406543891,0.8704282641,0.1276629053,0.0926666012,7.996238216
2803,0.9490250711,-0.03239951837,0.9114874342,0.1652402521,0.06132112472,7.745315612
2804,0.9546877231,-0.04077224984,0.9136734487,0.08090753325,-0.02120905616,8.180531483
2805,0.9685855778,-0.03369569259,0.9059990454,0.07523037882,0.008602146071,8.102441932
2806,0.9642740186,-0.01536822489,0.9401468814,0.09693313704,-0.07851375408,8.269287837
2807,0.9524051116,-0.009864148203,0.9492856306,-0.02230055229,-0.01191391,8.239747833
2808,0.9385931814,-0.01456377254,0.9187947966,0.1115533473,-0.02765371286,8.075789259
2809,0.9082872823,-0.02042058968,0.9406856554,0.08714501907,0.06626873528,7.904600231
2810,0.8724976893,-0.007733097943,0.9438058954,0.1024887194,-0.03269482983,8.313274522
2811,0.9020174723,-0.02274731363,0.9523933821,0.1183065483,0.01344402103,8.723048495
2812,0.9137353111,-0.003773900723,0.9715943008,0.08186571715,-0.0895796693,8.112260963
2813,0.9058959947,-0.01704216766,0.9530866522,0.02711108619,-0.04378496795,8.285995841
2814,0.8990232634,-0.01633935713,0.9126559023,0.07530115127,-0.03549602427,8.386595418
2815,0.8967050068,-0.05986021915,0.9148285867,0.03463260814,-0.07179942143,8.441923743
2816,0.9072877347,-0.03593021193,0.921614011,-0.005075888696,-0.02262624658,8.242423009
2817,0.8763086269,-0.02437210868,0.9465970438,0.02797876434,0.0205050665,8.069648695
2818,0.8973345421,-0.04016297583,0.9490611831,0.1272442743,0.03887202342,8.010037146
2819,0.886487603,-0.05052168475,0.926231755,0.1163611143,-0.002290163673,8.19839165
2820,0.8783932795,-0.04268953221,0.933502827,0.07658898785,-0.09090917529,8.119494595
2821,0.9223873057,-0.05576678908,0.9587034351,0.08332460753,-0.1045874489,8.150841968
2822,0.9111190669,-0.06311888394,0.9658749553,0.01437356469,-0.04161797739,8.313562357
2823,0.9053930148,-0.06552093502,0.931198565,0.119847922,-0.03179383891,7.916962788
2824,0.9040154235,-0.05995838068,0.9435913803,0.1404385114,-0.04150292561,7.779822707
2825,0.9089624839,-0.04394338093,0.965051278,0.1527816582,-0.1088907725,7.866244075
2826,0.9189586678,-0.05810666113,0.9619329384,0.1113339773,-0.05929303886,7.984544584
2827,0.8885771903,-0.02620865315,0.9343479125,0.06097058271,-0.02583158887,7.81149564
2828,0.9424099433,-0.03545361338,0.9457751833,0.07975405198,-0.0279388375,8.227139327
2829,0.9286765757,-0.04464922594,0.9179820641,0.08199213304,0.01154440175,8.07577865
2830,0.909119423,-0.03045795975,0.9290390318,0.08453300334,0.03772386673,7.806954822
2831,0.8876075493,-0.03955740647,0.9414302586,0.05285843823,0.05697608415,8.113663253
2832,0.8803663274,-0.02420514439,0.9469376825,0.07684088069,-0.1115165764,7.981563433
2833,0.9074632591,-0.004151424578,0.9119249898,0.05397533345,-0.00988092576,7.743105393
2834,0.9058979412,-0.0561278148,0.8843908474,0.05099248402,-0.01935589901,7.997611087
2835,0.9164916455,-0.001293157871,0.8724748454,-0.04236115987,-0.03586739361,7.986027823
2836,0.8834209413,-0.02734254143,0.8987212883,0.04799592511,-0.01300810692,7.681915682
2837,0.875944961,-0.01877116647,0.9158117764,0.0008104527943,-0.04679048669,7.704308874
2838,0.8842038978,-0.02521371788,0.9070768568,0.0810169904,0.01099712642,7.947017511
2839,0.9184231716,-0.03093503083,0.9468678199,-0.02380837652,0.01239794062,7.800355852
2840,0.9018451187,-0.04271928521,0.9340841807,-0.03029025213,-0.02055041865,7.812262041
2841,0.8472769837,-0.01263728949,0.9426120623,0.04612626703,-0.03933533581,7.656816654
2842,0.8730297076,-0.02576483807,0.9144675559,0.0006176512121,-0.03105206291,7.935300965
2843,0.8769270939,-0.02321012299,0.9503423731,-0.05543079113,-0.0374874938,7.796230628
2844,0.8973111278,-0.04344618632,0.9078376126,0.003582031676,-0.02851223407,7.958565103
2845,0.9252711744,-0.01669344162,0.937358041,0.01716287251,-0.002923275804,7.881393168
2846,0.9075653599,-0.01641037462,0.9442804009,0.03924483266,-0.003469438113,7.565232318
2847,0.8947743271,-0.05148642805,0.9559633273,0.07745535462,-0.03999111665,7.703695391
2848,0.919247537,-0.01291378451,0.9052707169,0.02525572928,-0.00549882989,7.810282182
2849,0.9015152303,-0.02504955867,0.9038772823,0.04510248136,-0.002290673753,7.847375394
2850,0.8912782601,-0.03093376613,0.9378670373,0.1134918352,-0.04425148196,7.941526228
2851,0.8873982536,-0.0402953237,0.9262100204,0.128417478,-0.05272701645,7.78383645
2852,0.8739194161,-0.04167724849,0.9594684752,0.1260937046,-0.05832818969,7.874464068
2853,0.890102771,-0.01329710138,0.9394574207,0.05891227524,-0.04156034382,7.868660869
2854,0.9027516775,-0.04781018371,0.9505696774,0.007021571406,-0.005141654789,7.97619176
2855,0.9301066,-0.05366574791,0.9383063235,0.1892692663,-0.04313868562,8.071856009
2856,0.9187327658,-0.0418741992,0.9038564575,0.1879014275,-0.04027511647,7.982025876
2857,0.9312914914,-0.05241509325,0.8989537048,0.1195029502,0.04295702134,7.789572588
2858,0.9352734122,-0.04506052476,0.8574801333,0.04023882408,0.03405759062,7.496721451
2859,0.920853738,-0.06127104557,0.8850590907,0.08921820226,-0.003385988421,8.310635108
2860,0.9144167465,-0.0194181514,0.8589276241,0.06212670588,-0.0002059802569,7.9168581
2861,0.9771946813,-0.05308571924,0.87300739,0.1135267399,-0.03531403669,7.831189207
2862,0.9328141617,-0.04749159154,0.8652937423,0.1845099012,-0.0001370759087,7.747269559
2863,0.8848236756,-0.04081014054,0.865116153,0.09875385619,0.06132693849,7.700565586
2864,0.9038091773,-0.04338378332,0.8431086715,0.07813679871,0.08580205998,7.629876246
2865,0.9540281095,-0.04464436267,0.833427779,0.1500713234,0.04346875955,7.768492635
2866,0.9372311073,-0.04276938545,0.8709902563,0.04204669295,0.02351418767,7.84224175
2867,0.9445607683,-0.0539531918,0.8550357168,0.1918696374,0.009332488637,7.776476334
2868,0.8777244356,-0.01861884397,0.8768091249,0.1776928858,0.009955744784,7.628587167
2869,0.8837680023,-0.0322000685,0.8688315071,0.1223496505,-0.05878238319,7.705165921
2870,0.8923633147,-0.02255830887,0.8911497706,0.1583978932,-0.08842636362,7.855877807
2871,0.8616845119,-0.01949891922,0.8689239277,0.1365202331,-0.1047744738,7.568099375
2872,0.9091183017,-0.0158487996,0.9002793599,0.1265821044,-0.06662521358,7.72587846
2873,0.9263423347,0.000377173275,0.8730842575,0.1878197844,-0.07220867844,7.864738093
2874,0.9628474242,0.007297219996,0.8987536443,0.1601798603,-0.03939776031,7.820329583
2875,0.9003492766,-0.004662552927,0.8721216228,0.1773232926,-0.05454487891,7.88793594
2876,0.917979114,-0.03197463682,0.9072702971,0.1292589944,-0.06143925255,7.761407795
2877,0.8949040671,-0.01066286668,0.9161285499,0.05397725046,-0.04489766012,7.778296888
2878,0.9309513088,-0.01267279405,0.9212794292,0.1286861105,-0.1242213167,7.825131844
2879,0.8964323633,-0.004456240309,0.8772691728,0.1377591268,-0.08182886363,7.763597798
2880,0.9184138956,-0.00346044189,0.9139981352,0.1005196961,-0.1326062218,7.403804079
2881,0.8788378465,-0.01394061299,0.866949503,0.09882711399,-0.1014941946,7.721331671
2882,0.916897872,-0.02382324631,0.9244300445,0.1161729951,-0.104819863,7.895265737
2883,0.8774179757,-0.02639492985,0.8840666275,0.04163435537,-0.1057500288,7.764518894
2884,0.871020512,-0.01854040031,0.8686798596,0.06817363571,-0.1991395367,7.660583591
2885,0.8698278701,-0.04382952539,0.9017665407,0.04192023374,-0.0325165123,7.653152362
2886,0.8988329107,-0.01970696989,0.8996536378,0.1301579229,-0.1568209281,8.027846957
2887,0.9123148722,-0.006528224076,0.8837491278,0.1467643494,-0.2078173289,7.802609772
2888,0.8894447431,-0.01832333727,0.9360793663,0.1609218621,-0.1710950659,7.90125051
2889,0.8708739286,-0.002192166093,0.9053943394,0.151902544,-0.09368376034,7.787427084
2890,0.8564969893,-0.02532069066,0.9034603817,0.146829695,-0.1484135058,8.026698111
2891,0.866413627,-0.01217660805,0.9134261181,0.1171439919,-0.1548207148,8.01312583
2892,0.870648762,-0.03726603081,0.8931425155,0.3046977662,-0.1144963433,8.002918327
2893,0.8775238944,-0.02211966907,0.8950742555,0.1706359581,-0.06257587205,7.763413246
2894,0.9099515965,-0.02670183484,0.918172484,0.2228330564,-0.02502885457,7.647588472
2895,0.8763770008,-0.03132778048,0.8803849899,0.2519352206,-0.1467312101,8.092893628
2896,0.8749576228,-0.04111151373,0.9331472945,0.2510469206,-0.1249100177,7.81686838
2897,0.8948042942,-0.03964879706,0.8920244303,0.2342671233,-0.1405141573,7.974060511
2898,0.903407348,-0.02891564227,0.9148745058,0.2351364463,-0.1218964608,7.940221358
2899,0.9016521481,-0.03523462002,0.8929131133,0.2398015346,-0.06309237274,7.812744361
2900,0.9141241217,-0.02795517209,0.8966663779,0.2422038379,-0.01492029591,8.130759262
2901,0.8936628948,-0.03073504579,0.9083339486,0.1649458751,-0.08959216703,8.183338835
2902,0.9061234751,-0.04608371712,0.8992174476,0.1731283331,-0.03578261316,7.951157825
2903,0.8834536977,-0.0395006421,0.8870525188,0.1990182508,-0.07356875986,8.048038483
2904,0.8803280653,-0.03608483443,0.9072272036,0.1438158462,-0.07028659141,8.160461695
2905,0.8877849427,-0.04666934072,0.9458252571,0.04524954222,0.04149067117,8.167574176
2906,0.9083681764,-0.02408573018,0.9037978791,0.1104421125,-0.05926581051,7.958217607
2907,0.8756470147,-0.02873782479,0.8901112905,0.2228833584,0.02846631253,8.356752029
2908,0.8878329983,-0.01752989699,0.8998419126,0.1633307177,-0.02923139156,8.202461897
2909,0.9056732515,-0.04158897697,0.8688874643,0.1400821272,-0.04185910067,8.06887328
2910,0.9043359704,-0.0237298345,0.8714716772,0.15100642,-0.04659698669,8.323163903
2911,0.8719715612,-0.04751270781,0.8961524497,0.1553703757,-0.06162744882,8.215567231
2912,0.869213195,-0.0472885079,0.881363006,0.133732509,-0.1294083686,8.100789542
2913,0.8991006908,-0.01680713625,0.8931674082,0.1812720071,-0.1066150929,8.259487833
2914,0.8679831088,-0.02129874917,0.9001718816,0.1434085888,-0.1438847997,7.878451441
2915,0.9043551024,-0.02642099481,0.8950127256,0.2003338304,-0.22897989,7.887542
2916,0.8870966784,-0.008840548826,0.9110482371,0.1215088618,-0.173974469,7.968857104
2917,0.8333320835,0.007715060402,0.8907743491,0.1574864579,-0.1814526803,7.925750614
2918,0.8944672466,-0.023665308,0.9067312287,0.1152177222,-0.2293697178,8.064777331
2919,0.8803227776,0.009249750749,0.8806562823,0.1505956978,-0.1708612,8.097251625
2920,0.8671476195,-0.01019756799,0.8905769522,0.1600846632,-0.1340476012,7.958644275
2921,0.8475634149,-0.002188388291,0.9069049109,0.1665452495,-0.1920361318,7.94449726
2922,0.8451476581,0.0005944444103,0.902452377,0.1359997862,-0.119551051,7.868326772
2923,0.8799103976,0.01471575719,0.9110851101,0.05328541826,-0.1104455684,7.781395507
2924,0.8650954255,-0.007113458936,0.9138917986,0.04157107525,-0.1116777438,7.8723538
2925,0.8598628576,0.01172471601,0.8922770448,0.04784877562,-0.1228950461,7.889604717
2926,0.8886090451,-0.04116602639,0.9098279892,0.07490127309,-0.1143861542,7.936601821
2927,0.8802200986,-0.02524847062,0.9041732242,0.01427693774,-0.1174070402,7.74875851
2928,0.8612385078,-0.03603207124,0.899992664,0.0610728745,-0.1423259813,7.626779696
2929,0.8747338044,-0.0197039138,0.8929461581,0.01752079281,-0.09106588188,7.847517596
2930,0.8681894698,-0.01878311227,0.875242386,0.05660552632,-0.192513548,7.921072786
2931,0.8899466529,-0.03151601638,0.8687838355,0.03711872207,-0.1015570006,8.063866094
2932,0.8677423203,-0.0418568649,0.881262534,0.1042570132,-0.1253763479,8.109998887
2933,0.8981720913,-0.03970160757,0.8696758414,0.1064995274,-0.09661341463,8.252943606
2934,0.9068610975,-0.03108300557,0.8849230567,0.1126729671,-0.1831687074,7.732120996
2935,0.8641326234,-0.0403128768,0.8596492799,0.08353116941,-0.1781408486,7.918683676
2936,0.8732037073,-0.02810435159,0.8830571467,0.1010724262,-0.1521599768,7.886782955
2937,0.8583714092,-0.01548780086,0.8871936522,0.1764717408,-0.1143300502,8.179460845
2938,0.8377577465,-0.05228496402,0.8715777441,0.1779370241,-0.1205479089,7.790768158
2939,0.9111655005,-0.03224361917,0.87584181,0.1567530576,-0.166020348,7.767419419
2940,0.8590813969,-0.022242239,0.8552245099,0.06480978232,-0.0907938255,7.782687358
2941,0.8575794228,-0.009595033199,0.8477861255,0.06052293102,-0.1411396692,7.950875119
2942,0.8252439542,-0.02298293256,0.8742377974,0.0854146186,-0.1117115606,8.041912048
2943,0.8497304895,-0.03131645827,0.8573534894,0.02554471807,-0.1700343765,7.761755228
2944,0.86979402,-0.0513444175,0.863897581,0.05774768562,-0.2071528388,8.050409845
2945,0.8622226966,-0.02993068907,0.8787795247,0.04788429991,-0.2159754499,7.973507703
2946,0.8835851073,-0.022792802,0.8471442124,0.05746896188,-0.1222920489,7.832332277
2947,0.8899245876,0.002204564042,0.879504122,0.01705038928,-0.17181766,7.987757463
2948,0.898998929,-0.02413808051,0.863145971,0.07341135446,-0.188176285,8.115975973
2949,0.8746193413,-0.05386290435,0.8805151148,0.02119303932,-0.1995295649,8.044983378
2950,0.9121594757,-0.0456763205,0.8720573709,-0.004674927758,-0.2176906355,8.347305173
2951,0.8953882166,-0.05348922329,0.8532973126,0.17533915,-0.2130638021,8.093301575
2952,0.8708754579,-0.04559651926,0.8910084022,0.1234611013,-0.1042293445,8.237831539
2953,0.8871633869,-0.03552628085,0.9004045175,0.04549972452,-0.1669309613,7.755313485
2954,0.8775689084,-0.03554588955,0.8534147291,0.04497400978,-0.1026834244,7.87360643
2955,0.8886243925,-0.02406718077,0.8872666549,0.06342178182,-0.1534116904,8.018672101
2956,0.911546932,-0.05501282677,0.874602305,0.09461753738,-0.1848311367,8.019780543
2957,0.8473187857,-0.01919562587,0.8622230638,0.116132964,-0.04095304097,7.959158597
2958,0.8759166632,-0.0319001284,0.865014126,0.06477071349,-0.1452042214,8.052122031
2959,0.8934619684,-0.0270383052,0.9046830261,0.05103509348,-0.181429746,8.084191131
2960,0.8709894052,-0.0339171168,0.8937277893,0.006036935142,-0.1479412637,7.988796521
2961,0.8720412242,-0.01057020261,0.8695014345,-0.03394197352,-0.1690176359,8.204211221
2962,0.8743768103,-0.006762796458,0.8404519349,-0.01923478678,-0.1358185416,8.135687789
2963,0.882950316,-0.0229731234,0.8429229978,-0.07535755976,-0.1193721359,7.902013236
2964,0.8999766486,-0.03463678509,0.8513563932,0.05008623946,-0.1200804465,8.21418141
2965,0.9297321717,-0.01789265758,0.8273130117,-0.01695919839,-0.1194905647,7.934221656
2966,0.8774061484,-0.004586764677,0.8385930656,-0.0006508567923,-0.1810250887,8.180774211
2967,0.9291989861,-0.009802944301,0.8514131996,-0.04132571842,-0.09770939769,8.217238368
2968,0.8820949602,-0.01514599107,0.838755964,0.02819128314,-0.1187470493,8.239650505
2969,0.9103120664,-0.01643547157,0.8471178345,0.007766610376,-0.05611188575,8.084249079
2970,0.9244020285,-0.04592080053,0.8519884784,0.05308219011,-0.1560494175,8.286393031
2971,0.8837852024,-0.04003745722,0.8573478862,0.05552848797,-0.09964510843,8.140369101
2972,0.8852907394,-0.06077894172,0.8972355347,0.0348000793,-0.1951565078,8.191345887
2973,0.8883241752,-0.0425445426,0.8445185537,0.03054601656,-0.1352524219,8.220028653
2974,0.8649087577,-0.04638949341,0.8088798524,0.01647792462,-0.1042606408,8.15895688
2975,0.8535689338,-0.05560685828,0.8471712494,-0.03199769198,-0.09895726158,8.192599668
2976,0.912030989,-0.01563589322,0.8190211604,0.001274851064,-0.08772612265,8.05871012
2977,0.8778225129,-0.001331826609,0.8566087291,-0.02762321488,-0.09891154797,7.740607207
2978,0.878825996,-0.0133668946,0.7999608163,0.07300872836,-0.1331454888,8.175866174
2979,0.8621136735,-0.03138164577,0.8601256755,0.07620189079,-0.05068695819,7.766924891
2980,0.8687696943,-0.04206558394,0.8586654028,0.08997775287,-0.09714398478,7.850510732
