"Respondent","Bx","By","EC"
1073,1.209797699,-0.06018767644,2.299191917
1074,0.3272234486,-0.4388941036,-4.346758953
1075,-1.048493931,-0.3117551613,1.847773708
1076,1.253277529,-0.7653763909,0.155473787
1077,1.081175336,-1.289338121,0.1710740087
1078,1.323117647,-0.9860772561,0.413911258
1079,0.231185875,-1.461043832,0.7206791069
1080,0.6148259104,0.8406565401,2.415864802
1081,0.6296613382,-1.348764796,-1.199520389
1082,-0.7469779329,-0.7141372233,2.72708727
1083,-0.1861557513,-0.0197348916,-4.193601625
1084,0.4405299924,-1.058948244,1.648671712
1085,0.2739009427,-1.561688742,0.4057272024
1086,0.6740505775,0.6443041563,-1.331548504
1087,0.7299481872,0.8354528496,-2.009916373
1088,0.572220921,-1.395987861,-0.5187986951
1089,1.164909403,-1.033179304,-2.499726018
1090,0.811147424,-1.41658549,0.5596358008
1091,-0.3098479868,1.071677386,-0.200315873
1092,0.6162456079,1.058788829,0.01607170286
1093,-0.2101717048,-0.8092606317,3.33224618
1094,0.768492312,0.9748735138,-0.980952396
1095,1.509056306,-0.2377051586,0.0612328538
1096,1.190563653,0.364851854,1.899531226
1097,0.02840906327,0.1701504115,-0.8252172621
1098,0.1986499349,-1.532783348,0.9274298223
1099,0.9810876702,-1.21481104,2.022649624
1100,0.9399367307,0.726470227,-2.145718493
1101,-0.4652904217,-1.369925994,1.702512167
1102,1.191166052,-0.6834999309,-2.893984712
1103,-0.4827544489,-1.422840565,-1.531931215
1104,1.21958638,0.5984730544,2.332243866
1105,0.6746738237,-1.465794595,-1.623281546
1106,1.29429517,0.2950253628,1.866104351
1107,0.5837841194,0.8612101254,-2.700335191
1108,1.122154402,-1.186064229,-0.490109651
1109,0.006340391846,-1.521334991,0.8319162129
1110,1.280510665,-0.3660538673,-2.765938763
1111,1.59473686,-0.6764348117,0.6970634713
1112,1.532439916,-0.2348036547,1.335305403
1113,1.104860489,-1.175554452,0.404023482
1114,1.148634858,-1.115674604,1.685355387
1115,1.601809852,0.1642178702,-0.9812081405
1116,-0.9262695292,-0.9046961987,1.584012139
1117,0.7020845069,-1.220835502,2.746316302
1118,1.49800079,-0.1151354648,-1.303416602
1119,1.347156731,0.5293164278,-0.5274765535
1120,1.085819952,-0.7942628439,2.797548724
1121,-0.3556595988,-1.278517551,-2.115043676
1122,-0.6233169006,-1.140323425,0.2004564601
1123,1.172085547,-0.9968717167,2.030732151
1124,-1.011748582,-0.1408247872,-2.744527108
1125,-0.7167734258,-0.4707578061,-2.043448934
1126,1.385312934,-0.2055794785,-1.730581897
1127,-0.7669324589,-0.07975886412,-3.389755943
1128,-0.3932673781,-0.9638729333,3.28915871
1129,1.499254006,-0.4800353971,1.688891958
1130,1.107982661,0.6395466286,-1.465573573
1131,-0.622973014,0.8635736963,-1.546094454
1132,-0.6885004026,-1.123482937,1.33381983
1133,-0.7544563112,-0.4762819187,-2.402004146
1134,1.008111034,-0.09261350239,-1.961472857
1135,0.8387575036,-1.100553116,2.445405045
1136,1.323255325,-0.8464889675,0.9646366241
1137,-0.8146199971,-0.7853303971,-2.396584637
1138,-0.7541658761,0.8148809198,-1.795583332
1139,0.5671567504,1.095737663,-1.750525426
1140,-0.06517844592,-0.3511852872,2.638634795
1141,0.7216935529,-1.249176235,2.814928612
1142,1.453461871,-0.7879676259,1.238000576
1143,1.474206593,-0.9607113775,-0.4771352964
1144,1.302933771,-1.235144334,0.5455773218
1145,0.5922040653,0.2991225704,-3.923042983
1146,-0.2172447372,0.9062500956,-0.3299310587
1147,0.07110913339,-0.563928322,-4.082498762
1148,1.571599054,-0.788739132,0.8601491908
1149,0.3395281887,-1.470133427,-0.7941098149
1150,0.653826416,-1.493665564,0.4469644278
1151,0.8104682698,-1.450461684,-0.03039278826
1152,0.8466068027,-1.031994963,2.306997977
1153,0.6575459489,0.2329436015,-3.745863226
1154,-0.5831814341,-1.208744839,-0.7284643275
1155,1.440274809,-0.2296976959,-1.972472326
1156,1.388330427,-0.1417100415,1.262591617
1157,-1.14865021,-0.12087279,1.288278618
1158,-1.134729618,-0.180221097,1.561411641
1159,1.297229358,0.5368775788,-1.989684833
1160,1.466594234,-0.6292765438,1.687013937
1161,-0.9934429257,-0.6785829877,-0.7778135036
1162,0.8298520455,-1.24551633,1.536218223
1163,1.31229602,-0.794463362,1.275453268
1164,1.374241066,-0.9575110933,1.279518933
1165,-0.7689307926,-1.026726247,-1.718576416
1166,1.016998241,-1.120669215,-1.342935037
1167,1.096294187,0.6485392624,1.950641768
1168,1.131277659,-1.204923931,-1.566005716
1169,0.2569688449,-0.04224539674,-4.71987572
1170,1.306632819,-0.2751967925,-2.146867724
1171,0.8387802822,0.7967077317,1.580570559
1172,-1.105170536,0.2176372226,-0.8685974728
1173,-0.07357007464,-1.384502763,-0.1250100373
1174,1.116628624,-1.115092101,1.080687601
1175,1.406958643,-0.7598789004,1.608368374
1176,-0.8008381975,0.8786437818,1.320900438
1177,1.340624892,-0.08975828578,1.529488806
1178,0.6806338892,-0.6658200705,4.116323219
1179,1.40466502,0.09636913113,1.740833009
1180,1.254634215,-0.7821170624,0.9752346729
1181,1.15045118,-0.6117737455,-2.059767134
1182,-0.01466833767,0.07250564149,-4.378188935
1183,0.06471085892,0.06157318609,-4.497516232
1184,0.02434404103,-0.1873910861,-4.478264099
1185,0.3300819184,-1.327800564,0.1117677046
1186,1.246459945,-1.099618489,-0.4841030698
1187,1.227882789,0.6018209206,-0.8901481705
1188,0.1398510143,-1.522679349,1.071572162
1189,1.49559637,0.01473785403,-0.9515419404
1190,0.1501488148,-0.7035600687,-3.021482379
1191,-0.01044502057,-1.373744763,2.3956363
1192,0.9365704769,-1.243284864,-0.5506018051
1193,1.439510726,-0.6938287742,-2.172253055
1194,1.32228272,-0.1229165701,2.559394606
1195,1.028132598,-0.704738478,3.134491909
1196,0.8213881963,-0.3326829587,-3.795157002
1197,-0.5700577447,-1.016287269,-1.706231788
1198,-0.2341675555,0.9700926201,2.534650834
1199,1.577749898,-0.2388081665,1.009366539
1200,0.153813961,-1.526599004,-1.3983405
1201,-0.9370596088,0.3335742452,-0.1261184174
1202,0.9697475669,-1.276304797,-0.895434442
1203,0.5984150586,-0.3667909983,-4.213260761
1204,1.213546918,0.7620293509,0.639840419
1205,1.276172158,-0.9860833887,1.05338209
1206,0.5502234156,-1.484661134,0.7274394733
1207,0.1614119337,-1.527739783,1.544262977
1208,1.291228371,-0.6989215146,-2.252390887
1209,-0.1948368139,-0.9796070872,-3.155047448
1210,1.43417129,-0.1525362786,-0.5730952881
1211,1.039566403,0.2852329419,2.969904266
1212,0.5567758966,-0.7598030341,-3.856801922
1213,-0.694027553,-0.897235281,-2.406437251
1214,1.32138266,0.1283086127,2.140403819
1215,1.197524089,-1.173714833,0.8853550079
1216,1.335738774,-0.4381722536,2.810001373
1217,-0.990939663,-0.7396108622,0.7211995516
1218,-1.098593701,0.1399902533,1.577677034
1219,1.18200994,0.4183379935,1.447723179
1220,1.536930605,-0.4996842484,-1.298488602
1221,1.230371441,-0.01204621542,1.745225099
1222,1.613510144,-0.5690018822,0.009483640298
1223,-0.268081302,1.047852601,-1.623335502
1224,-1.058041189,-0.2450652595,-2.309149925
1225,0.1898082346,-1.543078686,-1.599153761
1226,0.4185612154,-1.576314469,1.154933062
1227,0.3958148741,-1.527811276,0.4406132469
1228,-0.5342746141,0.1200869274,2.645164282
1229,0.372519556,-1.499127487,-2.290960989
1230,0.8384044435,-0.6976937822,-3.82918261
1231,0.8453758819,0.6379889422,0.3932565631
1232,0.1777913769,-1.433858354,1.82915081
1233,-0.3800467683,-1.394607804,-1.289751446
1234,1.260142184,0.08546937899,3.250206061
1235,1.408991413,0.2041102497,-1.137755334
1236,0.1698917975,-1.518181276,0.2226231199
1237,0.0531109951,-0.5389602532,-4.480848269
1238,0.8663844209,0.7343236921,2.285989877
1239,-0.6470830473,-1.083527772,1.167544154
1240,1.156551936,-0.2440551705,-3.227308692
1241,0.688330481,0.9695157665,-1.821461942
1242,0.9467889459,-0.04613418215,-2.947278923
1243,-1.209220084,-0.1345220946,0.6286939313
1244,0.4575810834,-1.478481712,0.992106743
1245,1.081219919,-1.01319292,0.558226509
1246,0.0949746486,-0.2605540892,-4.690597099
1247,-1.179377245,-0.7410273686,0.2359877269
1248,-0.4107516424,-0.1415029983,-4.063972769
1249,1.494315528,-0.2414808263,-1.36231572
1250,0.1336231732,-1.584171701,-0.04659976266
1251,0.7226768681,-1.118653625,2.99150204
1252,-0.5725062555,-1.142560268,2.295604575
1253,1.394241761,0.4540317512,-0.2707575149
1254,0.2357105251,-1.458890581,-2.326734866
1255,1.070428605,-1.162771336,1.033931864
1256,0.8315013399,1.005793738,-0.8945231076
1257,1.349664137,-1.062231474,1.017599503
1258,0.1127963053,-1.422620297,1.976453498
1259,1.248461839,-0.7472465462,2.070397308
1260,-0.2897593146,0.5424760739,-1.646848123
1261,1.077894404,0.3592394702,2.066949674
1262,0.8111072518,-0.9121019242,-0.1919957798
1263,0.186527515,-0.3833664601,-4.423515943
1264,0.6467883322,0.7702701015,-2.882780199
1265,-0.2910137699,0.7083339788,-3.197363834
1266,0.7375738026,0.9422815534,-2.52107216
1267,-0.8822464634,-0.4604303346,0.7901540683
1268,0.6099891292,-1.522937005,0.4556310529
1269,1.413741982,-0.5956790738,2.131214546
1270,1.487945352,0.1032020281,-1.603912249
1271,0.8687307049,-0.3401197264,-3.620064985
1272,1.060225039,-1.238546721,-0.487888505
1273,1.211871465,0.3826626472,1.693550282
1274,0.3753801705,-0.9338242276,-0.8789343255
1275,-0.1398243832,0.9181316122,2.553357943
1276,1.341834672,-0.6013359411,2.395338985
1277,-0.5280052488,0.2928207004,-3.515333102
1278,0.05808834965,-1.494211637,1.988697564
1279,-0.1580862624,0.2358177125,-4.330656342
1280,-0.2996513153,0.8405145007,3.130978734
1281,1.562414258,-0.2061279193,-0.08946716856
1282,0.6987993871,-0.3060120822,3.208868992
1283,-0.8553227264,-0.243817673,3.007174676
1284,0.8966615044,-1.374630959,1.48444881
1285,1.462352982,-0.7621444866,1.282260599
1286,1.065760114,-1.386650009,0.1890404968
1287,1.49165301,-0.6178201102,1.485091876
1288,-1.102332065,-0.576392425,1.129830536
1289,-0.687705681,0.3501037585,1.78259874
1290,0.4830327292,-1.312742294,2.122605812
1291,-0.04276744946,-0.1352504428,2.615951353
1292,1.137965387,-0.2828795295,-2.833643695
1293,-0.2779950415,-0.4477239354,1.216844936
1294,-0.5661788474,0.7212882231,0.7965923797
1295,1.476540652,-0.1353789904,0.8957591183
1296,1.424965467,0.3148306759,-0.8783904846
1297,0.1898239066,-0.997892106,-2.986779334
1298,-0.1789389809,-1.403003563,0.5019129769
1299,1.171732178,-1.198623663,-1.089488452
1300,0.849699274,0.4002590453,2.765058346
1301,0.5222435261,-0.6754989739,3.016420366
1302,1.477937296,0.3877225497,-0.8107550128
1303,-0.06637264684,-1.254052306,0.1173566042
1304,-0.2380520722,-1.42066246,2.310837715
1305,-0.6902596726,-1.315058273,0.08910070636
1306,0.7212362009,0.4856068873,3.333665075
1307,1.344599195,-0.8015528917,1.688129789
1308,-0.1809850078,-1.356242739,-0.1761569731
1309,-1.039578185,-0.3104016455,-1.213932459
1310,0.933433475,0.5034123031,3.085055164
1311,1.468422596,-0.1402125995,0.4435032476
1312,1.573021545,-0.5152417997,-1.090337031
1313,-0.9583448371,-0.08258322994,-0.5213212834
1314,-0.8119980633,0.820495691,-0.4873183737
1315,0.6901829868,-1.497649493,1.132278654
1316,0.5698451289,-1.370137585,0.7119226698
1317,0.09309676877,-0.1597050824,3.027781517
1318,-0.3701050648,-1.076443547,1.797605611
1319,1.693658452,-0.195739612,-0.9587280886
1320,0.305151506,0.08666324402,-4.724436089
1321,1.185759772,-0.7639722379,-1.012489282
1322,-0.7794570895,-1.010807568,1.150007367
1323,0.1157648595,-0.9027814597,-3.89907464
1324,0.00621402652,-0.8464799207,-1.898952749
1325,1.227297181,0.5509338556,-1.470705775
1326,-0.2885129817,1.1246166,1.056830225
1327,0.4885197946,-0.4823006226,-1.865051433
1328,1.107336992,-1.009684054,1.983680294
1329,-0.5759007786,-1.353918638,0.8714034785
1330,-1.118416547,-0.7117240739,0.4424306682
1331,1.001244311,0.9050463685,-0.8142999979
1332,1.562684079,-0.4083680814,0.1327783481
1333,0.2608918933,-0.8859250054,4.45818708
1334,-1.21249232,-0.585602019,-0.5627059774
1335,-0.7309070126,0.2173719662,-2.768991221
1336,1.161989025,-0.17258882,3.443643736
1337,1.346611889,0.4252727598,1.31556629
1338,-0.1204987363,-0.05484154549,2.950070048
1339,0.6892242108,-1.555278059,0.4862285295
1340,0.3635482988,-0.4429675247,-4.09381878
1341,0.7450998454,-1.286459553,2.108067351
1342,0.9344123344,-0.5528881385,3.527395116
1343,1.211164564,-1.170706062,-0.2030406741
1344,1.0977462,-1.008060901,-1.812248757
1345,0.6955247177,0.6726133565,2.757117156
1346,-0.804586653,-1.224979159,0.3774448174
1347,0.6323411249,-1.527518894,1.651984456
1348,0.6043285658,0.9482681556,1.548436194
1349,-0.05178521114,-0.09555479891,-0.9246249192
1350,1.047137599,0.02085748516,-3.044286399
1351,-1.040766338,-0.7843077231,0.05698514152
1352,0.1911818932,1.110573906,-0.3846776988
1353,1.000373307,-0.7000075716,3.675223368
1354,0.01382385323,-1.49269688,2.150208656
1355,1.2009796,-0.7334208965,-0.7311896036
1356,0.5508134599,-1.489495057,1.440180389
1357,1.459344246,0.1854811288,0.4210642262
1358,1.022837461,-0.9778452732,2.826065163
1359,-0.5493107852,0.05466422185,3.445982031
1360,0.525999063,-1.535149146,-1.145090567
1361,0.3391132655,0.2810166262,-2.773177103
1362,-0.277373479,-0.1034395426,2.697587476
1363,1.12521152,-0.9481699351,1.855544637
1364,1.402543776,-0.2784074255,1.527830579
1365,-0.3346475084,-1.381487297,2.254102727
1366,0.2460288774,-1.592941928,-1.37315363
1367,-0.07737096195,-1.415017667,1.44125881
1368,1.46173972,0.5191031258,-0.5785216842
1369,-0.776534367,0.1085092207,0.3534720976
1370,1.474981554,-1.206523171,0.5567381853
1371,0.5624590128,-1.471772575,-1.076521407
1372,-0.7412683027,-0.3327794023,-3.073541127
1373,-0.9889076311,-0.8412132906,-0.3207177458
1374,-0.0790623245,-0.6346595265,-3.296566808
1375,0.8278413714,-1.162591246,-1.325829931
1376,0.878390934,-0.7241901185,2.200706294
1377,1.510770513,-0.7702538899,0.02609381059
1378,1.549204174,0.1943803864,-1.431309752
1379,-0.6780058502,0.7283074888,0.1524662614
1380,-0.2989493664,0.1212803328,-3.960876807
1381,0.5696335268,-1.444470434,-2.027262185
1382,-0.536058594,-0.698978997,2.200372704
1383,0.9750600358,-1.002712734,-1.61224818
1384,0.1150672419,-0.07600148173,-4.684764444
1385,-0.4028371913,-0.3143988274,3.902336368
1386,0.6229667688,-1.148050579,2.92361657
1387,1.240308499,-1.093775357,1.01879277
1388,1.231331731,0.2674632987,0.5107985227
1389,0.5752492339,0.1428837763,-1.516708245
1390,1.478683137,-0.7662889383,1.488962603
1391,0.7902309635,-1.449816835,-1.134997693
1392,-0.7699182933,-0.8194109231,-1.529997471
1393,0.04167859851,-1.450419888,-1.875688165
1394,1.099199977,-0.41567079,-3.53459114
1395,0.454120854,1.100806014,1.044582394
1396,1.468643732,0.07417067636,1.015853706
1397,0.07123498513,-1.451150459,1.348648339
1398,1.509024705,0.09403722146,-1.334746567
1399,0.4536326112,-0.2375067076,-4.394978421
1400,0.8238861718,-1.108958208,-1.020173212
1401,1.148434931,-1.24723853,1.913425212
1402,0.4486118026,-0.8928571501,1.925620032
1403,0.2648879494,0.2004278837,-4.374395911
1404,1.5999787,-0.06507214339,0.2451223662
1405,1.022738069,-1.179405979,2.273344097
1406,0.8140681607,0.7465686109,-1.579180796
1407,-0.7739966392,-1.094523548,1.386727091
1408,0.1458702531,-0.4442868764,-0.9192648959
1409,-0.3776964527,-1.010518758,1.478704905
1410,1.066885323,-0.7520701637,-2.219577342
1411,-0.3067207929,-0.5250265491,3.529419064
1412,0.8788697507,0.02940934864,-3.416778591
1413,0.3850097543,-1.411181571,-1.884420288
1414,1.499871231,-0.1813906046,1.075726765
1415,0.9348173317,0.9512596591,-1.583316507
1416,0.6076748721,-1.137100415,1.768690404
1417,0.7769146805,-0.160800733,1.542358914
1418,0.4774426845,-1.244192869,1.817937597
1419,1.511998724,-0.6215563893,0.7372495644
1420,-0.1260521945,0.1334371627,-4.376051343
1421,0.6735414871,0.682136348,-2.082254072
1422,-0.3207839742,-0.5053293037,-3.883641292
1423,1.522332863,-0.2041695171,-0.4639390695
1424,-0.7830686787,-0.3852834174,3.070438542
1425,1.535366136,0.05434692763,1.254529864
1426,1.61612526,-0.6620792822,-0.03676268022
1427,0.5236416578,-0.8834921656,2.549109127
1428,0.9779474631,0.5842225116,2.915738682
1429,-1.159540334,0.2331448647,-0.009743850509
1430,0.3357320467,-1.314993107,2.169950245
1431,1.443221011,-0.5009156008,1.397780624
1432,-0.9429943337,0.3461533801,2.368874159
1433,0.2788083442,-1.263142933,-3.069277155
1434,0.868216671,-1.113911872,2.379197355
1435,0.1719024424,-1.691946324,-0.2108428151
1436,1.525401834,-0.456752786,1.004838812
1437,0.1235917784,-1.208986542,-0.3279431973
1438,-0.4567914612,-0.06666447184,-3.607711418
1439,1.149966368,-0.9267202717,1.889821542
1440,1.03673649,1.015609122,0.6175863778
1441,0.2484119096,-0.3764130636,-1.170005116
1442,1.242983796,0.6947232596,-0.9641015177
1443,-1.231101897,-0.1142222117,-0.4832023937
1444,0.7387009006,-0.688844184,-2.200964463
1445,1.278149261,0.52507539,0.4120124401
1446,-1.134509542,-0.400491228,0.2947011906
1447,0.4389583006,-0.8401737713,-3.747417267
1448,1.086528699,-0.8431123704,2.840718818
1449,1.252067581,0.1633002672,-2.186368741
1450,0.05796990728,1.150334061,0.762161233
1451,0.7943677208,-1.088306767,-2.867464102
1452,0.5842193636,-1.418190349,1.076836858
1453,0.8418847471,0.9620976118,-0.4960246633
1454,1.100188509,-0.01258541273,3.505002298
1455,0.9558431996,-1.167424102,0.1601823581
1456,1.309079113,0.6004138006,0.7153271242
1457,-0.4130427051,-1.216582432,2.74902196
1458,0.7380953123,-1.303171105,-0.7917621329
1459,-0.2092550825,-1.36803429,-0.8977584047
1460,0.6724091675,-1.239143971,2.374694664
1461,0.9050745809,-1.129255748,-0.7825160306
1462,0.1715323273,-1.520128194,2.046393265
1463,0.3400537837,-0.6052774095,2.75162022
1464,0.6013424731,-1.405482792,-2.629243312
1465,0.385246039,0.5783960838,-3.156121115
1466,0.2333624334,0.824323596,3.062575177
1467,1.502223443,-0.5673475892,1.330619437
1468,0.655999288,0.253621477,0.8881483466
1469,0.1859332331,-1.482807581,-0.6306162864
1470,-0.6016516715,-1.065165923,2.30392721
1471,0.497706448,-1.221822292,2.919232095
1472,0.2665153091,-0.9472739311,-1.164457682
1473,0.9372365587,-1.084233153,0.9589221818
1474,1.652365907,-0.02189722654,-0.1911238712
1475,1.403042924,-0.4146489836,-1.598387395
1476,0.8366834745,0.7491577199,-2.527906081
1477,-0.8707657394,0.1993687353,0.1919481153
1478,1.037810436,-0.2340925545,0.2711535999
1479,1.542726555,-0.6124891056,-1.221780376
1480,-0.7374839221,0.7233560805,-1.045975527
1481,0.6345319509,-0.8315924309,3.630279243
1482,0.7779945538,-0.3361318886,-0.5760921651
1483,1.201313703,-1.041723313,-2.006603841
1484,-0.5724820734,-0.2571024812,-3.59551981
1485,0.3344366351,-1.316877719,1.422939578
1486,1.382126015,0.1408744526,1.836735163
1487,0.1026023053,-0.2453373055,-4.81714672
1488,-0.4171991842,-0.3506501118,1.768970386
1489,-0.8573315764,0.6418130846,1.190713562
1490,1.253010017,0.2885467267,3.066057612
1491,0.8994435686,0.7175196242,2.563675659
1492,0.006076888585,-1.041134388,-2.990359824
1493,1.128981271,0.01280108553,3.336060271
1494,-0.3066756333,1.143459851,-0.6956059794
1495,-0.6660873858,0.6529595988,-0.5850398153
1496,0.8230104165,-0.5041681742,-3.395292471
1497,1.595580875,-0.015238079,1.050484267
1498,0.9655053543,-1.262256982,-2.494699533
1499,0.6251057003,-0.5476142276,0.1520265835
1500,-1.078702896,0.5135955603,-0.2512221417
1501,0.6875178052,0.1242714722,1.680846031
1502,-0.7052010134,-1.152483728,1.327890797
1503,0.6239384302,-0.551211418,3.504489386
1504,-0.3546522096,1.026679082,1.411838485
1505,1.625287168,-0.3079198531,-0.2717615115
1506,1.487055025,-0.7429828035,0.3519849157
1507,0.07605529541,-0.8754403458,3.624330694
1508,1.108201579,0.2570047001,-3.001473736
1509,1.243101391,-0.04319794324,2.692092301
1510,-0.8953320753,0.6741275085,-0.6523877302
1511,1.078351591,0.6770609327,0.1188943999
1512,0.5559033752,-1.334041241,-2.500864363
1513,0.8299503792,-1.019920444,2.363059577
1514,0.9470523331,-0.04026721545,-3.026347152
1515,0.2761283842,-0.397924094,1.548373276
1516,0.2821070124,-1.500704295,1.061169552
1517,1.027199958,-0.1264260819,3.284820982
1518,0.4573201845,-1.609733687,0.1044089566
1519,1.594901619,-0.0790616941,0.6982284873
1520,1.151785698,-0.8068648592,0.3965157154
1521,0.9289486398,-0.3728038088,-3.484979832
1522,-0.1453538996,-0.9981566423,-2.66609259
1523,0.858374049,-1.495889821,0.4253199469
1524,-0.7487469107,-1.025248222,-1.340604178
1525,1.35492574,-0.969013458,0.5340278742
1526,0.4158981615,0.7012773781,-2.015998876
1527,0.3429243638,0.3627459763,-1.742246578
1528,1.525686566,-0.5286578958,-0.8497434682
1529,1.252270497,-0.2504103994,2.852869716
1530,1.51562187,-0.413475777,1.683012819
1531,-0.3192457132,-0.9984395825,-2.977272331
1532,-0.5163605956,-0.5257338153,0.3806108381
1533,1.077812723,-0.8001241632,-2.748780208
1534,-0.02683414641,-0.2203368481,-4.781167101
1535,-0.3562147879,-0.07649744288,-2.608299428
1536,0.2005030524,-1.199837848,2.662688099
1537,0.3076703037,-1.587234149,-1.061611041
1538,0.2649726958,0.04418137666,0.5047618018
1539,0.8454279978,-1.364719294,-0.5367546006
1540,1.27215417,-0.958023569,-1.083843078
1541,-0.4375311034,-1.351118107,0.442077955
1542,1.137044227,-1.099636966,0.3383134914
1543,1.532127103,-0.5647002264,-0.5580448742
1544,1.274239787,0.4771144543,-1.656834809
1545,1.50250087,0.4261812154,-0.03087738915
1546,0.2145348891,-0.9073282271,-2.858814194
1547,-1.056545956,-0.1316454698,-1.388776469
1548,-0.9373862403,0.03370969877,2.203638339
1549,-0.808308315,-0.5439618898,2.491654897
1550,0.4330657738,1.074633882,1.48432868
1551,-0.5870558144,-0.3382007572,0.3952986519
1552,0.9161350282,-1.398578193,-1.648726593
1553,0.1349687942,0.01757329286,-4.392522392
1554,0.8593550345,0.6245764766,2.909265233
1555,-0.3106784651,-1.084452937,-3.254382597
1556,-0.1173390362,0.1347751047,3.17908369
1557,-0.3854502562,-1.482491365,0.3690641881
1558,1.455229353,-0.5810032814,-0.2307310566
1559,1.172728505,-0.947779905,1.182495474
1560,1.353821532,-0.4974938695,1.335549005
1561,0.5137611485,-1.029318171,-3.161930937
1562,-0.1394224769,-0.6978629659,2.429130981
1563,-0.1745656425,0.971573497,1.151269142
1564,-0.8280234278,-0.7773966566,-0.4998148667
1565,0.7883162914,-0.4007991087,-3.363586721
1566,-0.2211507019,-1.350980335,1.638216425
1567,-0.1812901691,-0.7089159355,3.537368993
1568,-0.03651904677,-1.036758214,3.023227044
1569,0.02096814197,0.286666014,-0.9270429743
1570,1.390290896,0.3807755759,0.2998902269
1571,0.5753267022,-0.4122667601,-2.219316109
1572,-0.245088771,0.3649687688,-3.925254155
1573,-0.5452687276,-0.3682445308,-2.785451236
1574,-0.4641565712,-0.6285750915,-2.242650612
1575,1.184110319,-0.3112585802,-2.72745806
1576,-0.2886201033,-1.104482142,-1.769482846
1577,0.5108262128,-0.3655577714,3.863151235
1578,1.431326956,0.04714525358,0.5788075134
1579,-0.9550455329,0.6422205329,0.5222834467
1580,1.680713908,-0.1769935849,0.926818586
1581,0.7678511783,-0.6959429303,-3.711838877
1582,-0.8813534403,-1.020425391,1.313299961
1583,-0.6509427826,-0.9078882474,0.6865964747
1584,-0.3844605936,-0.1283569108,-3.002074112
1585,0.8229320389,-0.9811847772,3.358615747
1586,1.369959296,0.7335427809,0.4054260295
1587,0.410441402,-0.5228368576,-1.772248426
1588,0.9085306509,-0.8008494219,3.081337995
1589,-0.4367722962,0.3450982168,3.117978975
1590,-0.5452453509,0.6829362541,1.030870563
1591,-0.1193932385,-1.327093339,1.080017032
1592,-0.2555717124,0.7251465244,2.898532135
1593,1.406264559,-1.066213309,0.2354281878
1594,-0.02554885957,0.016024365,2.772909189
1595,1.071865603,-0.1082597314,-2.887697548
1596,1.12782324,0.1428780755,-2.713525884
1597,0.8506922524,0.5597138372,-2.111841723
1598,0.2442307203,-1.282481178,-3.108767608
1599,0.7492116182,1.021960628,1.680163866
1600,0.81815153,0.6672735541,-1.464119607
1601,1.37174238,-0.2856487856,2.227966548
1602,1.295056359,-0.5431166462,-1.94056682
1603,0.7285118163,0.9770957299,2.687910969
1604,-0.8300120979,0.7796793,-0.5612935615
1605,1.539475632,-0.7306786508,-0.2230722604
1606,-0.5009451638,-1.457277747,-0.8878816993
1607,-0.2469551414,-1.321487281,0.4933541886
1608,0.7816207655,-0.3293335288,-4.088768115
1609,0.4817777911,-0.999510124,-3.63308904
1610,-0.05661569334,-0.2262119079,-4.580322989
1611,0.6873883806,-1.306724084,-1.585045028
1612,1.179418153,0.8758084491,-1.059769139
1613,0.273775995,-0.06059247192,3.585898061
1614,1.653832311,-0.4700887148,1.330906898
1615,1.417148448,-0.217334258,-2.114223234
1616,0.085971902,0.0623203348,-4.552206755
1617,0.3466374571,-1.418858452,1.600437763
1618,1.19620524,0.1654416485,-3.052818115
1619,-0.08569297847,-1.57202597,0.2235298337
1620,-1.067126337,0.3010907592,-1.660470429
1621,1.550580058,-0.1665008383,-0.9290484014
1622,1.195377748,-0.8584006489,2.39237384
1623,0.7331069974,-1.546116229,0.1608256169
1624,1.476996088,-0.2738122893,1.730909784
1625,1.434249974,0.002964649846,1.618359727
1626,0.5375931714,-1.67152832,-0.760519568
1627,1.345177353,0.3920305168,-1.047686045
1628,0.1550603825,-1.440540641,-0.1631390827
1629,-0.8755829261,-0.534804138,0.9474315023
1630,1.070863967,0.1088262551,2.490902477
1631,1.123787783,0.1748178927,-2.909500242
1632,1.470311121,0.05131386834,-2.024172545
1633,1.521053842,-0.3249435895,-0.867798069
1634,1.291667474,-1.105365986,-0.3657150008
1635,1.375370506,-1.003205454,-1.63569864
1636,0.6350637764,0.4878435791,-2.833100068
1637,-0.2423634167,1.101455049,0.01059568051
1638,1.408147598,-0.7708260559,1.590954773
1639,0.2518047987,-1.36905783,0.9644906759
1640,0.2481615423,1.255164668,0.06767020933
1641,-0.02248434472,-1.217182318,-2.605959241
1642,1.377485694,-0.5529676836,-0.7152112271
1643,0.3354898112,0.7195788411,3.657025014
1644,0.6700051315,-1.48312486,0.4034919996
1645,0.2863154918,-0.7637001769,-3.765409647
1646,0.5182102066,0.7010763425,-2.820671902
1647,1.11901059,-0.9040153336,-0.04047794726
1648,1.324524202,0.7923972697,0.739039474
1649,0.9492033759,0.1420260544,3.714533355
1650,1.40636892,-0.7598955946,-0.7604958112
1651,1.32942277,0.2420744154,1.302129439
1652,1.487092184,-0.3484870983,1.288419351
1653,-0.8412081301,-0.451272107,2.740179185
1654,0.64584213,-1.652303366,-0.2670004505
1655,0.1186023699,-0.1508240628,-4.586474279
1656,1.346170836,0.400690292,1.459486583
1657,1.217932202,0.3802272299,1.480856659
