"iteration","brand2","brand3","brand4","brand5","price2","price3","price4","price5"
6151,2.032593223,-1.830254245,-1.19076055,-4.326536548,-0.9881901949,-1.927736306,-2.65612081,-3.15934273
6152,2.043030449,-1.836936093,-1.173536535,-4.29229776,-1.021717544,-1.939176789,-2.666308157,-3.166280571
6153,1.996264628,-1.616898651,-1.070310413,-4.154819504,-0.9307556975,-1.839426105,-2.55536921,-3.076300413
6154,2.030563622,-1.766977462,-1.117090945,-4.291675834,-1.076429266,-1.919141601,-2.613797991,-3.120108069
6155,1.977231556,-1.771616077,-1.128742144,-4.431142665,-1.100665749,-1.93776458,-2.652937578,-3.118795023
6156,2.03297727,-1.68702125,-1.139802643,-4.259808329,-1.000785622,-1.878283115,-2.617953706,-3.127057297
6157,1.985987828,-1.718548111,-1.142932254,-4.365314037,-1.024863322,-1.874754698,-2.60162019,-3.100780832
6158,1.963635461,-1.822873505,-1.135672462,-4.404252269,-1.070723706,-1.90333714,-2.609085872,-3.113367638
6159,1.927912391,-1.68360825,-1.08197691,-4.328477572,-1.036581613,-1.881886356,-2.542094952,-3.075749247
6160,1.968224337,-1.796930152,-1.186720164,-4.354361899,-1.070845109,-1.895974441,-2.652070855,-3.1762293
6161,1.998299247,-1.721642707,-1.174208366,-4.333958307,-1.074354048,-1.921667123,-2.61684664,-3.059053296
6162,1.890568577,-1.615074379,-1.172322471,-4.327283096,-1.016434899,-1.900029045,-2.613061747,-3.076008346
6163,1.803799862,-1.689600121,-1.059605349,-4.365633921,-1.006422118,-1.87654819,-2.589242155,-3.099535504
6164,1.927078434,-1.713630682,-1.057828922,-4.413113835,-1.067971625,-1.869594297,-2.548826877,-3.040377531
6165,1.98254364,-1.767661284,-1.09520514,-4.352616819,-1.074627779,-1.915143175,-2.650426103,-3.167825821
6166,1.874482035,-1.619935449,-1.082292097,-4.30204433,-1.038717453,-1.878656911,-2.597015467,-3.092619285
6167,1.943189257,-1.645852864,-1.064641337,-4.3090498,-1.034560932,-1.893977836,-2.610721964,-3.113492307
6168,1.944361353,-1.707526243,-1.184548245,-4.344318928,-1.051299014,-1.926480367,-2.650455045,-3.155593582
6169,1.874596185,-1.650624423,-1.134279045,-4.216236858,-1.038455497,-1.90245929,-2.602981469,-3.152035836
6170,2.019609145,-1.670303967,-0.9293545004,-4.215498084,-1.037161776,-1.892044657,-2.584973373,-3.080847116
6171,1.953344254,-1.709042122,-1.141675631,-4.313779064,-1.08014543,-1.909000194,-2.616963482,-3.17096955
6172,2.008424379,-1.661147829,-1.039259379,-4.282690356,-1.044008476,-1.908048776,-2.615733965,-3.138588155
6173,2.095706507,-1.709671169,-1.04948411,-4.279898258,-1.045767383,-1.928272609,-2.662858425,-3.165428129
6174,1.964254692,-1.610499386,-1.008466737,-4.328834807,-1.031195121,-1.878396971,-2.55799453,-3.051502074
6175,2.101065531,-1.756571192,-1.09829366,-4.347868316,-1.089729649,-1.924367133,-2.644635984,-3.104505764
6176,1.98266627,-1.765845589,-0.8991627207,-4.375036685,-1.045228405,-1.951156997,-2.627260742,-3.161953375
6177,2.017036071,-1.726518948,-0.9756799012,-4.406576689,-1.042437327,-1.940638988,-2.624556334,-3.103255008
6178,2.163038107,-1.772352217,-1.027759501,-4.252193099,-1.008482952,-1.915235002,-2.622842061,-3.138287247
6179,2.043732073,-1.596318358,-0.9273579108,-4.21741607,-0.9450974066,-1.82443205,-2.533110813,-3.045378486
6180,2.034618205,-1.659350358,-0.8949641399,-4.389056153,-0.9940205092,-1.892935996,-2.568018221,-3.080258498
6181,2.174433689,-1.795098878,-0.8721110182,-4.330471918,-0.998194493,-1.934560314,-2.62425543,-3.125762251
6182,2.04708598,-1.722076514,-1.042599142,-4.34094035,-1.027816915,-1.894679056,-2.566442622,-3.074327174
6183,2.149250278,-1.78598346,-1.052467442,-4.382662355,-1.034352032,-1.925961258,-2.631549819,-3.168720868
6184,2.093213416,-1.830820791,-0.9435829953,-4.355297616,-1.014076311,-1.921662297,-2.648764614,-3.17261613
6185,2.059294303,-1.742477822,-0.8675751958,-4.256442316,-0.9564037434,-1.900805999,-2.593740411,-3.146362034
6186,2.04281895,-1.753403278,-0.903181256,-4.371209181,-1.02192055,-1.897013926,-2.654871159,-3.173044999
6187,2.086270698,-1.719963678,-0.9128352428,-4.352019868,-1.022302907,-1.916729509,-2.636080883,-3.165543116
6188,2.070106034,-1.801515865,-0.9168691147,-4.439364149,-1.048129895,-1.890794793,-2.684182107,-3.182539718
6189,1.997507771,-1.680825192,-0.966512094,-4.354514632,-1.054792358,-1.901828828,-2.629501987,-3.162393341
6190,2.132534158,-1.793826581,-0.9031469647,-4.576042475,-1.103506073,-1.960130399,-2.667138916,-3.137582732
6191,2.063652754,-1.669925812,-0.967161326,-4.374676483,-1.057714534,-1.89914335,-2.613521014,-3.115213226
6192,2.037912406,-1.632968095,-0.9382528786,-4.426292118,-1.016271521,-1.923797162,-2.597964893,-3.110134377
6193,2.07042747,-1.724572133,-0.8519741173,-4.505408686,-1.058934245,-1.916368059,-2.636979447,-3.123656016
6194,2.067918028,-1.706713208,-0.9251418362,-4.362476301,-1.090101124,-1.92726317,-2.624789378,-3.154689512
6195,2.113337317,-1.718817021,-1.029977968,-4.329661842,-1.054900634,-1.949075512,-2.695158188,-3.197670384
6196,2.112096175,-1.698594325,-0.8060143479,-4.234614769,-1.0007363,-1.888642402,-2.638267573,-3.173643111
6197,2.18111031,-1.796780718,-0.9582883873,-4.241455304,-1.025662497,-1.921795885,-2.660617148,-3.202421377
6198,2.136038633,-1.687473365,-0.8418739048,-4.355634604,-0.9893527841,-1.93157025,-2.628253731,-3.166548211
6199,2.108759092,-1.682274644,-0.8278465666,-4.328216209,-0.969594423,-1.882143086,-2.597329568,-3.12157161
6200,2.161866478,-1.71284084,-0.9546474869,-4.40196319,-1.048924552,-1.93370027,-2.641983271,-3.143518568
6201,2.140827997,-1.671268433,-0.8815569931,-4.340989679,-0.9840623268,-1.903586609,-2.608132052,-3.144305342
6202,2.155051876,-1.749198005,-0.8885654151,-4.332302414,-1.032858355,-1.918909859,-2.641524077,-3.172873946
6203,2.083097728,-1.738152247,-0.9271637966,-4.36970463,-1.063656718,-1.913442824,-2.632237404,-3.137589159
6204,2.126321584,-1.706343176,-0.96354355,-4.238872758,-1.051737487,-1.921173587,-2.610627791,-3.190803596
6205,2.120512116,-1.73924777,-1.042238629,-4.314782231,-1.068023488,-1.911321182,-2.655727601,-3.188036277
6206,2.216140399,-1.750455392,-1.008215878,-4.357964388,-1.087094224,-1.975684931,-2.691773149,-3.21455101
6207,2.199371814,-1.743206595,-0.9668570303,-4.375704328,-1.055153304,-1.926653842,-2.637624106,-3.181190296
6208,2.076884524,-1.594505878,-0.8793684829,-4.376531337,-1.082361273,-1.891113407,-2.56780043,-3.065525702
6209,2.054802852,-1.679614392,-1.033508288,-4.279505535,-1.108183268,-1.877578575,-2.629500154,-3.180331166
6210,1.989149353,-1.628248643,-1.066236183,-4.400779844,-1.09451908,-1.934591392,-2.628663089,-3.134390244
6211,1.980275468,-1.690158603,-0.9766904353,-4.379268608,-1.082413868,-1.889611287,-2.588732517,-3.15495525
6212,2.021973509,-1.73791199,-1.030239356,-4.474850591,-1.145870067,-1.971172506,-2.644301326,-3.186514184
6213,2.052803936,-1.74779598,-1.104166339,-4.53927271,-1.197880234,-1.969590257,-2.637545236,-3.124418494
6214,1.97289189,-1.744335562,-1.02110787,-4.473108016,-1.135508851,-1.934292046,-2.621810344,-3.145794903
6215,2.045634193,-1.7347309,-1.109559759,-4.448858633,-1.113042198,-1.961786884,-2.654787794,-3.157127063
6216,2.050548355,-1.838710568,-1.108357094,-4.458997751,-1.176729797,-2.012470233,-2.687384663,-3.210594509
6217,2.015669119,-1.786331149,-1.127436589,-4.483743122,-1.181124691,-1.999055415,-2.662950967,-3.171720803
6218,2.047201086,-1.846220865,-1.012613844,-4.540172614,-1.160862443,-2.001927718,-2.656331426,-3.192425107
6219,2.111839838,-1.858388099,-1.087762111,-4.520671177,-1.182110974,-2.057036207,-2.711574231,-3.21371603
6220,2.068615243,-1.781292602,-1.111582975,-4.486716087,-1.154259464,-2.039967302,-2.666804066,-3.200654664
6221,2.038574734,-1.864187139,-1.087116796,-4.557056021,-1.21670212,-1.992100666,-2.697605222,-3.227747486
6222,2.007301807,-1.90025273,-1.19341535,-4.528006938,-1.168819423,-1.986261049,-2.736166337,-3.258757773
6223,2.007930725,-1.85992633,-1.139806223,-4.38237392,-1.142413478,-1.999642083,-2.702448717,-3.271006776
6224,2.045819063,-1.801295377,-0.9952658816,-4.442977014,-1.108975648,-1.931825126,-2.653621032,-3.196391632
6225,2.051711873,-1.856344033,-1.065001521,-4.496413313,-1.187350269,-1.942211247,-2.692537742,-3.229172452
6226,2.098899561,-1.861164128,-1.054688718,-4.539923121,-1.172707785,-1.995494087,-2.695539308,-3.256320164
6227,2.02169386,-1.789346962,-1.087228268,-4.337635499,-1.110527455,-1.909803288,-2.623350062,-3.23581024
6228,1.970522617,-1.775342976,-0.9674667385,-4.433542676,-1.165441373,-1.889618547,-2.610357665,-3.160112497
6229,1.972662044,-1.824703668,-1.076580501,-4.559111511,-1.170088031,-1.971225566,-2.679482333,-3.218760251
6230,2.09649772,-1.858937165,-1.044009921,-4.494075112,-1.138186598,-2.007204465,-2.723171422,-3.285833465
6231,2.054014525,-1.847537708,-1.118983909,-4.551888369,-1.215778219,-1.985364594,-2.691538536,-3.235091149
6232,2.103786416,-1.948028278,-1.158133005,-4.645079307,-1.188488863,-2.082253031,-2.791907615,-3.33336263
6233,2.079476167,-1.863370967,-1.075944038,-4.434741034,-1.158856815,-1.943264142,-2.684091744,-3.247165539
6234,2.160013299,-1.931984147,-1.198296842,-4.512961771,-1.191835934,-2.013634752,-2.751213095,-3.290891493
6235,2.053970924,-1.929805973,-1.052867839,-4.480508451,-1.190192471,-1.971081287,-2.718832225,-3.264186029
6236,2.041567782,-1.891201089,-1.018788396,-4.554320718,-1.200771899,-1.999854881,-2.732294847,-3.279203595
6237,2.107001557,-1.930948634,-1.051062086,-4.459013386,-1.158712592,-2.001920487,-2.706421832,-3.313132801
6238,2.086265254,-1.908828064,-1.107146448,-4.451252066,-1.154777771,-1.96456603,-2.705916769,-3.329692146
6239,2.029768073,-1.905822042,-1.168018577,-4.481194544,-1.127553466,-2.013525189,-2.71931021,-3.336455165
6240,2.114605043,-1.878012305,-1.01030512,-4.42645013,-1.11822499,-1.96800801,-2.680097995,-3.312750725
6241,1.976574536,-1.849541958,-1.074486554,-4.458784122,-1.150248059,-1.975092872,-2.641053752,-3.285353581
6242,2.078299534,-1.944604243,-1.12717255,-4.398669257,-1.143484529,-1.97743536,-2.723193421,-3.353020349
6243,2.074948888,-1.865145028,-1.090616319,-4.541490299,-1.164012527,-2.032210868,-2.702998821,-3.329880286
6244,1.872715721,-1.73789138,-1.183712708,-4.356576753,-1.14532131,-1.963281506,-2.604166799,-3.220955651
6245,1.904258847,-1.736682932,-1.053641358,-4.304956407,-1.145345097,-1.909355971,-2.606029766,-3.164482979
6246,2.034095052,-1.902025912,-1.131625608,-4.455396272,-1.158773548,-1.970416499,-2.691708193,-3.257046406
6247,1.833866596,-1.721145468,-1.035438575,-4.18251245,-1.029059829,-1.890312345,-2.515395414,-3.147594367
6248,2.049058822,-1.864483785,-1.087254041,-4.156823598,-1.076942109,-1.87375903,-2.63397322,-3.264267143
6249,1.955205101,-1.812096385,-1.158012507,-4.276842868,-1.130432247,-1.944663572,-2.624816239,-3.222215033
6250,2.080593841,-1.848990084,-1.128415387,-4.342687015,-1.122691377,-1.935002944,-2.651978139,-3.269174515
6251,2.083277031,-1.929876264,-1.229032053,-4.441577863,-1.144996184,-2.00729859,-2.754152948,-3.330349603
6252,1.98398289,-1.829223767,-1.135109058,-4.184248116,-1.144046838,-1.932438818,-2.623033017,-3.254102185
6253,2.0232442,-1.904907681,-1.036765439,-4.243122583,-1.105146006,-1.928735505,-2.660729294,-3.275232152
6254,2.01837763,-1.891391279,-1.151694911,-4.346555308,-1.176359207,-1.997602396,-2.743934107,-3.345620808
6255,2.097011181,-1.931265663,-1.15180175,-4.168699837,-1.035052679,-1.870023274,-2.666271935,-3.317547962
6256,2.025840926,-1.841915697,-1.102819552,-4.251060611,-1.078430733,-1.92732697,-2.638155372,-3.266536686
6257,2.005768976,-1.846268761,-1.119539008,-4.22371656,-1.059847971,-1.92219432,-2.634028473,-3.302295191
6258,2.018078125,-1.897111701,-1.141537303,-4.178952074,-1.060782649,-1.925145026,-2.678207382,-3.333839037
6259,2.030221308,-1.878470606,-1.124046735,-4.193319787,-1.048947701,-1.897863918,-2.63121567,-3.285523437
6260,2.021665239,-1.831497135,-1.085610035,-4.255318191,-1.086047715,-1.917312946,-2.649170488,-3.298375295
6261,1.884033273,-1.774752157,-1.057515859,-4.06094526,-1.012026638,-1.821494904,-2.531006269,-3.22363848
6262,1.954958184,-1.764807304,-0.9658362431,-4.030734172,-0.9984920071,-1.82875338,-2.538191491,-3.240894302
6263,2.009768422,-1.861879288,-1.123836103,-4.242183389,-1.101575198,-1.877249176,-2.571094173,-3.275806358
6264,1.946279204,-1.847853397,-1.076470179,-4.085688555,-1.009363922,-1.857918708,-2.604334439,-3.285705499
6265,2.017280208,-1.872001053,-1.097993383,-4.104779424,-1.013096459,-1.837489785,-2.593349067,-3.272202899
6266,2.025993246,-1.911221468,-1.080711113,-4.068131329,-1.032076022,-1.843895199,-2.610327868,-3.290075385
6267,1.969933674,-1.917169656,-1.09678305,-4.217251924,-1.139817482,-1.92291325,-2.651154618,-3.332365392
6268,2.054878514,-1.900047585,-1.095915831,-4.241293474,-1.111179608,-1.916367851,-2.667953234,-3.313972613
6269,2.0071259,-1.922656044,-1.037101122,-4.101885946,-1.071641237,-1.854829993,-2.62994742,-3.299657696
6270,2.008818793,-1.907876141,-1.147341739,-4.128321562,-1.091628441,-1.896251393,-2.662055651,-3.329007683
6271,2.104572519,-1.972401038,-1.118206745,-4.107728942,-1.069401657,-1.863648201,-2.664440097,-3.31062232
6272,1.975073471,-1.86774393,-1.025761767,-4.156829592,-1.1112818,-1.917406107,-2.655150543,-3.321498775
6273,2.007213266,-1.957004509,-1.120881544,-4.151405723,-1.110459415,-1.903385355,-2.713403595,-3.357547833
6274,2.066219226,-1.978699987,-1.100080513,-4.134486989,-1.049885326,-1.890844053,-2.708916322,-3.361950841
6275,2.121082705,-1.949437651,-1.050689438,-4.190842547,-1.114186377,-1.919889614,-2.694806672,-3.369023852
6276,2.068346725,-1.946010433,-0.9571440323,-4.126189596,-1.093179925,-1.86788533,-2.677139735,-3.323071841
6277,2.170760172,-2.013675656,-1.071611076,-4.103890433,-1.089320155,-1.910815227,-2.726965121,-3.375992405
6278,2.174054047,-1.987512567,-1.135933937,-4.274418173,-1.100897464,-1.899541454,-2.752461929,-3.413627231
6279,2.145203404,-1.943363154,-1.065828247,-3.978519013,-1.031951921,-1.834423322,-2.624144726,-3.344067824
6280,2.128052898,-1.968835802,-1.13843869,-4.258958524,-1.148901513,-1.916402149,-2.727900131,-3.398618425
6281,2.103753764,-1.929645217,-1.129881339,-4.231364933,-1.097580942,-1.884987449,-2.667246653,-3.361487194
6282,2.116945557,-1.970853836,-1.079433107,-4.018242162,-1.011348739,-1.811101946,-2.626886597,-3.338810578
6283,2.051634393,-1.873167318,-0.9762845884,-4.087899462,-1.078146529,-1.869455189,-2.589742345,-3.289116496
6284,2.021292103,-1.89860551,-1.046102702,-4.15209839,-1.148899286,-1.864990351,-2.638301277,-3.30115392
6285,2.066675819,-1.903881972,-0.934335763,-3.902050655,-0.9551212153,-1.720636246,-2.551698966,-3.289174491
6286,2.068800955,-1.913836694,-0.894124401,-3.964064434,-1.04789689,-1.747899859,-2.562296089,-3.260428738
6287,2.177239603,-1.958891355,-0.9888837564,-4.031009366,-1.036022601,-1.833624004,-2.638838857,-3.324191845
6288,2.075972815,-1.892850695,-0.8636223153,-3.81008392,-0.9543226938,-1.705323597,-2.510884393,-3.240192474
6289,2.179154126,-2.01417729,-0.9534400122,-4.060582582,-1.070909088,-1.830710074,-2.676921824,-3.342957492
6290,2.007947043,-1.786406578,-0.8934509874,-3.717677706,-0.9629556949,-1.723541833,-2.500973079,-3.229352353
6291,2.084731786,-1.94804286,-0.956667669,-3.915812096,-0.9779421122,-1.749180967,-2.635489929,-3.308624707
6292,1.972213243,-1.821741386,-0.9026475804,-3.759856113,-0.9136518726,-1.674763001,-2.456845912,-3.241204979
6293,2.160097557,-2.011924759,-0.9181301298,-3.726038799,-0.9436157699,-1.662628651,-2.581165986,-3.288818395
6294,2.104365413,-1.925766733,-0.9590099999,-3.849199528,-0.9679125927,-1.703253807,-2.549090584,-3.258734208
6295,2.104499782,-1.953138825,-0.9648102394,-3.997438509,-1.038141932,-1.798401512,-2.618473458,-3.331610993
6296,2.130913146,-1.94653075,-0.9904043256,-4.06098168,-1.083499125,-1.801477768,-2.626134113,-3.30178659
6297,2.085657742,-1.946392333,-0.9808507,-4.02509768,-1.077153031,-1.790411822,-2.654202424,-3.296848983
6298,2.143152694,-2.044513596,-0.997418624,-4.114632479,-1.106727062,-1.808538856,-2.698510625,-3.326204551
6299,2.075917926,-1.961597912,-0.9937736936,-4.080505822,-1.101614543,-1.826145459,-2.652533799,-3.316493752
6300,2.06780498,-1.915616564,-0.9465855573,-4.146372438,-1.138445671,-1.835844482,-2.628160254,-3.30069299
6301,2.059043451,-1.896492286,-0.9714251347,-3.971257535,-1.052446522,-1.802720765,-2.648891242,-3.299858644
6302,2.028556741,-1.900396589,-0.9906243606,-4.140966603,-1.152604026,-1.890804003,-2.675466765,-3.302627606
6303,1.985291826,-1.813923974,-0.7853698463,-3.885425764,-0.9784893501,-1.757295679,-2.541673595,-3.257639113
6304,1.874039711,-1.804307604,-0.8625692681,-3.821052591,-0.9922400387,-1.727213702,-2.557372015,-3.232747492
6305,2.043400805,-1.840583233,-0.9342000824,-3.899154307,-0.956114174,-1.711973489,-2.596464533,-3.295203173
6306,1.997299932,-1.757872752,-0.8944788369,-3.960170289,-1.025223711,-1.771437353,-2.570051419,-3.25459281
6307,2.133030775,-1.94899464,-1.100890635,-4.072167086,-1.061766485,-1.828877886,-2.704016342,-3.347210835
6308,2.024814043,-1.87524743,-0.9740429828,-3.869336827,-1.01416162,-1.728571263,-2.618841059,-3.293939325
6309,2.097710706,-1.903023474,-0.8981864436,-3.830495487,-0.976065917,-1.722664507,-2.580652481,-3.296111374
6310,2.09987668,-1.908045205,-0.92406535,-3.891116428,-1.006953691,-1.747460657,-2.639498213,-3.30783208
6311,2.176951648,-1.981918343,-0.9843008978,-3.9259359,-1.021118198,-1.767304275,-2.672375839,-3.368741194
6312,2.10508826,-1.966960637,-0.9787871545,-3.937280395,-0.9981202103,-1.717852462,-2.653522862,-3.311116431
6313,2.180957168,-1.992882142,-1.036264795,-3.970761891,-1.059579998,-1.796722278,-2.669958206,-3.342384609
6314,2.170412169,-2.019896047,-1.00562463,-3.882282617,-0.9608724896,-1.677163935,-2.606408107,-3.339887321
6315,2.14536082,-2.012878955,-0.9739685965,-3.867673098,-1.007144784,-1.714123561,-2.630382964,-3.30032301
6316,2.044032301,-1.929915833,-0.9381387224,-3.949591946,-1.0207646,-1.783911666,-2.644190287,-3.322283596
6317,2.189519304,-1.977567826,-1.040674372,-4.028127641,-1.021753804,-1.792547736,-2.689458138,-3.360908965
6318,2.144224514,-1.918924475,-1.007486841,-3.942669049,-1.065242068,-1.802508728,-2.649249473,-3.344782902
6319,2.074348592,-1.92449125,-0.970733209,-3.962156183,-1.03388294,-1.745497489,-2.634540408,-3.307463523
6320,2.048316794,-1.864607426,-0.9670596213,-3.94177531,-1.087727052,-1.804551093,-2.648169193,-3.306920238
6321,2.070097273,-1.878745645,-0.9239355432,-3.986009213,-1.058387184,-1.801379643,-2.62204602,-3.299098516
6322,2.15904024,-2.003950617,-1.017722519,-4.08232442,-1.100402729,-1.836833141,-2.713405641,-3.37016819
6323,2.063773575,-1.908529159,-0.898483815,-3.940792654,-1.069258851,-1.753747732,-2.617402114,-3.278850165
6324,2.055060237,-1.89684703,-0.9243222437,-3.914724526,-0.9940200298,-1.756249257,-2.608907799,-3.296602073
6325,2.218689117,-2.063484168,-0.881084176,-3.974015992,-1.013204453,-1.770903152,-2.664292493,-3.374752098
6326,2.13104526,-1.948348333,-0.8393659027,-3.909076521,-1.004652682,-1.75362333,-2.614851141,-3.313015355
6327,2.162388824,-1.998495884,-0.8419953654,-3.886932382,-0.9928083784,-1.709824634,-2.583212098,-3.304995037
6328,2.07903466,-1.930389353,-0.9040453568,-3.95787565,-1.056520178,-1.770743996,-2.615945446,-3.287816375
6329,2.051659272,-1.923410909,-0.8300393543,-3.935511762,-1.020293331,-1.72997683,-2.556603143,-3.264793253
6330,2.195211834,-1.994404796,-0.8831153633,-3.922008573,-1.036248379,-1.772170669,-2.63837051,-3.329089092
6331,2.176853526,-2.022491774,-0.9120796105,-3.822797704,-1.002743079,-1.69365399,-2.57999739,-3.289640472
6332,2.14298208,-1.946283687,-0.8594904875,-3.927030026,-1.055261655,-1.790495076,-2.599524474,-3.323747787
6333,2.187737697,-1.954734788,-0.9347063968,-3.938482433,-1.0443844,-1.791267084,-2.661973317,-3.330404885
6334,2.107124533,-1.947252715,-0.8909725078,-3.722857787,-0.9707751833,-1.647519698,-2.518526157,-3.276076107
6335,2.236051899,-2.064440132,-0.8514088442,-3.711651459,-0.9622628553,-1.652899148,-2.557570225,-3.308204501
6336,2.156557418,-1.965181274,-0.9167195941,-3.764101278,-0.977394244,-1.712800334,-2.57373772,-3.269136559
6337,2.136426189,-1.874948875,-0.8742989618,-3.695936617,-0.9706009743,-1.675590882,-2.491785423,-3.243859591
6338,2.10934491,-1.956919804,-0.8359306917,-3.701794452,-1.002742873,-1.659085662,-2.508255978,-3.25327912
6339,2.135126504,-1.925761144,-0.8763620165,-3.67203622,-0.9584970021,-1.641092845,-2.529307682,-3.248107397
6340,2.171097703,-1.988677456,-0.8763788589,-3.644565942,-0.9271077267,-1.625658376,-2.571155667,-3.263121681
6341,2.165519767,-2.038429616,-0.838458278,-3.762616252,-0.9808497329,-1.68497374,-2.643873953,-3.31958919
6342,2.158726993,-1.919683401,-0.7786420925,-3.793203583,-0.9803170028,-1.733172273,-2.659236402,-3.290731205
6343,2.024788077,-1.882689532,-0.7887632133,-3.716441495,-0.9444032785,-1.644860533,-2.494421945,-3.222783393
6344,2.097059809,-1.921884027,-0.8304187009,-3.582325803,-0.8968407278,-1.554962249,-2.470104766,-3.172913042
6345,2.268703515,-2.109292145,-0.8368085428,-3.61238004,-0.8832794457,-1.565784086,-2.553808315,-3.237880061
6346,2.169345704,-2.005469383,-0.8141135512,-3.732281216,-0.9798470225,-1.64962955,-2.559926412,-3.269029007
6347,2.105567807,-1.933027865,-0.7726943372,-3.654395234,-0.9541831377,-1.633588301,-2.527907791,-3.23101691
6348,2.27614045,-2.076446092,-0.8222137997,-3.773797954,-0.9284033294,-1.673298675,-2.647968231,-3.289178095
6349,2.244088137,-2.056516658,-0.7269998467,-3.808617134,-0.9232570778,-1.648687755,-2.628814402,-3.328901653
6350,2.25079018,-2.108109195,-0.8243479166,-3.627226589,-0.876463238,-1.567742356,-2.569060837,-3.249546522
6351,2.167176531,-2.001197931,-0.7986554107,-3.728285654,-0.910525235,-1.610508945,-2.560765503,-3.267792435
6352,2.131310466,-1.983082438,-0.7117241834,-3.631506621,-0.964898181,-1.57886447,-2.552142613,-3.234458194
6353,2.240230326,-2.072076779,-0.7965412835,-3.691235985,-0.9664845211,-1.631028925,-2.58876627,-3.26476148
6354,2.233534851,-1.965385806,-0.8162924999,-3.787348364,-0.9934074556,-1.655521203,-2.601977092,-3.267653476
6355,2.116047363,-1.910848909,-0.7041348107,-3.743775832,-1.057212152,-1.684320542,-2.55796217,-3.205906688
6356,2.232770667,-2.026900996,-0.7759390466,-3.729352395,-0.960931955,-1.647605032,-2.58733537,-3.281836267
6357,2.21414196,-2.021043258,-0.7790054292,-3.748364734,-1.03934301,-1.696348375,-2.615652221,-3.260671191
6358,2.17750888,-1.923258362,-0.9345837944,-3.79467352,-1.030319312,-1.744674774,-2.666823582,-3.330729532
6359,2.197603353,-2.006251706,-0.8884232262,-3.817192494,-1.028034843,-1.701734605,-2.67700488,-3.316788347
6360,2.097372088,-1.983814645,-0.8412360266,-3.784884141,-1.019177271,-1.701631568,-2.616952689,-3.28182032
6361,2.205211123,-2.021233042,-0.9154775017,-3.83833734,-1.067517659,-1.746052704,-2.657572152,-3.319410866
6362,2.173965931,-1.957296391,-0.9076282432,-3.798668678,-1.029343312,-1.746665228,-2.640153984,-3.347687432
6363,2.058480825,-1.896448312,-0.8148498181,-3.810498906,-1.012893589,-1.707880705,-2.620922685,-3.290867943
6364,2.070828179,-1.909416953,-0.7774313787,-3.765247989,-0.9951823074,-1.684296072,-2.608837348,-3.235808357
6365,2.178593191,-1.962935124,-0.891675578,-3.812672866,-1.028266832,-1.705852179,-2.681337353,-3.31196467
6366,2.116588861,-1.970089681,-0.9089960257,-3.848805853,-1.043425136,-1.766319535,-2.686546686,-3.338880239
6367,2.18009192,-2.085702669,-0.8759772323,-3.742088249,-0.9229921404,-1.631131413,-2.604012707,-3.317879594
6368,2.309761094,-2.155035277,-1.001824206,-3.858844669,-1.022313412,-1.754805351,-2.7777798,-3.458391536
6369,2.199350655,-2.051850645,-0.9480785006,-3.822664083,-0.9494142453,-1.700699593,-2.66623554,-3.364295206
6370,2.104974312,-1.959134072,-0.9577021082,-3.81336636,-1.0827285,-1.788444094,-2.737750315,-3.378549173
6371,2.13112961,-1.985037457,-0.9545274886,-3.774157988,-1.017865947,-1.712398419,-2.657014637,-3.33722305
6372,2.17549585,-2.072417165,-0.8824756562,-3.770302004,-0.9534882912,-1.640422778,-2.64802345,-3.360282256
6373,2.225980692,-2.064359775,-0.8993671881,-3.855054936,-1.017859543,-1.785457283,-2.777025102,-3.362844938
6374,2.266873851,-2.144165999,-0.9961012568,-3.898586854,-0.9592245797,-1.706720429,-2.721575793,-3.421510603
6375,2.234165731,-2.102786053,-0.9582936176,-3.787232883,-0.9635207722,-1.690646085,-2.714421254,-3.36953495
6376,2.140527975,-2.021784258,-0.9296696338,-3.71781276,-1.015147741,-1.708546748,-2.644948675,-3.317489708
6377,2.135376666,-1.983375776,-0.9559538653,-3.693357118,-0.9609324553,-1.629560486,-2.572698882,-3.302162183
6378,2.095799052,-1.971813608,-0.9516671312,-3.724739096,-0.9766223255,-1.706140279,-2.633574721,-3.308918389
6379,2.147117404,-2.095265496,-0.9856116384,-3.753756767,-0.9839035787,-1.657245924,-2.664852927,-3.37005183
6380,2.188294681,-2.065084876,-1.027195895,-3.764743326,-0.9794471399,-1.714844017,-2.693832433,-3.375398628
6381,2.28516068,-2.157311804,-1.072125595,-3.941300287,-1.005990749,-1.764653114,-2.766425422,-3.490159987
6382,2.197320891,-2.092075503,-1.057155603,-3.897311664,-1.017306532,-1.756274792,-2.699046923,-3.430728114
6383,2.219620013,-2.114502183,-1.06973498,-3.963246291,-1.005229092,-1.784764154,-2.791102774,-3.49115474
6384,2.121814056,-2.04175258,-0.9664142982,-3.81313848,-0.9355889181,-1.656713539,-2.619649588,-3.339206703
6385,2.095776871,-1.970669109,-0.9562021729,-3.884994256,-0.9833614601,-1.764360043,-2.692397501,-3.368004023
6386,2.209103156,-2.040114561,-1.090974421,-3.956409651,-1.012333981,-1.795825703,-2.728298686,-3.452623206
6387,2.186755259,-1.995569937,-1.057151731,-3.932900747,-1.023227296,-1.789373783,-2.723620995,-3.437797069
6388,2.193021436,-2.020703845,-0.9931350863,-3.969677741,-1.035348829,-1.790104386,-2.720379753,-3.450646277
