"iteration","threshold1","threshold2"
5932,1.120114356,4.473010224
5933,1.120114356,4.473010224
5934,1.160690217,4.462053494
5935,1.143490862,4.487490019
5936,1.143490862,4.487490019
5937,1.112127837,4.472309706
5938,1.112127837,4.472309706
5939,1.126624573,4.486915764
5940,1.126624573,4.486915764
5941,1.126624573,4.486915764
5942,1.107296046,4.509435135
5943,1.104384958,4.513207622
5944,1.09024105,4.541208389
5945,1.09024105,4.541208389
5946,1.075812937,4.52058081
5947,1.103036294,4.517991256
5948,1.111278732,4.53560568
5949,1.111278732,4.53560568
5950,1.099319364,4.510022328
5951,1.09290658,4.485392988
5952,1.100107633,4.498719467
5953,1.110924429,4.512006873
5954,1.122317178,4.538271374
5955,1.122317178,4.538271374
5956,1.121285232,4.543742351
5957,1.111766545,4.54266087
5958,1.111766545,4.54266087
5959,1.111766545,4.54266087
5960,1.125087174,4.526199355
5961,1.118777911,4.520812752
5962,1.118777911,4.520812752
5963,1.125274471,4.524810031
5964,1.136052303,4.534075766
5965,1.152191022,4.524719922
5966,1.152191022,4.524719922
5967,1.126920845,4.498365168
5968,1.126920845,4.498365168
5969,1.158612158,4.498125627
5970,1.179224879,4.491712352
5971,1.173854206,4.504514635
5972,1.173854206,4.504514635
5973,1.169986617,4.507428926
5974,1.188213307,4.500119146
5975,1.194944907,4.506141529
5976,1.213068582,4.515959646
5977,1.228513521,4.521586863
5978,1.228513521,4.521586863
5979,1.228513521,4.521586863
5980,1.2222144,4.519955062
5981,1.2222144,4.519955062
5982,1.2222144,4.519955062
5983,1.2222144,4.519955062
5984,1.2222144,4.519955062
5985,1.209625862,4.523367182
5986,1.209625862,4.523367182
5987,1.221746472,4.527867799
5988,1.222029218,4.532871277
5989,1.236395522,4.558075052
5990,1.247239955,4.543179296
5991,1.230296652,4.526469564
5992,1.230296652,4.526469564
5993,1.221746715,4.515926705
5994,1.232574856,4.512853602
5995,1.217825093,4.534016668
5996,1.217825093,4.534016668
5997,1.230770401,4.52877166
5998,1.254464807,4.528315756
5999,1.254464807,4.528315756
6000,1.244547766,4.545072034
6001,1.244547766,4.545072034
6002,1.222344095,4.553357698
6003,1.222344095,4.553357698
6004,1.20129562,4.565933447
6005,1.217707815,4.534907597
6006,1.217707815,4.534907597
6007,1.216884866,4.56358099
6008,1.222583843,4.56652207
6009,1.216110053,4.569815269
6010,1.216110053,4.569815269
6011,1.216015294,4.54982867
6012,1.223861061,4.542798799
6013,1.226379141,4.52748207
6014,1.230006855,4.536051899
6015,1.233196905,4.545025691
6016,1.210611336,4.560995001
6017,1.206695253,4.558821219
6018,1.206695253,4.558821219
6019,1.217147982,4.543120831
6020,1.217147982,4.543120831
6021,1.20420496,4.545841492
6022,1.190491876,4.564265058
6023,1.194454807,4.560103221
6024,1.179386507,4.557931382
6025,1.199231368,4.558880587
6026,1.196612991,4.556907249
6027,1.212418141,4.563319548
6028,1.212418141,4.563319548
6029,1.212622063,4.569331534
6030,1.212622063,4.569331534
6031,1.21155676,4.558753445
6032,1.21155676,4.558753445
6033,1.216770571,4.545630478
6034,1.216770571,4.545630478
6035,1.216770571,4.545630478
6036,1.211874457,4.529934607
6037,1.207841182,4.526402952
6038,1.194429518,4.540875865
6039,1.211383215,4.553139627
6040,1.214854796,4.536570859
6041,1.214854796,4.536570859
6042,1.211333165,4.507151128
6043,1.211333165,4.507151128
6044,1.22792827,4.497957817
6045,1.204444835,4.521729032
6046,1.201858034,4.53941002
6047,1.201858034,4.53941002
6048,1.17460647,4.525469157
6049,1.183151572,4.508635775
6050,1.183151572,4.508635775
6051,1.194564949,4.518851761
6052,1.194564949,4.518851761
6053,1.181578094,4.526229373
6054,1.183412083,4.544627523
6055,1.187435337,4.560865276
6056,1.180435023,4.557346728
6057,1.180435023,4.557346728
6058,1.165897019,4.58163327
6059,1.165897019,4.58163327
6060,1.175103128,4.576503736
6061,1.193796693,4.583699367
6062,1.199138724,4.57751873
6063,1.188330391,4.579684443
6064,1.204798665,4.603068191
6065,1.21432148,4.597233467
6066,1.21432148,4.597233467
6067,1.235461716,4.619624073
6068,1.243428611,4.636069388
6069,1.258178639,4.611056935
6070,1.258178639,4.611056935
6071,1.253337153,4.597512091
6072,1.251929958,4.619910767
6073,1.232580237,4.608964591
6074,1.237253764,4.621338425
6075,1.256562288,4.602393889
6076,1.256562288,4.602393889
6077,1.256562288,4.602393889
6078,1.256562288,4.602393889
6079,1.25129856,4.574840382
6080,1.25129856,4.574840382
6081,1.22248002,4.576734498
6082,1.22248002,4.576734498
6083,1.196772181,4.532492094
6084,1.215779249,4.545277665
6085,1.215779249,4.545277665
6086,1.196812168,4.546889381
6087,1.196812168,4.546889381
6088,1.217407347,4.547777036
6089,1.217407347,4.547777036
6090,1.197503574,4.5717171
6091,1.162544284,4.564831231
6092,1.162544284,4.564831231
6093,1.139471579,4.535346619
6094,1.141783886,4.543480434
6095,1.141573966,4.557206184
6096,1.140954827,4.555114358
6097,1.140954827,4.555114358
6098,1.186199228,4.5423424
6099,1.180525395,4.52131074
6100,1.180525395,4.52131074
6101,1.180525395,4.52131074
6102,1.18643634,4.547932731
6103,1.199212131,4.54819184
6104,1.199560677,4.499016728
6105,1.199560677,4.499016728
6106,1.199560677,4.499016728
6107,1.18477818,4.501835219
6108,1.216550269,4.510906953
6109,1.224255222,4.509809601
6110,1.204852273,4.52440412
6111,1.187055419,4.539013184
6112,1.187055419,4.539013184
6113,1.19253025,4.553820072
6114,1.182399148,4.529489993
6115,1.177026741,4.54022845
6116,1.192647623,4.516932357
6117,1.192647623,4.516932357
6118,1.167739989,4.504933236
6119,1.167739989,4.504933236
6120,1.166876581,4.49906157
6121,1.147867381,4.509606772
6122,1.147867381,4.509606772
6123,1.13749595,4.48415556
6124,1.13749595,4.48415556
6125,1.13749595,4.48415556
6126,1.13749595,4.48415556
6127,1.141720576,4.48083172
6128,1.145547339,4.458636883
6129,1.145547339,4.458636883
6130,1.172071417,4.490038028
6131,1.15598509,4.477178577
6132,1.134396391,4.479923124
6133,1.134396391,4.479923124
6134,1.132950434,4.48709201
6135,1.130270486,4.502108144
6136,1.131284515,4.512702897
6137,1.131284515,4.512702897
6138,1.134779054,4.525707276
6139,1.166966036,4.53977799
6140,1.157642385,4.531047927
6141,1.157642385,4.531047927
6142,1.171316858,4.542270078
6143,1.182677972,4.543484528
6144,1.177659588,4.52204368
6145,1.17882759,4.505472144
6146,1.191243121,4.503338485
6147,1.176033635,4.507256304
6148,1.159292058,4.527364637
6149,1.159292058,4.527364637
6150,1.177383138,4.533010432
6151,1.193448854,4.536669769
6152,1.166531187,4.546476655
6153,1.168741194,4.533411808
6154,1.168741194,4.533411808
6155,1.146285401,4.544689168
6156,1.150253479,4.519038835
6157,1.165542252,4.533936885
6158,1.165542252,4.533936885
6159,1.165542252,4.533936885
6160,1.165542252,4.533936885
6161,1.165542252,4.533936885
6162,1.147530467,4.549565984
6163,1.141404181,4.560828094
6164,1.147431764,4.543571582
6165,1.150155206,4.521949963
6166,1.127446784,4.493069473
6167,1.118244239,4.508755464
6168,1.121117057,4.51755437
6169,1.124198549,4.503261151
6170,1.124198549,4.503261151
6171,1.115655224,4.508583948
6172,1.115655224,4.508583948
6173,1.111009979,4.497354917
6174,1.119379649,4.480699416
6175,1.119158674,4.484893621
6176,1.114853711,4.484291634
6177,1.138223447,4.452389381
6178,1.135849687,4.453590912
6179,1.166710853,4.478406065
6180,1.166710853,4.478406065
6181,1.187454575,4.486850903
6182,1.165570458,4.524041548
6183,1.144611461,4.498394459
6184,1.177420643,4.499681863
6185,1.177420643,4.499681863
6186,1.177420643,4.499681863
6187,1.182834907,4.502682657
6188,1.182834907,4.502682657
6189,1.182834907,4.502682657
6190,1.183447693,4.505114803
6191,1.187559223,4.49204609
6192,1.184742095,4.514225998
6193,1.174609542,4.520381217
6194,1.212240807,4.52802575
6195,1.212240807,4.52802575
6196,1.212240807,4.52802575
6197,1.212240807,4.52802575
6198,1.212240807,4.52802575
6199,1.219583372,4.503058284
6200,1.223027013,4.502104301
6201,1.223027013,4.502104301
6202,1.256246169,4.491105381
6203,1.220930754,4.521447264
6204,1.219113872,4.530799754
6205,1.21503655,4.529112589
6206,1.210656371,4.540650594
6207,1.211620666,4.534035172
6208,1.211620666,4.534035172
6209,1.239719161,4.518448644
6210,1.239975976,4.523219799
6211,1.251332885,4.552595521
6212,1.251332885,4.552595521
6213,1.251332885,4.552595521
6214,1.256768578,4.540925101
6215,1.284813039,4.55240912
6216,1.284813039,4.55240912
6217,1.284813039,4.55240912
6218,1.278265501,4.574229965
6219,1.255380949,4.598320122
6220,1.266793365,4.584525262
6221,1.266793365,4.584525262
6222,1.266793365,4.584525262
6223,1.291065182,4.572910361
6224,1.291065182,4.572910361
6225,1.292886339,4.587780052
6226,1.300010523,4.589927249
6227,1.300010523,4.589927249
6228,1.300010523,4.589927249
6229,1.300010523,4.589927249
6230,1.300010523,4.589927249
6231,1.305445726,4.554348971
6232,1.302485006,4.559029837
6233,1.276188804,4.545637172
6234,1.276188804,4.545637172
6235,1.242564502,4.552085525
6236,1.262371955,4.551789797
6237,1.262371955,4.551789797
6238,1.281265893,4.537390592
6239,1.279846113,4.530172988
6240,1.290400117,4.516809991
6241,1.276276776,4.508193934
6242,1.278196591,4.506865412
6243,1.294872097,4.499003468
6244,1.302451888,4.498660955
6245,1.279100172,4.516662009
6246,1.279100172,4.516662009
6247,1.291488706,4.515524794
6248,1.291488706,4.515524794
6249,1.272203112,4.5134839
6250,1.273832801,4.520614745
6251,1.273832801,4.520614745
6252,1.273832801,4.520614745
6253,1.273832801,4.520614745
6254,1.26629602,4.540096851
6255,1.26131837,4.540836824
6256,1.26131837,4.540836824
6257,1.267014625,4.49834734
6258,1.275758839,4.493657
6259,1.258551808,4.481698925
6260,1.251311506,4.47332222
6261,1.251311506,4.47332222
6262,1.251311506,4.47332222
6263,1.251311506,4.47332222
6264,1.253394339,4.466776999
6265,1.253394339,4.466776999
6266,1.264179395,4.443228402
6267,1.264179395,4.443228402
6268,1.255517218,4.425255579
6269,1.255517218,4.425255579
6270,1.25547988,4.394261616
6271,1.259098991,4.403216311
6272,1.252995418,4.40507657
6273,1.245075297,4.402505376
6274,1.245075297,4.402505376
6275,1.232582014,4.431088276
6276,1.232582014,4.431088276
6277,1.24876844,4.411607412
6278,1.217546951,4.386312985
6279,1.16346614,4.405000021
6280,1.16346614,4.405000021
6281,1.207904839,4.419822398
6282,1.217152283,4.469612342
6283,1.190215363,4.470856503
6284,1.190260529,4.488879291
6285,1.192883823,4.48478901
6286,1.190306954,4.506038658
6287,1.190306954,4.506038658
6288,1.190306954,4.506038658
6289,1.190306954,4.506038658
6290,1.190306954,4.506038658
6291,1.178552554,4.493148861
6292,1.159464878,4.484955666
6293,1.159464878,4.484955666
6294,1.159464878,4.484955666
6295,1.180100369,4.486605576
6296,1.153899089,4.497060949
6297,1.190968949,4.494115043
6298,1.190968949,4.494115043
6299,1.190968949,4.494115043
6300,1.211375848,4.494370646
6301,1.182203348,4.508975383
6302,1.182203348,4.508975383
6303,1.181793042,4.494949156
6304,1.181793042,4.494949156
6305,1.181460803,4.499300826
6306,1.181460803,4.499300826
6307,1.200283205,4.505206907
6308,1.200283205,4.505206907
6309,1.196743258,4.501346191
6310,1.196743258,4.501346191
6311,1.195646937,4.4945632
6312,1.198393829,4.489103104
6313,1.207655022,4.476778047
6314,1.207655022,4.476778047
6315,1.207655022,4.476778047
6316,1.197596129,4.452310198
6317,1.204397184,4.487893118
6318,1.204397184,4.487893118
6319,1.220039958,4.470826428
6320,1.220039958,4.470826428
6321,1.197754692,4.454045969
6322,1.21882435,4.484829311
6323,1.220696884,4.486013435
6324,1.197200686,4.474242503
6325,1.212618421,4.477611926
6326,1.212618421,4.477611926
6327,1.212618421,4.477611926
6328,1.203852581,4.468742714
6329,1.203852581,4.468742714
6330,1.196415884,4.452317425
6331,1.204156512,4.464125016
6332,1.204156512,4.464125016
6333,1.204156512,4.464125016
6334,1.226764005,4.488449103
6335,1.216708052,4.468637634
6336,1.228199894,4.481559872
6337,1.228199894,4.481559872
6338,1.235598986,4.476368813
6339,1.243877802,4.468763843
6340,1.226001348,4.466359244
6341,1.226001348,4.466359244
6342,1.221815692,4.466457804
6343,1.221815692,4.466457804
6344,1.221815692,4.466457804
6345,1.198630651,4.461207359
6346,1.198193048,4.486921817
6347,1.198193048,4.486921817
6348,1.209503088,4.475222458
6349,1.214122847,4.455173626
6350,1.2077994,4.461033234
6351,1.2077994,4.461033234
6352,1.2077994,4.461033234
6353,1.216617307,4.468111454
6354,1.216617307,4.468111454
6355,1.214244676,4.478948964
6356,1.184350029,4.482725841
6357,1.175973166,4.491239679
6358,1.175973166,4.491239679
6359,1.150428634,4.453445174
6360,1.150428634,4.453445174
6361,1.136266775,4.435004593
6362,1.136266775,4.435004593
6363,1.136266775,4.435004593
6364,1.135690177,4.4233188
6365,1.135690177,4.4233188
6366,1.153917434,4.426689066
6367,1.153917434,4.426689066
6368,1.147444403,4.412879598
6369,1.147444403,4.412879598
6370,1.141048049,4.405547346
6371,1.092209712,4.418381981
6372,1.092209712,4.418381981
6373,1.09597406,4.421408507
6374,1.106698393,4.416571865
6375,1.106698393,4.416571865
6376,1.156141093,4.396159369
6377,1.158347583,4.401062086
6378,1.158347583,4.401062086
6379,1.148005462,4.390377969
6380,1.148005462,4.390377969
6381,1.148005462,4.390377969
6382,1.155831434,4.385986323
6383,1.155831434,4.385986323
6384,1.138981884,4.403024078
6385,1.138981884,4.403024078
6386,1.14553764,4.393746942
6387,1.14553764,4.393746942
6388,1.14553764,4.393746942
6389,1.147906665,4.414270411
6390,1.147906665,4.414270411
6391,1.135118466,4.40730106
6392,1.138449732,4.415236785
6393,1.126570275,4.376893471
6394,1.130325112,4.379394994
6395,1.130325112,4.379394994
6396,1.145691833,4.407081636
6397,1.15139873,4.411945604
6398,1.12665703,4.432460179
6399,1.14428261,4.430768953
6400,1.14428261,4.430768953
6401,1.14428261,4.430768953
6402,1.14428261,4.430768953
6403,1.153639008,4.433257893
6404,1.099412517,4.432057549
6405,1.099412517,4.432057549
6406,1.119423067,4.409376527
6407,1.131087542,4.429642463
6408,1.146097101,4.44824265
6409,1.121593081,4.428796988
6410,1.12047431,4.444299857
6411,1.12047431,4.444299857
6412,1.124413558,4.444442636
6413,1.120240751,4.436444202
6414,1.125441606,4.453283272
6415,1.125441606,4.453283272
6416,1.133455691,4.440015639
6417,1.121907065,4.429095391
6418,1.107527134,4.407981094
6419,1.081079637,4.440110231
6420,1.079129522,4.416450544
6421,1.079129522,4.416450544
6422,1.084610221,4.437300861
6423,1.084610221,4.437300861
6424,1.107012396,4.439368142
6425,1.098589298,4.406947123
6426,1.096333834,4.388889729
6427,1.096333834,4.388889729
6428,1.106456278,4.387139732
6429,1.100269931,4.366486566
6430,1.100269931,4.366486566
6431,1.115189648,4.33008237
6432,1.115189648,4.33008237
6433,1.08818107,4.332153979
6434,1.08818107,4.332153979
6435,1.083859445,4.31614469
6436,1.077464999,4.313106336
6437,1.063271645,4.319139026
6438,1.071455769,4.313233654
6439,1.070763602,4.299677691
6440,1.070763602,4.299677691
6441,1.072660369,4.311087444
6442,1.072660369,4.311087444
6443,1.111498644,4.322275875
6444,1.124996348,4.338973938
6445,1.110198488,4.343131547
6446,1.110198488,4.343131547
6447,1.120148608,4.325532123
6448,1.120148608,4.325532123
6449,1.120148608,4.325532123
6450,1.138580104,4.338040038
6451,1.129298698,4.343319794
6452,1.110781733,4.378768331
6453,1.132868664,4.378445713
6454,1.127641301,4.399158211
6455,1.13157062,4.401687312
6456,1.13157062,4.401687312
6457,1.137313737,4.402589891
6458,1.123128053,4.425925772
6459,1.102196757,4.40618908
6460,1.117611284,4.397544206
6461,1.148419164,4.366796785
6462,1.121164711,4.36072571
6463,1.121164711,4.36072571
6464,1.129615806,4.329307981
6465,1.131168103,4.323779556
6466,1.132081871,4.34942264
6467,1.107417496,4.36780113
6468,1.112064956,4.353459667
6469,1.099545922,4.356934249
6470,1.131747048,4.348789587
6471,1.108250053,4.32722299
6472,1.099984026,4.347293588
6473,1.091993082,4.333474032
6474,1.091993082,4.333474032
6475,1.113929946,4.347055474
6476,1.113929946,4.347055474
6477,1.105219297,4.366734911
6478,1.105219297,4.366734911
6479,1.112336599,4.356626869
6480,1.112336599,4.356626869
6481,1.118202789,4.363123036
6482,1.118202789,4.363123036
6483,1.138826978,4.361970102
6484,1.138826978,4.361970102
6485,1.158752288,4.346673653
6486,1.149481571,4.338934467
6487,1.176601284,4.315283805
6488,1.176601284,4.315283805
6489,1.183051838,4.31713831
6490,1.172813039,4.300884589
6491,1.172813039,4.300884589
6492,1.136642343,4.287735429
6493,1.152083499,4.295139983
6494,1.121971179,4.317600354
6495,1.125880789,4.311177354
6496,1.12767104,4.308011097
6497,1.111847681,4.307562205
6498,1.111847681,4.307562205
6499,1.111847681,4.307562205
6500,1.117222329,4.307785653
6501,1.130180722,4.309332339
6502,1.128202644,4.288691687
6503,1.145868669,4.28973497
6504,1.139783852,4.305545029
6505,1.119236841,4.315579199
6506,1.121217267,4.286690172
6507,1.113171602,4.322258925
6508,1.097470499,4.308632588
6509,1.083496198,4.330799483
6510,1.083496198,4.330799483
6511,1.092353302,4.32855952
6512,1.118916428,4.326790049
6513,1.109086759,4.322480512
6514,1.114021675,4.319930031
6515,1.091458279,4.315391016
6516,1.105360198,4.307464007
6517,1.12468778,4.304469876
6518,1.12468778,4.304469876
6519,1.125565644,4.296872529
6520,1.135226948,4.300111382
6521,1.131009503,4.298113337
6522,1.164229762,4.298574547
6523,1.122475148,4.302534677
6524,1.122475148,4.302534677
6525,1.113811238,4.289909622
6526,1.113811238,4.289909622
6527,1.118717694,4.263263994
6528,1.119644957,4.27622735
6529,1.110027268,4.282767192
6530,1.125491675,4.279253039
6531,1.125491675,4.279253039
6532,1.125491675,4.279253039
6533,1.125491675,4.279253039
6534,1.11151311,4.284482634
6535,1.11151311,4.284482634
6536,1.116090085,4.318669457
6537,1.133256301,4.323842279
6538,1.125365824,4.30190973
6539,1.140237762,4.295697215
6540,1.140237762,4.295697215
6541,1.140237762,4.295697215
6542,1.140237762,4.295697215
6543,1.140000885,4.299927495
6544,1.140000885,4.299927495
6545,1.132977517,4.28989968
6546,1.148120576,4.296766107
6547,1.136746626,4.295108706
6548,1.113675269,4.318812384
6549,1.113675269,4.318812384
6550,1.120661422,4.314278706
6551,1.136494168,4.293512302
6552,1.136494168,4.293512302
6553,1.095684057,4.281516316
6554,1.09379255,4.291497269
6555,1.09379255,4.291497269
6556,1.103838204,4.300625501
6557,1.109272303,4.278686663
6558,1.109272303,4.278686663
6559,1.099591296,4.30360951
6560,1.109853155,4.322294491
6561,1.109853155,4.322294491
6562,1.109853155,4.322294491
6563,1.080772298,4.309387054
6564,1.080772298,4.309387054
6565,1.080772298,4.309387054
6566,1.087145899,4.324219215
6567,1.08923151,4.292972554
6568,1.08923151,4.292972554
6569,1.072480434,4.282973222
6570,1.090532667,4.262787595
6571,1.075322919,4.253590268
6572,1.113445416,4.260385005
6573,1.106781572,4.260650135
6574,1.096779437,4.284658379
6575,1.083303427,4.286609117
6576,1.096566384,4.272744684
6577,1.097672643,4.304829435
6578,1.090400522,4.289828329
6579,1.090978112,4.305576635
6580,1.087789563,4.298297767
6581,1.087789563,4.298297767
6582,1.073289489,4.318920587
6583,1.073289489,4.318920587
6584,1.073289489,4.318920587
6585,1.082505436,4.343605113
6586,1.087346218,4.336611138
6587,1.087346218,4.336611138
6588,1.1087053,4.341834467
6589,1.124670917,4.318831567
6590,1.124670917,4.318831567
6591,1.124670917,4.318831567
6592,1.138340642,4.281216764
6593,1.174924462,4.313489619
6594,1.159451888,4.334427825
6595,1.148827742,4.32963966
6596,1.101236044,4.319913843
6597,1.098467822,4.320628972
6598,1.098467822,4.320628972
6599,1.098467822,4.320628972
6600,1.099660269,4.286707258
6601,1.080205592,4.260477749
6602,1.085522759,4.248103221
6603,1.085522759,4.248103221
6604,1.085522759,4.248103221
6605,1.085522759,4.248103221
6606,1.131569724,4.24858731
6607,1.148598178,4.274519127
6608,1.148598178,4.274519127
6609,1.139095078,4.269104063
6610,1.165177711,4.300925393
6611,1.137240799,4.30008975
6612,1.137240799,4.30008975
6613,1.129276869,4.321450174
6614,1.163713839,4.351502565
6615,1.124739879,4.34356426
6616,1.124739879,4.34356426
6617,1.141811025,4.334203932
6618,1.114018106,4.333666982
6619,1.099626738,4.355672522
6620,1.102621611,4.32286841
6621,1.089684064,4.331909136
6622,1.085035611,4.339654892
6623,1.085035611,4.339654892
6624,1.098343923,4.315583568
6625,1.099063501,4.31522786
6626,1.081148099,4.3176973
6627,1.070190522,4.311169846
6628,1.072697136,4.35325186
6629,1.086319581,4.315305201
6630,1.111590435,4.308961304
6631,1.133963443,4.31774331
6632,1.129975442,4.312784614
6633,1.129975442,4.312784614
6634,1.120795066,4.324648096
6635,1.126817049,4.30774148
6636,1.095582441,4.331632378
6637,1.108663317,4.324169968
6638,1.108663317,4.324169968
6639,1.125154894,4.312301784
6640,1.125154894,4.312301784
6641,1.099900854,4.344504509
6642,1.122605037,4.333941977
6643,1.135102576,4.310912381
6644,1.123319574,4.307366221
6645,1.126434724,4.303188444
6646,1.126434724,4.303188444
6647,1.107816883,4.299684123
6648,1.107816883,4.299684123
6649,1.107816883,4.299684123
6650,1.133905419,4.323948815
6651,1.143937728,4.338217016
6652,1.124039848,4.325225016
6653,1.128421495,4.338331816
6654,1.117649568,4.311603944
6655,1.105730911,4.313238015
6656,1.126759398,4.323871535
6657,1.125846088,4.327276787
6658,1.125846088,4.327276787
6659,1.127259978,4.344294447
6660,1.119775098,4.361799661
6661,1.119775098,4.361799661
6662,1.124545654,4.370529413
6663,1.112610286,4.335860234
6664,1.126083729,4.323447757
6665,1.105833651,4.343609185
6666,1.105833651,4.343609185
6667,1.105833651,4.343609185
6668,1.116462793,4.346610507
6669,1.116462793,4.346610507
6670,1.118759118,4.332605958
6671,1.118759118,4.332605958
6672,1.123027704,4.320703644
6673,1.102182749,4.334360002
6674,1.101271873,4.338661417
6675,1.101271873,4.338661417
6676,1.101271873,4.338661417
6677,1.108742568,4.341046542
6678,1.084061372,4.323800487
6679,1.084061372,4.323800487
6680,1.084061372,4.323800487
6681,1.118870326,4.33918588
6682,1.105263692,4.323037843
6683,1.132110621,4.337586835
6684,1.132110621,4.337586835
6685,1.109191075,4.358958796
6686,1.12111528,4.378557578
6687,1.094776067,4.372037035
6688,1.094776067,4.372037035
6689,1.112793128,4.387059154
6690,1.112793128,4.387059154
6691,1.13295671,4.389076411
6692,1.160833826,4.366548248
6693,1.170625246,4.385431474
6694,1.180470975,4.391047174
6695,1.180470975,4.391047174
6696,1.203622543,4.39889086
6697,1.196166577,4.426489969
6698,1.212487766,4.401026223
6699,1.212487766,4.401026223
6700,1.192148875,4.393606918
6701,1.179025716,4.382646535
6702,1.175452138,4.382336367
6703,1.183984463,4.398269989
6704,1.183984463,4.398269989
6705,1.183984463,4.398269989
6706,1.183984463,4.398269989
6707,1.183869199,4.388684786
6708,1.183869199,4.388684786
6709,1.183869199,4.388684786
6710,1.183869199,4.388684786
6711,1.181008017,4.395007079
6712,1.178268877,4.394714067
6713,1.161793715,4.425502452
6714,1.161793715,4.425502452
6715,1.161793715,4.425502452
6716,1.138963643,4.435306808
6717,1.163625731,4.410061814
6718,1.163625731,4.410061814
6719,1.14893207,4.418077439
6720,1.112987995,4.454248706
6721,1.116830137,4.456267531
6722,1.140589853,4.447386882
6723,1.152036516,4.451123975
6724,1.159302424,4.418845312
6725,1.159302424,4.418845312
6726,1.135447562,4.420617013
6727,1.135447562,4.420617013
6728,1.115662853,4.406179122
6729,1.115662853,4.406179122
6730,1.142971251,4.389724242
6731,1.142971251,4.389724242
6732,1.142971251,4.389724242
6733,1.15931053,4.388297227
6734,1.177664614,4.392338815
6735,1.186357472,4.409890602
6736,1.181226289,4.387864921
6737,1.177705816,4.382283631
6738,1.175622165,4.357800385
6739,1.135948706,4.343974003
6740,1.145181623,4.342595879
6741,1.141818599,4.338486031
6742,1.138585413,4.35456529
6743,1.120206656,4.335278137
6744,1.120206656,4.335278137
6745,1.121818149,4.369977008
6746,1.121818149,4.369977008
6747,1.145135445,4.365159683
6748,1.130284972,4.362807268
6749,1.136634384,4.396437457
6750,1.136634384,4.396437457
6751,1.136634384,4.396437457
6752,1.136634384,4.396437457
6753,1.132020244,4.384567252
6754,1.132020244,4.384567252
6755,1.132020244,4.384567252
6756,1.132020244,4.384567252
6757,1.14435421,4.41590649
6758,1.148308522,4.43915272
6759,1.138735486,4.427521251
6760,1.162827716,4.398269791
6761,1.149948296,4.378242306
6762,1.124111264,4.370510814
6763,1.112650355,4.375440552
6764,1.129937856,4.392495494
6765,1.129937856,4.392495494
6766,1.154616548,4.41503481
6767,1.129071322,4.398590968
6768,1.140251379,4.427240208
6769,1.134442333,4.402933782
6770,1.13233195,4.396183368
6771,1.13233195,4.396183368
6772,1.139585876,4.39360181
6773,1.139585876,4.39360181
6774,1.154587701,4.394872409
6775,1.134356243,4.389950875
6776,1.162461825,4.406101645
6777,1.16800524,4.379896766
6778,1.16800524,4.379896766
6779,1.169500108,4.383093244
6780,1.169500108,4.383093244
6781,1.172545739,4.396146857
6782,1.173209669,4.405326072
6783,1.147237813,4.368016527
6784,1.137282121,4.399223061
6785,1.157745383,4.376188822
6786,1.157745383,4.376188822
6787,1.141129341,4.418097257
6788,1.14433505,4.42063236
6789,1.153950982,4.433493573
6790,1.150773794,4.422079121
6791,1.150773794,4.422079121
6792,1.150773794,4.422079121
6793,1.157548006,4.408489421
6794,1.157548006,4.408489421
6795,1.140732368,4.367960045
6796,1.132127982,4.38795647
6797,1.154771561,4.410010971
6798,1.165760613,4.381467826
6799,1.165760613,4.381467826
6800,1.165760613,4.381467826
6801,1.17327668,4.401385599
6802,1.174498272,4.397575631
6803,1.178492242,4.404997153
6804,1.145447652,4.416185094
6805,1.122263172,4.403683014
6806,1.122263172,4.403683014
6807,1.122263172,4.403683014
6808,1.115224611,4.400969799
6809,1.098482663,4.397581267
6810,1.098294646,4.410048154
6811,1.123623699,4.395535052
6812,1.123623699,4.395535052
6813,1.123623699,4.395535052
6814,1.123623699,4.395535052
6815,1.140055045,4.370426397
6816,1.122020171,4.370269177
6817,1.120558993,4.350949733
6818,1.123866182,4.344676535
6819,1.123918957,4.350688722
6820,1.130258214,4.346316302
6821,1.128878374,4.355396373
6822,1.148006725,4.342863685
6823,1.14394556,4.343582583
6824,1.147275037,4.363013202
6825,1.151150684,4.382314491
6826,1.151150684,4.382314491
6827,1.170929611,4.357371935
6828,1.159383672,4.369863744
6829,1.14561274,4.383283269
6830,1.110459321,4.375107604
6831,1.116443364,4.364392858
6832,1.116443364,4.364392858
6833,1.111823951,4.376916286
6834,1.126312276,4.350762614
6835,1.137128863,4.38510631
6836,1.137128863,4.38510631
6837,1.137128863,4.38510631
6838,1.147377106,4.398739167
6839,1.147377106,4.398739167
6840,1.144589246,4.379229805
6841,1.144589246,4.379229805
6842,1.141193026,4.397300654
6843,1.116890227,4.400221778
6844,1.121658657,4.381982404
6845,1.113491169,4.370420956
6846,1.113491169,4.370420956
6847,1.130692717,4.365347936
6848,1.12765723,4.376375718
6849,1.12765723,4.376375718
6850,1.12765723,4.376375718
6851,1.12765723,4.376375718
6852,1.12765723,4.376375718
6853,1.148473671,4.36902605
6854,1.154713704,4.367578489
6855,1.154713704,4.367578489
6856,1.132023113,4.361107779
6857,1.132023113,4.361107779
6858,1.132023113,4.361107779
6859,1.140493179,4.367408762
6860,1.140493179,4.367408762
6861,1.140493179,4.367408762
6862,1.133275863,4.371211236
6863,1.118148432,4.416974272
