"Iteration","wtp1 x wtp1","price x wtp1","price x price"
188,0.3386087175,-0.05488631453,0.1098769184
189,0.352563616,-0.06143124259,0.1146111192
190,0.350031105,-0.0583242148,0.1103709801
191,0.3577735685,-0.06150641891,0.1136127552
192,0.3409540939,-0.06026830582,0.1133174843
193,0.3505294756,-0.05988567237,0.1135018334
194,0.368105975,-0.065293183,0.1157599393
195,0.3402922707,-0.06191419853,0.1178278388
196,0.3319080115,-0.05875073436,0.1160287712
197,0.3212820085,-0.05292092323,0.1147956582
198,0.3411192669,-0.05167637738,0.1119168526
199,0.3419116984,-0.05322022891,0.1116598087
200,0.3317989686,-0.05475262077,0.1149800215
201,0.3396719951,-0.05516480195,0.1177855216
202,0.3396098111,-0.05186567659,0.1160970452
203,0.3518534545,-0.0520293724,0.1176104069
204,0.3415251092,-0.05636546327,0.1116695173
205,0.3426364869,-0.05751016261,0.1129646588
206,0.3311175194,-0.05442239883,0.1151637658
207,0.3446663313,-0.05667791651,0.1132236779
208,0.3500396128,-0.06166433091,0.1181625432
209,0.3507693364,-0.0604985055,0.1177899781
210,0.3544204875,-0.05939586373,0.1139381665
211,0.348709838,-0.05767731361,0.1154405932
212,0.3526307652,-0.06628997689,0.1174973361
213,0.3540147639,-0.06118029807,0.1151764689
214,0.3400116148,-0.05765417305,0.1158924284
215,0.3615028143,-0.05759930377,0.1106666951
216,0.3599178883,-0.05598907378,0.1145004833
217,0.3551514663,-0.06262835935,0.1127361346
218,0.3439046752,-0.05826788875,0.1135275757
219,0.3266635916,-0.05238198113,0.1140629262
220,0.3383312356,-0.05238852215,0.1099634608
221,0.3338235641,-0.0521573303,0.1152835298
222,0.3378583852,-0.05269493379,0.1152835173
223,0.3391742057,-0.05680888288,0.1157121306
224,0.3322410003,-0.04587445731,0.1146547662
225,0.3187171238,-0.05133625592,0.1124444821
226,0.3247915772,-0.04786069677,0.1118450965
227,0.3146433103,-0.03945367192,0.1072341994
228,0.3168473984,-0.05038658291,0.1136548247
229,0.3092417584,-0.04844689211,0.1100989422
230,0.3225378003,-0.0517402425,0.1111734482
231,0.3217959429,-0.048970189,0.1110999681
232,0.328696022,-0.05381462276,0.1134186979
233,0.3125187523,-0.0516654477,0.1150711649
234,0.3041623367,-0.04956469843,0.1148700832
235,0.3224289787,-0.05693167641,0.1145595161
236,0.3190950099,-0.05817502977,0.1105464087
237,0.3120351588,-0.05239274852,0.1148599467
238,0.3100553931,-0.04914648613,0.1107472801
239,0.3116228144,-0.04904152175,0.1126591349
240,0.3168846943,-0.04661777474,0.1133836158
241,0.3016003784,-0.04489025619,0.110821582
242,0.3089521901,-0.04492457236,0.1133859783
243,0.3089778426,-0.04976799862,0.1134669483
244,0.3048279004,-0.04464572378,0.1069672587
245,0.2942559569,-0.04443408734,0.1114689916
246,0.2892111367,-0.05016403567,0.11533678
247,0.2963891799,-0.0507548876,0.1159216921
248,0.298448743,-0.04759609226,0.1159470686
249,0.2970743384,-0.04823541384,0.114355503
250,0.3132041087,-0.04660275995,0.1136461824
251,0.292808047,-0.04707706602,0.116828762
252,0.2965550383,-0.05056691037,0.1173761318
253,0.2937949861,-0.04938295572,0.1121699184
254,0.2772130181,-0.04240165492,0.1125578073
255,0.2778315925,-0.04299291506,0.1136218094
256,0.2619905918,-0.03807049037,0.1045388001
257,0.2665487094,-0.03728988178,0.1112868507
258,0.2689761757,-0.03770898036,0.1091336742
259,0.2717397084,-0.04269421755,0.11071888
260,0.2624544361,-0.03484501356,0.1067773036
261,0.264638794,-0.03548854549,0.1078211133
262,0.2723505231,-0.03686231591,0.1086778795
263,0.2833558565,-0.0332182959,0.1031323797
264,0.2725114656,-0.03034439903,0.1037660895
265,0.2760615129,-0.03311825559,0.1031124075
266,0.2778958679,-0.03521791693,0.1061035428
267,0.2647404888,-0.03799084453,0.1075219102
268,0.2786417255,-0.04195672785,0.1090153124
269,0.2680608666,-0.04388008285,0.1090883173
270,0.2666189182,-0.04106723381,0.1120587994
271,0.2635798117,-0.03769381822,0.1170652265
272,0.2680556663,-0.04083639278,0.1129525307
273,0.2740863988,-0.04069368446,0.1107860006
274,0.271062581,-0.04065084293,0.1084768459
275,0.2748316343,-0.0411749453,0.1080353834
276,0.2795235026,-0.04478538114,0.1107701602
277,0.2814428981,-0.04162073955,0.1084820907
278,0.278633289,-0.0436221881,0.109394552
279,0.2721795843,-0.04462540379,0.1084933527
280,0.2698183127,-0.04201403663,0.1063841531
281,0.2775791033,-0.04195286833,0.1062851472
282,0.2968346496,-0.0506808195,0.1043361056
283,0.2829186517,-0.04697401866,0.1051288798
284,0.2896407088,-0.04805147261,0.1076430698
285,0.281097997,-0.04429958449,0.1036399579
286,0.2734340369,-0.05211769369,0.1077969714
287,0.2611007109,-0.04649013008,0.103312553
288,0.2698948687,-0.04795361787,0.1059014825
289,0.2711007499,-0.04308309706,0.1011021393
290,0.2767741638,-0.04806683608,0.1050774693
291,0.2730111772,-0.04347744982,0.1058626182
292,0.269648081,-0.04770067798,0.1093379321
293,0.277461902,-0.05046242557,0.1083572289
294,0.2903472305,-0.05524235446,0.1075132977
295,0.282155969,-0.04761358058,0.1025136594
296,0.2824946648,-0.05160993107,0.1105994806
297,0.2887547851,-0.04878490349,0.1047567245
298,0.2899462874,-0.05138131886,0.1084654951
299,0.2818254008,-0.04627954793,0.1063260217
300,0.2781229511,-0.04671566369,0.1071471175
301,0.2818337825,-0.04660754271,0.1073540853
302,0.2873338123,-0.05285646533,0.1102100127
303,0.2928284722,-0.05613496134,0.1054487904
304,0.2825543615,-0.04892237002,0.105695318
305,0.2997153076,-0.04898563288,0.105530798
306,0.2971028917,-0.04982258067,0.1030177898
307,0.3008336131,-0.05306635853,0.1013158294
308,0.3019930219,-0.05034167277,0.1009745515
309,0.2917934194,-0.048261934,0.1018987982
310,0.286652454,-0.04755809815,0.1040951589
311,0.2927098274,-0.04897727351,0.1092632264
312,0.2771297865,-0.04696112239,0.1025920623
313,0.2705699373,-0.04593012661,0.1033278044
314,0.2762177168,-0.04743095704,0.1069860124
315,0.2635788668,-0.0474615511,0.1048673216
316,0.279717723,-0.04786464148,0.1037851722
317,0.2630001299,-0.04691124648,0.1038959785
318,0.2758832447,-0.04445367336,0.09952640906
319,0.2700235886,-0.0437921875,0.1012208564
320,0.2714637852,-0.04861712672,0.1012502666
321,0.2738024469,-0.04590770512,0.1016429008
322,0.2832486995,-0.04774372902,0.1023930303
323,0.2865808245,-0.04777232112,0.1009021659
324,0.2800084675,-0.04677258864,0.1001071653
325,0.2832460617,-0.05022722854,0.1011751865
326,0.2929568971,-0.04848254556,0.101143598
327,0.2918593234,-0.04778778014,0.09978273402
328,0.2860006606,-0.04731228508,0.09702164585
329,0.2855069884,-0.0453905863,0.09747893547
330,0.2833464139,-0.04950205335,0.1011221435
331,0.2890730606,-0.04819864429,0.1013128536
332,0.282432098,-0.04931715429,0.1034444978
333,0.275450249,-0.04653050948,0.105043479
334,0.2738288588,-0.04642119026,0.1050293653
335,0.2721708886,-0.04453420535,0.1031689124
336,0.2664525926,-0.04291095731,0.104023266
337,0.2802678471,-0.04597512248,0.1042788251
338,0.2669818342,-0.04744360474,0.1091749595
339,0.2746310335,-0.04558015213,0.1016834221
340,0.2739538148,-0.04675006388,0.1081721116
341,0.2925127358,-0.0503416505,0.1065108658
342,0.2764085478,-0.04453971228,0.1037079392
343,0.2834993515,-0.04425364959,0.1032222789
344,0.2795346318,-0.04241251131,0.1057956016
345,0.2896140161,-0.04359319853,0.1035680352
346,0.286543597,-0.04559341019,0.1038698404
347,0.289049175,-0.05184361776,0.1061539457
348,0.2901533077,-0.04443353067,0.1039724656
349,0.2850382254,-0.04800652723,0.1060903147
350,0.2745244863,-0.04479892333,0.1060805264
351,0.2930345867,-0.0506917249,0.108660837
352,0.2822584618,-0.0489948647,0.1037619078
353,0.291175276,-0.05478596287,0.1084683895
354,0.2784333336,-0.04502751727,0.1081942664
355,0.2811246531,-0.05053212239,0.1074285079
356,0.2858273841,-0.04917803905,0.1043729666
357,0.2769550417,-0.04766599466,0.1079742962
358,0.2880643333,-0.05484351524,0.1096191614
359,0.292966063,-0.05539817771,0.1126476763
360,0.2986673066,-0.05511926363,0.1131292997
361,0.3013380548,-0.05068659783,0.1084190504
362,0.2965366227,-0.05203726944,0.1091431716
363,0.3036966716,-0.05075174317,0.109699598
364,0.3002410997,-0.04904524055,0.1061375404
365,0.2935147878,-0.05010540236,0.106634551
366,0.2927736299,-0.04721039453,0.1055207952
367,0.3014302802,-0.04664734696,0.100508867
368,0.293307358,-0.04590034202,0.1058274147
369,0.3072553457,-0.05052558256,0.1060587342
370,0.2962924768,-0.04825492929,0.101472986
371,0.2886696407,-0.04997287554,0.09842647278
372,0.293439781,-0.0510952862,0.1009947124
373,0.3015466708,-0.05001527397,0.1012715303
374,0.3018507933,-0.04764313242,0.09721049856
375,0.3044930891,-0.04825535521,0.09940905633
376,0.3110196971,-0.05014346629,0.09711284195
377,0.3073176158,-0.04974708361,0.09709547281
378,0.2962141794,-0.05064213095,0.09984502774
379,0.3012106946,-0.04512344628,0.09874473953
380,0.3073106726,-0.0509908709,0.09905992793
381,0.3101347594,-0.05302521631,0.09991934773
382,0.3145542018,-0.05333586871,0.09609993594
383,0.3273314334,-0.0546048101,0.09745727806
384,0.3141830802,-0.05280532923,0.09771181855
385,0.3149629535,-0.05370530474,0.09637723719
386,0.309969552,-0.05024692861,0.09792581946
387,0.3322980098,-0.05525345858,0.1009211756
388,0.3264469527,-0.05543026794,0.09964347884
389,0.3443053461,-0.05656073226,0.09946041931
390,0.323298523,-0.04879756642,0.09804447583
391,0.3402743543,-0.05777022282,0.0973911717
392,0.3217370249,-0.05085078297,0.09320383082
393,0.3250103145,-0.05461495283,0.09428408075
394,0.3315831862,-0.05409728351,0.09562081345
395,0.3189815573,-0.05293012224,0.09384542926
396,0.3362784411,-0.05628614191,0.09150507448
397,0.3191933003,-0.05373590878,0.09209944097
398,0.3221075359,-0.051455796,0.09597200413
399,0.3344999153,-0.0551177523,0.09752735861
400,0.3377199346,-0.05668991193,0.09408573369
401,0.3459107226,-0.05563739824,0.09564961695
402,0.3325946523,-0.05131033054,0.0903966681
403,0.3412958737,-0.05859826422,0.09394619155
404,0.3393444712,-0.05660167453,0.09146173891
405,0.3338690163,-0.05489626751,0.09411434762
406,0.3271362644,-0.0514247415,0.09146219873
407,0.3251437359,-0.04996426916,0.09037068702
408,0.3329773647,-0.05202211805,0.09342237773
409,0.3287446708,-0.05579319308,0.09392038572
410,0.3280638706,-0.05165701003,0.0948041976
411,0.3332167787,-0.0532524279,0.09586633613
412,0.3408417455,-0.05132781159,0.0935659817
413,0.3305962125,-0.0502145096,0.09310261594
414,0.3367676444,-0.05549727948,0.09330926175
415,0.3169115724,-0.05125122743,0.09013807362
416,0.3239044945,-0.04593438916,0.09331366363
417,0.3364654894,-0.04624515471,0.08914158857
418,0.3327784182,-0.0483079347,0.08901402808
419,0.3340569606,-0.0468810269,0.08711972805
420,0.3201773375,-0.0400475732,0.08421839082
421,0.3196159344,-0.03918994789,0.08335807823
422,0.3182465887,-0.03799690563,0.08635944583
423,0.3193052924,-0.04051796841,0.08542273201
424,0.3264344486,-0.03859154713,0.08357317761
425,0.3283628204,-0.04376841442,0.08399617318
426,0.3184196283,-0.04767634367,0.08746449275
427,0.3203809505,-0.03861672326,0.08366349466
428,0.3277843466,-0.04056023512,0.08669417927
429,0.3373440002,-0.043411937,0.0848962522
430,0.3368622191,-0.0433819423,0.08797880709
431,0.3333730656,-0.04341315264,0.08844671956
432,0.3366919734,-0.04214576116,0.08470234471
433,0.3377216289,-0.04523327376,0.08598276304
434,0.3404914014,-0.04787754666,0.08472581933
435,0.3282393279,-0.04389752151,0.08789474027
436,0.325430688,-0.05024557983,0.08832293231
437,0.3259602157,-0.04342732379,0.08831768139
438,0.3469944124,-0.04598373137,0.09085349803
439,0.3444527535,-0.0491262453,0.09316722673
440,0.3499350666,-0.04662290391,0.09295830716
441,0.3683443318,-0.04841552223,0.09308699852
442,0.3522337846,-0.04608573205,0.09366026536
443,0.355555285,-0.04927653795,0.09457467456
444,0.3521221271,-0.04758161781,0.09313945769
445,0.3655504639,-0.04586785178,0.09363265281
446,0.3621210552,-0.04606653812,0.0937700959
447,0.3700109077,-0.04705902705,0.09092159658
448,0.3515504289,-0.04565291896,0.09273599249
449,0.3556144172,-0.04493160494,0.09167664619
450,0.3541082972,-0.04818999635,0.09429156895
451,0.3406612465,-0.05117278725,0.09387670754
452,0.3601002591,-0.05123710798,0.09691687198
453,0.3484212619,-0.0465529349,0.09464374877
454,0.3553626301,-0.04361210633,0.09101304265
455,0.3356529997,-0.0459730918,0.09716116125
456,0.3477993527,-0.04425726973,0.09750633451
457,0.3386589157,-0.04097707542,0.09870554415
458,0.3556549452,-0.04602745332,0.09939135928
459,0.332857256,-0.04550810443,0.09875933138
460,0.3327715909,-0.04699900434,0.1000716576
461,0.3221677935,-0.03816476461,0.09559118199
462,0.328434968,-0.0400446266,0.09670595966
463,0.3412934163,-0.04224197021,0.0994211367
464,0.3303675089,-0.04380586491,0.09996449284
465,0.3276214756,-0.03652467967,0.0975279518
466,0.3396347205,-0.03528774316,0.09371856107
467,0.3386944792,-0.03922819323,0.09718277807
468,0.333319962,-0.03815842007,0.09634820302
469,0.3279654872,-0.03941436173,0.09679484805
470,0.3333600648,-0.0430546914,0.1002195915
471,0.3208315055,-0.04047994333,0.102256423
472,0.3080796856,-0.03427792753,0.1003557833
473,0.3079966203,-0.03506183727,0.1030397386
474,0.3043207186,-0.03795577332,0.1023691485
475,0.3229731759,-0.03369597017,0.103590645
476,0.3229609637,-0.0362716084,0.1042869401
477,0.3325038654,-0.03848374104,0.1042886728
478,0.3203159223,-0.03560927101,0.1066309604
479,0.3277329851,-0.04068753278,0.1099101155
480,0.3267520793,-0.04225087871,0.1072602252
481,0.3312668613,-0.03635886521,0.1012578637
482,0.3317174968,-0.03280650512,0.1002412254
483,0.3044288181,-0.03037768431,0.1019188542
484,0.3116491982,-0.03207549556,0.1006928581
485,0.3357848452,-0.04142105678,0.1038346719
486,0.3072393254,-0.03767026478,0.1042855933
487,0.3193906539,-0.03361682643,0.1089434541
488,0.3066125183,-0.03279369453,0.1038916358
489,0.3210009498,-0.03810897045,0.1054988045
490,0.3176992666,-0.03935729077,0.1077032241
491,0.326029434,-0.04662757307,0.1133134314
492,0.3272319111,-0.04187605802,0.109079013
493,0.3256582814,-0.04771120314,0.1099886899
494,0.332441533,-0.04612259692,0.109570823
495,0.3144225955,-0.0417177899,0.108342825
496,0.3214485963,-0.043706605,0.1068812718
497,0.3101269292,-0.04326910825,0.1099792397
498,0.3182237781,-0.04443441531,0.1101747245
499,0.3170226332,-0.04366656898,0.1091590474
500,0.3051735186,-0.04688646744,0.1085823589
501,0.3149874805,-0.04571679414,0.1118945675
502,0.3028245588,-0.05045460421,0.1137798227
503,0.3132939998,-0.05012865928,0.1174411218
504,0.3036305877,-0.04442418398,0.1120046019
505,0.3018364684,-0.04255675018,0.1132048686
506,0.3135032134,-0.05002694515,0.1130786153
507,0.3214896092,-0.04999172119,0.1148038904
508,0.3161135728,-0.04843485636,0.1119790581
509,0.3185371422,-0.04931702194,0.1137445007
510,0.3164325086,-0.05297081636,0.1153485532
511,0.3132957682,-0.05120273169,0.1118464629
512,0.3255393624,-0.05643953029,0.1146748067
513,0.3251746148,-0.0591523959,0.1142042891
514,0.323711244,-0.05697362025,0.1150411554
515,0.3194395157,-0.05805007794,0.1154967659
516,0.3186021513,-0.05311837283,0.110470834
517,0.3226940931,-0.0594108402,0.1135878939
518,0.3092183072,-0.05704373971,0.1130790919
519,0.3017676362,-0.05612203197,0.1135627486
520,0.3015651717,-0.05908062769,0.1122802602
521,0.3103983875,-0.06196030823,0.1113181373
522,0.313766571,-0.05875696772,0.1039645521
523,0.3151941901,-0.05522147844,0.1054033776
524,0.3109385051,-0.06068287367,0.1061064922
525,0.320858965,-0.06283549876,0.110031835
526,0.3122572824,-0.05951328928,0.1100113129
527,0.3025258447,-0.05478052578,0.1086529689
528,0.3059136294,-0.05464170416,0.1072099991
529,0.3003742544,-0.05128957604,0.1035322152
530,0.2964801181,-0.04561039771,0.1047765754
531,0.3004892289,-0.04838177142,0.102391534
532,0.3069133051,-0.0501471424,0.106209131
533,0.2982425993,-0.05244063888,0.1033083298
534,0.3011607132,-0.05424546459,0.1063980298
535,0.3008423285,-0.05750065721,0.1087748226
536,0.3078707546,-0.05424280395,0.1061857101
537,0.2955286203,-0.0508958226,0.1055675157
538,0.2917940831,-0.04754377555,0.1024074463
539,0.3008888052,-0.05094839164,0.1074984258
540,0.3065322913,-0.04817726905,0.1048665644
541,0.306462589,-0.04779724701,0.1025135214
542,0.3124175325,-0.0472577782,0.1049665612
543,0.3063045597,-0.044083416,0.1081093036
544,0.3042810103,-0.04273487787,0.1051530378
545,0.2982844923,-0.04320465318,0.1038560677
546,0.3181469001,-0.04950139818,0.1091612636
547,0.3232475144,-0.05174776947,0.1061350108
548,0.3232111414,-0.05150873797,0.1066968845
549,0.3240387857,-0.05182407974,0.1085773604
550,0.3340033834,-0.05098725554,0.1012152801
551,0.3312305884,-0.04857019633,0.1046180768
552,0.3231054229,-0.04784450197,0.105672973
553,0.3165266942,-0.04329913897,0.102560497
554,0.320728195,-0.04847605227,0.1069667423
555,0.3280324434,-0.0459821177,0.1068044822
556,0.3030145088,-0.04282879741,0.1064357079
557,0.3124560293,-0.0424531438,0.1080031875
558,0.3074230199,-0.04306478309,0.1089671503
559,0.3113257739,-0.04570552956,0.1076709851
560,0.3039057382,-0.04259069565,0.1065029275
561,0.3127730638,-0.04488192173,0.1097556276
562,0.3038181677,-0.03936583547,0.1031154373
563,0.3115817196,-0.03822812054,0.1022227514
564,0.3093566194,-0.04584846045,0.1027754152
565,0.3148823391,-0.04472736867,0.104017734
566,0.3184016395,-0.04177996007,0.1007838829
567,0.3139873962,-0.04173220411,0.1020295777
568,0.3145807051,-0.04157676455,0.1026145757
569,0.3181925696,-0.04112464158,0.1008926822
570,0.3344949315,-0.04228364483,0.1008863743
571,0.3211969895,-0.03733724664,0.09739671506
572,0.3154919515,-0.03575581686,0.0966581145
573,0.3122758431,-0.03853343138,0.1004105767
574,0.3149495964,-0.03656801121,0.09898038253
575,0.3162149083,-0.03551692539,0.09886147257
576,0.314114316,-0.03293163384,0.1003979478
577,0.3147631247,-0.0317027499,0.09891890502
578,0.3116875634,-0.03398090154,0.0957041551
579,0.3236579732,-0.03662187779,0.09583147211
580,0.3255941367,-0.03958870649,0.09352671879
581,0.3295628153,-0.03488928157,0.09403755236
582,0.3193597179,-0.03416851167,0.09124779
583,0.3315045163,-0.03752475691,0.09185477495
584,0.3353510016,-0.03993671913,0.08830796994
585,0.3315188829,-0.03615286553,0.08534045011
