"iteration","lambda1","lambda2"
7498,0.3251102225,0.550700166
7499,0.3344298389,0.5336873631
7500,0.3149142853,0.53703015
7501,0.3149142853,0.53703015
7502,0.3284042639,0.5487897331
7503,0.3284042639,0.5487897331
7504,0.3341723581,0.5604319541
7505,0.3341723581,0.5604319541
7506,0.3334485057,0.5730003618
7507,0.3527877018,0.5651632928
7508,0.3527877018,0.5651632928
7509,0.3527877018,0.5651632928
7510,0.3580940123,0.5496170964
7511,0.3580940123,0.5496170964
7512,0.3550896799,0.5472513857
7513,0.3550896799,0.5472513857
7514,0.3616418087,0.5432322295
7515,0.3616418087,0.5432322295
7516,0.3616418087,0.5432322295
7517,0.3616418087,0.5432322295
7518,0.3616418087,0.5432322295
7519,0.3616418087,0.5432322295
7520,0.3279739589,0.5315893538
7521,0.3279739589,0.5315893538
7522,0.3279739589,0.5315893538
7523,0.3279739589,0.5315893538
7524,0.3505488974,0.5070795539
7525,0.3505488974,0.5070795539
7526,0.3505488974,0.5070795539
7527,0.3505488974,0.5070795539
7528,0.3666851346,0.504735664
7529,0.3666851346,0.504735664
7530,0.3666851346,0.504735664
7531,0.3666851346,0.504735664
7532,0.3436194434,0.4973930809
7533,0.3447045443,0.5044188752
7534,0.3447045443,0.5044188752
7535,0.3338393036,0.5130178895
7536,0.3490526764,0.5240862083
7537,0.3490526764,0.5240862083
7538,0.3490526764,0.5240862083
7539,0.3339417398,0.5456806346
7540,0.3172949834,0.5695749577
7541,0.3149794855,0.5737918342
7542,0.3149794855,0.5737918342
7543,0.2941811077,0.5809390979
7544,0.2893594746,0.5371742936
7545,0.2893594746,0.5371742936
7546,0.2893594746,0.5371742936
7547,0.2893594746,0.5371742936
7548,0.2760942337,0.5368546611
7549,0.2891566401,0.5303109754
7550,0.2791498615,0.5269529187
7551,0.3026700883,0.5307872682
7552,0.3026700883,0.5307872682
7553,0.3026700883,0.5307872682
7554,0.3026700883,0.5307872682
7555,0.2945054299,0.5531458159
7556,0.2945054299,0.5531458159
7557,0.3103748241,0.5538348021
7558,0.3103748241,0.5538348021
7559,0.3103748241,0.5538348021
7560,0.3103748241,0.5538348021
7561,0.3103748241,0.5538348021
7562,0.3103748241,0.5538348021
7563,0.2975075202,0.5801169386
7564,0.2940037753,0.5871852121
7565,0.2940037753,0.5871852121
7566,0.2940037753,0.5871852121
7567,0.2940037753,0.5871852121
7568,0.2940037753,0.5871852121
7569,0.2974094866,0.5902884646
7570,0.2795628547,0.6133431976
7571,0.2795628547,0.6133431976
7572,0.2795628547,0.6133431976
7573,0.2795628547,0.6133431976
7574,0.2795628547,0.6133431976
7575,0.2795628547,0.6133431976
7576,0.2795628547,0.6133431976
7577,0.2903755582,0.6272879334
7578,0.29518387,0.6307406196
7579,0.2865987119,0.5980738571
7580,0.2865987119,0.5980738571
7581,0.2865987119,0.5980738571
7582,0.2865987119,0.5980738571
7583,0.2865987119,0.5980738571
7584,0.2865987119,0.5980738571
7585,0.2890164277,0.5917316782
7586,0.2890164277,0.5917316782
7587,0.2890164277,0.5917316782
7588,0.3042236485,0.6021989888
7589,0.3042236485,0.6021989888
7590,0.3042236485,0.6021989888
7591,0.3170662456,0.6026500312
7592,0.3170662456,0.6026500312
7593,0.3170662456,0.6026500312
7594,0.3280576557,0.5753701654
7595,0.3280576557,0.5753701654
7596,0.3259275411,0.5813252474
7597,0.3259275411,0.5813252474
7598,0.3259275411,0.5813252474
7599,0.3259275411,0.5813252474
7600,0.3292149112,0.5958386755
7601,0.3292149112,0.5958386755
7602,0.3301908949,0.6005246282
7603,0.3213920431,0.6003100542
7604,0.3213920431,0.6003100542
7605,0.3213920431,0.6003100542
7606,0.3213920431,0.6003100542
7607,0.3478927267,0.5849359839
7608,0.3478927267,0.5849359839
7609,0.3478927267,0.5849359839
7610,0.3285156492,0.5671070275
7611,0.3285156492,0.5671070275
7612,0.3285156492,0.5671070275
7613,0.3274085349,0.6018898361
7614,0.3018317829,0.6257981328
7615,0.2932285857,0.6245067163
7616,0.2932285857,0.6245067163
7617,0.2932285857,0.6245067163
7618,0.3072841151,0.610352609
7619,0.316484233,0.609188036
7620,0.2985979979,0.5810270903
7621,0.2985979979,0.5810270903
7622,0.2985979979,0.5810270903
7623,0.2985979979,0.5810270903
7624,0.2985979979,0.5810270903
7625,0.3015127564,0.5682143195
7626,0.2771742412,0.5729729467
7627,0.2771742412,0.5729729467
7628,0.2771742412,0.5729729467
7629,0.2771742412,0.5729729467
7630,0.2848162604,0.615261029
7631,0.3028105136,0.6064799048
7632,0.3028105136,0.6064799048
7633,0.301595872,0.593750281
7634,0.3171640045,0.5978678734
7635,0.2955984015,0.5781695532
7636,0.2955984015,0.5781695532
7637,0.2955984015,0.5781695532
7638,0.3229499821,0.5718490949
7639,0.3229499821,0.5718490949
7640,0.2924122852,0.5824749915
7641,0.2924122852,0.5824749915
7642,0.2997655054,0.5893448074
7643,0.288733212,0.6104498614
7644,0.288733212,0.6104498614
7645,0.288733212,0.6104498614
7646,0.2834921639,0.5996788241
7647,0.2834921639,0.5996788241
7648,0.2834921639,0.5996788241
7649,0.267531417,0.6007955088
7650,0.2833514378,0.5856964014
7651,0.2750410294,0.6033330906
7652,0.3117277325,0.6072383031
7653,0.3014815286,0.6004926502
7654,0.3189232039,0.5746735865
7655,0.3074103308,0.5774203656
7656,0.3074103308,0.5774203656
7657,0.3074103308,0.5774203656
7658,0.3321096889,0.5566979478
7659,0.3278915866,0.5593795419
7660,0.3278915866,0.5593795419
7661,0.3278915866,0.5593795419
7662,0.3078300768,0.5449151993
7663,0.3078300768,0.5449151993
7664,0.3078300768,0.5449151993
7665,0.3078300768,0.5449151993
7666,0.3136721604,0.5468004903
7667,0.3136721604,0.5468004903
7668,0.3103123898,0.571033274
7669,0.3058843032,0.5853384331
7670,0.3083339688,0.576346436
7671,0.3083339688,0.576346436
7672,0.2818658111,0.5801710463
7673,0.2882295429,0.5763293751
7674,0.304550665,0.5663356754
7675,0.304550665,0.5663356754
7676,0.304550665,0.5663356754
7677,0.304550665,0.5663356754
7678,0.304550665,0.5663356754
7679,0.304550665,0.5663356754
7680,0.304550665,0.5663356754
7681,0.304550665,0.5663356754
7682,0.304550665,0.5663356754
7683,0.3088238843,0.5717140977
7684,0.3088238843,0.5717140977
7685,0.3088238843,0.5717140977
7686,0.3182420185,0.5676674222
7687,0.3182420185,0.5676674222
7688,0.3182420185,0.5676674222
7689,0.3182420185,0.5676674222
7690,0.3182420185,0.5676674222
7691,0.3182420185,0.5676674222
7692,0.3182420185,0.5676674222
7693,0.3230912299,0.571815985
7694,0.3230912299,0.571815985
7695,0.3230912299,0.571815985
7696,0.3230912299,0.571815985
7697,0.3230912299,0.571815985
7698,0.3196533924,0.5802368509
7699,0.3196533924,0.5802368509
7700,0.302877592,0.5546996054
7701,0.302877592,0.5546996054
7702,0.302877592,0.5546996054
7703,0.302877592,0.5546996054
7704,0.302877592,0.5546996054
7705,0.302877592,0.5546996054
7706,0.302877592,0.5546996054
7707,0.2927161518,0.5874976614
7708,0.2927161518,0.5874976614
7709,0.2927161518,0.5874976614
7710,0.3045577796,0.5803043844
7711,0.3045577796,0.5803043844
7712,0.3045577796,0.5803043844
7713,0.3045577796,0.5803043844
7714,0.3045577796,0.5803043844
7715,0.3045577796,0.5803043844
7716,0.3045577796,0.5803043844
7717,0.3045577796,0.5803043844
7718,0.3045577796,0.5803043844
7719,0.2963688463,0.5920288432
7720,0.2888787514,0.5826217899
7721,0.2888787514,0.5826217899
7722,0.3141213177,0.5575980183
7723,0.3141213177,0.5575980183
7724,0.3099222321,0.5538686096
7725,0.3099222321,0.5538686096
7726,0.3099222321,0.5538686096
7727,0.3099222321,0.5538686096
7728,0.3099222321,0.5538686096
7729,0.3068239793,0.5537209664
7730,0.3125291386,0.5383206082
7731,0.2947177694,0.5420228278
7732,0.2947177694,0.5420228278
7733,0.2756443616,0.5499051895
7734,0.2956659769,0.5689768821
7735,0.2811178184,0.5496929561
7736,0.2811178184,0.5496929561
7737,0.2811178184,0.5496929561
7738,0.2768403747,0.5579903817
7739,0.2748525874,0.5803784012
7740,0.2748525874,0.5803784012
7741,0.2748525874,0.5803784012
7742,0.2748525874,0.5803784012
7743,0.2748525874,0.5803784012
7744,0.2748525874,0.5803784012
7745,0.2715100231,0.5753596705
7746,0.2925383527,0.5749309426
7747,0.2804469579,0.5931141862
7748,0.2804469579,0.5931141862
7749,0.2804469579,0.5931141862
7750,0.2804469579,0.5931141862
7751,0.2804469579,0.5931141862
7752,0.2804469579,0.5931141862
7753,0.2788756329,0.5921566691
7754,0.2916373072,0.5963683422
7755,0.2890121397,0.5854721548
7756,0.2890121397,0.5854721548
7757,0.2825557022,0.576225877
7758,0.307416254,0.5808975741
7759,0.307416254,0.5808975741
7760,0.2876920418,0.5644476365
7761,0.2876920418,0.5644476365
7762,0.3021394635,0.5628326469
7763,0.3009596282,0.5767799957
7764,0.3009596282,0.5767799957
7765,0.3009596282,0.5767799957
7766,0.3009596282,0.5767799957
7767,0.3009596282,0.5767799957
7768,0.298553915,0.5811927854
7769,0.3083854909,0.5827043264
7770,0.2896030217,0.5939581508
7771,0.2896030217,0.5939581508
7772,0.2896030217,0.5939581508
7773,0.2896030217,0.5939581508
7774,0.2906498953,0.6140308716
7775,0.2906498953,0.6140308716
7776,0.2769603468,0.6013045245
7777,0.2769603468,0.6013045245
7778,0.3043343858,0.5920506799
7779,0.3043343858,0.5920506799
7780,0.3043343858,0.5920506799
7781,0.3060379161,0.5981996565
7782,0.3060379161,0.5981996565
7783,0.3060379161,0.5981996565
7784,0.2848653021,0.5887777952
7785,0.2906908726,0.6148852074
7786,0.3050667181,0.6146306498
7787,0.3050667181,0.6146306498
7788,0.3050667181,0.6146306498
7789,0.3050667181,0.6146306498
7790,0.3050667181,0.6146306498
7791,0.3050667181,0.6146306498
7792,0.3050667181,0.6146306498
7793,0.2935011196,0.6075077276
7794,0.2935011196,0.6075077276
7795,0.2935011196,0.6075077276
7796,0.3013214716,0.6060885182
7797,0.3013214716,0.6060885182
7798,0.3013214716,0.6060885182
7799,0.3013214716,0.6060885182
7800,0.3013214716,0.6060885182
7801,0.3013214716,0.6060885182
7802,0.311161835,0.576160195
7803,0.3273306348,0.5640200171
7804,0.3273306348,0.5640200171
7805,0.3273306348,0.5640200171
7806,0.3294116446,0.5630890034
7807,0.3294116446,0.5630890034
7808,0.3294116446,0.5630890034
7809,0.3294116446,0.5630890034
7810,0.3294116446,0.5630890034
7811,0.3294116446,0.5630890034
7812,0.3137917597,0.5926044412
7813,0.3137917597,0.5926044412
7814,0.2983313401,0.6098198149
7815,0.2983313401,0.6098198149
7816,0.2810647323,0.6143314393
7817,0.2971865999,0.6166460446
7818,0.3045739092,0.5818881119
7819,0.3045739092,0.5818881119
7820,0.3045739092,0.5818881119
7821,0.3045739092,0.5818881119
7822,0.3045739092,0.5818881119
7823,0.3045739092,0.5818881119
7824,0.3045739092,0.5818881119
7825,0.3045739092,0.5818881119
7826,0.3155592015,0.568384444
7827,0.3204529508,0.5728268259
7828,0.3204529508,0.5728268259
7829,0.3302214386,0.5795596067
7830,0.3302214386,0.5795596067
7831,0.3302214386,0.5795596067
7832,0.3302214386,0.5795596067
7833,0.3333796422,0.5837016427
7834,0.328131274,0.5975241442
7835,0.328131274,0.5975241442
7836,0.328131274,0.5975241442
7837,0.328131274,0.5975241442
7838,0.328131274,0.5975241442
7839,0.3500767616,0.5934511452
7840,0.3554668879,0.5646346498
7841,0.3561302366,0.5945355537
7842,0.3561302366,0.5945355537
7843,0.3534781723,0.5831974027
7844,0.3534781723,0.5831974027
7845,0.3628504754,0.5650015117
7846,0.3628504754,0.5650015117
7847,0.3771598442,0.5821652552
7848,0.3771598442,0.5821652552
7849,0.3523799093,0.6017292861
7850,0.3523799093,0.6017292861
7851,0.3446569563,0.5716964631
7852,0.3446569563,0.5716964631
7853,0.346505417,0.5756966217
7854,0.346505417,0.5756966217
7855,0.3289797737,0.5899701793
7856,0.3289797737,0.5899701793
7857,0.3289797737,0.5899701793
7858,0.3121144118,0.5611000651
7859,0.3121144118,0.5611000651
7860,0.3121144118,0.5611000651
7861,0.3121144118,0.5611000651
7862,0.3121144118,0.5611000651
7863,0.3121144118,0.5611000651
7864,0.3358444865,0.5646696232
7865,0.322254893,0.5450695873
7866,0.322254893,0.5450695873
7867,0.322254893,0.5450695873
7868,0.322254893,0.5450695873
7869,0.3378519259,0.5462793892
7870,0.3378519259,0.5462793892
7871,0.3378519259,0.5462793892
7872,0.3378519259,0.5462793892
7873,0.3378519259,0.5462793892
7874,0.3378519259,0.5462793892
7875,0.3310695462,0.5913918841
7876,0.3310695462,0.5913918841
7877,0.3310695462,0.5913918841
7878,0.3310695462,0.5913918841
7879,0.3310695462,0.5913918841
7880,0.3341233496,0.5797588511
7881,0.3341233496,0.5797588511
7882,0.3341233496,0.5797588511
7883,0.3341233496,0.5797588511
7884,0.3341233496,0.5797588511
7885,0.3341233496,0.5797588511
7886,0.3341233496,0.5797588511
7887,0.3399325993,0.5925015855
7888,0.3399325993,0.5925015855
7889,0.3019748218,0.5772549039
7890,0.3019748218,0.5772549039
7891,0.3019748218,0.5772549039
7892,0.3019748218,0.5772549039
7893,0.3019748218,0.5772549039
7894,0.3019748218,0.5772549039
7895,0.3019748218,0.5772549039
7896,0.3220391401,0.5546281751
7897,0.3220391401,0.5546281751
7898,0.3041388796,0.5416274743
7899,0.3041388796,0.5416274743
7900,0.3110643004,0.5589715882
7901,0.3045343679,0.5629811266
7902,0.3045343679,0.5629811266
7903,0.3049542406,0.5680480896
7904,0.3287940729,0.5687727081
7905,0.3287940729,0.5687727081
7906,0.3225049505,0.5797061359
7907,0.3225049505,0.5797061359
7908,0.3225049505,0.5797061359
7909,0.3109790331,0.5567249622
7910,0.3109790331,0.5567249622
7911,0.3140133852,0.5621849639
7912,0.3132241836,0.5680275389
7913,0.3115603835,0.551088469
7914,0.3115603835,0.551088469
7915,0.3319518938,0.5362314551
7916,0.3271333821,0.557095211
7917,0.3271333821,0.557095211
7918,0.3271333821,0.557095211
7919,0.3271333821,0.557095211
7920,0.3119197162,0.5737274983
7921,0.3119197162,0.5737274983
7922,0.3119197162,0.5737274983
7923,0.3191982619,0.5699287224
7924,0.3191982619,0.5699287224
7925,0.3191982619,0.5699287224
7926,0.2925767947,0.5676198295
7927,0.2925767947,0.5676198295
7928,0.2925767947,0.5676198295
7929,0.310185126,0.5606968677
7930,0.310185126,0.5606968677
7931,0.3410584117,0.5597849096
7932,0.3410584117,0.5597849096
7933,0.3410584117,0.5597849096
7934,0.3410584117,0.5597849096
7935,0.3410584117,0.5597849096
7936,0.3410584117,0.5597849096
7937,0.3174153736,0.5675480187
7938,0.3582226534,0.5581231838
7939,0.3569684238,0.5696928116
7940,0.3569684238,0.5696928116
7941,0.3588753152,0.5652232453
7942,0.3588753152,0.5652232453
7943,0.3588753152,0.5652232453
7944,0.3588753152,0.5652232453
7945,0.3588753152,0.5652232453
7946,0.3588753152,0.5652232453
7947,0.3383910484,0.5686078391
7948,0.3383910484,0.5686078391
7949,0.3664058404,0.5765419838
7950,0.3523626123,0.5563550882
7951,0.3523626123,0.5563550882
7952,0.3523626123,0.5563550882
7953,0.3523626123,0.5563550882
7954,0.3401725085,0.5539157471
7955,0.3401725085,0.5539157471
7956,0.3401725085,0.5539157471
7957,0.3401725085,0.5539157471
7958,0.3401725085,0.5539157471
7959,0.3401725085,0.5539157471
7960,0.3543177111,0.5374044757
7961,0.3543177111,0.5374044757
7962,0.3296716548,0.5449375531
7963,0.3327920185,0.5427143719
7964,0.3327920185,0.5427143719
7965,0.3501807545,0.5418886644
7966,0.3501807545,0.5418886644
7967,0.3501807545,0.5418886644
7968,0.3562561881,0.5555128387
7969,0.3562561881,0.5555128387
7970,0.3562561881,0.5555128387
7971,0.3520348142,0.5625513854
7972,0.3520348142,0.5625513854
7973,0.3553829244,0.5537091082
7974,0.3553829244,0.5537091082
7975,0.3553829244,0.5537091082
7976,0.3553829244,0.5537091082
7977,0.3553829244,0.5537091082
7978,0.3553829244,0.5537091082
7979,0.3553829244,0.5537091082
7980,0.3553829244,0.5537091082
7981,0.3553829244,0.5537091082
7982,0.3553829244,0.5537091082
7983,0.3553829244,0.5537091082
7984,0.3553829244,0.5537091082
7985,0.3553829244,0.5537091082
7986,0.3553829244,0.5537091082
7987,0.3553829244,0.5537091082
7988,0.3553829244,0.5537091082
7989,0.3621185254,0.5658993915
7990,0.3621185254,0.5658993915
7991,0.3621185254,0.5658993915
7992,0.3621185254,0.5658993915
7993,0.3621185254,0.5658993915
7994,0.3393411559,0.5772139591
7995,0.3393411559,0.5772139591
7996,0.3492651258,0.5724137848
7997,0.3554705595,0.5851178444
7998,0.3554705595,0.5851178444
7999,0.3554705595,0.5851178444
8000,0.3554705595,0.5851178444
8001,0.3554705595,0.5851178444
8002,0.3554705595,0.5851178444
8003,0.34838723,0.5712061442
8004,0.34838723,0.5712061442
8005,0.3348769747,0.5698315862
8006,0.3267162265,0.5600482906
8007,0.3267162265,0.5600482906
8008,0.327221297,0.5838123227
8009,0.3317272162,0.5951748895
8010,0.3317272162,0.5951748895
8011,0.3317272162,0.5951748895
8012,0.3508132414,0.5762930397
8013,0.3508132414,0.5762930397
8014,0.3508132414,0.5762930397
8015,0.335070447,0.5889542085
8016,0.3633787951,0.6122130318
8017,0.3574094503,0.6085437397
8018,0.3574094503,0.6085437397
8019,0.3574094503,0.6085437397
8020,0.3574094503,0.6085437397
8021,0.3607304873,0.5913594704
8022,0.3568413832,0.60435998
8023,0.3568413832,0.60435998
8024,0.3568413832,0.60435998
8025,0.3568413832,0.60435998
8026,0.3568413832,0.60435998
8027,0.3672495516,0.5805810315
8028,0.3672495516,0.5805810315
8029,0.3619847497,0.5715339576
8030,0.3619847497,0.5715339576
8031,0.3619847497,0.5715339576
8032,0.3619847497,0.5715339576
8033,0.3619847497,0.5715339576
8034,0.3669566588,0.5838254355
8035,0.3434932143,0.6046562857
8036,0.3434932143,0.6046562857
8037,0.3434932143,0.6046562857
8038,0.3431021139,0.5694795372
8039,0.3431021139,0.5694795372
8040,0.3217176053,0.5701464041
8041,0.3217176053,0.5701464041
8042,0.3217176053,0.5701464041
8043,0.3217176053,0.5701464041
8044,0.3712806721,0.612177377
8045,0.3390698957,0.6000520876
8046,0.3390698957,0.6000520876
8047,0.3473032509,0.5985481349
8048,0.3242579302,0.5898950853
8049,0.3358613295,0.5810230221
8050,0.3358613295,0.5810230221
8051,0.3358613295,0.5810230221
8052,0.3358613295,0.5810230221
8053,0.3358613295,0.5810230221
8054,0.3358613295,0.5810230221
8055,0.3358613295,0.5810230221
8056,0.2959469562,0.5693370767
8057,0.3013639652,0.5632759098
8058,0.3013639652,0.5632759098
8059,0.3082984342,0.5605213436
8060,0.3082984342,0.5605213436
8061,0.3082984342,0.5605213436
8062,0.3269503995,0.5818633735
8063,0.3382676681,0.5558026037
8064,0.3382676681,0.5558026037
8065,0.3345191366,0.5556410707
8066,0.3345191366,0.5556410707
8067,0.3345191366,0.5556410707
8068,0.3345191366,0.5556410707
8069,0.3310500261,0.5478515656
8070,0.3437164268,0.5553053018
8071,0.3424600515,0.5853606757
8072,0.3424600515,0.5853606757
8073,0.3424600515,0.5853606757
8074,0.3424600515,0.5853606757
8075,0.3424600515,0.5853606757
8076,0.3424600515,0.5853606757
8077,0.3457091538,0.5614424746
8078,0.3382125657,0.5797643429
8079,0.3456551848,0.5941017596
8080,0.3456551848,0.5941017596
8081,0.3230449668,0.5999809305
8082,0.3230449668,0.5999809305
8083,0.3626684042,0.6082429271
8084,0.3626684042,0.6082429271
8085,0.3694636758,0.606608978
8086,0.3672568933,0.5959326563
8087,0.3604617246,0.6224985964
8088,0.3426058359,0.6155934452
8089,0.3396606721,0.6050678839
8090,0.3396606721,0.6050678839
8091,0.3719646329,0.6064660031
8092,0.3719646329,0.6064660031
8093,0.3570703297,0.607961207
8094,0.3570703297,0.607961207
8095,0.3570703297,0.607961207
8096,0.3603802874,0.634608297
8097,0.3603802874,0.634608297
8098,0.3610226627,0.5957006773
8099,0.3433564974,0.5818358428
8100,0.3433564974,0.5818358428
8101,0.3433564974,0.5818358428
8102,0.3346858266,0.5960027851
8103,0.3346858266,0.5960027851
8104,0.333094573,0.5987722386
8105,0.3324235834,0.5894799799
8106,0.3324235834,0.5894799799
8107,0.3517049838,0.6073637715
8108,0.3517049838,0.6073637715
8109,0.330418218,0.5950033082
8110,0.330418218,0.5950033082
8111,0.330418218,0.5950033082
8112,0.330418218,0.5950033082
8113,0.3331694887,0.6143791851
8114,0.3331694887,0.6143791851
8115,0.3331694887,0.6143791851
8116,0.3331694887,0.6143791851
8117,0.318548219,0.6157629495
8118,0.318548219,0.6157629495
8119,0.318548219,0.6157629495
8120,0.318548219,0.6157629495
8121,0.318548219,0.6157629495
8122,0.318548219,0.6157629495
8123,0.318548219,0.6157629495
8124,0.318548219,0.6157629495
8125,0.318548219,0.6157629495
8126,0.3144509928,0.6391250287
8127,0.3144509928,0.6391250287
8128,0.3144509928,0.6391250287
8129,0.314213536,0.6120484298
8130,0.314213536,0.6120484298
8131,0.314213536,0.6120484298
8132,0.314213536,0.6120484298
8133,0.314213536,0.6120484298
8134,0.314213536,0.6120484298
8135,0.314213536,0.6120484298
8136,0.314213536,0.6120484298
8137,0.314213536,0.6120484298
8138,0.3012595894,0.5926611994
8139,0.3012595894,0.5926611994
8140,0.3012595894,0.5926611994
8141,0.3012595894,0.5926611994
8142,0.3105049996,0.6032106903
8143,0.3105049996,0.6032106903
8144,0.3105049996,0.6032106903
8145,0.315186703,0.5856333936
8146,0.2936678722,0.6009534825
8147,0.2936678722,0.6009534825
8148,0.2936678722,0.6009534825
8149,0.3378112023,0.5820361588
8150,0.3021182756,0.5811143066
8151,0.3021182756,0.5811143066
8152,0.3021182756,0.5811143066
8153,0.3021182756,0.5811143066
8154,0.3079930085,0.585789303
8155,0.316345516,0.6045934079
8156,0.316345516,0.6045934079
8157,0.3283950474,0.6191044168
8158,0.3283950474,0.6191044168
8159,0.3309430818,0.6291304071
8160,0.3309430818,0.6291304071
8161,0.3309430818,0.6291304071
8162,0.3309430818,0.6291304071
8163,0.3309430818,0.6291304071
8164,0.3309430818,0.6291304071
8165,0.3143829992,0.6027288517
8166,0.3143829992,0.6027288517
8167,0.3143829992,0.6027288517
8168,0.342699287,0.6184015248
8169,0.314187879,0.6133515105
8170,0.314187879,0.6133515105
8171,0.3154074884,0.586776126
8172,0.3177490319,0.5972484497
8173,0.3144617201,0.5861958414
8174,0.3049556929,0.5792067141
8175,0.3049556929,0.5792067141
8176,0.3049556929,0.5792067141
8177,0.300347008,0.5650595284
8178,0.300347008,0.5650595284
8179,0.3043378584,0.5733859506
8180,0.3043378584,0.5733859506
8181,0.3043378584,0.5733859506
8182,0.3043378584,0.5733859506
8183,0.3043378584,0.5733859506
8184,0.3017698217,0.5588135171
8185,0.3032947378,0.5925883261
8186,0.281782236,0.5689163465
8187,0.305348307,0.5882165659
8188,0.305348307,0.5882165659
8189,0.305348307,0.5882165659
8190,0.2957735424,0.5728950096
8191,0.3104438952,0.585825884
8192,0.3173214254,0.5929860681
8193,0.3173214254,0.5929860681
8194,0.2793109053,0.562117574
8195,0.2793109053,0.562117574
8196,0.2793109053,0.562117574
8197,0.2793109053,0.562117574
8198,0.2793109053,0.562117574
8199,0.2793109053,0.562117574
8200,0.2793109053,0.562117574
8201,0.2654548259,0.5882605415
8202,0.2654548259,0.5882605415
8203,0.2654548259,0.5882605415
8204,0.2654548259,0.5882605415
8205,0.2654548259,0.5882605415
8206,0.2654548259,0.5882605415
8207,0.2654548259,0.5882605415
8208,0.2731194289,0.5943084059
8209,0.2731194289,0.5943084059
8210,0.2731194289,0.5943084059
8211,0.2731194289,0.5943084059
8212,0.2731194289,0.5943084059
8213,0.2731194289,0.5943084059
8214,0.2731194289,0.5943084059
8215,0.2731194289,0.5943084059
8216,0.2946541176,0.5841294698
8217,0.2946541176,0.5841294698
8218,0.2889481006,0.5923792101
8219,0.2889481006,0.5923792101
8220,0.2889481006,0.5923792101
8221,0.2889481006,0.5923792101
8222,0.2968399186,0.5465693822
8223,0.2953541194,0.5340638875
8224,0.2953541194,0.5340638875
8225,0.2953541194,0.5340638875
8226,0.2953541194,0.5340638875
8227,0.2953541194,0.5340638875
8228,0.2953541194,0.5340638875
8229,0.2737084836,0.5301742354
8230,0.2737084836,0.5301742354
8231,0.2649979415,0.5344384523
8232,0.2649979415,0.5344384523
8233,0.2826336299,0.5474874029
8234,0.2826336299,0.5474874029
8235,0.2729997251,0.5684665079
8236,0.2704662111,0.5716954772
8237,0.2948944748,0.5930923336
8238,0.2948944748,0.5930923336
8239,0.3061090949,0.5779334521
8240,0.2796892173,0.6031125985
8241,0.2887552702,0.5821226029
8242,0.2887552702,0.5821226029
8243,0.2887552702,0.5821226029
8244,0.2887552702,0.5821226029
8245,0.2887552702,0.5821226029
8246,0.2887552702,0.5821226029
8247,0.28611889,0.5788844603
8248,0.2798318852,0.5807734226
8249,0.2798318852,0.5807734226
8250,0.2798318852,0.5807734226
8251,0.2798318852,0.5807734226
8252,0.2679645379,0.5934519936
8253,0.2679645379,0.5934519936
8254,0.2773995954,0.605497687
8255,0.2773995954,0.605497687
8256,0.2794933067,0.6087479945
8257,0.2794933067,0.6087479945
8258,0.2794933067,0.6087479945
8259,0.2794933067,0.6087479945
8260,0.2794933067,0.6087479945
8261,0.2827700856,0.6011263741
8262,0.2827700856,0.6011263741
8263,0.2827700856,0.6011263741
8264,0.2887043462,0.6161814734
8265,0.2887043462,0.6161814734
8266,0.2739190564,0.6135337111
8267,0.2828909307,0.6069661843
8268,0.2828909307,0.6069661843
8269,0.2828909307,0.6069661843
8270,0.2828909307,0.6069661843
8271,0.2828909307,0.6069661843
8272,0.3092141513,0.5951144612
8273,0.3092141513,0.5951144612
8274,0.3092141513,0.5951144612
8275,0.3201055575,0.5900637141
8276,0.3201055575,0.5900637141
8277,0.3201055575,0.5900637141
8278,0.3201055575,0.5900637141
8279,0.3201055575,0.5900637141
8280,0.3276485665,0.5620639374
8281,0.3276485665,0.5620639374
8282,0.3276485665,0.5620639374
8283,0.3276485665,0.5620639374
8284,0.3276485665,0.5620639374
8285,0.3276485665,0.5620639374
8286,0.3276485665,0.5620639374
8287,0.3276485665,0.5620639374
8288,0.3276485665,0.5620639374
8289,0.3276485665,0.5620639374
8290,0.330484493,0.5559730989
8291,0.3544466158,0.5825875889
8292,0.3544466158,0.5825875889
8293,0.3269571414,0.5908423829
8294,0.3269571414,0.5908423829
8295,0.3269571414,0.5908423829
8296,0.3316517852,0.5976907302
8297,0.3486441452,0.6027511412
8298,0.3410044214,0.6012513974
8299,0.3496308331,0.5637325367
8300,0.3496308331,0.5637325367
8301,0.3312013972,0.5667267548
8302,0.3312013972,0.5667267548
8303,0.3220609578,0.5611932862
8304,0.3220609578,0.5611932862
8305,0.3220609578,0.5611932862
8306,0.3183108793,0.5516637307
8307,0.3236438303,0.552670072
8308,0.3236438303,0.552670072
8309,0.335153731,0.548519532
8310,0.3138218443,0.57386173
8311,0.3138218443,0.57386173
8312,0.3138218443,0.57386173
8313,0.3138218443,0.57386173
8314,0.3138218443,0.57386173
8315,0.3138218443,0.57386173
8316,0.319200579,0.5922492575
8317,0.319200579,0.5922492575
8318,0.319200579,0.5922492575
8319,0.3233167843,0.5608662864
8320,0.3233167843,0.5608662864
8321,0.3233167843,0.5608662864
8322,0.3233167843,0.5608662864
8323,0.3474654114,0.593996266
8324,0.3474654114,0.593996266
8325,0.3474654114,0.593996266
8326,0.3474654114,0.593996266
8327,0.3474654114,0.593996266
8328,0.3459211359,0.5799788517
