"iteration","B0","Bx1","Bx2"
7375,2.003061421,0.5933344551,-1.442678665
7376,1.964876573,0.6080435236,-1.445150417
7377,1.964876573,0.6080435236,-1.445150417
7378,1.994983956,0.6142802514,-1.421300987
7379,2.029901242,0.5919207095,-1.422634129
7380,2.029901242,0.5919207095,-1.422634129
7381,2.029901242,0.5919207095,-1.422634129
7382,2.001296713,0.5890028758,-1.441701484
7383,2.011931603,0.6024357937,-1.455356761
7384,2.015469499,0.5897696006,-1.450069393
7385,2.004364432,0.5882215129,-1.467825378
7386,2.033602123,0.6207187131,-1.454382874
7387,2.033797644,0.6179053762,-1.452551353
7388,2.033797644,0.6179053762,-1.452551353
7389,2.033797644,0.6179053762,-1.452551353
7390,2.07872121,0.6110494459,-1.446593719
7391,2.071540434,0.6078321671,-1.44568573
7392,2.071540434,0.6078321671,-1.44568573
7393,2.103551767,0.5904828373,-1.464036637
7394,2.103551767,0.5904828373,-1.464036637
7395,2.075445478,0.5627706142,-1.440258578
7396,2.067726252,0.6211708302,-1.459322803
7397,2.067726252,0.6211708302,-1.459322803
7398,2.08198688,0.5776666824,-1.454234347
7399,2.08198688,0.5776666824,-1.454234347
7400,2.092861667,0.5733483215,-1.454282345
7401,2.092861667,0.5733483215,-1.454282345
7402,2.096536546,0.5649818884,-1.422996501
7403,2.096936367,0.538265893,-1.442796078
7404,2.096936367,0.538265893,-1.442796078
7405,2.096936367,0.538265893,-1.442796078
7406,2.096936367,0.538265893,-1.442796078
7407,2.096936367,0.538265893,-1.442796078
7408,2.120915073,0.5450976769,-1.470771176
7409,2.120915073,0.5450976769,-1.470771176
7410,2.120915073,0.5450976769,-1.470771176
7411,2.120915073,0.5450976769,-1.470771176
7412,2.120915073,0.5450976769,-1.470771176
7413,2.092849358,0.536605093,-1.480147512
7414,2.092849358,0.536605093,-1.480147512
7415,2.090352243,0.5339556684,-1.475418365
7416,2.086867115,0.5369221428,-1.470250274
7417,2.109314998,0.5633814268,-1.488299879
7418,2.076145347,0.5818569605,-1.506089581
7419,2.076145347,0.5818569605,-1.506089581
7420,2.079296565,0.5856034522,-1.503925341
7421,2.058663736,0.596277522,-1.501888489
7422,2.069697904,0.5619030489,-1.507510307
7423,2.069697904,0.5619030489,-1.507510307
7424,2.069697904,0.5619030489,-1.507510307
7425,2.040669996,0.5516032739,-1.524409212
7426,2.040669996,0.5516032739,-1.524409212
7427,2.026912105,0.5055161675,-1.510778964
7428,2.043858386,0.5148904809,-1.492522024
7429,2.043858386,0.5148904809,-1.492522024
7430,2.05299231,0.5609339255,-1.494038372
7431,2.064833426,0.5624879272,-1.497680931
7432,2.053472792,0.5615326285,-1.489693292
7433,2.053472792,0.5615326285,-1.489693292
7434,2.055975354,0.5658405765,-1.457482991
7435,2.055975354,0.5658405765,-1.457482991
7436,2.055975354,0.5658405765,-1.457482991
7437,2.055975354,0.5658405765,-1.457482991
7438,2.055975354,0.5658405765,-1.457482991
7439,2.042668064,0.557269901,-1.489657833
7440,2.061620307,0.5426248174,-1.514164363
7441,2.0577548,0.5469650087,-1.519488311
7442,2.093275184,0.571956444,-1.492712308
7443,2.093275184,0.571956444,-1.492712308
7444,2.095966582,0.5903845405,-1.511431006
7445,2.072412133,0.6143339889,-1.46994606
7446,2.072412133,0.6143339889,-1.46994606
7447,2.072412133,0.6143339889,-1.46994606
7448,2.064635187,0.6066999781,-1.458179818
7449,2.064324183,0.621376143,-1.43005136
7450,2.037290786,0.5935051835,-1.443817941
7451,2.037290786,0.5935051835,-1.443817941
7452,2.034109426,0.5711581967,-1.436314914
7453,2.036105075,0.5867319655,-1.450144238
7454,2.056818515,0.5993203014,-1.459477434
7455,2.056818515,0.5993203014,-1.459477434
7456,2.035687631,0.5939195593,-1.460022128
7457,2.050514105,0.6011520792,-1.439962705
7458,2.033775033,0.5996010297,-1.439521934
7459,2.033775033,0.5996010297,-1.439521934
7460,2.029969995,0.6112552583,-1.461562232
7461,2.035123516,0.6098998445,-1.455138005
7462,2.035123516,0.6098998445,-1.455138005
7463,2.027885615,0.6036807685,-1.466706142
7464,2.027885615,0.6036807685,-1.466706142
7465,2.027885615,0.6036807685,-1.466706142
7466,2.056111125,0.616969103,-1.477898953
7467,2.06125311,0.6062622412,-1.480884089
7468,2.053723116,0.6074401166,-1.504508599
7469,2.056847564,0.5940880175,-1.499905861
7470,2.071502914,0.5869599812,-1.484892529
7471,2.071667925,0.55229012,-1.463567394
7472,2.056280168,0.5636162643,-1.473083904
7473,2.056280168,0.5636162643,-1.473083904
7474,2.056280168,0.5636162643,-1.473083904
7475,2.065584987,0.5428045881,-1.476035312
7476,2.040687883,0.5341823853,-1.520588
7477,2.040687883,0.5341823853,-1.520588
7478,2.047159802,0.5423070746,-1.513486535
7479,2.056665169,0.5426422436,-1.5448827
7480,2.085150693,0.5634668913,-1.542171897
7481,2.085150693,0.5634668913,-1.542171897
7482,2.085150693,0.5634668913,-1.542171897
7483,2.085150693,0.5634668913,-1.542171897
7484,2.110694887,0.553545483,-1.523509608
7485,2.118502197,0.556363925,-1.514744793
7486,2.105696223,0.5410614256,-1.506591118
7487,2.065761258,0.5636068008,-1.531409449
7488,2.043552595,0.5706781342,-1.532249495
7489,2.087751441,0.5428352914,-1.532361408
7490,2.045621895,0.5461736168,-1.498863
7491,2.02183391,0.5424969501,-1.477642211
7492,2.015101261,0.5630831902,-1.486231289
7493,2.023324453,0.5876802407,-1.485534928
7494,2.041073801,0.5946048031,-1.494055377
7495,2.043839037,0.6159236886,-1.505108732
7496,2.024655087,0.6161959256,-1.517033998
7497,2.026662847,0.6214928572,-1.509659404
7498,2.026662847,0.6214928572,-1.509659404
7499,2.030474621,0.6302453979,-1.488905264
7500,2.030474621,0.6302453979,-1.488905264
7501,2.014380093,0.6268915559,-1.494382354
7502,2.010577943,0.6016598736,-1.529226699
7503,2.010577943,0.6016598736,-1.529226699
7504,2.010577943,0.6016598736,-1.529226699
7505,2.019394252,0.5840236133,-1.524599295
7506,2.011769033,0.6242583369,-1.524773636
7507,2.064181439,0.6001565534,-1.524897696
7508,2.085069754,0.613269781,-1.492409101
7509,2.085069754,0.613269781,-1.492409101
7510,2.088625798,0.6054154603,-1.475559035
7511,2.088625798,0.6054154603,-1.475559035
7512,2.110826047,0.5670981494,-1.476627675
7513,2.094393256,0.5653302996,-1.470542907
7514,2.088557547,0.5584915373,-1.476202184
7515,2.054455035,0.5405937846,-1.487781292
7516,2.059004168,0.5577391369,-1.442860252
7517,2.095837668,0.5472696242,-1.443916488
7518,2.095837668,0.5472696242,-1.443916488
7519,2.095837668,0.5472696242,-1.443916488
7520,2.095837668,0.5472696242,-1.443916488
7521,2.065082868,0.5246218696,-1.453191173
7522,2.057765827,0.5197502252,-1.477815409
7523,2.057765827,0.5197502252,-1.477815409
7524,2.077690307,0.5443778695,-1.474680828
7525,2.115527705,0.5107897615,-1.453129321
7526,2.10909828,0.5284543431,-1.474209238
7527,2.10909828,0.5284543431,-1.474209238
7528,2.138480649,0.5219924641,-1.472603174
7529,2.138480649,0.5219924641,-1.472603174
7530,2.130235665,0.5102037333,-1.481466682
7531,2.129492868,0.5225449663,-1.469859113
7532,2.094731612,0.5263287402,-1.455053339
7533,2.10634418,0.5387296697,-1.494422998
7534,2.10634418,0.5387296697,-1.494422998
7535,2.09831873,0.5285282892,-1.471283556
7536,2.112191454,0.5338625471,-1.471527051
7537,2.112191454,0.5338625471,-1.471527051
7538,2.113364206,0.5157177946,-1.506915388
7539,2.113364206,0.5157177946,-1.506915388
7540,2.131736938,0.5262496999,-1.516042316
7541,2.124648827,0.5033535149,-1.508044026
7542,2.129340036,0.5238606351,-1.488447459
7543,2.12237978,0.5095789187,-1.477633533
7544,2.135915694,0.5180871165,-1.501900121
7545,2.126770057,0.5152527679,-1.527789262
7546,2.078402419,0.4877725403,-1.494404111
7547,2.089328368,0.5134272035,-1.50914937
7548,2.082510265,0.5106626631,-1.516616184
7549,2.081761344,0.5026895932,-1.50582399
7550,2.081761344,0.5026895932,-1.50582399
7551,2.078986645,0.5114112881,-1.499157039
7552,2.078986645,0.5114112881,-1.499157039
7553,2.086691585,0.5077696983,-1.503777912
7554,2.064880359,0.5116379007,-1.495745378
7555,2.064880359,0.5116379007,-1.495745378
7556,2.064880359,0.5116379007,-1.495745378
7557,2.064880359,0.5116379007,-1.495745378
7558,2.064880359,0.5116379007,-1.495745378
7559,2.064880359,0.5116379007,-1.495745378
7560,2.065735903,0.5092225778,-1.496050589
7561,2.07454469,0.5361544915,-1.506419743
7562,2.07454469,0.5361544915,-1.506419743
7563,2.07454469,0.5361544915,-1.506419743
7564,2.07454469,0.5361544915,-1.506419743
7565,2.07454469,0.5361544915,-1.506419743
7566,2.07454469,0.5361544915,-1.506419743
7567,2.07454469,0.5361544915,-1.506419743
7568,2.07454469,0.5361544915,-1.506419743
7569,2.087440408,0.5500773926,-1.513696211
7570,2.062965541,0.5200933643,-1.456576287
7571,2.083800089,0.5151856536,-1.455568826
7572,2.083800089,0.5151856536,-1.455568826
7573,2.076466373,0.5197188848,-1.445729618
7574,2.076466373,0.5197188848,-1.445729618
7575,2.076466373,0.5197188848,-1.445729618
7576,2.076466373,0.5197188848,-1.445729618
7577,2.076466373,0.5197188848,-1.445729618
7578,2.103816454,0.5471525883,-1.421907025
7579,2.105092973,0.5195491244,-1.433224287
7580,2.128299259,0.5241497618,-1.445035277
7581,2.114732875,0.5169877457,-1.420180991
7582,2.118599857,0.4941413482,-1.443362254
7583,2.118599857,0.4941413482,-1.443362254
7584,2.118599857,0.4941413482,-1.443362254
7585,2.074770597,0.53151578,-1.424218812
7586,2.074770597,0.53151578,-1.424218812
7587,2.074770597,0.53151578,-1.424218812
7588,2.083662834,0.5205958947,-1.450050995
7589,2.092525487,0.5171230427,-1.45030211
7590,2.101207946,0.5333777596,-1.461536922
7591,2.088298425,0.5562579514,-1.493798796
7592,2.088298425,0.5562579514,-1.493798796
7593,2.094281751,0.5380753087,-1.504472094
7594,2.086204114,0.5701482436,-1.5245514
7595,2.086204114,0.5701482436,-1.5245514
7596,2.056588754,0.5680270799,-1.541116008
7597,2.053492196,0.5817190035,-1.518146204
7598,2.053492196,0.5817190035,-1.518146204
7599,2.061814042,0.5380734689,-1.497711477
7600,2.061814042,0.5380734689,-1.497711477
7601,2.061814042,0.5380734689,-1.497711477
7602,2.073509912,0.5623818185,-1.501809431
7603,2.073509912,0.5623818185,-1.501809431
7604,2.070597738,0.5414506545,-1.507805026
7605,2.070597738,0.5414506545,-1.507805026
7606,2.070597738,0.5414506545,-1.507805026
7607,2.065284266,0.5595481266,-1.508501852
7608,2.065284266,0.5595481266,-1.508501852
7609,2.065284266,0.5595481266,-1.508501852
7610,2.066689619,0.5573977595,-1.485861028
7611,2.056914754,0.596224138,-1.46877879
7612,2.094688717,0.5976178225,-1.443636287
7613,2.094688717,0.5976178225,-1.443636287
7614,2.085346955,0.6253492121,-1.473074257
7615,2.110654668,0.61215796,-1.459807484
7616,2.100031826,0.6179656252,-1.482484345
7617,2.100031826,0.6179656252,-1.482484345
7618,2.100031826,0.6179656252,-1.482484345
7619,2.114999812,0.6312368553,-1.470243472
7620,2.096164829,0.64207285,-1.468017001
7621,2.081165064,0.6169804003,-1.449956831
7622,2.081165064,0.6169804003,-1.449956831
7623,2.08642287,0.626991166,-1.479740483
7624,2.08642287,0.626991166,-1.479740483
7625,2.08642287,0.626991166,-1.479740483
7626,2.11932995,0.5856048983,-1.479744734
7627,2.093595653,0.5986103276,-1.464515622
7628,2.07481329,0.6118134995,-1.467382935
7629,2.07481329,0.6118134995,-1.467382935
7630,2.07481329,0.6118134995,-1.467382935
7631,2.07481329,0.6118134995,-1.467382935
7632,2.054408433,0.6053679106,-1.460744287
7633,2.020037538,0.6091254532,-1.513952566
7634,1.996441914,0.574896048,-1.515676511
7635,2.00033756,0.584837921,-1.513727163
7636,2.00033756,0.584837921,-1.513727163
7637,1.994029394,0.5742710982,-1.477274164
7638,2.023078817,0.5853689908,-1.501170328
7639,2.023078817,0.5853689908,-1.501170328
7640,2.015767788,0.5742310674,-1.45801087
7641,2.015767788,0.5742310674,-1.45801087
7642,2.015767788,0.5742310674,-1.45801087
7643,1.985122998,0.5967897504,-1.478756633
7644,1.985122998,0.5967897504,-1.478756633
7645,1.985122998,0.5967897504,-1.478756633
7646,1.985122998,0.5967897504,-1.478756633
7647,1.976494467,0.5650112471,-1.469652491
7648,2.006799437,0.5740961262,-1.488163932
7649,2.009406096,0.5777625903,-1.51702847
7650,2.039673285,0.566734409,-1.517492339
7651,2.039673285,0.566734409,-1.517492339
7652,2.039673285,0.566734409,-1.517492339
7653,2.046702542,0.5541466099,-1.489797418
7654,2.0265745,0.5999153843,-1.484822605
7655,2.035586117,0.572942641,-1.453991779
7656,2.028788235,0.5715359995,-1.438194174
7657,2.035513153,0.5622263985,-1.435669444
7658,2.061048239,0.5640580182,-1.434099822
7659,2.069568865,0.5803823416,-1.439781732
7660,2.069568865,0.5803823416,-1.439781732
7661,2.093789315,0.5774975401,-1.458001311
7662,2.093789315,0.5774975401,-1.458001311
7663,2.093789315,0.5774975401,-1.458001311
7664,2.068551817,0.5782474384,-1.493389197
7665,2.074839518,0.5782300763,-1.482602239
7666,2.02059451,0.5746851284,-1.457838715
7667,2.072013123,0.5745026931,-1.487601387
7668,2.043082336,0.5853507999,-1.504348567
7669,2.029876374,0.5655213011,-1.514063928
7670,2.029876374,0.5655213011,-1.514063928
7671,2.049075109,0.5751700061,-1.51432833
7672,2.049075109,0.5751700061,-1.51432833
7673,2.049075109,0.5751700061,-1.51432833
7674,2.058294434,0.5648463765,-1.531607838
7675,2.058294434,0.5648463765,-1.531607838
7676,2.078349812,0.5602249665,-1.517909175
7677,2.079162833,0.5782659842,-1.523482647
7678,2.079162833,0.5782659842,-1.523482647
7679,2.059360754,0.5812463777,-1.531669525
7680,2.059673341,0.5565885394,-1.497723277
7681,2.059673341,0.5565885394,-1.497723277
7682,2.070151485,0.5584560542,-1.495838512
7683,2.070151485,0.5584560542,-1.495838512
7684,2.070151485,0.5584560542,-1.495838512
7685,2.070151485,0.5584560542,-1.495838512
7686,2.070151485,0.5584560542,-1.495838512
7687,2.0539092,0.5723185453,-1.49202778
7688,2.077137988,0.5582877329,-1.489250866
7689,2.065144091,0.5524957951,-1.487774243
7690,2.080466846,0.5600847265,-1.467130668
7691,2.04656101,0.5313010261,-1.474869968
7692,2.04656101,0.5313010261,-1.474869968
7693,2.04656101,0.5313010261,-1.474869968
7694,2.077249075,0.5368105182,-1.452071547
7695,2.088921106,0.5258851487,-1.442911497
7696,2.088921106,0.5258851487,-1.442911497
7697,2.090155765,0.5363612793,-1.411904992
7698,2.090155765,0.5363612793,-1.411904992
7699,2.090155765,0.5363612793,-1.411904992
7700,2.090155765,0.5363612793,-1.411904992
7701,2.119110351,0.5691909283,-1.411472655
7702,2.119110351,0.5691909283,-1.411472655
7703,2.119706742,0.5882730979,-1.388492506
7704,2.092051944,0.5914114836,-1.395502418
7705,2.09346908,0.5677954272,-1.395772538
7706,2.082798037,0.5580469688,-1.400766275
7707,2.082798037,0.5580469688,-1.400766275
7708,2.066828043,0.5177474339,-1.415827016
7709,2.066828043,0.5177474339,-1.415827016
7710,2.067445767,0.5308533905,-1.420047537
7711,2.097943963,0.5355938815,-1.434657552
7712,2.086167093,0.5509415931,-1.439634125
7713,2.086167093,0.5509415931,-1.439634125
7714,2.065602479,0.5337734773,-1.47298633
7715,2.087221826,0.5172890091,-1.446574591
7716,2.093259575,0.5332625903,-1.452610503
7717,2.110625393,0.5298149265,-1.474010324
7718,2.110625393,0.5298149265,-1.474010324
7719,2.112582239,0.5154750074,-1.47098877
7720,2.113946337,0.512461039,-1.468091259
7721,2.113946337,0.512461039,-1.468091259
7722,2.110319931,0.5092060496,-1.493008477
7723,2.115502384,0.5066588829,-1.514716432
7724,2.124862972,0.5547481549,-1.461216265
7725,2.124404617,0.5700295701,-1.473613564
7726,2.124404617,0.5700295701,-1.473613564
7727,2.125131536,0.5999812443,-1.472451184
7728,2.105098644,0.5452861366,-1.478369941
7729,2.105098644,0.5452861366,-1.478369941
7730,2.105098644,0.5452861366,-1.478369941
7731,2.105098644,0.5452861366,-1.478369941
7732,2.109037811,0.5440089028,-1.468565054
7733,2.109037811,0.5440089028,-1.468565054
7734,2.110786865,0.5495701388,-1.489624022
7735,2.061621397,0.5540126673,-1.499670079
7736,2.061621397,0.5540126673,-1.499670079
7737,2.061621397,0.5540126673,-1.499670079
7738,2.073658532,0.5504993938,-1.473702174
7739,2.097190137,0.5459744664,-1.516341908
7740,2.097190137,0.5459744664,-1.516341908
7741,2.097190137,0.5459744664,-1.516341908
7742,2.097190137,0.5459744664,-1.516341908
7743,2.097190137,0.5459744664,-1.516341908
7744,2.110386897,0.5573253385,-1.526930589
7745,2.104016837,0.5567135962,-1.547497111
7746,2.104016837,0.5567135962,-1.547497111
7747,2.104016837,0.5567135962,-1.547497111
7748,2.120515417,0.6003532999,-1.523979818
7749,2.120515417,0.6003532999,-1.523979818
7750,2.098183397,0.5962249779,-1.502561059
7751,2.090769018,0.5631894983,-1.487549744
7752,2.090769018,0.5631894983,-1.487549744
7753,2.090769018,0.5631894983,-1.487549744
7754,2.093985181,0.6088605959,-1.468871645
7755,2.102780099,0.6149109377,-1.502544958
7756,2.102780099,0.6149109377,-1.502544958
7757,2.056983288,0.6369170811,-1.490282594
7758,2.036083252,0.6231109647,-1.472005284
7759,2.027308655,0.6045485997,-1.446441634
7760,2.028292129,0.5765745027,-1.460363986
7761,2.019018437,0.5802397937,-1.444609983
7762,2.019018437,0.5802397937,-1.444609983
7763,2.019018437,0.5802397937,-1.444609983
7764,2.019018437,0.5802397937,-1.444609983
7765,1.992756454,0.585976286,-1.477950776
7766,2.006564832,0.5907503345,-1.487187231
7767,2.008330917,0.5844179284,-1.507078359
7768,2.051163032,0.5490624626,-1.507992246
7769,2.051163032,0.5490624626,-1.507992246
7770,2.081578415,0.5719839299,-1.48415818
7771,2.081578415,0.5719839299,-1.48415818
7772,2.081578415,0.5719839299,-1.48415818
7773,2.080203293,0.5765369845,-1.46898963
7774,2.065455649,0.5630929781,-1.484704127
7775,2.059842832,0.5843648058,-1.485117681
7776,2.059842832,0.5843648058,-1.485117681
7777,2.059842832,0.5843648058,-1.485117681
7778,2.067933297,0.5744755754,-1.468754678
7779,2.067933297,0.5744755754,-1.468754678
7780,2.067933297,0.5744755754,-1.468754678
7781,2.097687729,0.5916604733,-1.47461678
7782,2.086801929,0.595766092,-1.456177081
7783,2.086801929,0.595766092,-1.456177081
7784,2.082855861,0.6213627993,-1.452784943
7785,2.109118468,0.6203073952,-1.461521859
7786,2.078779917,0.6112073685,-1.440478059
7787,2.093081326,0.6130670269,-1.446812799
7788,2.093081326,0.6130670269,-1.446812799
7789,2.091844159,0.621630197,-1.458775933
7790,2.091844159,0.621630197,-1.458775933
7791,2.103494967,0.6143327458,-1.493989797
7792,2.114193224,0.6145510431,-1.486574903
7793,2.127943587,0.6197435951,-1.470485089
7794,2.095782514,0.6031441845,-1.452990761
7795,2.095782514,0.6031441845,-1.452990761
7796,2.063174033,0.6070280859,-1.449789329
7797,2.086761342,0.60326222,-1.459234769
7798,2.073449461,0.601028712,-1.446613078
7799,2.081618375,0.6173505108,-1.449887659
7800,2.080710337,0.6426570047,-1.459512553
7801,2.080710337,0.6426570047,-1.459512553
7802,2.080710337,0.6426570047,-1.459512553
7803,2.080710337,0.6426570047,-1.459512553
7804,2.06006987,0.6326785985,-1.455262461
7805,2.06006987,0.6326785985,-1.455262461
7806,2.06006987,0.6326785985,-1.455262461
7807,2.06006987,0.6326785985,-1.455262461
7808,2.042437851,0.6369959074,-1.461708737
7809,2.042437851,0.6369959074,-1.461708737
7810,2.042437851,0.6369959074,-1.461708737
7811,2.042437851,0.6369959074,-1.461708737
7812,2.074600383,0.6406834757,-1.489905358
7813,2.07029726,0.6118792071,-1.536399047
7814,2.041931556,0.6053688068,-1.552906821
7815,2.053697706,0.6097120635,-1.558085107
7816,2.053697706,0.6097120635,-1.558085107
7817,2.053697706,0.6097120635,-1.558085107
7818,2.025976152,0.6318718885,-1.549405549
7819,2.025976152,0.6318718885,-1.549405549
7820,2.025976152,0.6318718885,-1.549405549
7821,2.025976152,0.6318718885,-1.549405549
7822,2.030318221,0.6096085061,-1.529754681
7823,2.020062066,0.6313293653,-1.545124622
7824,2.018371592,0.6258583743,-1.525015949
7825,2.055646988,0.6545246972,-1.50259466
7826,2.05921925,0.6252944816,-1.524242966
7827,2.089842782,0.6229858295,-1.506836431
7828,2.083205938,0.6099618578,-1.520230005
7829,2.083205938,0.6099618578,-1.520230005
7830,2.061904698,0.5945964516,-1.510430008
7831,2.079871196,0.5861682204,-1.507265744
7832,2.075962752,0.6037634161,-1.497098449
7833,2.081041666,0.5897922786,-1.505436867
7834,2.081041666,0.5897922786,-1.505436867
7835,2.026125284,0.5825289702,-1.501986312
7836,2.026125284,0.5825289702,-1.501986312
7837,2.03946563,0.5878326237,-1.506434733
7838,2.03839861,0.5891239761,-1.487676912
7839,2.051707029,0.5982563491,-1.512610777
7840,2.080652788,0.6179608333,-1.509897112
7841,2.080652788,0.6179608333,-1.509897112
7842,2.080652788,0.6179608333,-1.509897112
7843,2.067785505,0.5745278623,-1.527381556
7844,2.049812559,0.5611242912,-1.525428294
7845,2.055178266,0.583975606,-1.540951626
7846,2.056428286,0.629634938,-1.519021545
7847,2.056428286,0.629634938,-1.519021545
7848,2.039297754,0.6219672888,-1.526491531
7849,2.039297754,0.6219672888,-1.526491531
7850,2.039297754,0.6219672888,-1.526491531
7851,2.034324887,0.6043397345,-1.517336593
7852,2.046907946,0.6003363266,-1.48660763
7853,2.046907946,0.6003363266,-1.48660763
7854,2.046907946,0.6003363266,-1.48660763
7855,2.021938808,0.5889431438,-1.452580211
7856,2.02858753,0.6392606441,-1.44837164
7857,2.032320635,0.6082082745,-1.436250258
7858,2.063059076,0.5880983447,-1.431350806
7859,2.081005358,0.5712939348,-1.403972839
7860,2.106816274,0.5816111393,-1.395141919
7861,2.087273465,0.610157601,-1.393823761
7862,2.087273465,0.610157601,-1.393823761
7863,2.087273465,0.610157601,-1.393823761
7864,2.087273465,0.610157601,-1.393823761
7865,2.092294203,0.5830558525,-1.396508297
7866,2.104447699,0.6087886588,-1.403275415
7867,2.104447699,0.6087886588,-1.403275415
7868,2.104447699,0.6087886588,-1.403275415
7869,2.104447699,0.6087886588,-1.403275415
7870,2.075645779,0.585056818,-1.423743021
7871,2.075645779,0.585056818,-1.423743021
7872,2.056687704,0.5963709561,-1.443398962
7873,2.070702091,0.55613451,-1.459152998
7874,2.038873916,0.5622156296,-1.487465975
7875,2.026148349,0.5816309411,-1.477565291
7876,2.026148349,0.5816309411,-1.477565291
7877,2.042208826,0.5828294839,-1.495757538
7878,2.076024032,0.5768463729,-1.471183933
7879,2.068994074,0.5923274342,-1.489822677
7880,2.062875622,0.5485829771,-1.491136962
7881,2.062875622,0.5485829771,-1.491136962
7882,2.062875622,0.5485829771,-1.491136962
7883,2.067803911,0.5796385966,-1.476223378
7884,2.067803911,0.5796385966,-1.476223378
7885,2.036046549,0.5822345915,-1.477931637
7886,2.066032344,0.6096706194,-1.485438138
7887,2.058572036,0.5741188841,-1.46662263
7888,2.072007939,0.5671401957,-1.490874152
7889,2.068844008,0.5767353915,-1.485765304
7890,2.068844008,0.5767353915,-1.485765304
7891,2.068844008,0.5767353915,-1.485765304
7892,2.0815319,0.594184202,-1.486996539
7893,2.078880412,0.5780967604,-1.470697505
7894,2.078880412,0.5780967604,-1.470697505
7895,2.071761778,0.595915013,-1.452047319
7896,2.071761778,0.595915013,-1.452047319
7897,2.053562714,0.5986018921,-1.421560503
7898,2.040077974,0.5769991482,-1.429253417
7899,2.030887528,0.5735249321,-1.471676394
7900,2.045281067,0.5948342547,-1.470570881
7901,2.083813423,0.5896740069,-1.452231216
7902,2.094688333,0.5910149552,-1.447080228
7903,2.094688333,0.5910149552,-1.447080228
7904,2.086528147,0.5630546738,-1.458812719
7905,2.098382822,0.5868986438,-1.461706208
7906,2.098227424,0.6011558528,-1.466124544
7907,2.078174398,0.5859580019,-1.44854657
7908,2.057683395,0.5640801525,-1.437379885
7909,2.054885358,0.569260641,-1.449464265
7910,2.036386104,0.5668593996,-1.462168495
7911,2.036386104,0.5668593996,-1.462168495
7912,2.036386104,0.5668593996,-1.462168495
7913,2.06677563,0.5787076995,-1.481835174
7914,2.005895192,0.5723716934,-1.517688877
7915,2.005895192,0.5723716934,-1.517688877
7916,2.035480289,0.6000950283,-1.535362637
7917,2.079702935,0.5794953391,-1.551332416
7918,2.086323702,0.576958135,-1.53538027
7919,2.086323702,0.576958135,-1.53538027
7920,2.086323702,0.576958135,-1.53538027
7921,2.073272335,0.6110740359,-1.52754668
7922,2.077238338,0.6000458185,-1.51839211
7923,2.077238338,0.6000458185,-1.51839211
7924,2.077238338,0.6000458185,-1.51839211
7925,2.077238338,0.6000458185,-1.51839211
7926,2.0637397,0.5831415922,-1.483729154
7927,2.074426724,0.5869419029,-1.478277189
7928,2.074426724,0.5869419029,-1.478277189
7929,2.072550601,0.5725668059,-1.467761772
7930,2.072550601,0.5725668059,-1.467761772
7931,2.075970169,0.5443281343,-1.472320895
7932,2.095511512,0.5362087434,-1.48123257
7933,2.095511512,0.5362087434,-1.48123257
7934,2.065659643,0.5316908527,-1.477557435
7935,2.070911114,0.5539241083,-1.468563892
7936,2.06616447,0.5820783735,-1.450321409
7937,2.06616447,0.5820783735,-1.450321409
7938,2.06616447,0.5820783735,-1.450321409
7939,2.062211463,0.6070492122,-1.459615361
7940,2.091670142,0.5729370679,-1.461961859
7941,2.091670142,0.5729370679,-1.461961859
7942,2.074915512,0.5550432412,-1.470837666
7943,2.074915512,0.5550432412,-1.470837666
7944,2.095810169,0.5601525831,-1.482340741
7945,2.108007484,0.5700230876,-1.499847871
7946,2.098837518,0.5690913846,-1.518200705
7947,2.058963375,0.5762629567,-1.533112319
7948,2.058963375,0.5762629567,-1.533112319
7949,2.036179955,0.6061556926,-1.549111467
7950,2.060309934,0.6194789616,-1.547729898
7951,2.023331457,0.6189281168,-1.553887234
7952,2.016506177,0.6034624793,-1.544646465
7953,2.024019009,0.6159768543,-1.540331566
7954,2.024019009,0.6159768543,-1.540331566
7955,2.024858314,0.6124773373,-1.540698275
7956,2.024858314,0.6124773373,-1.540698275
7957,2.016930364,0.6283048784,-1.516911324
7958,2.006296796,0.6249018971,-1.518122352
7959,2.006296796,0.6249018971,-1.518122352
7960,1.975397892,0.6029828583,-1.467879008
7961,2.005006197,0.5818442542,-1.460029438
7962,2.027387675,0.5642672023,-1.451903146
7963,2.002374863,0.5486194912,-1.449347202
7964,2.001181839,0.5582122864,-1.502274069
7965,2.001181839,0.5582122864,-1.502274069
7966,2.000744538,0.5630031259,-1.48214524
7967,2.00966831,0.5711179765,-1.487624062
7968,2.00902151,0.5789397267,-1.513235238
7969,2.013857637,0.5740423428,-1.504363703
7970,2.028126104,0.5552837803,-1.526389961
7971,2.019503297,0.5470011974,-1.516671598
7972,2.019503297,0.5470011974,-1.516671598
7973,2.032868292,0.5597842612,-1.528150836
7974,2.005327101,0.5365153281,-1.508869244
7975,2.037431339,0.5235963479,-1.514897953
7976,2.02994627,0.5226797176,-1.522531231
7977,2.053512934,0.5224714624,-1.51612673
7978,2.067821493,0.5299877867,-1.484401725
7979,2.039262512,0.5307228501,-1.488018914
7980,2.040211312,0.5088759277,-1.500616858
7981,2.038784651,0.4876042305,-1.46775706
7982,2.065928169,0.4854031542,-1.469763606
7983,2.043194723,0.4940768896,-1.43941592
7984,2.034633887,0.5060075588,-1.448794427
