"Respondent","RLH","Bx","By","EC"
2604,0.823831319,1.46355034,-0.4536167758,-2.471136571
2605,0.8430009535,0.3068413283,-1.587198522,-0.7133294765
2606,0.6681018487,-0.8594977207,-1.077713262,0.157970906
2607,0.8485223541,0.988401484,-1.340868403,0.9450704149
2608,0.8706082115,1.44851972,-0.4494437445,-1.357180463
2609,0.7086182412,1.399659409,0.3931648638,-0.830194497
2610,0.2986976362,0.03392583291,0.3483195692,0.2470441818
2611,0.2757658116,0.5529701281,-0.3370662611,-0.7845439391
2612,0.8538105741,0.04458884852,-0.6202205867,-4.245927462
2613,0.6457594401,0.2513755074,-1.573642819,-1.286948476
2614,0.7229625966,-0.2096414885,-1.537944628,0.5039252662
2615,0.8110813624,0.2759539807,-1.600724722,1.081373196
2616,0.6277944982,1.656979445,-0.1188211649,-0.3219183678
2617,0.5588832619,-0.7522529097,0.6590975605,1.358483435
2618,0.8806996114,-0.1878286759,-1.401287669,-1.484299679
2619,0.903576232,1.218347785,-1.01441555,-0.7160802498
2620,0.8218326892,1.469383885,0.3117435559,0.5502090837
2621,0.771962995,-1.032051648,0.1856743397,-1.874544331
2622,0.7521954782,1.368123807,0.1918821271,-2.141769455
2623,0.734878487,0.9564955062,0.8711289846,-1.319600739
2624,0.5503705266,0.1202265913,-1.341553806,0.08291537255
2625,0.6151133976,-0.562014353,-1.129975841,0.2951950759
2626,0.9049888237,1.137601469,-1.124416805,0.8334591369
2627,0.8867043402,1.568187342,0.004612079826,-0.04701875919
2628,0.8989612795,0.07607151906,1.079950231,1.204730543
2629,0.8460912853,1.099428109,-1.109917691,1.56037963
2630,0.7986620644,0.3877255722,-1.263582517,-2.671722839
2631,0.7216904256,0.1186328467,-1.644393545,0.3938177284
2632,0.7920378478,1.184478993,0.5109102924,2.222895151
2633,0.5308282643,-0.4957164141,0.3109061373,3.016966529
2634,0.8277988535,-0.7789849932,-0.9473069424,-1.577168626
2635,0.4224489923,-0.3306070952,-0.9223081148,-0.9735611977
2636,0.4074180182,-0.463342246,-0.6980979973,-1.102898231
2637,0.6378233714,-0.8676585565,0.364006819,2.655692382
2638,0.8897990297,0.5765671177,-1.289644068,-1.886753071
2639,0.7783223604,-0.5718095369,-1.140199822,-2.008976813
2640,0.8944386102,1.005804635,0.7044134082,1.679916245
2641,0.9065554066,0.3743183083,-1.306141332,1.069925219
2642,0.5848120517,-0.5852799001,-0.3061195265,3.705106846
2643,0.8726559244,1.603960896,-0.129418077,-0.7098512626
2644,0.5649539076,0.8608982377,-0.7249065018,3.173895865
2645,0.3841620804,0.9970451148,-0.01339497845,1.739703528
2646,0.8273387114,1.01853546,-1.082374318,2.922507156
2647,0.8691785389,1.170406646,-0.9766238672,-1.627597712
2648,0.9444709267,0.8360780349,-1.19691301,0.7885446093
2649,0.6483715377,0.6265248376,-1.292523122,-1.110097236
2650,0.8421122317,0.764054429,-1.585020858,0.9844187983
2651,0.8972942095,0.148694053,-1.515617523,-1.114681503
2652,0.8796729229,1.31670047,0.2194457779,1.943332502
2653,0.5287923484,-0.4567476936,-0.4709285292,3.298266599
2654,0.4683022227,0.6437241095,-0.02330482055,2.923865535
2655,0.9069759916,1.43812116,-0.6946837886,-0.4743905766
2656,0.7968454063,-0.2329259321,-1.332225073,0.7375538967
2657,0.5732913584,1.312034819,-0.8899560278,-1.446604233
2658,0.8760620377,1.33995779,-0.7854795986,-0.3963754926
2659,0.8613817774,0.4022131263,0.9322597105,2.684956347
2660,0.6716088269,0.02635405657,-1.329277936,2.073861258
2661,0.6936860531,0.1661558513,-1.566114055,-0.2409208337
2662,0.8438130239,-0.4083876035,-0.3546296356,-3.928695015
2663,0.5576903569,-0.1514870788,-1.056081323,1.792820394
2664,0.8374627817,1.206229843,-1.270588937,-0.6033552337
2665,0.4974818948,-0.4822367466,-0.09430611385,3.384514973
2666,0.6195191492,-0.6671906635,0.2605654499,2.819375711
2667,0.4791385848,-0.498201393,-0.2894997176,1.650183205
2668,0.8563071275,1.101079364,-0.7543496437,-2.168423488
2669,0.9159038482,0.8920235701,-0.9777316011,-2.288398332
2670,0.8311563823,-1.01428751,-0.2055230407,2.258302197
2671,0.4944893265,0.4439793884,-0.6804578987,3.108905635
2672,0.8202600055,1.218454231,0.6169556824,-1.511344948
2673,0.8231156135,0.01680623197,-1.464559728,0.1604097905
2674,0.5601709504,1.282102669,-0.2102668337,2.478680351
2675,0.7285836778,-0.5960672284,-0.5909044369,-3.261496364
2676,0.7980270485,-1.023165491,-0.1391918658,-2.577658347
2677,0.6972956341,1.166522945,-1.052919818,1.892448179
2678,0.8161650418,-0.7291465715,0.9143321735,-0.5976454633
2679,0.8916942053,1.074798678,-1.16307924,1.385672154
2680,0.7573185379,-0.03253594421,-1.474801905,1.106016479
2681,0.44415781,0.7213925086,-0.4888711329,-1.57364015
2682,0.8383895684,1.196845855,0.3500645802,2.733156677
2683,0.5841062787,0.7286537311,0.05638112903,-3.309899324
2684,0.6983686714,1.093592712,-1.015889591,-2.396887457
2685,0.4585504801,0.5756377425,-1.209017197,-1.853657289
2686,0.5833193421,0.2922901558,1.009715679,-1.397886212
2687,0.7920351061,0.6055710061,0.9487981131,-1.205653143
2688,0.7412229078,-0.5656204041,-1.291912979,-0.2059003529
2689,0.6861243556,0.8838565303,1.075626561,-0.7991736361
2690,0.8345284813,1.49241754,-0.8423199272,-0.2190889227
2691,0.8010034058,1.10902688,-0.8494790371,2.787120849
2692,0.836108093,0.3159056204,-0.2610248693,-4.608847694
2693,0.8182902577,0.1005502775,1.253059916,0.7734093539
2694,0.7955597369,-0.5796344822,0.9997311069,0.1692805373
2695,0.7608573909,1.533661638,-0.006074413788,-0.2209638137
2696,0.4732496457,-0.1797448642,-0.8372251067,0.8493029466
2697,0.4722486546,0.3543973368,-0.8589045923,-2.287661731
2698,0.6661174666,1.456323661,-0.9754377283,-0.8781410898
2699,0.5967073056,-0.992783852,-0.1764293151,0.9501782726
2700,0.6893073765,-0.6668825426,-0.2797317661,3.5127537
2701,0.5134892792,-0.7750429747,-0.8845627067,0.5381254026
2702,0.799132843,0.437767495,1.181300261,-0.0974396471
2703,0.8661782497,1.420891615,-0.2975394988,0.5765226849
2704,0.7925226345,1.598174814,-0.7424619813,1.556100605
2705,0.9042552457,-0.3246167477,0.8927277009,1.553186344
2706,0.8344630494,1.078855494,-1.258838255,-0.382120491
2707,0.874789045,1.378244495,-0.7873075552,1.664179301
2708,0.8550701007,-0.2370293408,0.01456964539,-4.382294932
2709,0.6359347572,0.8278081023,1.117704662,-0.4271275939
2710,0.5624747798,-0.4013183623,-0.9625006535,-0.4920951388
2711,0.4154302342,0.3279369791,0.003353303629,2.719015131
2712,0.7793863516,1.589091685,-0.7352919127,-0.6623326018
2713,0.892981859,1.460096484,-0.5566271886,-1.034250079
2714,0.7144045162,1.052296726,-0.7650850996,2.414481776
2715,0.7430360848,0.5619336843,-1.585622107,-1.084456358
2716,0.6645176141,1.591107283,-0.2553461198,-0.4615890013
2717,0.6970412255,-0.4865949639,-1.398406482,0.1889568096
2718,0.5644374043,0.2377920274,-0.8609150405,2.532871414
2719,0.8540129053,-0.3137267784,-0.5552687045,-3.916630512
2720,0.8281292115,0.0356300671,0.1307587954,-4.478055868
2721,0.5413437684,-0.6204620786,0.7600459195,-0.8361139609
2722,0.4817180991,0.3483262901,-0.9419330431,-1.376285357
2723,0.648245898,0.5144053919,-1.343534998,-1.406629337
2724,0.8808533011,0.7514522533,-1.376717589,-1.267788664
2725,0.3080869589,0.3628645555,-0.1671332137,-0.9346704897
2726,0.7431407105,1.625403987,-0.344070211,2.314828221
2727,0.5281970836,0.1550881198,-0.4967670668,3.747032807
2728,0.7926127112,0.6175391084,1.228315121,0.05421769542
2729,0.7538279697,1.389349504,0.452321802,-1.515102591
2730,0.8970746203,1.05818368,0.7557971495,1.133332791
2731,0.5160462649,-0.126664013,-1.077221458,2.166182126
2732,0.8497956559,0.242229527,0.3442615254,-3.994419898
2733,0.9402561998,1.460878307,-0.3567410199,0.5361828565
2734,0.6827487176,0.7803329469,-1.5193897,-0.9256428677
2735,0.8769999067,1.456365965,-0.7124097831,1.952330421
2736,0.4080196234,-0.3946150853,-0.4973724295,-2.731234432
2737,0.8616311903,-0.1243274821,-1.42068424,-1.065783287
2738,0.4268913244,0.3024118484,0.4023893259,-2.427950014
2739,0.8814655749,-0.2102209005,-1.485919083,0.2912052931
2740,0.8106832508,-1.154628086,-0.2712691821,0.2870170382
2741,0.3994200016,0.1448742,0.1346053409,-2.616792095
2742,0.7302904945,0.04977644847,-1.261407814,-2.989843435
2743,0.6454304998,-0.007717738561,-1.113858214,-3.256242019
2744,0.7577645156,0.6684125061,-1.235920129,-2.711800103
2745,0.8411681695,1.176767782,0.7602945256,-1.106060861
2746,0.8197575034,-1.013911507,-0.9106775617,-0.804182982
2747,0.5624699323,-0.03437588449,-0.7339108944,-3.196230466
2748,0.7811696997,0.6991144852,-1.548210938,-0.44568617
2749,0.8860956717,0.603798148,-0.9223181533,-3.133438325
2750,0.8392703404,1.627348721,-0.1008155111,0.1551373503
2751,0.7820731976,0.5273335213,0.9261164048,-3.008167851
2752,0.4609859738,0.01989661923,-0.7623830215,1.636358372
2753,0.8827296672,0.3336835964,-1.579012476,0.0991913213
2754,0.8519328826,0.8550205116,-1.150395964,2.451511718
2755,0.4433110488,0.3057409042,-0.3609856507,3.321635149
2756,0.5381768765,-0.290478163,-1.096582219,0.4982498712
2757,0.3213152833,0.105573976,0.5255084603,-0.8973938119
2758,0.872511736,-0.347932767,0.07985692006,-4.200424585
2759,0.8740808483,0.6981737491,-1.518058349,-0.1896234157
2760,0.8610306936,0.9792056178,-1.170159118,-1.577759073
2761,0.8817127163,1.509823933,-0.2020510024,-1.07853799
2762,0.8715454633,-0.1073253598,-1.346031677,1.545236981
2763,0.6460483159,0.1430760211,-1.181698151,-2.44376418
2764,0.5766562291,-0.2323204868,-0.8220271632,2.636188556
2765,0.8014649734,-0.7080656049,0.6875639203,2.044070629
2766,0.8183260965,-1.167686674,0.4436765419,0.3659299149
2767,0.8824678266,-0.2765804816,-1.384640196,1.803195263
2768,0.5949670792,-0.2916970041,-0.804711871,3.765546808
2769,0.7045498652,1.367287679,0.2223539379,-0.9616159857
2770,0.697873523,1.37480933,-1.114380597,-0.1531403799
2771,0.9138934039,0.5944719611,-1.268832457,-2.248161096
2772,0.806537185,0.0532659784,-1.645128804,1.179566153
2773,0.6266005987,0.7547066554,-0.4415127599,3.616570062
2774,0.6352457361,0.1588107901,-1.084122447,-4.165641536
2775,0.7574300141,-0.3349432623,-1.374366745,1.933664907
2776,0.8854917327,0.5283215703,-1.52306381,0.8647482835
2777,0.7923342455,-0.8436267173,-0.9225231131,2.157213149
2778,0.956765721,1.158516843,-0.6756933296,-1.1731833
2779,0.7971486792,-0.4040609643,0.8844374799,2.861527803
2780,0.4436370639,-0.299470154,0.3529255878,-1.598833314
2781,0.3898886612,-0.1375273931,-0.1190675164,-2.024943493
2782,0.7617262745,-0.8924987079,-0.5314274641,2.90786298
2783,0.9056436307,1.468194575,-0.3391822758,1.439418356
2784,0.8408067562,0.9412476533,-1.529768068,-0.0764987026
2785,0.8221818797,0.04943436688,-1.347994171,1.754273907
2786,0.8719596757,1.332124375,-0.1464771774,2.05773607
2787,0.7252340029,1.147201839,-0.5398935699,2.725688455
2788,0.8921379177,0.571319584,-1.502926694,-1.015937775
2789,0.8451137941,-0.6362901957,-1.008872697,-2.193296068
2790,0.9176109444,1.178758409,-1.116827884,0.1119081331
2791,0.8953853457,0.7213076685,-1.507911983,0.2088939302
2792,0.8599919864,-0.01056611565,-1.552593937,0.9286420762
2793,0.8313281916,-0.6376345849,0.9745259724,-0.5292378435
2794,0.4366430714,0.5674429019,-0.2498242577,1.964559222
2795,0.8859599071,-0.5110261422,-0.4633302446,-3.398408366
2796,0.890655845,0.5571501219,0.4974288216,-3.418596339
2797,0.7605829586,1.477546945,-0.3651717013,-2.292301379
2798,0.6995683571,-0.8906868298,-0.1023120144,-2.865126942
2799,0.8229945919,1.3487238,-0.6043464214,2.573677659
2800,0.857231619,0.3606475055,-1.63034195,-0.1754891787
2801,0.8565684135,1.414711761,-0.3806646329,-1.955771325
2802,0.7623740366,0.40177226,-1.617733646,-0.4192755844
2803,0.9468004154,0.9330491576,-1.080382571,0.1151508008
2804,0.847793903,1.666123627,-0.2383526636,0.8431974544
2805,0.769488659,-0.6594778056,0.6894743825,2.207730096
2806,0.8598095389,-0.08094541578,-0.3525539727,-4.13543014
2807,0.4180175635,0.4408031999,-0.3326282246,2.780177343
2808,0.3722481273,-0.432946109,-0.1952933071,-1.895658145
2809,0.8108525567,-0.04903710263,-1.582663918,0.5005793551
2810,0.6679095798,0.926187327,-0.6695742595,1.46105281
2811,0.8428238678,-0.2459247158,-0.3131172883,-4.405555327
2812,0.7250886733,1.207622121,-1.107807506,-1.586199594
2813,0.904556971,1.111595989,-0.3991780463,-2.901169858
2814,0.7814222496,1.650197469,0.04333562497,-0.0002183198569
2815,0.5978039899,-0.5875963605,-0.2242935716,3.204729959
2816,0.495311183,0.8779655455,-0.5082283622,2.636699549
2817,0.7122852421,1.300944505,0.5224666486,-1.290950036
2818,0.7097670109,1.391338054,-0.4459465571,2.519010878
2819,0.8764882802,1.41464443,-0.8125856274,-0.4929949317
2820,0.7825752594,0.7687594473,-0.1583176599,4.199197016
2821,0.668706393,-1.018914889,0.6269975317,0.7597587993
2822,0.8803470551,0.9703643295,-1.211051088,-1.050198416
2823,0.5512015958,-0.4945134308,-0.458001513,-2.784517751
2824,0.8745273527,0.3828435483,1.208371075,-1.231719073
2825,0.6132882135,-0.7593754158,-0.8200918353,-2.571245093
2826,0.90698961,1.260497943,-0.9792373667,0.2534289843
2827,0.6538779598,1.297391891,-0.7496821273,-1.001739912
2828,0.8479946029,0.5535117779,-0.06492218216,-4.117653668
2829,0.2858345915,0.0995634794,0.2109709779,-1.7421409
2830,0.838187652,-1.083206027,0.2584561554,-2.152166239
2831,0.8576756102,-0.101443235,-0.4213825998,-4.415306184
2832,0.7884902368,-0.004617017075,-1.194354148,-3.418415725
2833,0.7663715546,1.208257406,0.7277940551,0.08774589155
2834,0.4664552836,0.3519730463,-0.5797331933,-2.688162568
2835,0.8664846132,0.2039982143,-1.503193955,0.4509049599
2836,0.5841211238,0.9536189437,0.1631213596,2.757731208
2837,0.8620619939,1.618374723,-0.37445418,0.6308346702
2838,0.6327015856,-1.179782585,-0.1703032512,-0.6877717582
2839,0.970651954,0.9066230818,-0.8456452529,-0.9712073549
2840,0.6220176577,0.1772610477,0.6992718594,3.81772307
2841,0.8418864367,0.4414260755,-0.1745101624,-4.244048556
2842,0.8776072105,-0.1131435991,-1.329285546,1.367535329
2843,0.7970681569,0.5663958952,-1.187295917,3.45701726
2844,0.769161778,0.9958933052,-1.169774353,2.067871982
2845,0.5590745744,0.327316845,-1.047056492,1.212000631
2846,0.7636492637,1.346585351,-0.9839164719,0.9779132589
2847,0.7027396132,1.087424553,-0.5226060929,-2.987159858
2848,0.7372002628,-0.9667065919,0.4565678675,-2.851863624
2849,0.7378812634,1.522486019,-0.09360258279,-0.286777761
2850,0.9132927464,0.2631380725,-1.53647439,0.2116419903
2851,0.6043161148,0.09864639863,0.6802153961,2.838524759
2852,0.774366747,1.241963078,-1.331327142,-0.6820595125
2853,0.8965174572,1.147143938,-1.027233786,0.04529700813
2854,0.8817837832,0.2769831326,-1.517773805,1.059452957
2855,0.3278372103,-0.06450168513,-0.7772716867,0.4466591329
2856,0.7457325299,0.1997400548,-1.156733381,-3.003959748
2857,0.5433266948,0.8946341172,0.3578926038,-1.950958681
2858,0.8605593309,1.074637264,-0.5535345212,-2.751669513
2859,0.838111451,1.69771264,-0.4762677525,0.8762476507
2860,0.9135607381,1.155019493,-1.16143858,-0.6389187972
2861,0.7677121349,1.296796903,-1.118699253,-1.757042509
2862,0.8361524705,0.07158039302,0.1350177439,-4.455893038
2863,0.6005479244,-0.8113710023,0.04025317423,2.031619968
2864,0.9028881242,1.307205179,-1.029331335,-0.4240064142
2865,0.8908880905,0.9689368565,-1.237118301,-1.040830368
2866,0.8236233828,0.1087571726,-1.699346137,-0.3344721935
2867,0.5977668535,-0.4610307798,0.187402744,-3.565175569
2868,0.9083297824,1.522416913,-0.5223092287,-0.7678433694
2869,0.3856010334,-0.6420754517,-0.138810902,0.5639470691
2870,0.7243928057,1.251111431,-0.6085347621,2.491135597
2871,0.6439341582,0.1097271091,1.098349464,0.5147182686
2872,0.8447463831,-1.119609577,-0.4608483587,-1.456069922
2873,0.3069832454,0.003881112566,0.4543755822,-0.991050097
2874,0.8229789906,-0.5573761383,-1.338028569,0.5514086965
2875,0.8025477872,0.02793696226,-1.442323149,1.480076765
2876,0.9157464221,1.033023001,-1.040444762,1.414801851
2877,0.7793510792,0.1526098122,-1.29272405,-2.265399062
2878,0.6841627004,-0.8445270454,0.3773696742,2.076587397
2879,0.868058508,1.05828356,-1.146317441,-1.634187094
2880,0.8366395955,0.07068080952,0.07341508822,-4.884126163
2881,0.7258760185,1.663170678,-0.208832412,-0.2949002711
2882,0.6968006214,-1.166187614,-0.0172267264,-0.109329569
2883,0.4649970051,0.4536049949,-0.01645204447,-3.177142139
2884,0.574070943,1.074417836,-0.1012909164,2.341907186
2885,0.603599407,-0.393212718,0.7698040564,1.773558813
2886,0.8424221981,-0.1783126821,-0.1362567729,-4.53798273
2887,0.9011270835,0.9354965363,-1.178619739,1.731480651
2888,0.8801518717,-1.146141122,-0.0105191999,-1.485971957
2889,0.7471291064,0.7869376678,-1.266572039,2.046165939
2890,0.6808843114,-0.5683855699,0.2621200319,3.684456414
2891,0.8450772481,-0.9439816732,-0.8729485949,0.8327541263
2892,0.6122976948,-0.9715771947,0.05929119832,-1.705094417
2893,0.6652561747,0.2416192497,-1.262200099,-2.424003064
2894,0.7718452556,1.473880379,-0.7173821646,0.6304975638
2895,0.8567494261,-0.2831664667,-0.3454317427,-3.946157265
2896,0.7738496408,1.020590345,0.988127759,1.321324676
2897,0.9202711653,1.248159536,-0.1977488775,-2.027374559
2898,0.3661068352,0.08523740865,-0.08997585767,-2.392976615
2899,0.8943104819,-0.6894480957,-0.3741482345,-3.235058697
2900,0.4221107124,-0.1148532316,-0.346543438,3.225778784
2901,0.6806253048,1.447584707,-0.7607594426,-0.703679316
2902,0.5828424687,0.1212577494,-1.128876048,1.037544783
2903,0.8646201956,0.7934896557,-1.249006403,-1.197023807
2904,0.8261168684,1.48420091,0.3823784686,1.991807648
2905,0.8378716745,0.7171591586,-1.367077645,2.089930552
2906,0.8294521477,0.3039016845,-1.63682446,0.7571827342
2907,0.8483346517,0.6985438038,-0.4322057099,-4.10212366
2908,0.8621557779,0.7506228931,-1.2375016,2.708794062
2909,0.5745335993,1.125821443,0.6653971463,0.02843241497
2910,0.7824829356,0.3050196152,-1.08198275,3.441544294
2911,0.7976990804,1.233569237,-0.5331581151,-2.624991018
2912,0.9156263344,-0.5986527761,-1.167147211,-0.6656512694
2913,0.9230695173,0.6636751808,-1.174605288,1.553301354
2914,0.8560182035,0.7484838573,-0.2103180185,-4.320465979
2915,0.875678048,0.4597254646,0.9969934108,1.939005071
2916,0.8273123517,-0.02043664584,-0.17377441,-4.616725518
2917,0.5256910081,0.2877451764,-0.5025041343,3.440997881
2918,0.8442828191,1.125479813,-1.15553885,-1.455480757
2919,0.4399911199,0.489338239,-0.1092137017,2.968851308
2920,0.8433523053,1.266697966,0.4744701136,-2.059762793
2921,0.7155597081,1.070156086,0.3186654685,-3.15527102
2922,0.4280955489,-0.5102573266,-0.1414131294,2.477560414
2923,0.6331787831,-0.3224549303,-1.432601332,-1.473142672
2924,0.4274926168,0.0703704252,-0.8559718655,-3.091356623
2925,0.4708049604,-0.001553334308,0.9065828326,0.722862786
2926,0.8368219511,0.2401406972,-1.525180672,1.338710908
2927,0.8982863224,1.085321837,-1.133748942,1.586693841
2928,0.7026311475,1.279855047,0.2703857816,-1.982870693
2929,0.8860975051,0.9211334978,-0.6463003624,-3.14060525
2930,0.7148428436,1.003274184,-0.5381561926,-3.356122254
2931,0.5683681156,0.1054654965,-0.9812378066,-3.424651912
2932,0.4881579238,1.077037572,0.5512439819,-1.734664523
2933,0.7979606428,1.243510683,-0.7185858726,-2.039847208
2934,0.8896160909,1.488034895,-0.4290333789,1.279246142
2935,0.8076813757,0.1826668505,-1.042668672,-3.347197362
2936,0.8608817803,0.4480145078,-1.495295286,-1.644909754
2937,0.9214401934,0.5529953063,-1.316758829,-1.828018294
2938,0.3810488438,0.8614896955,-0.7153868315,1.004470366
2939,0.8386879975,1.028968187,-1.310863369,0.8976732697
2940,0.7599534603,0.9713084157,0.4363813617,-3.43661416
2941,0.7404943211,0.3607879755,-1.453172183,-1.90473912
2942,0.6023689177,-0.3139754148,0.7616175811,-2.611612848
2943,0.8120452607,-1.100217174,-0.4657785126,-0.2289937526
2944,0.6772647562,-0.4589434493,-1.019330166,-2.382406529
2945,0.8815723854,-0.1601321603,0.4512812059,-3.660660989
2946,0.437465537,-0.03209361102,0.323666339,3.055171671
2947,0.4316518041,-0.04399517381,-0.6545339839,-2.390177656
2948,0.7703037868,0.6040774147,0.9951292179,0.9657654516
2949,0.7591179494,0.4387293642,0.83543506,3.235488
2950,0.8194044001,0.832283515,-1.334237243,2.32886541
2951,0.7991396892,-0.8604093986,-1.022506745,-0.7713772015
2952,0.7798973928,1.047045291,0.8451015056,-1.233214834
2953,0.7591460814,1.46291656,-0.4152043511,-2.064570851
2954,0.8720528711,1.38945224,-0.6598473975,-0.8689938333
2955,0.709039688,-0.6642184371,0.2607724886,3.316443979
2956,0.3775572259,0.5984296146,0.2564225803,-0.6744541325
2957,0.8159857888,-0.1220859705,-1.515513906,0.3479114119
2958,0.6333273727,0.4672608992,-1.37058623,-1.147759489
2959,0.833912542,0.3800743295,-1.43783828,-1.20543193
2960,0.4642303167,1.133552397,0.009848706345,1.162039378
2961,0.7869495173,-0.9142223745,-0.8247454186,1.123662098
2962,0.6651275452,0.4757597519,-1.365495148,-2.329768666
2963,0.7839360529,-0.4074678968,-1.367561847,-0.9983219881
2964,0.8590501888,1.467821733,-0.2471683728,-0.680931318
2965,0.9200134993,0.9521071839,-1.02903966,-1.367479826
2966,0.6462600666,-0.1706936135,-1.519986636,1.699284612
2967,0.9189816928,1.466034143,-0.3019531294,-0.248334078
2968,0.8187668026,1.306733165,-0.770603858,-2.009263296
2969,0.4640024134,1.1348014,-0.2984246039,-0.7428220232
2970,0.4950188448,-0.7580239674,0.05155405454,-2.380727652
2971,0.7825949637,0.1666753857,-1.691077973,0.08794660435
2972,0.5833704227,-0.3168031193,-1.332266652,-0.4831201846
2973,0.8493989789,0.04739724977,-0.04141383561,-4.51371606
2974,0.8406959392,-0.1676831277,-1.379297943,1.798330133
2975,0.6463395482,-1.108110182,-0.4094431005,-1.144416889
2976,0.7943185879,1.185074064,0.5219813816,2.322065225
2977,0.8825769219,0.923426364,-1.426913288,0.728314059
2978,0.8630986867,1.25371966,-1.151030189,0.694589155
2979,0.8359241505,1.381684188,-0.2087927526,1.798818871
2980,0.6702072299,-0.8569606981,0.4657673956,1.40708685
2981,0.8693916073,-0.277037191,-1.406186334,-0.6736946766
2982,0.6849470524,0.8481984193,-1.349887524,-0.1244771319
2983,0.843056118,-0.01308520886,-1.145342973,2.777327853
2984,0.3719750781,-0.4914915113,-0.4287832815,-1.416409803
2985,0.831107822,1.554970112,0.004168586227,0.3394069415
2986,0.9227250947,0.8550906514,-1.323902341,1.359856451
2987,0.6464211095,1.301952601,-0.6722358549,-2.280984775
2988,0.7091055206,-1.171847964,-0.09520238336,-0.6249541813
2989,0.7821669186,0.7425549408,1.205108523,-0.0002746367431
2990,0.8800704811,1.110656226,-1.423870938,0.08329751128
2991,0.8836708563,-0.5646745382,0.2773642255,-3.149897441
2992,0.50777164,0.1368712345,-1.164765837,-2.048088558
2993,0.6894835109,0.7955410265,-1.281181645,-2.328270893
2994,0.9253411369,1.086678997,-1.325752987,0.5405926607
2995,0.8870928705,1.266921679,-0.2192773132,-2.490839748
2996,0.7993765067,0.692262747,1.161935603,-0.5126547567
2997,0.7862658252,1.460010175,-0.6959280477,1.928400915
2998,0.6630586003,-1.193061493,-0.1124629213,-1.066014112
2999,0.7684041836,1.192080951,0.2663696844,2.779743014
3000,0.6983789516,1.317193533,0.2240641466,3.044423759
3001,0.7208041715,0.2150779107,-1.160403352,3.296348921
3002,0.4217697553,0.5193640634,-0.1820609678,3.432590191
3003,0.8191240875,-0.2990362569,0.9937879853,0.9705545939
3004,0.9000790433,1.17916642,-0.2929396758,-2.401129504
3005,0.6521651843,-0.04983942006,-0.8753406552,-3.159237674
3006,0.7915070048,1.047312301,-0.6786668447,3.157032864
3007,0.5622323547,0.8494298393,-1.322551664,1.192969881
3008,0.3686454098,0.1122311791,-0.777388414,-1.10901326
3009,0.8175293571,0.06874961606,-1.613197017,-0.09845853924
3010,0.7177461279,0.7006407716,-1.490392988,0.4741535141
3011,0.8832403993,-0.5341804406,-1.201022487,1.063803286
3012,0.2632858643,-0.2290680822,-0.204790023,-0.6775015842
3013,0.4847419978,0.2233946541,0.7654918379,-2.377766064
3014,0.8544012238,0.5554262339,1.16823712,0.759686116
3015,0.9546614063,0.9748432926,-0.9736590584,0.4154645645
3016,0.8447678702,0.188909513,-0.3212824635,-4.998778355
3017,0.8818656728,0.7561474437,-1.386466625,-0.09834601974
3018,0.5605980131,0.8820712724,-1.489933168,-0.8087466294
3019,0.7357530205,-0.1918082916,-1.340589455,-1.918412197
3020,0.8896668264,0.7741965505,-1.336090516,1.042579552
3021,0.8792709754,-0.4273737926,-1.304043459,-0.3285660657
3022,0.8037960294,1.314197239,-0.4758310811,2.642556303
3023,0.6875277996,-0.6655120567,-1.17688953,1.951483796
3024,0.6345000081,0.7366423431,-1.170540509,-2.145540894
3025,0.8806099496,1.488688244,-0.5704948747,-0.7102259291
3026,0.836086752,1.424697673,-0.09961260626,-1.680075146
3027,0.7866158849,-0.6952578572,-0.6231144803,-3.426016923
3028,0.9363509643,0.2868620472,-1.400719105,1.215431144
3029,0.3870714599,0.7387482612,0.1203878101,0.9472344776
3030,0.7167965377,0.9396113865,-1.253082974,0.912633079
3031,0.8272620669,-0.1190296202,-0.2554098552,-4.441566268
3032,0.3371715547,-0.3892255062,0.1796840742,-1.366853987
3033,0.6977315458,0.2923972157,0.8954735135,2.574131765
3034,0.8070911697,1.566297215,-0.3949319438,-1.056618643
3035,0.7023562875,0.3132150183,-1.231100279,-3.16127331
3036,0.5901981626,0.6576444581,-0.5426205108,-3.300515017
3037,0.9071027,1.25312795,0.4490705305,0.4009200057
3038,0.7674933122,0.4355618453,-1.456489299,2.259738411
3039,0.8736377115,1.351515146,-0.5637226075,-1.915507865
3040,0.5440857004,0.9860371678,-1.072072899,-0.28771958
3041,0.8896354977,1.480588755,-0.708140093,1.26886705
3042,0.4428745324,-0.7197222826,-0.9480914767,-0.8496169505
3043,0.6906452414,-0.2808902223,1.043102906,1.769924327
3044,0.7631635394,-0.3769452751,-1.08757327,2.848765566
3045,0.8303173127,0.7415736368,-1.589689335,1.344322767
3046,0.7721318775,-1.135137753,0.3444927145,1.326942366
3047,0.7390141525,1.26383699,-1.006673135,0.1509955513
3048,0.5017366397,0.6105783718,0.6740699685,-2.646632417
3049,0.8611257255,-0.2686180556,0.2390895138,-3.95600436
3050,0.2518749706,-0.03797817468,-0.1973815521,0.8717334006
3051,0.8265186223,-0.8631136356,-1.218415532,0.4602774828
3052,0.7132530464,1.578135106,-0.3571017592,-0.6742248623
3053,0.821640206,1.417721478,-0.612760347,-2.19630756
3054,0.7892665183,0.9728516753,-1.081110255,2.946828871
