"iteration","Bx","By","EC"
6411,0.4627717019,-0.4327680702,0
6412,0.4374341518,-0.4407957869,0
6413,0.4373025048,-0.4486807117,0
6414,0.4213045602,-0.4513183963,0
6415,0.4544170357,-0.4267566633,0
6416,0.4341795676,-0.4647226086,0
6417,0.4510663386,-0.4378263827,0
6418,0.4476979653,-0.4386600654,0
6419,0.4357910464,-0.4236171216,0
6420,0.428637398,-0.4438312176,0
6421,0.4360702845,-0.4389225646,0
6422,0.4480990272,-0.4485840079,0
6423,0.4508489111,-0.4299873467,0
6424,0.4235820523,-0.4437998168,0
6425,0.4528665635,-0.4569931891,0
6426,0.4525711093,-0.4586476136,0
6427,0.4592416084,-0.4630065665,0
6428,0.4647937892,-0.4420398024,0
6429,0.484755277,-0.4690371106,0
6430,0.4666686702,-0.4360198192,0
6431,0.4581104495,-0.4413435119,0
6432,0.4650448057,-0.4722416732,0
6433,0.4778723696,-0.4665102235,0
6434,0.4673628979,-0.4627770515,0
6435,0.4661685102,-0.4689765327,0
6436,0.4810260532,-0.4602137297,0
6437,0.4833956079,-0.4630690913,0
6438,0.4876634853,-0.4813197174,0
6439,0.4800921819,-0.4865672059,0
6440,0.4884850492,-0.4671021434,0
6441,0.5092769529,-0.4588741327,0
6442,0.4804835493,-0.4764640877,0
6443,0.4628209753,-0.4808073617,0
6444,0.4853666645,-0.4674244181,0
6445,0.4547205365,-0.4828466528,0
6446,0.4500652686,-0.4630703493,0
6447,0.4504119635,-0.4387161039,0
6448,0.4723356442,-0.4540595188,0
6449,0.4616606562,-0.4786505163,0
6450,0.4529876405,-0.4793805116,0
6451,0.4483331926,-0.4747970321,0
6452,0.4996592441,-0.4599071012,0
6453,0.4479136457,-0.4664308167,0
6454,0.4826591168,-0.4658096141,0
6455,0.4525018335,-0.4647030589,0
6456,0.4698463356,-0.4698430356,0
6457,0.460953452,-0.4463868105,0
6458,0.4601154678,-0.4651443591,0
6459,0.4601404508,-0.4732574836,0
6460,0.4784784807,-0.4764459139,0
6461,0.4874762384,-0.4680091015,0
6462,0.4602114678,-0.4574334468,0
6463,0.4591496944,-0.4834284891,0
6464,0.4854276977,-0.4693522254,0
6465,0.4959088921,-0.4502968739,0
6466,0.490397917,-0.463543462,0
6467,0.4603580829,-0.4418914006,0
6468,0.4296498088,-0.4850694906,0
6469,0.4814140645,-0.4849962746,0
6470,0.4912250295,-0.4539477745,0
6471,0.4484170157,-0.4443156795,0
6472,0.4680275868,-0.4508924858,0
6473,0.472777633,-0.4356851291,0
6474,0.4538409961,-0.4483872714,0
6475,0.488232636,-0.4593002758,0
6476,0.4601565166,-0.4638696157,0
6477,0.4740989334,-0.4428819906,0
6478,0.4763561629,-0.4656048905,0
6479,0.4702654422,-0.4637978586,0
6480,0.4699309242,-0.46024248,0
6481,0.4874832314,-0.4560318867,0
6482,0.4961195273,-0.4596664441,0
6483,0.4735248313,-0.4606615436,0
6484,0.4561529418,-0.4713980294,0
6485,0.48345889,-0.4442159802,0
6486,0.4867451336,-0.4537278877,0
6487,0.4684790556,-0.4666391054,0
6488,0.4694006732,-0.4640810566,0
6489,0.4913102323,-0.4513997335,0
6490,0.4882592745,-0.4595255962,0
6491,0.4863498906,-0.4397735388,0
6492,0.4824811786,-0.4617579573,0
6493,0.4796750815,-0.4476012438,0
6494,0.4505147563,-0.4379257131,0
6495,0.4474668118,-0.4457881157,0
6496,0.4503308882,-0.446012233,0
6497,0.4775017675,-0.4432877848,0
6498,0.4707370421,-0.4341683318,0
6499,0.4716847687,-0.4369135192,0
6500,0.4995225533,-0.4342715731,0
6501,0.4797066625,-0.4251156192,0
6502,0.498228056,-0.4394688315,0
6503,0.4725089542,-0.4387092539,0
6504,0.482513022,-0.4694138492,0
6505,0.4856079076,-0.4574339569,0
6506,0.4640506138,-0.4590381886,0
6507,0.4866447343,-0.4521096864,0
6508,0.4714527216,-0.4371216333,0
6509,0.4619431553,-0.4402110868,0
6510,0.4672157555,-0.441047727,0
6511,0.4671142967,-0.4302080593,0
6512,0.4905872352,-0.4602788657,0
6513,0.4572813652,-0.4279663322,0
6514,0.4845655816,-0.4583519408,0
6515,0.4849679157,-0.4324455378,0
6516,0.4668181037,-0.4433036717,0
6517,0.4543210357,-0.440283492,0
6518,0.477914417,-0.4519619841,0
6519,0.4976942438,-0.4438660443,0
6520,0.4621104354,-0.4792187227,0
6521,0.4624349144,-0.4544475482,0
6522,0.4700161789,-0.43708873,0
6523,0.4590693382,-0.4785052083,0
6524,0.4611418606,-0.459995862,0
6525,0.4684930487,-0.4650688509,0
6526,0.48239174,-0.4538837511,0
6527,0.4530684397,-0.4573429451,0
6528,0.4501993853,-0.4335950568,0
6529,0.4624390345,-0.4371663483,0
6530,0.426400344,-0.4356336135,0
6531,0.4461876295,-0.453449303,0
6532,0.4439888623,-0.4423968642,0
6533,0.4640252382,-0.4474840399,0
6534,0.4830028419,-0.4468596563,0
6535,0.4693999787,-0.4487420419,0
6536,0.467960958,-0.4454882649,0
6537,0.4729447389,-0.4388944883,0
6538,0.4722817251,-0.4523521592,0
6539,0.4708065764,-0.4320361049,0
6540,0.4619048283,-0.4483079317,0
6541,0.4786660505,-0.4949346663,0
6542,0.4569924911,-0.4665542754,0
6543,0.4592529122,-0.4608505369,0
6544,0.4534177471,-0.4522314231,0
6545,0.4655250612,-0.4457414154,0
6546,0.4883847741,-0.4448438382,0
6547,0.4554277333,-0.4367910395,0
6548,0.4756958052,-0.4693292493,0
6549,0.4861301852,-0.4714724658,0
6550,0.4811608054,-0.4775945141,0
6551,0.4810999878,-0.4641655849,0
6552,0.4611891997,-0.4771418451,0
6553,0.4704788968,-0.4826161534,0
6554,0.4932130015,-0.4585557427,0
6555,0.5054268855,-0.4894736444,0
6556,0.4776437941,-0.4568068604,0
6557,0.4747810323,-0.4483435031,0
6558,0.5089749562,-0.452159714,0
6559,0.4738171228,-0.4502028828,0
6560,0.4652677976,-0.4451631819,0
6561,0.469953776,-0.4607482747,0
6562,0.4891097559,-0.4679785067,0
6563,0.48266695,-0.4610862112,0
6564,0.4908416861,-0.4572291502,0
6565,0.4863208251,-0.4734197869,0
6566,0.4775319098,-0.4719371296,0
6567,0.4630977204,-0.465192328,0
6568,0.4624680747,-0.4596023862,0
6569,0.4793280111,-0.4513494457,0
6570,0.4932533358,-0.4442002027,0
6571,0.4677437832,-0.4696093727,0
6572,0.5039536718,-0.4699086317,0
6573,0.4682693821,-0.4663259481,0
6574,0.4863654749,-0.4413825444,0
6575,0.4642239941,-0.4369425596,0
6576,0.4996054629,-0.4728925462,0
6577,0.4802355331,-0.4526211201,0
6578,0.4844732632,-0.4551254522,0
6579,0.4773985221,-0.4475369691,0
6580,0.4828962195,-0.4395212219,0
6581,0.4732910993,-0.4493505746,0
6582,0.4756984115,-0.4503287065,0
6583,0.5031269988,-0.440764046,0
6584,0.4855044243,-0.4530474843,0
6585,0.4557761553,-0.4449419972,0
6586,0.467746392,-0.4334254259,0
6587,0.4575222718,-0.4232220935,0
6588,0.4833274618,-0.4651627557,0
6589,0.4566304543,-0.449335835,0
6590,0.5018226195,-0.4413234264,0
6591,0.4990772241,-0.4350148255,0
6592,0.4912299228,-0.4433118522,0
6593,0.5099702046,-0.4376690958,0
6594,0.4909016112,-0.4541620996,0
6595,0.500132327,-0.4538197946,0
6596,0.4875466394,-0.4188267433,0
6597,0.471691329,-0.402713642,0
6598,0.4803560604,-0.4326577352,0
6599,0.4858973429,-0.4670638203,0
6600,0.4763431549,-0.4325386964,0
6601,0.4740157472,-0.4639482181,0
6602,0.4854874916,-0.4623687956,0
6603,0.479407395,-0.4562253769,0
6604,0.4836654472,-0.4423145643,0
6605,0.4839113178,-0.4529429249,0
6606,0.4721558107,-0.423883345,0
6607,0.456533009,-0.4300640355,0
6608,0.4867672929,-0.4640484475,0
6609,0.4614106911,-0.4462360959,0
6610,0.4453937029,-0.4310708717,0
6611,0.4928458628,-0.4424536106,0
6612,0.4484277149,-0.4564246319,0
6613,0.4400263032,-0.4280794147,0
6614,0.4390130822,-0.4322978054,0
6615,0.4489178719,-0.4312735623,0
6616,0.4686371933,-0.4466772194,0
6617,0.4555722296,-0.4088381816,0
6618,0.4475951002,-0.4211961797,0
6619,0.4855878297,-0.4397654132,0
6620,0.4594985097,-0.426666461,0
6621,0.4733268553,-0.451216637,0
6622,0.4730625659,-0.4369530067,0
6623,0.4504251414,-0.4345900621,0
6624,0.4761462081,-0.4390640476,0
6625,0.4607696444,-0.4691687067,0
6626,0.4631683176,-0.4448665852,0
6627,0.4582827184,-0.4603941466,0
6628,0.4758922092,-0.4635468271,0
6629,0.4683381475,-0.4680550885,0
6630,0.4773593776,-0.4671746963,0
6631,0.4512841219,-0.4667267074,0
6632,0.4556309173,-0.4441681539,0
6633,0.4847294393,-0.4578884661,0
6634,0.4850504731,-0.4646975262,0
6635,0.4627028657,-0.4698790055,0
6636,0.4886149396,-0.4725073161,0
6637,0.4760320446,-0.4476607642,0
6638,0.4670365604,-0.4660186756,0
6639,0.4771559648,-0.4660799982,0
6640,0.4684508031,-0.4385402781,0
6641,0.4943016208,-0.4579856143,0
6642,0.4762357185,-0.4414633021,0
6643,0.489795069,-0.4566055764,0
6644,0.4598166135,-0.4306579283,0
6645,0.4712255542,-0.4360566466,0
6646,0.4621925202,-0.4759845913,0
6647,0.451488465,-0.4649069416,0
6648,0.4448240083,-0.4569980299,0
6649,0.4680323196,-0.4589776585,0
6650,0.4824069442,-0.4717938455,0
6651,0.4994326137,-0.4642954699,0
6652,0.4797683165,-0.4866570375,0
6653,0.4808706481,-0.4662261452,0
6654,0.456892091,-0.4510981301,0
6655,0.4761389425,-0.478779113,0
6656,0.4763473549,-0.4469387178,0
6657,0.4738377207,-0.4515220956,0
6658,0.4678075855,-0.4317441113,0
6659,0.4765840452,-0.452802451,0
6660,0.4850876518,-0.4460484413,0
6661,0.4998873959,-0.4592799445,0
6662,0.4490008007,-0.4531023451,0
6663,0.4725608631,-0.4654395703,0
6664,0.4580035682,-0.4546321746,0
6665,0.4678031232,-0.4589777731,0
6666,0.4739051727,-0.4461257167,0
6667,0.4549991349,-0.4586773709,0
6668,0.4465787196,-0.4399351706,0
6669,0.4456624785,-0.4475528046,0
6670,0.4609158759,-0.4343281632,0
6671,0.461650439,-0.4369246472,0
6672,0.464239354,-0.4622884253,0
6673,0.4453102972,-0.4640277723,0
6674,0.4551872922,-0.4600235335,0
6675,0.4343422893,-0.4896804103,0
6676,0.4483038799,-0.4654382143,0
6677,0.4226212208,-0.4700974205,0
6678,0.4500994156,-0.4568026839,0
6679,0.4420042794,-0.4528764263,0
6680,0.4591619302,-0.4587031778,0
6681,0.4559187736,-0.453769041,0
6682,0.4481188739,-0.4444269099,0
6683,0.441547683,-0.4751288957,0
6684,0.4495007427,-0.4691785042,0
6685,0.4512301938,-0.4714590802,0
6686,0.475421847,-0.4742829351,0
6687,0.4608797891,-0.4503245711,0
6688,0.4694567801,-0.4660088543,0
6689,0.4491919212,-0.4555690117,0
6690,0.4858057576,-0.4731247901,0
6691,0.4648196388,-0.4545780212,0
6692,0.4638754468,-0.4376378718,0
6693,0.4568406043,-0.4522985496,0
6694,0.4543792899,-0.4465958105,0
6695,0.4414915762,-0.451162146,0
6696,0.4453633669,-0.4600085929,0
6697,0.448376989,-0.4423586622,0
6698,0.4555684079,-0.4630548286,0
6699,0.4430744109,-0.4361310904,0
6700,0.4580091091,-0.4329684037,0
6701,0.4835758645,-0.4474545112,0
6702,0.4703677994,-0.462434515,0
6703,0.45164634,-0.4358686277,0
6704,0.4731142046,-0.4346939383,0
6705,0.4725286139,-0.433745627,0
6706,0.4528704243,-0.4443816625,0
6707,0.475146428,-0.4593979138,0
6708,0.4612792786,-0.4379656719,0
6709,0.4549498883,-0.4607598933,0
6710,0.4687436677,-0.4590579285,0
6711,0.4440338537,-0.4254045231,0
6712,0.4854642353,-0.4243742147,0
6713,0.4732306623,-0.4434067871,0
6714,0.4524834613,-0.4558138495,0
6715,0.4746121484,-0.4523092907,0
6716,0.4763003386,-0.4702393292,0
6717,0.4733275754,-0.436146181,0
6718,0.4950014006,-0.464726028,0
6719,0.4771385014,-0.4601836709,0
6720,0.4589696202,-0.4443584027,0
6721,0.4555867141,-0.4288673667,0
6722,0.459092371,-0.4536509238,0
6723,0.4687916362,-0.4606069225,0
6724,0.451359328,-0.4765033551,0
6725,0.4746073307,-0.4587288433,0
6726,0.4697904245,-0.4601210746,0
6727,0.4575548689,-0.4326657453,0
6728,0.4700401896,-0.44109519,0
6729,0.43660286,-0.4713365242,0
6730,0.4647449665,-0.4456323547,0
6731,0.4408625647,-0.45024297,0
6732,0.4507439925,-0.4645209128,0
6733,0.4756459355,-0.4567185246,0
6734,0.4710147331,-0.4450732589,0
6735,0.445451994,-0.4586390052,0
6736,0.4254827355,-0.4665158137,0
6737,0.4425725175,-0.4669143535,0
6738,0.4554667416,-0.4533514391,0
6739,0.42617941,-0.4729478193,0
6740,0.4520524279,-0.4477537133,0
6741,0.4338048631,-0.449812319,0
6742,0.4339925727,-0.4316910881,0
6743,0.4382385474,-0.4588069945,0
6744,0.440954402,-0.4527739498,0
6745,0.441533352,-0.433542631,0
6746,0.4471101036,-0.465852533,0
6747,0.4343209561,-0.4817496164,0
6748,0.4308730574,-0.4688856337,0
6749,0.4280350005,-0.4520585948,0
6750,0.4415757518,-0.4761059232,0
6751,0.4235276541,-0.4560325905,0
6752,0.4247558722,-0.4211001572,0
6753,0.4263482157,-0.4476176427,0
6754,0.4040650587,-0.4407273577,0
6755,0.4466180459,-0.434358756,0
6756,0.446781575,-0.4596470539,0
6757,0.4724934561,-0.4368248622,0
6758,0.4323188771,-0.4475846154,0
6759,0.4530328552,-0.4428239725,0
6760,0.4513311126,-0.4529398254,0
6761,0.437032447,-0.4749113481,0
6762,0.4030286006,-0.4824499121,0
6763,0.4152345569,-0.4713187302,0
6764,0.4269523833,-0.4536403968,0
6765,0.4198348396,-0.464168934,0
6766,0.4358252274,-0.4758011889,0
6767,0.4579674999,-0.4354283172,0
6768,0.4434081329,-0.4596754933,0
6769,0.4639190029,-0.4556384315,0
6770,0.4266074744,-0.4397990734,0
6771,0.4559936353,-0.441666265,0
6772,0.4605208817,-0.441096877,0
6773,0.4636509009,-0.4354812777,0
6774,0.4440332143,-0.4353255271,0
6775,0.4612101189,-0.4592248321,0
6776,0.4876195587,-0.4677911851,0
6777,0.433793373,-0.4654650798,0
6778,0.4785132977,-0.4462563028,0
6779,0.4462984891,-0.4615049209,0
6780,0.4470405046,-0.4678321741,0
6781,0.4525349951,-0.4510768198,0
6782,0.4662674398,-0.4431152899,0
6783,0.473337261,-0.4538651319,0
6784,0.4679310999,-0.453642041,0
6785,0.4708980949,-0.4651011656,0
6786,0.4629590375,-0.4748335866,0
6787,0.4632687555,-0.4626598478,0
6788,0.4907729387,-0.4608807413,0
6789,0.4797802136,-0.4745074009,0
6790,0.4779474465,-0.4735607697,0
6791,0.4797563857,-0.4691539596,0
6792,0.4813408046,-0.4680925556,0
6793,0.464007124,-0.4758931186,0
6794,0.5070005371,-0.4601140269,0
6795,0.4652502921,-0.449923401,0
6796,0.476716004,-0.4225659316,0
6797,0.4923035537,-0.4613892487,0
6798,0.4785872466,-0.4717629102,0
6799,0.4872942073,-0.4676128658,0
6800,0.4677540796,-0.4477954267,0
6801,0.4906726677,-0.4634580748,0
6802,0.4801437582,-0.4542519322,0
6803,0.4644415058,-0.4559058416,0
6804,0.4791826142,-0.4680652252,0
6805,0.438173746,-0.4840403047,0
6806,0.4575125802,-0.496199344,0
6807,0.4993006515,-0.4853021352,0
6808,0.4619748275,-0.497183465,0
6809,0.4706431405,-0.4775157437,0
6810,0.488492765,-0.4834011754,0
6811,0.467850005,-0.4665864018,0
6812,0.4890994038,-0.4752360128,0
6813,0.4859408742,-0.4285651045,0
6814,0.4539893373,-0.4714991167,0
6815,0.4677357483,-0.4856949121,0
6816,0.457654684,-0.4539679057,0
6817,0.4674816326,-0.452736278,0
6818,0.4868314663,-0.4604868582,0
6819,0.4770168861,-0.4449284068,0
6820,0.4522364404,-0.4587341298,0
6821,0.4670711825,-0.4509759899,0
6822,0.474229845,-0.4459946206,0
6823,0.4588763196,-0.4575541547,0
6824,0.4386083408,-0.4459111798,0
6825,0.4403875799,-0.4826083082,0
6826,0.4801389686,-0.4598988242,0
6827,0.4840286174,-0.4741265869,0
6828,0.4910700917,-0.4674632842,0
6829,0.4661500024,-0.4676028776,0
6830,0.4619547448,-0.4717658841,0
6831,0.4908631665,-0.4452771293,0
6832,0.4753473615,-0.4517879177,0
6833,0.4884235044,-0.4787798387,0
6834,0.5125383493,-0.4668412522,0
6835,0.4697816459,-0.4444117935,0
6836,0.4600352402,-0.4539070678,0
6837,0.4724001484,-0.4647036237,0
6838,0.4640816465,-0.4482613122,0
6839,0.4909497695,-0.4701621232,0
6840,0.4731180032,-0.4810673999,0
6841,0.4783556818,-0.4766176787,0
6842,0.4642560136,-0.4581722344,0
6843,0.47259469,-0.4757302804,0
6844,0.4697061336,-0.4346182625,0
6845,0.4793156196,-0.4632786662,0
6846,0.4881227619,-0.4411155255,0
6847,0.4844767057,-0.452835501,0
6848,0.4726661486,-0.464385653,0
6849,0.4578714399,-0.4704411454,0
6850,0.4867198318,-0.4417784669,0
6851,0.4749594928,-0.4721383189,0
6852,0.4833856813,-0.4791537606,0
6853,0.4822524522,-0.4692853108,0
6854,0.4603684771,-0.4743642348,0
6855,0.4665703108,-0.4717392738,0
6856,0.4460819283,-0.4485688666,0
6857,0.4467928893,-0.4361280132,0
6858,0.4613641377,-0.4557396911,0
6859,0.4713792749,-0.4730258333,0
6860,0.4791437947,-0.4910488639,0
6861,0.4793376079,-0.4662295127,0
6862,0.4756096046,-0.4749975161,0
6863,0.4962581899,-0.4763865852,0
6864,0.4762563485,-0.4532449502,0
6865,0.4989701458,-0.4826504102,0
6866,0.4605948373,-0.4970615759,0
6867,0.4796273645,-0.4758165219,0
6868,0.4887025581,-0.4666348167,0
6869,0.478280027,-0.4527998793,0
6870,0.4983247832,-0.4707023397,0
6871,0.4917385938,-0.4439380635,0
6872,0.4864202074,-0.4506768819,0
6873,0.4987122446,-0.4823853559,0
6874,0.4900465286,-0.4484336921,0
6875,0.4946722143,-0.4887487476,0
6876,0.5057999062,-0.4599791877,0
6877,0.4992912878,-0.4373160353,0
6878,0.5092658123,-0.49087267,0
6879,0.5035837494,-0.4685375464,0
6880,0.497315955,-0.4524617413,0
6881,0.49447967,-0.4763775109,0
6882,0.4954051689,-0.4625902337,0
6883,0.4820595124,-0.4886095913,0
6884,0.492493712,-0.4670948406,0
6885,0.4773500831,-0.4737380638,0
6886,0.4870200953,-0.4729207912,0
6887,0.475729892,-0.500903593,0
6888,0.4763199919,-0.4788623345,0
6889,0.4629384709,-0.4642213397,0
6890,0.4766496253,-0.4823687666,0
6891,0.4647322386,-0.484622415,0
6892,0.4891938844,-0.4702985037,0
6893,0.4706107644,-0.473440291,0
6894,0.4846297742,-0.4530792161,0
6895,0.4777744926,-0.4749043819,0
6896,0.4533229572,-0.439692999,0
6897,0.4732936278,-0.4766443017,0
6898,0.4805707597,-0.4597253613,0
6899,0.463385668,-0.45902549,0
6900,0.4414422391,-0.4457043043,0
6901,0.4469524824,-0.4511530551,0
6902,0.4677649695,-0.4390951512,0
6903,0.470817059,-0.4635792434,0
6904,0.4897757771,-0.4653463163,0
6905,0.4529723459,-0.4794366691,0
6906,0.4435900772,-0.4643000627,0
6907,0.4817718718,-0.4868983828,0
6908,0.470076544,-0.4676487491,0
6909,0.4472127497,-0.4706051482,0
6910,0.4765341219,-0.4574088093,0
6911,0.4943976226,-0.4843634096,0
6912,0.4825517716,-0.446511845,0
6913,0.4946523203,-0.4760080477,0
6914,0.4690468929,-0.4805208668,0
6915,0.4689428956,-0.4738267097,0
6916,0.4604473637,-0.4538134619,0
6917,0.482369862,-0.4460521061,0
6918,0.4528103297,-0.4769163819,0
6919,0.4781395411,-0.4626934882,0
6920,0.5055192764,-0.4616183946,0
6921,0.4948057267,-0.4754298515,0
6922,0.4988812947,-0.4663825724,0
6923,0.488820528,-0.4650691783,0
6924,0.4777517634,-0.4566520577,0
6925,0.4855849615,-0.451128853,0
6926,0.4982349345,-0.4624967917,0
6927,0.4986346794,-0.4805472438,0
6928,0.4558545895,-0.4425630432,0
6929,0.4705074024,-0.4687897315,0
6930,0.4637983017,-0.4679130059,0
6931,0.4682933207,-0.4544264603,0
6932,0.4744287535,-0.4815362841,0
6933,0.4582028755,-0.4699187939,0
6934,0.4689686471,-0.4619923102,0
6935,0.4592687891,-0.4956623506,0
6936,0.4549488419,-0.4708621715,0
6937,0.4616906622,-0.4888455776,0
6938,0.4468938507,-0.4756965701,0
6939,0.4831101611,-0.4961203122,0
6940,0.4672106902,-0.4832428317,0
6941,0.4668980631,-0.4697692565,0
6942,0.4771969305,-0.4672097256,0
6943,0.4734692437,-0.5027785631,0
6944,0.4838085895,-0.503622069,0
6945,0.4733655245,-0.5155013178,0
6946,0.5133564692,-0.5083592581,0
6947,0.5020440531,-0.5078089575,0
6948,0.4882681175,-0.4874144123,0
6949,0.496153764,-0.4991363625,0
6950,0.5074039863,-0.5056688598,0
6951,0.5004210704,-0.4849562878,0
6952,0.4888958118,-0.4718675694,0
6953,0.4992030842,-0.4920823167,0
6954,0.4930998985,-0.49056373,0
6955,0.4897668803,-0.4577487982,0
6956,0.4917909965,-0.4792235879,0
6957,0.4862358968,-0.4807783708,0
6958,0.4800602915,-0.4722743477,0
6959,0.4860863596,-0.4689345461,0
6960,0.4917469626,-0.48535649,0
6961,0.4793005513,-0.4584091277,0
6962,0.4936206616,-0.4664386593,0
6963,0.4814233286,-0.4931755096,0
6964,0.4993432479,-0.4953833221,0
6965,0.5015875999,-0.4782062273,0
6966,0.4624227621,-0.448429171,0
6967,0.4749000918,-0.4759564715,0
6968,0.4993333503,-0.4709646587,0
6969,0.4816230374,-0.4640895536,0
6970,0.4835008029,-0.4938634364,0
6971,0.4763739188,-0.4756512816,0
6972,0.471635479,-0.4587145474,0
6973,0.4921302187,-0.4893658535,0
6974,0.4651263981,-0.4562360241,0
6975,0.4721229762,-0.465248886,0
6976,0.4723345223,-0.4645422104,0
6977,0.454160136,-0.4817685202,0
6978,0.495958761,-0.4805877707,0
6979,0.4646692767,-0.4597293382,0
6980,0.4785547063,-0.4668196078,0
6981,0.4666489884,-0.4437088289,0
6982,0.479725755,-0.4584008188,0
6983,0.4737730709,-0.4755239669,0
6984,0.4595876455,-0.4632974997,0
6985,0.4679872437,-0.4693618184,0
6986,0.4976680429,-0.4412396919,0
6987,0.4938615615,-0.4839684249,0
6988,0.4747222631,-0.456367966,0
6989,0.4899715751,-0.4491827285,0
6990,0.4675624423,-0.4469601736,0
6991,0.4997582573,-0.4836149999,0
6992,0.5075206744,-0.4349126027,0
6993,0.4800900025,-0.4668564212,0
6994,0.4853508636,-0.4266137405,0
6995,0.4697916741,-0.451644721,0
6996,0.4618461828,-0.4289645739,0
6997,0.4929310794,-0.4461211903,0
6998,0.471460297,-0.4468332704,0
6999,0.4921877508,-0.4360297601,0
7000,0.5007204937,-0.4447861501,0
7001,0.5066950644,-0.451378032,0
7002,0.4798339045,-0.4615264875,0
7003,0.4625872872,-0.443264292,0
7004,0.4681654555,-0.461586227,0
7005,0.4694925911,-0.4543203484,0
7006,0.4734839127,-0.4379954883,0
7007,0.4477980768,-0.4274704091,0
7008,0.4557194437,-0.446795519,0
7009,0.4726660559,-0.4705485818,0
7010,0.4866121968,-0.4601313862,0
7011,0.4719831066,-0.4429983642,0
7012,0.4526825114,-0.4371131978,0
7013,0.4886274872,-0.4636814929,0
7014,0.4592819352,-0.4523559215,0
7015,0.4579037065,-0.442889545,0
7016,0.4795042174,-0.4532193836,0
7017,0.4594785314,-0.4265738723,0
7018,0.4853548965,-0.4424672691,0
7019,0.4738553629,-0.4321108979,0
7020,0.485024183,-0.4229997925,0
7021,0.4917662398,-0.4492446973,0
7022,0.454249063,-0.4558785662,0
7023,0.4844206322,-0.4440385495,0
7024,0.4577119449,-0.4448959153,0
7025,0.462874379,-0.4986199626,0
7026,0.4684293959,-0.4443531273,0
7027,0.4727744699,-0.4647357278,0
7028,0.4897309994,-0.4881505275,0
7029,0.4676179895,-0.466788072,0
7030,0.4473992328,-0.4570949664,0
7031,0.4851998993,-0.4705072545,0
7032,0.4809797575,-0.4600469559,0
7033,0.4678222402,-0.4626665538,0
7034,0.4554175841,-0.4590622625,0
7035,0.4652528015,-0.4628127195,0
7036,0.4862237339,-0.4531096819,0
7037,0.4604802923,-0.4749516607,0
7038,0.4680488999,-0.4590003391,0
7039,0.4721994829,-0.4625498613,0
7040,0.5061346532,-0.4556262313,0
7041,0.4598225406,-0.4450645269,0
7042,0.4845658794,-0.4448408676,0
7043,0.5021215306,-0.4465872173,0
7044,0.5218968557,-0.4298127448,0
7045,0.50544877,-0.4493786588,0
7046,0.5148293716,-0.4452409858,0
7047,0.5021067486,-0.4579342817,0
7048,0.4994339506,-0.4440484388,0
7049,0.4869411796,-0.4205008539,0
7050,0.4959757087,-0.4496997538,0
7051,0.4907524786,-0.4373465407,0
7052,0.4617950632,-0.4617118739,0
7053,0.5070651679,-0.4555663074,0
7054,0.4874507523,-0.4396591229,0
7055,0.4653121524,-0.448545664,0
7056,0.4646280262,-0.4560172091,0
7057,0.4770145033,-0.4739500117,0
7058,0.5008540538,-0.4426267965,0
7059,0.4615350391,-0.4457974029,0
7060,0.4778413235,-0.4382560281,0
7061,0.4546864858,-0.4435557736,0
7062,0.4728104533,-0.4687556689,0
7063,0.4908776909,-0.4744930513,0
7064,0.4719390111,-0.4526721367,0
7065,0.4562707445,-0.4465101603,0
7066,0.5058011079,-0.445793242,0
7067,0.4652430626,-0.4774039383,0
7068,0.4531091798,-0.4584236458,0
7069,0.474806959,-0.4714250456,0
7070,0.4606173086,-0.4527980485,0
7071,0.4481929769,-0.4534112965,0
7072,0.4544299464,-0.4406211834,0
7073,0.4660209075,-0.4668993544,0
7074,0.447014348,-0.4511538019,0
7075,0.4748810047,-0.4565713142,0
7076,0.4508360314,-0.4582288567,0
7077,0.4906981818,-0.46922037,0
7078,0.4896770716,-0.4796486233,0
7079,0.481341105,-0.4639786168,0
7080,0.4882450591,-0.4811474655,0
7081,0.4747644177,-0.4702429473,0
7082,0.5011305212,-0.4625782988,0
7083,0.4734300112,-0.4384845967,0
7084,0.454068185,-0.4583431378,0
7085,0.4810585593,-0.4637908415,0
7086,0.4707851903,-0.4654310444,0
7087,0.4642819642,-0.48534777,0
7088,0.4865311547,-0.5020328652,0
7089,0.4794602322,-0.478092434,0
7090,0.4768465825,-0.5111933557,0
7091,0.5178151225,-0.4722901684,0
7092,0.4749427877,-0.459165563,0
7093,0.4767038488,-0.4651236326,0
7094,0.4782447408,-0.4859755394,0
7095,0.4600618659,-0.489684083,0
7096,0.4941435427,-0.4869117435,0
7097,0.4621725672,-0.4857000342,0
7098,0.4956056536,-0.4688243234,0
7099,0.4560792547,-0.481415371,0
7100,0.4816089339,-0.4573839612,0
7101,0.4700372895,-0.4949616146,0
7102,0.4830031636,-0.490818303,0
7103,0.4754721876,-0.4665837187,0
7104,0.4743090307,-0.45672571,0
7105,0.4461944545,-0.479473863,0
7106,0.4677946186,-0.4605268073,0
7107,0.4566458861,-0.4829729754,0
7108,0.4580587751,-0.4977977883,0
7109,0.4878843511,-0.4797795111,0
7110,0.4701072435,-0.4593808156,0
7111,0.4972715511,-0.4689330422,0
7112,0.4825759668,-0.4360111,0
7113,0.4868989742,-0.4601284376,0
7114,0.4796560617,-0.4706229555,0
7115,0.460608751,-0.454339791,0
7116,0.4962615529,-0.4970068423,0
