"iteration","threshold1","threshold2"
6864,1.862298296,7.629597171
6865,1.873901307,7.629704619
6866,1.917724818,7.624642663
6867,1.884671403,7.628768946
6868,1.859706549,7.605622418
6869,1.88070226,7.613593057
6870,1.875090505,7.573545678
6871,1.875090505,7.573545678
6872,1.863266286,7.585444233
6873,1.867101222,7.578160315
6874,1.867101222,7.578160315
6875,1.867101222,7.578160315
6876,1.867474359,7.564843136
6877,1.848932393,7.546782839
6878,1.887264816,7.538321621
6879,1.910762094,7.566445283
6880,1.910762094,7.566445283
6881,1.92984134,7.5310175
6882,1.92984134,7.5310175
6883,1.92984134,7.5310175
6884,1.92014635,7.539796445
6885,1.92014635,7.539796445
6886,1.862618103,7.524921965
6887,1.862618103,7.524921965
6888,1.862618103,7.524921965
6889,1.891740969,7.503096117
6890,1.891740969,7.503096117
6891,1.891740969,7.503096117
6892,1.910955336,7.550596817
6893,1.925323299,7.518097492
6894,1.893581893,7.517535269
6895,1.89133212,7.548435057
6896,1.91460073,7.532224099
6897,1.937713007,7.531142581
6898,1.937948027,7.537497413
6899,1.945991296,7.519903612
6900,1.928408543,7.538899113
6901,1.959236365,7.544458803
6902,1.961895186,7.539660508
6903,1.961895186,7.539660508
6904,1.988034404,7.565681151
6905,2.001855895,7.533302912
6906,2.008938471,7.533434483
6907,2.024899026,7.546870615
6908,2.03903144,7.530834973
6909,2.03903144,7.530834973
6910,2.040957861,7.535329011
6911,2.035897364,7.548889489
6912,2.035897364,7.548889489
6913,2.038416881,7.568544763
6914,2.035179193,7.578733242
6915,2.008750904,7.578573811
6916,2.008750904,7.578573811
6917,2.017020585,7.581192842
6918,2.017020585,7.581192842
6919,2.01290876,7.572504133
6920,2.02768142,7.545678953
6921,2.02768142,7.545678953
6922,1.995970278,7.552453183
6923,1.985575478,7.570925108
6924,1.9686684,7.521910991
6925,1.972628842,7.53462942
6926,1.986928911,7.526554315
6927,1.95919715,7.506621076
6928,1.95919715,7.506621076
6929,1.929031012,7.522830189
6930,1.929031012,7.522830189
6931,1.914435279,7.536685852
6932,1.904384419,7.57711319
6933,1.936791033,7.602929008
6934,1.960622165,7.601678957
6935,1.960622165,7.601678957
6936,1.955308316,7.647325226
6937,1.981945875,7.642479109
6938,1.980230351,7.630467124
6939,1.976205714,7.611009201
6940,1.990193112,7.591992035
6941,1.990193112,7.591992035
6942,1.98573226,7.586595221
6943,1.962991672,7.585615404
6944,1.963987913,7.584190173
6945,1.963987913,7.584190173
6946,1.963987913,7.584190173
6947,1.956825845,7.591978874
6948,1.941807741,7.585275585
6949,1.909737149,7.571832942
6950,1.906584951,7.594932548
6951,1.915771578,7.614596996
6952,1.912631401,7.587457703
6953,1.94605873,7.58844356
6954,1.94605873,7.58844356
6955,1.924024182,7.602250088
6956,1.932376046,7.594380553
6957,1.896119125,7.591866917
6958,1.900064272,7.58513203
6959,1.901448457,7.590296924
6960,1.911141642,7.579828847
6961,1.903399345,7.603035472
6962,1.901704184,7.590379277
6963,1.925492856,7.613648204
6964,1.954732128,7.602503891
6965,1.970201272,7.584472485
6966,1.962090056,7.600372161
6967,1.936910827,7.627285539
6968,1.923157155,7.602065363
6969,1.94945246,7.606058006
6970,1.944786654,7.587393801
6971,1.923173982,7.577766652
6972,1.90460682,7.578950998
6973,1.897794125,7.540094195
6974,1.897794125,7.540094195
6975,1.92442548,7.5440151
6976,1.913340874,7.546919647
6977,1.903513409,7.566967653
6978,1.890961037,7.563819459
6979,1.890961037,7.563819459
6980,1.893433868,7.558048944
6981,1.893433868,7.558048944
6982,1.889429873,7.524773517
6983,1.89816484,7.515368752
6984,1.9026412,7.494675974
6985,1.9026412,7.494675974
6986,1.901393709,7.506013197
6987,1.852405474,7.486502001
6988,1.858742685,7.454587982
6989,1.861314156,7.426312777
6990,1.861314156,7.426312777
6991,1.861313341,7.417948502
6992,1.852220868,7.419961999
6993,1.873983601,7.391579169
6994,1.907391442,7.395142537
6995,1.907391442,7.395142537
6996,1.916098234,7.400425704
6997,1.928127721,7.413630444
6998,1.928127721,7.413630444
6999,1.892007798,7.400069503
7000,1.905668807,7.397457465
7001,1.905668807,7.397457465
7002,1.908081881,7.405632087
7003,1.939852486,7.424644864
7004,1.939852486,7.424644864
7005,1.96834969,7.457434854
7006,1.981489909,7.466583745
7007,1.981489909,7.466583745
7008,1.976413589,7.455708566
7009,1.976413589,7.455708566
7010,1.976413589,7.455708566
7011,1.978105074,7.454325274
7012,1.975371757,7.467834467
7013,1.975639761,7.447828935
7014,1.993278635,7.464728518
7015,1.995749521,7.486273237
7016,1.978718852,7.424697853
7017,1.978718852,7.424697853
7018,1.960466837,7.424275722
7019,1.966234075,7.413050892
7020,1.95051902,7.41561516
7021,1.935671998,7.413633095
7022,1.963113487,7.394432268
7023,1.963731712,7.382210222
7024,1.963731712,7.382210222
7025,1.950065128,7.388027627
7026,1.972089334,7.372725418
7027,1.965864597,7.392699896
7028,1.958739238,7.371892758
7029,1.958739238,7.371892758
7030,1.962860705,7.375820549
7031,1.962860705,7.375820549
7032,1.962860705,7.375820549
7033,1.971832506,7.352212564
7034,1.971832506,7.352212564
7035,1.96730156,7.336173131
7036,1.981519289,7.338470558
7037,2.007784498,7.359029712
7038,2.019677113,7.333149149
7039,2.045248611,7.356406754
7040,2.045248611,7.356406754
7041,2.052870054,7.386526296
7042,2.052870054,7.386526296
7043,2.060027328,7.353610243
7044,2.070777757,7.369763351
7045,2.054530677,7.359664351
7046,2.047617446,7.335024347
7047,2.023238213,7.33379993
7048,2.023238213,7.33379993
7049,2.023238213,7.33379993
7050,2.023238213,7.33379993
7051,1.992418355,7.3019201
7052,2.000320982,7.303836707
7053,1.992109694,7.303586044
7054,1.97111489,7.312573674
7055,1.97111489,7.312573674
7056,1.97111489,7.312573674
7057,1.971182709,7.305292784
7058,1.950058785,7.302143801
7059,1.943515497,7.328579581
7060,1.934124152,7.340784876
7061,1.920058712,7.336589702
7062,1.923167112,7.366260139
7063,1.922143285,7.368840881
7064,1.922143285,7.368840881
7065,1.911817332,7.370623435
7066,1.895363448,7.393033187
7067,1.926984882,7.392108517
7068,1.930723473,7.398197275
7069,1.955503482,7.444002237
7070,1.950956,7.405486517
7071,1.972578791,7.446074901
7072,1.962515766,7.456789679
7073,1.962515766,7.456789679
7074,1.960965639,7.494698682
7075,1.915738785,7.495589384
7076,1.885488492,7.486523647
7077,1.912716948,7.482294225
7078,1.897776374,7.510309112
7079,1.899841625,7.503751323
7080,1.896672105,7.468702063
7081,1.896672105,7.468702063
7082,1.953370298,7.461610074
7083,1.936654947,7.453171311
7084,1.936654947,7.453171311
7085,1.942240242,7.471155405
7086,1.975636188,7.465803262
7087,1.957770547,7.449331007
7088,1.957770547,7.449331007
7089,1.934564084,7.453815381
7090,1.913447273,7.429869456
7091,1.917377583,7.458516788
7092,1.886516099,7.465688179
7093,1.885161796,7.482585135
7094,1.916390361,7.494579216
7095,1.939377883,7.502079909
7096,1.919214338,7.497611528
7097,1.925743065,7.521300812
7098,1.918698625,7.518203729
7099,1.943165609,7.514758491
7100,1.955562892,7.49052122
7101,1.977938484,7.474615227
7102,1.97092045,7.45592983
7103,1.967123301,7.480693905
7104,1.975505883,7.501744799
7105,1.995550713,7.497030332
7106,1.98920032,7.505793808
7107,1.98920032,7.505793808
7108,2.004727376,7.50669494
7109,2.04019799,7.514667709
7110,2.049594046,7.509220922
7111,2.049594046,7.509220922
7112,2.073301899,7.511147661
7113,2.073301899,7.511147661
7114,2.054164071,7.503797523
7115,2.041739398,7.488560919
7116,2.040722315,7.485229677
7117,2.056375347,7.516660369
7118,2.056375347,7.516660369
7119,2.056375347,7.516660369
7120,2.056375347,7.516660369
7121,2.042532991,7.506115273
7122,2.029959807,7.492209558
7123,2.028894631,7.491039706
7124,2.028894631,7.491039706
7125,2.009310894,7.454681698
7126,2.009310894,7.454681698
7127,1.983952292,7.441767533
7128,1.996160415,7.401167408
7129,1.957283525,7.390649831
7130,1.957283525,7.390649831
7131,1.954734486,7.383863766
7132,1.958708501,7.383619308
7133,1.939917159,7.382083405
7134,1.988451096,7.397718488
7135,1.955482674,7.386625478
7136,1.920050621,7.385663894
7137,1.934848551,7.392530533
7138,1.953695404,7.386309553
7139,1.922908948,7.403504487
7140,1.889003897,7.385821973
7141,1.861230385,7.38691909
7142,1.86614446,7.382929657
7143,1.864672998,7.410520705
7144,1.852798663,7.375109527
7145,1.857925063,7.343417848
7146,1.857925063,7.343417848
7147,1.840968433,7.362430639
7148,1.862069677,7.361251213
7149,1.806903484,7.375482005
7150,1.786471976,7.360070349
7151,1.786471976,7.360070349
7152,1.821608537,7.375822275
7153,1.817345671,7.371141714
7154,1.817345671,7.371141714
7155,1.85572898,7.381209844
7156,1.87276596,7.379424125
7157,1.87276596,7.379424125
7158,1.884500828,7.380928625
7159,1.906871386,7.378928619
7160,1.908874644,7.37176053
7161,1.930194173,7.39684648
7162,1.912400389,7.366893429
7163,1.921692638,7.362714804
7164,1.918770564,7.336590275
7165,1.937586775,7.346029542
7166,1.938242389,7.37552273
7167,1.902731665,7.391304102
7168,1.898121151,7.396663602
7169,1.901429416,7.41940559
7170,1.901429416,7.41940559
7171,1.892816323,7.395839975
7172,1.902655091,7.391581819
7173,1.902655091,7.391581819
7174,1.902655091,7.391581819
7175,1.882758084,7.42011176
7176,1.918189317,7.426690953
7177,1.918189317,7.426690953
7178,1.92672848,7.412927985
7179,1.94180484,7.387526293
7180,1.944946282,7.420618932
7181,1.944946282,7.420618932
7182,1.944946282,7.420618932
7183,1.944890234,7.434788878
7184,1.959392411,7.442731054
7185,1.972181142,7.452016774
7186,1.963228344,7.44870407
7187,1.97496849,7.45782823
7188,1.987968012,7.464741766
7189,2.002737095,7.451962678
7190,2.007529282,7.461245008
7191,2.007529282,7.461245008
7192,1.989596331,7.471198718
7193,1.985093672,7.513190582
7194,1.979630355,7.466553955
7195,1.965723815,7.472452272
7196,1.971738713,7.499270009
7197,1.971738713,7.499270009
7198,1.954712215,7.50307444
7199,1.956846278,7.528368087
7200,1.951221892,7.498148636
7201,1.924443869,7.49296877
7202,1.94594819,7.457958259
7203,1.979464925,7.450965131
7204,1.979464925,7.450965131
7205,1.979464925,7.450965131
7206,1.967664872,7.446502017
7207,1.991591208,7.463549292
7208,2.014371653,7.514575759
7209,1.987849834,7.510279383
7210,1.955137732,7.534054366
7211,1.955137732,7.534054366
7212,1.955137732,7.534054366
7213,1.955137732,7.534054366
7214,2.000550932,7.518019702
7215,2.027156771,7.540052973
7216,2.026609125,7.535300295
7217,2.04656283,7.523799761
7218,2.032576414,7.512823148
7219,2.057175413,7.497145487
7220,2.062948267,7.460298638
7221,2.0724919,7.469730193
7222,2.105048589,7.445739242
7223,2.105048589,7.445739242
7224,2.105048589,7.445739242
7225,2.104987017,7.424639255
7226,2.116678092,7.460591696
7227,2.116678092,7.460591696
7228,2.113193246,7.472994546
7229,2.092772315,7.440414307
7230,2.092772315,7.440414307
7231,2.078090841,7.449286157
7232,2.078619342,7.453509127
7233,2.080712868,7.407019147
7234,2.094091211,7.443965355
7235,2.094298552,7.471967709
7236,2.099975986,7.462913168
7237,2.106769781,7.455920357
7238,2.110745995,7.456656231
7239,2.075991919,7.449606643
7240,2.080978403,7.446343004
7241,2.044799181,7.417405775
7242,2.040507514,7.416369589
7243,2.051401506,7.430083133
7244,2.06159482,7.429522438
7245,2.066746873,7.421896575
7246,2.052813535,7.435230353
7247,2.054779274,7.423392022
7248,2.054779274,7.423392022
7249,2.034381434,7.394892215
7250,1.993227019,7.413506183
7251,1.981975991,7.402452742
7252,2.002799161,7.398944272
7253,1.997092393,7.392056892
7254,2.014401712,7.367541784
7255,1.991311294,7.367442789
7256,1.991311294,7.367442789
7257,1.991311294,7.367442789
7258,1.991311294,7.367442789
7259,1.966565413,7.384440371
7260,1.980223561,7.374116517
7261,1.999601715,7.383397062
7262,2.002036055,7.400222692
7263,2.021543747,7.390111299
7264,2.021543747,7.390111299
7265,2.029383381,7.402471256
7266,2.029383381,7.402471256
7267,2.029383381,7.402471256
7268,2.029383381,7.402471256
7269,2.029383381,7.402471256
7270,2.029383381,7.402471256
7271,2.030322313,7.419968273
7272,1.992253576,7.407858787
7273,1.974985193,7.395355418
7274,1.987169805,7.38290498
7275,1.990633046,7.404630537
7276,1.999967911,7.392810089
7277,1.999967911,7.392810089
7278,1.958191474,7.401889602
7279,1.96020782,7.367524855
7280,1.96020782,7.367524855
7281,1.965436281,7.34789658
7282,1.969782486,7.370128325
7283,1.969782486,7.370128325
7284,1.969782486,7.370128325
7285,1.980463509,7.407045124
7286,2.003613896,7.39485781
7287,1.967861603,7.379226851
7288,1.942333249,7.401238289
7289,1.948134317,7.382292307
7290,1.948134317,7.382292307
7291,1.946388666,7.38529619
7292,1.953781209,7.400670886
7293,1.965170758,7.364043359
7294,1.965170758,7.364043359
7295,1.967540305,7.365832098
7296,1.983219748,7.377330221
7297,1.979719725,7.388108078
7298,1.979719725,7.388108078
7299,1.95219943,7.401443577
7300,1.925995639,7.405310471
7301,1.941260278,7.379409011
7302,1.948440995,7.401766323
7303,1.957773904,7.411781794
7304,1.957773904,7.411781794
7305,1.950562616,7.451412798
7306,1.947878529,7.447853628
7307,1.947878529,7.447853628
7308,1.957211384,7.454736642
7309,1.961150156,7.453980636
7310,1.949329376,7.434625907
7311,1.949329376,7.434625907
7312,1.962397295,7.428343654
7313,1.949079025,7.399455259
7314,1.993377497,7.375979017
7315,1.990321539,7.381119596
7316,1.970895557,7.365348882
7317,1.970895557,7.365348882
7318,1.979755079,7.353396488
7319,1.969188531,7.359320183
7320,1.977893988,7.351527073
7321,1.947149358,7.331692962
7322,1.947149358,7.331692962
7323,1.947149358,7.331692962
7324,1.972116853,7.36144731
7325,1.972116853,7.36144731
7326,1.979638101,7.346494944
7327,1.977510327,7.378765768
7328,1.966129479,7.398248152
7329,1.945494678,7.416960178
7330,1.926768674,7.421552433
7331,1.935156221,7.402008526
7332,1.935156221,7.402008526
7333,1.943572886,7.3966503
7334,1.936368429,7.390443847
7335,1.92687707,7.405537857
7336,1.949094789,7.419996501
7337,1.93948395,7.387981776
7338,1.935773986,7.378853849
7339,1.929823201,7.36765386
7340,1.928731343,7.363932403
7341,1.937234344,7.374786826
7342,1.944291507,7.401146059
7343,1.953931524,7.429582859
7344,1.967443228,7.43547662
7345,1.967443228,7.43547662
7346,1.976119468,7.435626231
7347,1.976119468,7.435626231
7348,2.012185339,7.462508504
7349,2.019371384,7.462952965
7350,2.012495251,7.431075893
7351,2.005284403,7.401030966
7352,1.991151723,7.424623419
7353,2.005922361,7.440299684
7354,2.005922361,7.440299684
7355,2.005922361,7.440299684
7356,2.006751954,7.44475077
7357,2.015145939,7.452610971
7358,2.018292293,7.45102727
7359,2.036039915,7.478231664
7360,2.043423649,7.485507011
7361,2.009963465,7.514684538
7362,1.996944697,7.518751545
7363,1.991115209,7.511051165
7364,1.982519483,7.541818339
7365,1.984117642,7.539909441
7366,1.958440313,7.532667884
7367,1.958440313,7.532667884
7368,1.958440313,7.532667884
7369,1.968099131,7.558872911
7370,1.968099131,7.558872911
7371,1.979821483,7.552436651
7372,1.978826103,7.561591429
7373,1.981510394,7.550163533
7374,1.98842703,7.535978541
7375,1.98842703,7.535978541
7376,2.015662756,7.544906093
7377,2.005706731,7.476446354
7378,1.998018831,7.460770304
7379,2.014985323,7.494685214
7380,2.014034059,7.498910949
7381,2.002164711,7.518774113
7382,2.002164711,7.518774113
7383,1.963716351,7.502938772
7384,1.997684708,7.506076096
7385,1.992355415,7.514313702
7386,1.961473057,7.500710024
7387,1.950918571,7.529596448
7388,1.928421866,7.53418851
7389,1.945293586,7.548637961
7390,1.928866019,7.554078735
7391,1.908465488,7.564729675
7392,1.905649439,7.55340538
7393,1.91739916,7.568168271
7394,1.919463966,7.576214977
7395,1.917822942,7.57069612
7396,1.911614253,7.551017161
7397,1.919557707,7.545110688
7398,1.923722895,7.523308842
7399,1.928995513,7.540951609
7400,1.928995513,7.540951609
7401,1.932147091,7.516687662
7402,1.900621194,7.491624284
7403,1.920892254,7.49317668
7404,1.917711717,7.479286142
7405,1.939278508,7.501762576
7406,1.926467404,7.4982807
7407,1.93303253,7.488968236
7408,1.960156856,7.526381039
7409,1.961782839,7.520598171
7410,1.949382704,7.530957524
7411,1.949382704,7.530957524
7412,1.954793254,7.526438552
7413,1.954736965,7.503595451
7414,1.985680551,7.529871403
7415,2.006917754,7.529403727
7416,2.020505062,7.556990809
7417,2.020505062,7.556990809
7418,2.020513059,7.564082321
7419,2.015933637,7.548319259
7420,2.025449989,7.52751074
7421,1.969946804,7.510791425
7422,1.993571799,7.511791708
7423,1.990721231,7.490755119
7424,1.961244666,7.50610498
7425,1.983590293,7.478474371
7426,1.994287949,7.486289522
7427,1.994287949,7.486289522
7428,2.0301476,7.491724548
7429,1.984976806,7.486634672
7430,1.984976806,7.486634672
7431,1.985270889,7.471150447
7432,1.962954477,7.510705615
7433,1.964569462,7.508915352
7434,1.974412055,7.542151552
7435,2.01010378,7.535979977
7436,2.013925837,7.572823567
7437,2.005889534,7.56370388
7438,1.998764128,7.563062782
7439,1.986961376,7.558716932
7440,1.988734393,7.510097336
7441,1.988734393,7.510097336
7442,1.997359127,7.510708896
7443,1.9996008,7.509913007
7444,1.9996008,7.509913007
7445,1.996052154,7.52385065
7446,2.005317301,7.530133148
7447,1.996807019,7.523974771
7448,1.996807019,7.523974771
7449,2.034717263,7.542148734
7450,2.055096901,7.565857645
7451,2.034089647,7.524891071
7452,2.054592905,7.510464718
7453,2.084789177,7.504655202
7454,2.084789177,7.504655202
7455,2.075394737,7.521313649
7456,2.075394737,7.521313649
7457,2.115623046,7.52894513
7458,2.123295332,7.510685759
7459,2.130296914,7.499534021
7460,2.130296914,7.499534021
7461,2.130296914,7.499534021
7462,2.130296914,7.499534021
7463,2.140106492,7.512359237
7464,2.140106492,7.512359237
7465,2.103706913,7.52858724
7466,2.118272897,7.525181133
7467,2.113106395,7.510875362
7468,2.108184352,7.525049916
7469,2.100219171,7.51593038
7470,2.118357839,7.533266778
7471,2.089677868,7.550519981
7472,2.093151963,7.565358672
7473,2.096997382,7.586768968
7474,2.088786132,7.579164554
7475,2.128895131,7.550320466
7476,2.129285286,7.591506553
7477,2.117616987,7.593940037
7478,2.11648448,7.593794403
7479,2.119414801,7.580720996
7480,2.139176164,7.559403938
7481,2.139176164,7.559403938
7482,2.139176164,7.559403938
7483,2.132545691,7.535706887
7484,2.132545691,7.535706887
7485,2.115563732,7.543072401
7486,2.116920401,7.531164412
7487,2.102465095,7.540932192
7488,2.105279968,7.530849862
7489,2.105279968,7.530849862
7490,2.142369012,7.540008564
7491,2.133683132,7.549465932
7492,2.133683132,7.549465932
7493,2.133683132,7.549465932
7494,2.133683132,7.549465932
7495,2.136372882,7.545522886
7496,2.150047119,7.533692281
7497,2.150047119,7.533692281
7498,2.147935761,7.498204605
7499,2.157255378,7.481191802
7500,2.137739824,7.484534589
7501,2.107850911,7.453582495
7502,2.107850911,7.453582495
7503,2.107850911,7.453582495
7504,2.113619005,7.465224716
7505,2.113619005,7.465224716
7506,2.112895153,7.477793124
7507,2.132234349,7.469956055
7508,2.142633485,7.436748207
7509,2.142633485,7.436748207
7510,2.147939796,7.421202011
7511,2.151801822,7.429163908
7512,2.148797489,7.426798198
7513,2.135372858,7.405149579
7514,2.141924986,7.401130422
7515,2.141924986,7.401130422
7516,2.109603738,7.425421763
7517,2.062848303,7.402763635
7518,2.062848303,7.402763635
7519,2.062848303,7.402763635
7520,2.029180453,7.39112076
7521,2.029180453,7.39112076
7522,2.008284547,7.40373276
7523,2.029076764,7.393705476
7524,2.051651703,7.369195676
7525,2.051651703,7.369195676
7526,2.045142778,7.344947809
7527,2.017034524,7.32392929
7528,2.033170761,7.3215854
7529,2.033170761,7.3215854
7530,2.008662835,7.303459783
7531,2.008662835,7.303459783
7532,1.985597143,7.296117199
7533,1.986682244,7.303142994
7534,1.986682244,7.303142994
7535,1.975817003,7.311742008
7536,1.991030376,7.322810327
7537,1.991030376,7.322810327
7538,1.991030376,7.322810327
7539,1.97591944,7.344404753
7540,1.959272683,7.368299076
7541,1.956957185,7.372515953
7542,1.978332529,7.408469659
7543,1.957534151,7.415616923
7544,1.952712518,7.371852119
7545,1.927354918,7.384959652
7546,1.919059793,7.377508664
7547,1.914507938,7.362448469
7548,1.901242697,7.362128836
7549,1.914305104,7.355585151
7550,1.904298325,7.352227094
7551,1.927818552,7.356061443
7552,1.956273232,7.345144247
7553,1.929285507,7.358875822
7554,1.928418721,7.347220595
7555,1.920254063,7.369579143
7556,1.920254063,7.369579143
7557,1.936123457,7.370268129
7558,1.929780796,7.349731989
7559,1.942541228,7.372329649
7560,1.919516921,7.338804892
7561,1.909935346,7.315592834
7562,1.909935346,7.315592834
7563,1.897068042,7.341874971
7564,1.893564297,7.348943245
7565,1.893564297,7.348943245
7566,1.880435187,7.354480737
7567,1.905935858,7.367395918
7568,1.927832798,7.370143341
7569,1.931238509,7.373246594
7570,1.913391877,7.396301327
7571,1.926404226,7.355990074
7572,1.926404226,7.355990074
7573,1.905007411,7.393128793
7574,1.876911171,7.383534059
7575,1.877469276,7.367965078
7576,1.859269117,7.391157861
7577,1.870081821,7.405102596
7578,1.874890133,7.408555282
7579,1.866304975,7.37588852
7580,1.880039874,7.390523731
7581,1.880039874,7.390523731
7582,1.880039874,7.390523731
7583,1.876420876,7.42134813
7584,1.883014529,7.453922072
7585,1.885432245,7.447579893
7586,1.927660217,7.442691052
7587,1.889313756,7.410950404
7588,1.904520977,7.421417715
7589,1.93019151,7.425009641
7590,1.941041735,7.434868324
7591,1.953884332,7.435319366
7592,1.953884332,7.435319366
7593,1.974862235,7.478101913
7594,1.985853645,7.450822047
7595,1.985853645,7.450822047
7596,1.98372353,7.456777129
7597,1.98372353,7.456777129
7598,1.98372353,7.456777129
7599,1.987088868,7.453619811
7600,1.990376238,7.468133239
7601,2.014775457,7.420434126
7602,2.01575144,7.425120079
7603,2.006952589,7.424905505
7604,2.006952589,7.424905505
7605,1.977332639,7.444178013
7606,1.985707536,7.463799447
7607,2.012208219,7.448425377
7608,2.040074474,7.473205821
7609,2.052717233,7.470339482
7610,2.033340155,7.452510526
7611,2.016961699,7.441408326
7612,2.016961699,7.441408326
7613,2.015854585,7.476191135
7614,1.990277833,7.500099432
7615,1.981674636,7.498808015
7616,1.975140439,7.499479857
7617,1.975140439,7.499479857
7618,1.989195969,7.485325749
7619,1.998396086,7.484161176
7620,1.980509851,7.456000231
7621,1.949969851,7.475138122
7622,1.949969851,7.475138122
7623,1.923989615,7.505449378
7624,1.923989615,7.505449378
7625,1.926904374,7.492636607
7626,1.902565858,7.497395234
7627,1.886308152,7.466245579
7628,1.886308152,7.466245579
7629,1.861081125,7.454600072
7630,1.868723144,7.496888154
7631,1.886717398,7.48810703
7632,1.899425215,7.487702603
7633,1.898210573,7.474972979
7634,1.913778706,7.479090572
7635,1.892213103,7.459392252
7636,1.846919807,7.479357102
7637,1.866804193,7.460071928
7638,1.894155774,7.453751469
7639,1.857915284,7.437667946
7640,1.827377587,7.448293843
7641,1.823363262,7.42730017
7642,1.830716482,7.434169986
7643,1.819684188,7.45527504
7644,1.828078291,7.477459024
7645,1.846339246,7.486372325
7646,1.846339246,7.486372325
7647,1.846339246,7.486372325
7648,1.884193156,7.532682889
7649,1.86823241,7.533799574
7650,1.88405243,7.518700466
7651,1.875742022,7.536337156
7652,1.912428725,7.540242368
7653,1.902182521,7.533496715
7654,1.919624196,7.507677651
7655,1.908111323,7.51042443
7656,1.948530281,7.502159504
7657,1.959871811,7.518866221
7658,1.984571169,7.498143803
7659,1.980353067,7.500825397
7660,1.961799459,7.474951569
7661,1.961799459,7.474951569
7662,1.94173795,7.460487227
7663,1.942942076,7.445127272
7664,1.930999361,7.470976106
7665,1.930999361,7.470976106
7666,1.936841445,7.472861397
7667,1.930072738,7.450581414
7668,1.926712968,7.474814198
7669,1.922284881,7.489119357
7670,1.924734547,7.48012736
7671,1.924734547,7.48012736
7672,1.898266389,7.48395197
7673,1.904630121,7.480110299
7674,1.920951243,7.470116599
7675,1.920951243,7.470116599
7676,1.900456732,7.482928559
7677,1.870138716,7.49041889
7678,1.864876329,7.453211705
7679,1.833757167,7.432603042
7680,1.832613822,7.392778584
7681,1.832967488,7.421863637
7682,1.832967488,7.421863637
7683,1.837240707,7.42724206
7684,1.837240707,7.42724206
7685,1.854745318,7.384933769
7686,1.864163453,7.380887093
7687,1.864163453,7.380887093
7688,1.896807469,7.346044067
7689,1.934447216,7.363990959
7690,1.951258497,7.368935867
7691,1.951258497,7.368935867
7692,1.960825594,7.395343981
7693,1.965674805,7.399492544
7694,1.941316372,7.370673435
7695,1.941316372,7.370673435
7696,1.941316372,7.370673435
7697,1.94396201,7.35266846
7698,1.940524172,7.361089326
7699,1.940524172,7.361089326
7700,1.923748372,7.335552081
7701,1.93657853,7.297550104
7702,1.93657853,7.297550104
7703,1.929659839,7.294498182
7704,1.929659839,7.294498182
7705,1.940529517,7.262597513
7706,1.940529517,7.262597513
7707,1.930368076,7.295395569
7708,1.905409205,7.302321923
7709,1.905409205,7.302321923
7710,1.905409205,7.302321923
7711,1.905409205,7.302321923
7712,1.923129379,7.323881847
7713,1.923129379,7.323881847
7714,1.923129379,7.323881847
7715,1.895317103,7.334189082
7716,1.895317103,7.334189082
7717,1.887655206,7.311087804
7718,1.878183816,7.355648748
7719,1.869994883,7.367373207
7720,1.862504788,7.357966154
7721,1.862504788,7.357966154
7722,1.862504788,7.357966154
7723,1.862504788,7.357966154
7724,1.858305702,7.354236745
7725,1.858305702,7.354236745
7726,1.866848713,7.396423274
7727,1.832890253,7.417291008
7728,1.820990645,7.452813399
7729,1.817892392,7.452665755
7730,1.823597551,7.437265397
7731,1.805786182,7.440967617
7732,1.766806071,7.460822447
7733,1.747732663,7.468704809
7734,1.767754279,7.487776501
7735,1.75320612,7.468492575
7736,1.744881825,7.452997814
7737,1.75902394,7.466191344
7738,1.75902394,7.466191344
7739,1.75902394,7.466191344
7740,1.75902394,7.466191344
7741,1.75902394,7.466191344
7742,1.736554344,7.443892263
7743,1.783022895,7.456359419
7744,1.771865193,7.42525514
7745,1.768522628,7.420236409
7746,1.789550958,7.419807682
7747,1.789550958,7.419807682
7748,1.827040528,7.405838093
7749,1.848366639,7.463040042
7750,1.82544915,7.461550688
7751,1.849768847,7.462185648
7752,1.809529262,7.48181689
7753,1.807957937,7.480859372
7754,1.820719611,7.485071046
7755,1.818094444,7.474174858
7756,1.815432677,7.45515087
7757,1.808976239,7.445904592
7758,1.833836791,7.450576289
7759,1.838207366,7.463584231
7760,1.818483154,7.447134293
7761,1.81154613,7.415798821
7762,1.825993552,7.414183831
7763,1.825993552,7.414183831
7764,1.785041519,7.419300412
7765,1.801484327,7.405321342
7766,1.820117357,7.416681874
7767,1.857774217,7.451418393
7768,1.855368504,7.455831183
7769,1.86520008,7.457342724
7770,1.84641761,7.468596548
7771,1.821399696,7.434918586
7772,1.821399696,7.434918586
7773,1.870681653,7.455264038
7774,1.871728527,7.475336759
7775,1.854919582,7.465897701
7776,1.841230033,7.453171354
7777,1.821825313,7.478540205
7778,1.849199352,7.46928636
7779,1.876368074,7.482372922
7780,1.876368074,7.482372922
7781,1.878071605,7.488521899
7782,1.855132899,7.467122208
7783,1.853334029,7.484940721
7784,1.832161415,7.47551886
7785,1.837986986,7.501626272
7786,1.852362831,7.501371715
7787,1.852362831,7.501371715
7788,1.84462981,7.527850735
7789,1.858014543,7.5433995
7790,1.874155394,7.543039566
7791,1.897650901,7.531183008
7792,1.916799593,7.550165648
7793,1.905233995,7.543042726
7794,1.893488035,7.542141884
7795,1.914099094,7.519809114
