"Iteration","brand2 x brand2","brand3 x brand2","brand3 x brand3","brand4 x brand2","brand4 x brand3","brand4 x brand4","brand5 x brand2","brand5 x brand3","brand5 x brand4","brand5 x brand5","price2 x brand2","price2 x brand3","price2 x brand4","price2 x brand5","price2 x price2","price3 x brand2","price3 x brand3","price3 x brand4","price3 x brand5","price3 x price2","price3 x price3","price4 x brand2","price4 x brand3","price4 x brand4","price4 x brand5","price4 x price2","price4 x price3","price4 x price4","price5 x brand2","price5 x brand3","price5 x brand4","price5 x brand5","price5 x price2","price5 x price3","price5 x price4","price5 x price5"
661,1.339344742,-0.3363447573,0.9755371474,0.1670044205,-0.00318178021,0.5981902666,-0.1513533895,0.3890591418,0.1231827028,0.5962870832,-0.00401335036,0.07074235842,0.04969641906,-0.07127264226,0.2042403171,0.01543185441,0.09985809131,0.002506403547,0.09914140644,0.02584767449,0.1173152153,-0.01624256946,0.2672067933,0.1069012146,0.2130877697,0.0271671107,0.07884064607,0.1856374911,-0.1698349713,0.1206070335,0.04026981248,0.133435197,0.01345394653,0.04538923834,0.08708688515,0.1202543366
662,1.285342654,-0.3944801651,0.956175255,0.1764698297,0.1140224396,0.618071113,-0.06655283974,0.3520386261,0.1806554926,0.467993275,-0.09066419907,0.08655121116,0.01745696227,-0.07599060025,0.2029719468,-0.02871399795,0.09151546577,0.01962043414,0.0544770328,0.05284857093,0.1144422261,-0.002813259582,0.2316525587,0.1196692316,0.1670893858,0.03182760956,0.07119037665,0.1537875913,-0.1189283271,0.1237651082,0.07469486688,0.1086123043,0.04458154682,0.0522626441,0.0807486529,0.1312913802
663,1.280702361,-0.3843234691,0.8769415678,0.1568738304,0.000342028669,0.6503370884,-0.1273087773,0.3036261715,0.2377157951,0.5106554364,-0.09725554333,0.06754552336,-0.03148365673,-0.07643089702,0.1900511564,-0.03878462674,0.06940515111,0.01562734671,0.03851379165,0.04327351044,0.09037356347,-0.007135269087,0.2026916481,0.1114656242,0.1563425947,0.02392212342,0.05191976218,0.1485533962,-0.1052421603,0.08611364034,0.06073516161,0.1015777004,0.0289824641,0.03714567488,0.06999636897,0.10616457
664,1.271476599,-0.3860947994,0.9116687238,0.3013739704,-0.005422338322,0.6974309952,-0.007835649989,0.2760310813,0.2281241639,0.4440811913,-0.07296039178,0.008188211367,-0.04196169541,-0.1282778904,0.2236650572,-0.02656042561,0.04689484057,-0.009365701447,-0.0009580604376,0.05446456377,0.09063036802,0.01718416663,0.1972252691,0.1160370295,0.1622109252,-0.0008683386621,0.032722116,0.1422358053,-0.08738291939,0.07476459213,0.04387745911,0.06572820913,0.03095342844,0.03690113088,0.07014440082,0.1059353851
665,0.9825204912,-0.2785326015,0.8782015985,0.2542294543,0.02734511373,0.6964152518,0.09033412937,0.2713324711,0.2803297182,0.5232297151,-0.06003016511,0.05034835145,-0.0104569141,-0.1228618184,0.2379461336,-0.02386094412,0.07860776433,0.00211914111,0.04714554665,0.0373758248,0.0889058573,0.03681053643,0.1987284075,0.1083954232,0.1619830206,0.02229464986,0.05316474375,0.1540135338,-0.06890244658,0.07722536221,0.0534892992,0.06196174151,0.05042139779,0.04637754637,0.07731155545,0.1154146246
666,1.073942541,-0.351738771,0.9487223516,0.1954063505,-0.05522673294,0.5891738485,-0.04255980693,0.2761465471,0.1782305775,0.4606826531,-0.0635775749,0.07828795222,-0.03284470649,-0.1068266097,0.2148869555,-0.03775876737,0.09169509676,-0.007437576436,0.0289402334,0.05998346172,0.125839123,-0.01972679739,0.2048055413,0.1065276414,0.1441718194,0.03864908194,0.06926460959,0.1579765051,-0.1223850424,0.1055382126,0.05263299862,0.0858500277,0.04812335562,0.06195639502,0.09242960606,0.1299470553
667,0.9980584808,-0.3854599381,1.091201977,0.2819464144,-0.05330997079,0.5697746093,0.0434778928,0.3501676409,0.2740377136,0.5842806803,-0.1032336576,0.09230679888,-0.06899338379,-0.1313062911,0.2215661277,-0.02371072052,0.05456844643,-0.01502772581,0.01650635777,0.03464933563,0.0937989169,0.01459238467,0.2451358646,0.09004495098,0.1817073837,0.03651591002,0.04802754138,0.1678356207,-0.07443746403,0.05689453871,0.03732606746,0.06890580372,0.03616333775,0.04046708007,0.07149595948,0.1080746882
668,1.160533077,-0.2834360414,0.9149096102,0.218848991,0.02227707915,0.6372441045,-0.06367276188,0.3241706932,0.2656021893,0.5045251569,-0.02306612462,0.06290486039,-0.05489381522,-0.1109483033,0.2288914754,-0.03442552072,0.03848063025,-0.0280517465,0.01866447098,0.03971350536,0.09736760329,0.021090072,0.2073465801,0.09584610823,0.1756557521,0.03216679322,0.053059267,0.1619447288,-0.1147947669,0.04371077551,0.0123891988,0.08440592197,0.03306960644,0.0515653321,0.07435271847,0.1278577424
669,1.154136034,-0.3562041098,0.9529050785,0.2015997017,-0.03685752236,0.5218952802,-0.07124013014,0.2907826967,0.1866692852,0.4819393064,-0.04448589834,0.1240920985,-0.04656903987,-0.1141824669,0.2447872779,-0.03323581566,0.07884271668,0.02047275021,0.02875360272,0.06196802266,0.1031739096,0.02447848315,0.2456312946,0.09347339627,0.1609124183,0.04907118867,0.06422382774,0.1810778199,-0.09540633988,0.1097878021,0.03744702486,0.0932318392,0.03954499737,0.04623310634,0.08798574287,0.1101620015
670,1.240268216,-0.291553112,0.8859436533,0.3827801198,-0.01820121048,0.7153927176,0.09385997637,0.2741573243,0.239843995,0.4864418332,-0.0772308006,0.08488479932,-0.02846996692,-0.1058438988,0.2202913108,-0.06013862895,0.06604606416,0.01153752703,0.03358678698,0.03180373546,0.09522566532,0.05902337928,0.2197367947,0.1017737818,0.1689258349,0.02351784691,0.05792828415,0.1740146515,-0.09358753219,0.1067444773,0.0223784017,0.0877903098,0.02158107309,0.0497765727,0.0938397962,0.1219939587
671,1.118149567,-0.3066905673,0.9197284615,0.3586487528,-0.02683737501,0.7050381309,-0.01859502479,0.3016259197,0.2337791803,0.502390332,-0.07995650945,0.09376418136,-0.04345359425,-0.1167290491,0.2485286542,-0.06107687067,0.05306061073,-0.0028188224,0.02893929149,0.04963369934,0.1131712393,-0.0226435143,0.2156831694,0.06184775376,0.179889041,0.02290630491,0.06157334958,0.1768971295,-0.155528781,0.1186349749,0.01736864606,0.1287944521,0.0261980295,0.04905348172,0.09785398288,0.1454577169
672,1.205081493,-0.2963115769,0.8200317674,0.2587849072,-0.01196397686,0.6747493363,0.04058170924,0.3312251889,0.2830506976,0.5993888294,-0.1250610601,0.1293478576,-0.04843440089,-0.100099957,0.233779176,-0.05420221281,0.04713835951,0.02322297577,0.05470387343,0.02593083537,0.08437888959,0.05428969454,0.193161784,0.1149079983,0.2047213528,0.01509150891,0.06000705843,0.1777663462,-0.1034015899,0.122757252,0.09703388394,0.1532261079,0.02515710163,0.05068491961,0.1031283022,0.1424619603
673,1.172448571,-0.3727068118,0.9747948104,0.1713987193,-0.009536727467,0.6152516269,-0.08376856562,0.3932282153,0.205115399,0.5513638813,-0.1145565286,0.1032636856,-0.002112466593,-0.06379699497,0.210101784,-0.08019716624,0.05956242414,-0.006968231739,0.03881151302,0.06093460394,0.1205915296,-0.01954708353,0.2288585006,0.09115850284,0.1901730671,0.05778265733,0.08001782284,0.1934976793,-0.1422720829,0.116628533,0.06162614773,0.1246766842,0.05753310676,0.06746128734,0.1058171875,0.1495390895
674,1.233491865,-0.3410075432,0.9608283608,0.2454300553,0.04771534243,0.6604760415,-0.07503519724,0.4217661079,0.3477216642,0.6858373846,-0.08123870907,0.0942663964,-0.01935659764,-0.1106244239,0.2495427349,-0.06144648381,0.08828974184,0.01212180881,0.0594685749,0.05053387032,0.1004150383,0.03024638012,0.2858307631,0.1514649018,0.2432000662,0.0377504476,0.07488795205,0.236207905,-0.1207623286,0.1766070529,0.1004843095,0.1735035276,0.04852250943,0.05630294446,0.1188775152,0.148353584
675,1.511176596,-0.2312394238,0.7682554853,0.3553872881,0.03015505455,0.6390980372,0.002911127154,0.3098455497,0.3153736212,0.605636927,-0.1110102168,0.06146518404,-0.07216833653,-0.1213919415,0.1973027165,-0.09795983816,0.05727484315,-0.01996050578,0.03503125786,0.04449663885,0.1046860172,0.05425974899,0.1688411214,0.1125986978,0.1676228397,0.02919702961,0.064407764,0.165051777,-0.1574340055,0.1069848209,0.08222094445,0.1367831723,0.02835570448,0.04868823926,0.08522161715,0.1433704702
676,1.276410731,-0.2668379853,0.9324563123,0.2806599412,-0.01784099086,0.6206861372,-0.003998356867,0.2776574554,0.2953686102,0.5313918737,-0.09305650485,0.0696151419,-0.05949862583,-0.1036526912,0.2070250848,-0.06437713119,0.05377035079,-0.03843287421,0.01650678889,0.06649787235,0.1214188408,0.04663288288,0.2314189327,0.07255303098,0.1714568044,0.04001918622,0.07620014792,0.1991274773,-0.1401314602,0.1038532261,0.03939898841,0.1075686214,0.04707809131,0.06164850393,0.09614144969,0.1370253511
677,1.278466764,-0.2095646251,0.827139995,0.2460723386,-0.09078044177,0.5382557806,0.02211425062,0.212626844,0.1793777168,0.4891018776,-0.146999512,0.06783989527,-0.01978618543,-0.06942297015,0.2209809316,-0.06088393989,0.05205509743,-0.02297716372,0.07428672356,0.05621881424,0.1276582816,0.03755459231,0.1810151273,0.02262032774,0.1783503619,0.036683499,0.09797863979,0.2024919053,-0.1585915266,0.08935037114,0.02802103151,0.09937144465,0.05885185684,0.07080320674,0.1010601928,0.1421382145
678,1.20449977,-0.2164654926,0.8476259182,0.2428946397,0.006519963644,0.5258126078,0.06924401925,0.2761393215,0.2745383089,0.5749593807,-0.09329660535,0.1438000163,-0.04646204307,-0.1049407131,0.2291748638,-0.02360229248,0.1005764522,0.01748444391,0.08849723717,0.05007863018,0.1238935819,0.07640672144,0.2333984337,0.1132343994,0.2105149714,0.05349218432,0.1126645591,0.2336537419,-0.1015744377,0.1464165225,0.07696566711,0.1501285393,0.03704450433,0.0793261998,0.127064477,0.1572941812
679,1.216689131,-0.1781468062,0.7395405083,0.2887323659,0.01151291326,0.6424477205,0.07444553137,0.2453710288,0.2772727002,0.5154979621,-0.1310806651,0.1415205546,-0.04207785921,-0.04084948663,0.2355435218,-0.01847629139,0.05546086788,0.02475171858,0.06221129323,0.05706199432,0.115048098,0.08628628228,0.1616381119,0.1247909436,0.1870708813,0.06295606102,0.0899910334,0.1974385547,-0.1023038495,0.08677401354,0.0747981855,0.1128972568,0.04701064676,0.05064487021,0.09139454529,0.122194362
680,1.278220218,-0.03250627641,0.7907014986,0.2617221794,0.03665972651,0.5095327248,0.1007778111,0.24934082,0.2422256867,0.513034146,-0.05849671813,0.1272523808,-0.02459694143,-0.09800658101,0.2350596702,-0.003409012017,0.08025936407,0.02145764286,0.04843308521,0.06501707994,0.1119760501,0.1133804269,0.2031935618,0.1071083706,0.1872240336,0.05506957257,0.09540630562,0.2156428215,-0.1398018524,0.08287833979,0.0470495589,0.1257022208,0.03382461485,0.06263659684,0.1055494453,0.1539548305
681,0.9314302136,-0.1754895392,0.9722032505,0.1956572423,0.02765428059,0.6201203551,0.07482795187,0.2732820899,0.3141536077,0.5663616879,-0.03732834904,0.06867061475,-0.02523782737,-0.06969596144,0.2117409459,-0.04543558837,0.0382597106,-0.007412960313,0.03231714863,0.06066930377,0.1017472792,0.04532642478,0.1835062131,0.1077376797,0.1774655577,0.04716561504,0.06235276942,0.1671612914,-0.07372672298,0.1031925907,0.09762107171,0.1478115064,0.02775955939,0.05020200201,0.09409219315,0.1367417653
682,0.863487675,-0.06775377582,0.9025042944,0.1498975638,0.05590450954,0.6446743521,0.008923467853,0.2757791914,0.2910261683,0.5178059723,-0.01964320027,0.09481793046,0.01556318219,-0.04592644124,0.2043244901,-0.005622557172,0.05855057644,0.03299307299,0.06233257354,0.05959849798,0.1052898788,0.07381707675,0.1763044744,0.1067023898,0.1509646881,0.05693644738,0.07380807681,0.1695706851,-0.06903649277,0.07067984781,0.07892028452,0.1227100321,0.0248888013,0.05333813154,0.09333419597,0.140561724
683,0.9314026835,-0.09557253582,0.8554902531,0.2579916949,0.01171340724,0.5997635764,0.1411034379,0.3288097394,0.2534632879,0.5507692608,-0.03670828075,0.06655932617,-0.007477885187,-0.07245280313,0.220614627,0.002718129246,0.0813190775,0.03329605153,0.08814800958,0.05719329244,0.1265963192,0.1096859273,0.1853355813,0.09439552515,0.1930245267,0.04557359841,0.1006294471,0.1985301408,-0.01865424521,0.08242152814,0.07180372279,0.142676546,0.03302912851,0.07098500783,0.1084007178,0.1368753555
684,1.00998196,0.002081894405,1.028550583,0.1958576187,0.1398609482,0.5459337359,0.1282090978,0.3432381353,0.3006546523,0.5779860223,-0.0835885979,0.1036818363,-0.02659037804,-0.07858527156,0.2186131963,-0.08016908013,0.08087743178,0.006459064759,0.0571126208,0.07455383463,0.1283314561,0.08087510485,0.2364050454,0.1117768145,0.2004430756,0.05620878932,0.08369004769,0.1790671909,-0.05953420164,0.1098936751,0.06358002336,0.1349339914,0.04777169878,0.06879351773,0.1004198385,0.1382433429
685,0.7835993722,-0.1227275916,0.7764618731,0.1812320515,0.03589294792,0.460371925,0.01659591784,0.2109489339,0.1690777244,0.4373742672,-0.02755098094,0.06800302857,0.004453616766,-0.05748646691,0.193393027,-0.05628448856,0.04002495076,-0.005774363825,0.05810370932,0.063601106,0.1435059561,0.07281367616,0.1282428827,0.07847252492,0.1399054023,0.05856311121,0.06985423135,0.1664929366,-0.03575947986,0.04533657316,0.05630119705,0.1101694361,0.03751091621,0.05510063206,0.08058280394,0.1276484004
686,0.91196769,-0.1237373101,0.8483893578,0.1121659103,0.1224725312,0.5068948875,0.004850630957,0.3436429767,0.2823305161,0.5901137916,-0.06666958488,0.04365488348,0.03679865628,-0.03734486833,0.2294153842,-0.08274297659,0.05725388424,0.02884259578,0.1028557573,0.07280839975,0.146778945,0.002049469176,0.2129237763,0.1150873532,0.2109196324,0.07741737735,0.1051162461,0.1938008264,-0.0909056978,0.116900841,0.09957079082,0.1728396456,0.06524551443,0.08714854943,0.1249164416,0.1872863557
687,0.8281869889,-0.1539831645,0.6245674238,0.1951921404,0.05036649654,0.5242679686,0.107101979,0.2148977109,0.2329535405,0.5607904986,-0.03285243556,0.03308039063,0.003103745365,-0.10633714,0.2057683302,-0.03252963557,-0.003882409039,0.01351348427,0.03549567206,0.04924128824,0.1114153423,0.06145542348,0.1228651023,0.06715409156,0.1465902245,0.038987481,0.06488120387,0.1621117276,0.001216991284,0.04392795142,0.06665574453,0.1084082138,0.02725094475,0.04949376625,0.07292798225,0.1419543668
688,0.937970428,-0.3277486181,0.8213443714,0.1015456306,-0.0006436137499,0.488308349,0.01199578859,0.2569287261,0.1510561507,0.5050549005,-0.06322332072,0.01685603916,0.02624352824,-0.09465546047,0.1999490584,-0.0933429978,0.03072541112,0.02185859862,0.05635618813,0.06109174466,0.1313788002,0.04905547614,0.1258839614,0.06014113788,0.1519602851,0.04494335928,0.08814075828,0.1736061127,-0.06712125594,0.06367383517,0.0532086335,0.1083372664,0.04563932232,0.07169748191,0.09337358083,0.1426925039
689,0.8401881895,-0.1714810519,0.7754885603,0.1773140369,0.1303876785,0.5626725909,0.06199772946,0.2514426072,0.2670519103,0.4867346476,-0.04375139268,0.0741925536,0.005558247692,-0.1014704713,0.222445867,0.0009064609452,0.03539625616,0.03502561836,0.05705776455,0.05898238789,0.1166377859,0.09165227756,0.1362001432,0.1178014273,0.1279901399,0.05383058631,0.08125488492,0.1569696225,-0.02630979539,0.0997603257,0.080310554,0.09685405141,0.02607940862,0.05355703485,0.07522685354,0.1118850904
690,0.9084331235,-0.2000869507,0.7136133342,0.166398713,0.08756681716,0.5531814177,-0.00672678157,0.2406344736,0.2622394462,0.5048946559,0.01865997169,0.00940083434,-0.05251471675,-0.1153038833,0.2150180951,-0.0232083757,0.02976620438,0.03436934292,0.05421222475,0.06289390157,0.1235146749,0.06070391568,0.1430670676,0.09561783415,0.1602792618,0.04087232214,0.09216064989,0.1753867755,-0.03095184722,0.08997958915,0.09248490736,0.13243522,0.01252810949,0.07040704948,0.09511737438,0.1285110437
691,0.7567537942,-0.1388131534,0.6854857113,0.1459828053,0.03751790552,0.5001670625,0.02267945456,0.1704204079,0.1676491984,0.4064836145,-0.0095296313,0.04872231719,-0.02728162997,-0.08002713418,0.1951344328,-0.005962329468,0.01912956987,0.01000982491,0.04327425224,0.05856539992,0.1102985478,0.1083834115,0.1392550617,0.07424542683,0.1171157721,0.04947539816,0.06848044462,0.1740910455,-0.02434182973,0.07760033574,0.02280999695,0.06309490864,0.03556855249,0.04876105818,0.06820228149,0.1053418194
692,0.7472371178,-0.09164523587,0.7280485659,0.1329991006,0.05698223273,0.4714958963,0.109994903,0.2007345107,0.177217145,0.452229354,-0.06529919934,0.07952526416,0.01464226671,-0.06977772212,0.2132210211,-0.0291126743,0.05004868898,-0.01825463807,0.02420349385,0.07313403212,0.1346295454,0.1071886176,0.1789936464,0.06143472964,0.1471337096,0.05584731222,0.08875924414,0.1951878257,-0.01989522009,0.09625674301,0.0355672723,0.08409385534,0.03621027269,0.06505292291,0.08916775089,0.1425900533
693,0.7700582813,-0.2019220298,0.8136316862,0.1428509504,0.03907544737,0.5081378769,-0.03354387628,0.2392335596,0.1947666738,0.47685229,-0.01497471551,0.05764263757,-0.03248890343,-0.08280664404,0.2118602476,-0.07558693332,0.07490120245,0.02175211654,0.09506746547,0.06302063351,0.1531523971,0.01408664845,0.2107335929,0.09336864451,0.179616358,0.04667542154,0.1103628217,0.2101135849,-0.04823894384,0.1038084634,0.04893311199,0.1215418559,0.02038282306,0.06848528691,0.1023107085,0.1167199363
694,0.6766159873,-0.1073571325,0.7488895537,0.1041829695,0.121687071,0.5945080599,0.02647135077,0.3128195559,0.3269923942,0.6152089766,-0.01588810708,0.03760018579,-0.03346586305,-0.09264177304,0.2268290129,-0.05943184974,0.0312374158,0.01482231236,0.07222999336,0.06653970809,0.1495715537,0.06359452163,0.1912047647,0.1064512432,0.2049131483,0.04175447233,0.09901079242,0.2080709883,-0.0130056294,0.087326546,0.08205371501,0.1446739391,0.01622910665,0.06280420663,0.09532502241,0.1232792783
695,0.750823179,-0.1919947461,0.8854148114,0.1666743836,0.1109148119,0.5395937047,0.005579043566,0.2945487571,0.2322860361,0.5216143214,-0.0534587593,0.1257698893,-0.01321322033,-0.1005968922,0.238528218,-0.06648387191,0.01416364234,-0.0001025372094,0.0378993785,0.05444896807,0.152092631,0.07769305118,0.1667209259,0.08174808067,0.1743587054,0.04096274642,0.09698543246,0.2084737959,-0.009941025247,0.0967830863,0.0710651758,0.1060415684,0.005325646801,0.05033531948,0.08989217232,0.1097547757
696,0.7433040886,-0.1858530479,0.7031435248,0.1576825881,0.04596932419,0.4699950111,-0.01343581142,0.2977452676,0.1408589057,0.5139395342,-0.05245752462,0.08583012461,0.01416915703,-0.05300551894,0.2235767422,-0.07972680556,0.02498294261,0.02321368634,0.04317315089,0.06809809463,0.1402970971,0.01790565393,0.1675640054,0.07009479369,0.1811185185,0.068818758,0.1085771762,0.2116522747,-0.04302526495,0.08250911872,0.03074817357,0.1149558446,0.02873300833,0.06338129901,0.1044071316,0.1217439602
697,0.7831437181,-0.2536102897,0.8001525976,0.09380932586,0.1073865476,0.4701894531,-0.06564683364,0.3187664258,0.206738001,0.5838333106,-0.0277361915,0.09911408429,-0.009141044053,-0.07393594914,0.2289364762,-0.05063375244,0.03816024518,0.02694343037,0.05453642563,0.06177129557,0.1287512167,0.07063895879,0.1736838683,0.07074850809,0.184806269,0.04214048755,0.08531481718,0.2032895157,-0.02846500542,0.1200810135,0.06369305806,0.1409944562,0.01904270543,0.05034059553,0.09083882417,0.1170812904
698,0.7007021205,-0.2721917121,0.8551124404,0.09596083445,0.08805556517,0.4482042466,-0.03877009158,0.3404952436,0.1865723255,0.5724860619,-0.03183103441,0.1006452952,-0.04347632561,-0.07640007104,0.2271407084,-0.06485366874,0.04414319047,-0.0006211407965,0.03424290192,0.06903868652,0.1461271504,0.02346996526,0.1724417262,0.07338137455,0.1761059994,0.05584422702,0.09382837454,0.1853727815,-0.02464560145,0.0975747593,0.04300469748,0.1346078683,0.0121230602,0.06208956725,0.09796664667,0.1167030357
699,0.7758333923,-0.1522162613,0.8287810489,0.08732576494,0.1099091226,0.5002992135,0.02150213815,0.3365732248,0.2205306172,0.5538666883,0.03384192044,0.1166902909,0.05338743134,-0.05055696845,0.2381112665,-0.008600587593,0.02830559215,0.05775363682,0.04617239901,0.06321090177,0.1301429686,0.1271141666,0.154057701,0.115971946,0.1784448629,0.06640578597,0.09716670475,0.2152806086,0.02379882849,0.07901145883,0.07368550677,0.1427748409,0.01417622207,0.05627962864,0.1053202115,0.1190404375
700,0.9285784141,-0.1910476212,0.8532833279,0.1220378743,0.09152426127,0.5517043999,0.03403937072,0.2805452455,0.2169717876,0.4945392304,0.001391087047,0.127964094,0.009259103238,-0.052669462,0.1880527176,-0.02480109803,-0.01833123576,0.03614689085,0.03249024513,0.02975209182,0.1104466153,0.1480648287,0.1386114484,0.1069594291,0.1786121933,0.03013934557,0.08136195497,0.2040772108,0.05708778218,0.07323155064,0.09459186513,0.1408336772,0.0060050945,0.05579332263,0.1167453132,0.1380393489
701,0.9463317218,-0.2192696973,0.7194407668,0.176508961,0.0625551032,0.6114409153,-0.06815828151,0.2342779037,0.1919988813,0.4414237923,-0.0158462468,0.1102801819,0.00884689314,-0.05407244931,0.216165197,-0.05059901834,0.04753710726,0.02682198514,0.0350679371,0.05400856031,0.1125137692,0.0976341175,0.1497569188,0.113551068,0.1246877161,0.03714767018,0.07962716667,0.176121546,-0.03096601275,0.07959501644,0.0604768732,0.09250406538,0.005608945544,0.04748489899,0.0852958524,0.1140432621
702,0.827998277,-0.2340451022,0.8975896892,0.1294649795,0.03635457917,0.4612055908,0.003852135073,0.3254440508,0.2332100189,0.5782022325,-0.0428905562,0.1264111751,-0.03609033187,-0.04826735847,0.2231943655,-0.05552782326,0.04603412151,0.02169525374,0.06706565137,0.06297996777,0.1320433043,0.08518615587,0.1929138817,0.09082150757,0.2162899797,0.05229876083,0.1060448474,0.2250542535,-0.009486970437,0.1142970581,0.0653261139,0.1525222737,0.01861011381,0.0820538543,0.1279778792,0.150732587
703,0.7981251164,-0.2672735714,0.9263526299,0.08097955574,0.04023991769,0.5006285416,-0.1189266768,0.4148314449,0.2038496148,0.5946474155,-0.01428584167,0.1543335331,-0.01270802475,-0.002160232219,0.2026916732,-0.04027990991,0.05925954045,-0.0005667557521,0.03503035265,0.04488121338,0.1170132066,0.04514550259,0.2284318361,0.0731348822,0.1772359797,0.0458902358,0.07460433892,0.1963585257,-0.06303848945,0.1759089706,0.05146942292,0.1575835532,0.01406027423,0.06065402626,0.1148788097,0.156141922
704,1.065903402,-0.3229892252,0.7903087549,0.09586413992,0.04557524272,0.512419683,-0.06510202016,0.2649742066,0.227084629,0.6207377001,-0.06220929633,0.1480444958,-0.04082899778,-0.1014444379,0.2296406668,-0.06954720629,0.03657807542,0.01199212756,0.04806634804,0.03858444811,0.1296019918,0.09116543502,0.1695168522,0.09640995489,0.1789769877,0.03785016284,0.09037447431,0.203882912,-0.03176445083,0.08190185505,0.05872229867,0.1391468955,-0.006446472552,0.06756097279,0.100355294,0.1377420702
705,0.9799762288,-0.2820684289,0.7647003151,-0.007037167803,0.0913707775,0.499359302,-0.06989707666,0.2538531849,0.2206002992,0.5089870204,-0.02328922497,0.1520545087,-0.01654617476,-0.08577503116,0.2480249734,-0.07034331719,0.07640718421,0.04459032466,0.04465129258,0.06382337873,0.1180747536,0.07696366204,0.1898023874,0.07698783992,0.1598385829,0.05527583988,0.08263631509,0.1934945762,-0.02478510083,0.1361347049,0.07231393919,0.1340814252,0.01697198575,0.0558302064,0.1062619713,0.1380903168
706,0.8950984928,-0.2850390697,0.7274804124,-0.003443721798,0.08259665687,0.5572929049,-0.0671446915,0.2693651568,0.2143867566,0.4993296207,-0.01898092543,0.06651583435,0.001359558394,-0.06196618898,0.1924632352,-0.04464138436,0.04094718073,0.03727954122,0.03802350753,0.05324202184,0.1131215032,0.04510278279,0.1587291865,0.07662338232,0.1531099861,0.02735006523,0.06842653772,0.167454071,-0.01004702028,0.1113001915,0.06470940773,0.1095065338,0.006549036812,0.05454192224,0.09722412623,0.139454924
707,0.8366635012,-0.202671439,0.6830586685,-0.07428190027,0.1015204484,0.553216049,-0.05835685139,0.2631296549,0.2212678892,0.5852714232,-0.05341490316,0.1500823286,-0.01943625526,-0.06488917956,0.2174083697,-0.03715027872,0.04422605957,0.03331070066,0.04535715569,0.04498906448,0.1043587061,0.07443749283,0.1728230948,0.08643204466,0.1510113288,0.03816994267,0.06559490556,0.1694479337,-0.009940874289,0.09556737192,0.09535760603,0.1393930339,-0.00263558489,0.05356168153,0.08990956215,0.1277526585
708,0.9132316899,-0.1984815251,0.7170675347,0.02814552819,0.05862366731,0.4626702824,-0.07648813992,0.2433288001,0.1221691974,0.4391140886,0.003796717989,0.1103041555,0.03765665082,-0.03598625707,0.1768667123,-0.04792066535,0.03099623455,0.03196333529,0.03453498778,0.03871022177,0.1110768085,0.1317328578,0.1649903076,0.0657726291,0.1367553558,0.05498678418,0.08087737859,0.2135412301,-0.01051422599,0.08800886869,0.05572759261,0.1178116319,0.003266508612,0.05543589857,0.09842012399,0.1319415022
709,0.9157115494,-0.2112265118,0.7101120538,-0.01330395718,0.04719677497,0.436944389,-0.08218165876,0.2725680011,0.1693661668,0.5369074558,-0.004153379904,0.1142394464,0.03160614666,-0.05905053278,0.1988902439,-0.02336083182,0.03005370321,0.02770635242,0.007183968386,0.04628780925,0.09985131556,0.09928387627,0.1459607132,0.04808221298,0.1271543784,0.03295205994,0.06264248813,0.1662764007,-0.05894136435,0.09438880007,0.06635472551,0.129716846,-0.01845114371,0.03934359117,0.07759831795,0.1422909299
710,0.9346935248,-0.2374583585,0.694496957,0.02285993685,0.1367210651,0.4772587663,0.03347715603,0.2143688727,0.1607285795,0.468869414,0.006175049482,0.1204457044,0.05328060779,-0.05330854406,0.1760257884,-0.04676495235,0.03081055697,0.05532677602,0.00456480531,0.0433576623,0.1231212739,0.06989548954,0.1627613474,0.08364586019,0.1455451371,0.04499614779,0.07110979236,0.1822122199,-0.01914221821,0.07395855845,0.08101699252,0.1255897693,-0.01273699794,0.04966717183,0.08491067854,0.1276392782
711,0.9638753357,-0.1926748909,0.8139342417,0.01368799524,0.1472045915,0.528308456,-0.01759956246,0.2760914774,0.1875584596,0.477541434,0.009434037987,0.1163367289,0.04429969198,-0.07028098308,0.2189879905,-0.04571055459,0.04867194623,0.08046954125,0.03018913525,0.04722553434,0.1009220335,0.08598584244,0.1984316648,0.07613100976,0.1329517403,0.02882190926,0.05626844105,0.170011065,-0.0237412589,0.1203059451,0.07562704727,0.119148331,-0.01215467957,0.04307039222,0.09164143271,0.1342177726
712,0.9167511009,-0.28831699,0.9197844584,0.0192124413,0.1950178302,0.534860638,-0.04917920579,0.3370118949,0.2458843463,0.5628183265,0.01078029399,0.1331481779,0.05269510817,-0.05040977403,0.1852485289,-0.07552981107,0.06126751335,0.0625796726,0.0342371608,0.03705604184,0.1038198704,0.0590818084,0.1561897507,0.07775834212,0.1137455761,0.02401654733,0.05583285841,0.1433944046,-0.04675852203,0.1377810461,0.08244585033,0.1443655265,-0.01088213074,0.04636016513,0.07440000104,0.1416736267
713,1.07303191,-0.2318472675,0.789794509,0.04832413423,0.05181620763,0.5167057067,-0.0620867098,0.2628807582,0.1695149734,0.5798487346,-0.003223004408,0.1106997995,0.01421213194,-0.1310283032,0.2099633864,-0.0845996785,0.05089349982,0.07215579367,0.02271431844,0.02863207859,0.1215811586,0.09567158342,0.142762634,0.06581449062,0.1238678571,0.0001600390232,0.06783132333,0.1640181636,-0.04820548545,0.08771737337,0.07534190308,0.1475080199,-0.04901314817,0.04600773292,0.07632685294,0.1290755782
